"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"50","8/14/2017","12:00:52",25.752,733.4,92,7.49,429.9,7.89,NA,NA,NA,-856.55,0,0.831,0.83,NA,NA,2.72,10.2,NA,NA,0
"51","8/14/2017","12:00:53",25.749,733.3,92,7.49,429.9,7.9,NA,NA,NA,-856.55,0,0.839,0.84,NA,NA,2.731,10.24,NA,NA,0.01
"52","8/14/2017","12:00:54",25.745,733.3,92,7.49,430,7.9,NA,NA,NA,-856.58,0,0.853,0.85,NA,NA,2.747,10.3,NA,NA,0.019
"53","8/14/2017","12:00:55",25.742,733.4,92,7.49,430,7.9,NA,NA,NA,-856.6,0,0.854,0.85,NA,NA,2.756,10.34,NA,NA,0.028
"54","8/14/2017","12:00:56",25.74,733.4,92,7.49,429.9,7.91,NA,NA,NA,-856.6,0,0.869,0.87,NA,NA,2.758,10.34,NA,NA,0.037
"55","8/14/2017","12:00:57",25.738,733.4,91.9,7.49,429.9,7.91,NA,NA,NA,-856.6,0,0.879,0.88,NA,NA,2.777,10.41,NA,NA,0.046
"56","8/14/2017","12:00:58",25.735,733.4,91.9,7.49,429.9,7.91,NA,NA,NA,-856.61,0,0.886,0.89,NA,NA,2.787,10.45,NA,NA,0.057
"57","8/14/2017","12:00:59",25.73,733.3,91.9,7.49,429.9,7.92,NA,NA,NA,-856.58,0,0.894,0.89,NA,NA,2.796,10.49,NA,NA,0.066
"58","8/14/2017","12:01:00",25.727,733.4,91.9,7.49,429.9,7.92,NA,NA,NA,-856.58,0,0.894,0.89,NA,NA,2.803,10.51,NA,NA,0.075
"59","8/14/2017","12:01:01",25.724,733.4,91.9,7.48,429.9,7.92,NA,NA,NA,-856.56,0,0.895,0.9,NA,NA,2.794,10.48,NA,NA,0.084
"60","8/14/2017","12:01:02",25.72,733.4,91.9,7.48,429.9,7.93,NA,NA,NA,-856.54,0,0.885,0.89,NA,NA,2.8,10.5,NA,NA,0.097
"61","8/14/2017","12:01:03",25.715,733.3,91.8,7.48,429.9,7.93,NA,NA,NA,-856.49,0,0.892,0.89,NA,NA,2.804,10.52,NA,NA,0.11
"62","8/14/2017","12:01:04",25.703,733.4,91.8,7.48,430,7.93,NA,NA,NA,-856.49,0,0.893,0.89,NA,NA,2.805,10.52,NA,NA,0.124
"63","8/14/2017","12:01:05",25.694,733.4,91.8,7.48,430,7.94,NA,NA,NA,-856.51,0,0.893,0.89,NA,NA,2.797,10.49,NA,NA,0.138
