"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"54","8/14/2017","12:55:07",26.585,731.8,109.6,8.79,395.8,8.48,NA,NA,NA,-856.75,0,0.955,0.96,NA,NA,1.642,6.17,NA,NA,0
"55","8/14/2017","12:55:08",26.584,731.8,109.6,8.79,395.8,8.48,NA,NA,NA,-856.77,0,0.972,0.97,NA,NA,1.657,6.23,NA,NA,0.008
"56","8/14/2017","12:55:09",26.583,731.9,109.5,8.78,395.8,8.48,NA,NA,NA,-856.76,0,0.986,0.99,NA,NA,1.644,6.18,NA,NA,0.018
"57","8/14/2017","12:55:10",26.583,731.8,109.5,8.78,395.8,8.49,NA,NA,NA,-856.74,0,0.995,0.99,NA,NA,1.636,6.15,NA,NA,0.028
"58","8/14/2017","12:55:11",26.582,731.9,109.5,8.78,395.8,8.49,NA,NA,NA,-856.73,0,1.01,1.01,NA,NA,1.623,6.1,NA,NA,0.04
"59","8/14/2017","12:55:12",26.581,731.9,109.5,8.78,395.8,8.49,NA,NA,NA,-856.73,0,1.007,1.01,NA,NA,1.628,6.12,NA,NA,0.05
"60","8/14/2017","12:55:13",26.58,731.9,109.4,8.78,395.8,8.49,NA,NA,NA,-856.7,0,1.02,1.02,NA,NA,1.637,6.15,NA,NA,0.061
"61","8/14/2017","12:55:14",26.579,731.9,109.4,8.78,395.8,8.5,NA,NA,NA,-856.69,0,1.037,1.04,NA,NA,1.661,6.24,NA,NA,0.071
"62","8/14/2017","12:55:15",26.578,731.9,109.4,8.77,395.8,8.5,NA,NA,NA,-856.69,0,1.047,1.05,NA,NA,1.675,6.29,NA,NA,0.084
"63","8/14/2017","12:55:16",26.576,731.9,109.4,8.77,395.8,8.5,NA,NA,NA,-856.67,0,1.064,1.06,NA,NA,1.695,6.37,NA,NA,0.094
"64","8/14/2017","12:55:17",26.574,731.8,109.3,8.77,395.8,8.5,NA,NA,NA,-856.64,0,1.067,1.07,NA,NA,1.714,6.44,NA,NA,0.104
"65","8/14/2017","12:55:18",26.571,731.9,109.3,8.77,395.8,8.51,NA,NA,NA,-856.63,0,1.069,1.07,NA,NA,1.749,6.57,NA,NA,0.115
"66","8/14/2017","12:55:19",26.567,731.9,109.3,8.77,395.8,8.51,NA,NA,NA,-856.63,0,1.078,1.08,NA,NA,1.761,6.62,NA,NA,0.125
"67","8/14/2017","12:55:20",26.563,731.9,109.3,8.77,395.8,8.51,NA,NA,NA,-856.62,0,1.096,1.1,NA,NA,1.789,6.72,NA,NA,0.138
"68","8/14/2017","12:55:21",26.56,731.9,109.2,8.77,395.8,8.51,NA,NA,NA,-856.6,0,1.098,1.1,NA,NA,1.807,6.79,NA,NA,0.149
"69","8/14/2017","12:55:22",26.558,731.9,109.2,8.76,395.8,8.51,NA,NA,NA,-856.56,0,1.108,1.11,NA,NA,1.815,6.82,NA,NA,0.159
"70","8/14/2017","12:55:23",26.556,731.8,109.2,8.76,395.8,8.51,NA,NA,NA,-856.55,0,1.116,1.12,NA,NA,1.826,6.86,NA,NA,0.17
"71","8/14/2017","12:55:24",26.555,731.8,109.2,8.76,395.8,8.52,NA,NA,NA,-856.57,0,1.13,1.13,NA,NA,1.82,6.84,NA,NA,0.182
"72","8/14/2017","12:55:25",26.553,731.9,109.2,8.76,395.8,8.52,NA,NA,NA,-856.59,0,1.127,1.13,NA,NA,1.806,6.78,NA,NA,0.19
"73","8/14/2017","12:55:26",26.552,731.9,109.2,8.76,395.8,8.52,NA,NA,NA,-856.59,0,1.148,1.15,NA,NA,1.807,6.79,NA,NA,0.197
"74","8/14/2017","12:55:27",26.549,731.9,109.1,8.76,395.8,8.52,NA,NA,NA,-856.61,0,1.165,1.16,NA,NA,1.794,6.74,NA,NA,0.206
"75","8/14/2017","12:55:28",26.546,731.9,109.1,8.76,395.8,8.52,NA,NA,NA,-856.62,0,1.168,1.17,NA,NA,1.794,6.74,NA,NA,0.215
"76","8/14/2017","12:55:29",26.544,731.8,109.1,8.76,395.9,8.52,NA,NA,NA,-856.61,0,1.189,1.19,NA,NA,1.782,6.69,NA,NA,0.226
"77","8/14/2017","12:55:30",26.542,731.9,109.1,8.76,395.9,8.53,NA,NA,NA,-856.61,0,1.184,1.18,NA,NA,1.787,6.71,NA,NA,0.235
"78","8/14/2017","12:55:31",26.541,731.9,109.1,8.76,395.9,8.53,NA,NA,NA,-856.61,0,1.2,1.2,NA,NA,1.788,6.72,NA,NA,0.244
"79","8/14/2017","12:55:32",26.541,731.9,109.1,8.76,395.9,8.53,NA,NA,NA,-856.63,0,1.199,1.2,NA,NA,1.801,6.76,NA,NA,0.252
"80","8/14/2017","12:55:33",26.541,731.9,109.1,8.76,395.9,8.53,NA,NA,NA,-856.63,0,1.199,1.2,NA,NA,1.818,6.83,NA,NA,0.261
"81","8/14/2017","12:55:34",26.541,731.8,109.1,8.75,395.9,8.53,NA,NA,NA,-856.62,0,1.194,1.19,NA,NA,1.831,6.88,NA,NA,0.269
"82","8/14/2017","12:55:35",26.54,731.9,109,8.75,395.9,8.53,NA,NA,NA,-856.64,0,1.194,1.19,NA,NA,1.853,6.96,NA,NA,0.277
"83","8/14/2017","12:55:36",26.538,731.9,109,8.75,395.9,8.53,NA,NA,NA,-856.65,0,1.197,1.2,NA,NA,1.878,7.05,NA,NA,0.284
"84","8/14/2017","12:55:37",26.536,731.9,109,8.75,395.9,8.54,NA,NA,NA,-856.66,0,1.201,1.2,NA,NA,1.873,7.03,NA,NA,0.293
"85","8/14/2017","12:55:38",26.534,731.9,109,8.75,395.9,8.54,NA,NA,NA,-856.65,0,1.197,1.2,NA,NA,1.87,7.02,NA,NA,0.3
"86","8/14/2017","12:55:39",26.533,731.9,109,8.75,395.9,8.54,NA,NA,NA,-856.63,0,1.199,1.2,NA,NA,1.871,7.03,NA,NA,0.307
"87","8/14/2017","12:55:40",26.532,731.8,109,8.75,395.9,8.54,NA,NA,NA,-856.62,0,1.202,1.2,NA,NA,1.866,7.01,NA,NA,0.314
"88","8/14/2017","12:55:41",26.533,731.8,109,8.75,395.9,8.54,NA,NA,NA,-856.6,0,1.203,1.2,NA,NA,1.857,6.98,NA,NA,0.321
"89","8/14/2017","12:55:42",26.533,731.9,109,8.75,395.9,8.54,NA,NA,NA,-856.57,0,1.199,1.2,NA,NA,1.857,6.97,NA,NA,0.329
"90","8/14/2017","12:55:43",26.534,731.9,109,8.75,395.9,8.54,NA,NA,NA,-856.56,0,1.207,1.21,NA,NA,1.855,6.97,NA,NA,0.336
"91","8/14/2017","12:55:44",26.534,731.8,109,8.75,395.9,8.54,NA,NA,NA,-856.58,0,1.207,1.21,NA,NA,1.859,6.98,NA,NA,0.342
"92","8/14/2017","12:55:45",26.533,731.9,108.9,8.75,395.9,8.55,NA,NA,NA,-856.56,0,1.208,1.21,NA,NA,1.86,6.99,NA,NA,0.351
"93","8/14/2017","12:55:46",26.531,731.9,108.9,8.75,395.9,8.55,NA,NA,NA,-856.57,0,1.209,1.21,NA,NA,1.87,7.02,NA,NA,0.361
"94","8/14/2017","12:55:47",26.529,731.9,108.9,8.75,395.9,8.55,NA,NA,NA,-856.55,0,1.208,1.21,NA,NA,1.886,7.08,NA,NA,0.37
"95","8/14/2017","12:55:48",26.526,731.8,108.9,8.74,395.9,8.55,NA,NA,NA,-856.53,0,1.202,1.2,NA,NA,1.923,7.22,NA,NA,0.379
"96","8/14/2017","12:55:49",26.523,731.9,108.9,8.74,395.9,8.55,NA,NA,NA,-856.53,0,1.211,1.21,NA,NA,1.962,7.37,NA,NA,0.389
"97","8/14/2017","12:55:50",26.52,731.9,108.9,8.74,395.9,8.55,NA,NA,NA,-856.52,0,1.21,1.21,NA,NA,1.982,7.44,NA,NA,0.4
"98","8/14/2017","12:55:51",26.517,731.8,108.9,8.74,395.9,8.55,NA,NA,NA,-856.5,0,1.218,1.22,NA,NA,2.005,7.53,NA,NA,0.409
"99","8/14/2017","12:55:52",26.513,731.9,108.9,8.74,395.9,8.55,NA,NA,NA,-856.49,0,1.224,1.22,NA,NA,2.014,7.56,NA,NA,0.418
"100","8/14/2017","12:55:53",26.509,731.9,108.9,8.74,395.9,8.55,NA,NA,NA,-856.47,0,1.234,1.23,NA,NA,2.03,7.62,NA,NA,0.428
"101","8/14/2017","12:55:54",26.505,731.8,108.9,8.74,395.9,8.55,NA,NA,NA,-856.45,0,1.225,1.22,NA,NA,2.042,7.67,NA,NA,0.438
"102","8/14/2017","12:55:55",26.499,731.8,108.9,8.74,395.8,8.55,NA,NA,NA,-856.43,0,1.237,1.24,NA,NA,2.058,7.72,NA,NA,0.451
"103","8/14/2017","12:55:56",26.493,731.8,108.9,8.75,395.8,8.55,NA,NA,NA,-856.41,0,1.253,1.25,NA,NA,2.076,7.79,NA,NA,0.462
"104","8/14/2017","12:55:57",26.488,731.9,108.9,8.75,395.8,8.56,NA,NA,NA,-856.43,0,1.273,1.27,NA,NA,2.068,7.76,NA,NA,0.473
"105","8/14/2017","12:55:58",26.483,731.9,108.9,8.75,395.8,8.56,NA,NA,NA,-856.41,0,1.278,1.28,NA,NA,2.066,7.76,NA,NA,0.484
"106","8/14/2017","12:55:59",26.479,731.9,108.9,8.75,395.8,8.56,NA,NA,NA,-856.41,0,1.282,1.28,NA,NA,2.06,7.73,NA,NA,0.497
"107","8/14/2017","12:56:00",26.474,731.8,108.9,8.75,395.8,8.56,NA,NA,NA,-856.41,0,1.3,1.3,NA,NA,2.061,7.74,NA,NA,0.508
"108","8/14/2017","12:56:01",26.472,731.9,108.9,8.75,395.8,8.56,NA,NA,NA,-856.41,0,1.312,1.31,NA,NA,2.065,7.75,NA,NA,0.52
"109","8/14/2017","12:56:02",26.469,731.8,108.9,8.75,395.8,8.56,NA,NA,NA,-856.43,0,1.316,1.32,NA,NA,2.054,7.71,NA,NA,0.531
"110","8/14/2017","12:56:03",26.467,731.9,108.9,8.75,395.8,8.56,NA,NA,NA,-856.42,0,1.323,1.32,NA,NA,2.063,7.74,NA,NA,0.544
"111","8/14/2017","12:56:04",26.464,731.9,108.9,8.76,395.8,8.56,NA,NA,NA,-856.4,0,1.327,1.33,NA,NA,2.076,7.79,NA,NA,0.553
"112","8/14/2017","12:56:05",26.461,731.8,108.9,8.76,395.8,8.56,NA,NA,NA,-856.39,0,1.322,1.32,NA,NA,2.1,7.88,NA,NA,0.563
"113","8/14/2017","12:56:06",26.455,731.9,108.9,8.76,395.8,8.56,NA,NA,NA,-856.39,0,1.327,1.33,NA,NA,2.109,7.92,NA,NA,0.574
"114","8/14/2017","12:56:07",26.448,731.9,108.9,8.76,395.8,8.56,NA,NA,NA,-856.39,0,1.336,1.34,NA,NA,2.102,7.89,NA,NA,0.59
"115","8/14/2017","12:56:08",26.441,731.8,108.9,8.76,395.8,8.57,NA,NA,NA,-856.41,0,1.349,1.35,NA,NA,2.126,7.98,NA,NA,0.603
"116","8/14/2017","12:56:09",26.433,731.9,109,8.76,395.8,8.57,NA,NA,NA,-856.4,0,1.352,1.35,NA,NA,2.13,8,NA,NA,0.616
"117","8/14/2017","12:56:10",26.427,731.8,109,8.77,395.8,8.57,NA,NA,NA,-856.4,0,1.349,1.35,NA,NA,2.144,8.05,NA,NA,0.628
"118","8/14/2017","12:56:11",26.421,731.9,109,8.77,395.8,8.57,NA,NA,NA,-856.39,0,1.353,1.35,NA,NA,2.157,8.09,NA,NA,0.641
"119","8/14/2017","12:56:12",26.415,731.8,109,8.77,395.8,8.57,NA,NA,NA,-856.36,0,1.354,1.35,NA,NA,2.163,8.12,NA,NA,0.657
"120","8/14/2017","12:56:13",26.409,731.9,109.1,8.78,395.7,8.57,NA,NA,NA,-856.36,0,1.359,1.36,NA,NA,2.176,8.17,NA,NA,0.67
"121","8/14/2017","12:56:14",26.404,731.9,109.1,8.78,395.7,8.57,NA,NA,NA,-856.35,0,1.349,1.35,NA,NA,2.19,8.22,NA,NA,0.683
"122","8/14/2017","12:56:15",26.398,731.9,109.2,8.78,395.7,8.57,NA,NA,NA,-856.32,0,1.351,1.35,NA,NA,2.191,8.22,NA,NA,0.696
"123","8/14/2017","12:56:16",26.394,731.8,109.2,8.79,395.7,8.57,NA,NA,NA,-856.32,0,1.344,1.34,NA,NA,2.17,8.14,NA,NA,0.711
"124","8/14/2017","12:56:17",26.389,731.9,109.3,8.79,395.7,8.58,NA,NA,NA,-856.3,0,1.354,1.35,NA,NA,2.167,8.13,NA,NA,0.724
"125","8/14/2017","12:56:18",26.388,731.9,109.3,8.8,395.7,8.58,NA,NA,NA,-856.3,0,1.36,1.36,NA,NA,2.171,8.15,NA,NA,0.737
"126","8/14/2017","12:56:19",26.389,731.9,109.4,8.8,395.6,8.58,NA,NA,NA,-856.3,0,1.356,1.36,NA,NA,2.151,8.07,NA,NA,0.75
"127","8/14/2017","12:56:20",26.394,731.8,109.4,8.81,395.6,8.58,NA,NA,NA,-856.31,0,1.355,1.36,NA,NA,2.141,8.04,NA,NA,0.765
"128","8/14/2017","12:56:21",26.399,731.8,109.5,8.81,395.6,8.58,NA,NA,NA,-856.29,0,1.348,1.35,NA,NA,2.119,7.95,NA,NA,0.778
"129","8/14/2017","12:56:22",26.403,731.9,109.5,8.81,395.6,8.58,NA,NA,NA,-856.31,0,1.349,1.35,NA,NA,2.095,7.87,NA,NA,0.791
"130","8/14/2017","12:56:23",26.408,731.9,109.5,8.81,395.5,8.58,NA,NA,NA,-856.31,0,1.354,1.35,NA,NA,2.089,7.84,NA,NA,0.8
"131","8/14/2017","12:56:24",26.412,731.8,109.5,8.81,395.5,8.58,NA,NA,NA,-856.29,0,1.366,1.37,NA,NA,2.076,7.79,NA,NA,0.81
"132","8/14/2017","12:56:25",26.417,731.9,109.5,8.81,395.5,8.58,NA,NA,NA,-856.27,0,1.366,1.37,NA,NA,2.067,7.76,NA,NA,0.82
"133","8/14/2017","12:56:26",26.421,731.9,109.5,8.81,395.5,8.58,NA,NA,NA,-856.3,0,1.352,1.35,NA,NA,2.072,7.78,NA,NA,0.831
"134","8/14/2017","12:56:27",26.424,731.9,109.4,8.8,395.5,8.58,NA,NA,NA,-856.3,0,1.35,1.35,NA,NA,2.089,7.84,NA,NA,0.842
"135","8/14/2017","12:56:28",26.425,731.9,109.4,8.8,395.5,8.58,NA,NA,NA,-856.31,0,1.351,1.35,NA,NA,2.089,7.84,NA,NA,0.856
"136","8/14/2017","12:56:29",26.425,731.9,109.4,8.8,395.5,8.58,NA,NA,NA,-856.3,0,1.349,1.35,NA,NA,2.09,7.85,NA,NA,0.867
"137","8/14/2017","12:56:30",26.425,731.9,109.3,8.79,395.5,8.59,NA,NA,NA,-856.31,0,1.354,1.35,NA,NA,2.126,7.98,NA,NA,0.88
"138","8/14/2017","12:56:31",26.423,731.9,109.3,8.79,395.5,8.59,NA,NA,NA,-856.31,0,1.352,1.35,NA,NA,2.144,8.05,NA,NA,0.894
"139","8/14/2017","12:56:32",26.418,731.9,109.2,8.79,395.6,8.59,NA,NA,NA,-856.33,0,1.354,1.35,NA,NA,2.183,8.19,NA,NA,0.907
"140","8/14/2017","12:56:33",26.413,731.9,109.2,8.79,395.6,8.59,NA,NA,NA,-856.33,0,1.356,1.36,NA,NA,2.205,8.28,NA,NA,0.924
"141","8/14/2017","12:56:34",26.407,731.8,109.2,8.79,395.7,8.59,NA,NA,NA,-856.34,0,1.356,1.36,NA,NA,2.229,8.37,NA,NA,0.938
"142","8/14/2017","12:56:35",26.401,731.9,109.2,8.79,395.7,8.59,NA,NA,NA,-856.32,0,1.355,1.36,NA,NA,2.264,8.5,NA,NA,0.951
"143","8/14/2017","12:56:36",26.395,731.9,109.3,8.79,395.7,8.59,NA,NA,NA,-856.35,0,1.345,1.35,NA,NA,2.28,8.56,NA,NA,0.966
"144","8/14/2017","12:56:37",26.389,731.9,109.3,8.8,395.7,8.59,NA,NA,NA,-856.34,0,1.343,1.34,NA,NA,2.29,8.59,NA,NA,0.983
"145","8/14/2017","12:56:38",26.383,731.9,109.4,8.8,395.7,8.59,NA,NA,NA,-856.33,0,1.343,1.34,NA,NA,2.294,8.61,NA,NA,0.998
"146","8/14/2017","12:56:39",26.378,731.9,109.4,8.81,395.7,8.59,NA,NA,NA,-856.36,0,1.349,1.35,NA,NA,2.31,8.67,NA,NA,1.014
"147","8/14/2017","12:56:40",26.372,731.8,109.5,8.82,395.6,8.59,NA,NA,NA,-856.36,0,1.354,1.35,NA,NA,2.334,8.76,NA,NA,1.03
"148","8/14/2017","12:56:41",26.368,731.8,109.6,8.82,395.6,8.59,NA,NA,NA,-856.34,0,1.362,1.36,NA,NA,2.334,8.76,NA,NA,1.047
"149","8/14/2017","12:56:42",26.364,731.9,109.7,8.83,395.5,8.59,NA,NA,NA,-856.33,0,1.358,1.36,NA,NA,2.349,8.81,NA,NA,1.066
"150","8/14/2017","12:56:43",26.36,731.9,109.8,8.84,395.5,8.59,NA,NA,NA,-856.33,0,1.353,1.35,NA,NA,2.338,8.77,NA,NA,1.082
"151","8/14/2017","12:56:44",26.356,731.8,109.9,8.85,395.5,8.59,NA,NA,NA,-856.35,0,1.352,1.35,NA,NA,2.361,8.86,NA,NA,1.096
"152","8/14/2017","12:56:45",26.354,731.8,109.9,8.85,395.5,8.59,NA,NA,NA,-856.35,0,1.354,1.35,NA,NA,2.363,8.87,NA,NA,1.11
"153","8/14/2017","12:56:46",26.353,731.9,110,8.86,395.4,8.59,NA,NA,NA,-856.37,0,1.352,1.35,NA,NA,2.348,8.81,NA,NA,1.128
"154","8/14/2017","12:56:47",26.351,731.9,110.1,8.86,395.4,8.59,NA,NA,NA,-856.35,0,1.355,1.36,NA,NA,2.361,8.86,NA,NA,1.143
"155","8/14/2017","12:56:48",26.349,731.8,110.1,8.87,395.3,8.59,NA,NA,NA,-856.38,0,1.365,1.37,NA,NA,2.38,8.93,NA,NA,1.158
"156","8/14/2017","12:56:49",26.348,731.9,110.2,8.87,395.3,8.6,NA,NA,NA,-856.39,0,1.352,1.35,NA,NA,2.39,8.97,NA,NA,1.173
"157","8/14/2017","12:56:50",26.347,731.9,110.2,8.88,395.3,8.6,NA,NA,NA,-856.38,0,1.356,1.36,NA,NA,2.391,8.97,NA,NA,1.191
"158","8/14/2017","12:56:51",26.346,731.8,110.3,8.88,395.2,8.6,NA,NA,NA,-856.39,0,1.354,1.35,NA,NA,2.395,8.99,NA,NA,1.207
"159","8/14/2017","12:56:52",26.345,731.9,110.3,8.88,395.2,8.6,NA,NA,NA,-856.41,0,1.363,1.36,NA,NA,2.407,9.03,NA,NA,1.222
"160","8/14/2017","12:56:53",26.343,731.9,110.3,8.89,395.2,8.6,NA,NA,NA,-856.39,0,1.362,1.36,NA,NA,2.407,9.03,NA,NA,1.237
"161","8/14/2017","12:56:54",26.341,731.9,110.4,8.89,395.2,8.6,NA,NA,NA,-856.42,0,1.366,1.37,NA,NA,2.428,9.11,NA,NA,1.258
"162","8/14/2017","12:56:55",26.34,731.8,110.4,8.89,395.1,8.6,NA,NA,NA,-856.44,0,1.368,1.37,NA,NA,2.417,9.07,NA,NA,1.276
"163","8/14/2017","12:56:56",26.338,731.9,110.5,8.9,395.1,8.6,NA,NA,NA,-856.42,0,1.377,1.38,NA,NA,2.433,9.13,NA,NA,1.294
"164","8/14/2017","12:56:57",26.337,731.8,110.5,8.9,395.1,8.6,NA,NA,NA,-856.43,0,1.38,1.38,NA,NA,2.436,9.14,NA,NA,1.312
"165","8/14/2017","12:56:58",26.336,731.9,110.5,8.91,395,8.6,NA,NA,NA,-856.44,0,1.378,1.38,NA,NA,2.433,9.13,NA,NA,1.331
"166","8/14/2017","12:56:59",26.334,731.9,110.6,8.91,395,8.61,NA,NA,NA,-856.43,0,1.376,1.38,NA,NA,2.427,9.11,NA,NA,1.354
"167","8/14/2017","12:57:00",26.332,731.8,110.6,8.91,395,8.61,NA,NA,NA,-856.44,0,1.366,1.37,NA,NA,2.435,9.14,NA,NA,1.375
"168","8/14/2017","12:57:01",26.33,731.9,110.7,8.92,395,8.61,NA,NA,NA,-856.44,0,1.363,1.36,NA,NA,2.438,9.15,NA,NA,1.395
"169","8/14/2017","12:57:02",26.328,731.9,110.7,8.92,395,8.61,NA,NA,NA,-856.44,0,1.36,1.36,NA,NA,2.428,9.11,NA,NA,1.415
"170","8/14/2017","12:57:03",26.326,731.9,110.7,8.92,395,8.61,NA,NA,NA,-856.42,0,1.358,1.36,NA,NA,2.411,9.05,NA,NA,1.438
"171","8/14/2017","12:57:04",26.324,731.9,110.8,8.93,395,8.61,NA,NA,NA,-856.43,0,1.361,1.36,NA,NA,2.414,9.06,NA,NA,1.456
"172","8/14/2017","12:57:05",26.322,731.9,110.8,8.93,395,8.61,NA,NA,NA,-856.43,0,1.361,1.36,NA,NA,2.383,8.94,NA,NA,1.475
"173","8/14/2017","12:57:06",26.32,731.9,110.9,8.93,394.9,8.61,NA,NA,NA,-856.4,0,1.359,1.36,NA,NA,2.364,8.87,NA,NA,1.492
"174","8/14/2017","12:57:07",26.319,731.9,110.9,8.94,394.9,8.61,NA,NA,NA,-856.41,0,1.354,1.35,NA,NA,2.351,8.82,NA,NA,1.512
"175","8/14/2017","12:57:08",26.319,731.8,110.9,8.94,394.9,8.61,NA,NA,NA,-856.41,0,1.363,1.36,NA,NA,2.35,8.82,NA,NA,1.528
"176","8/14/2017","12:57:09",26.318,731.8,111,8.95,394.9,8.61,NA,NA,NA,-856.4,0,1.354,1.35,NA,NA,2.327,8.73,NA,NA,1.545
"177","8/14/2017","12:57:10",26.317,731.9,111,8.95,394.9,8.62,NA,NA,NA,-856.42,0,1.35,1.35,NA,NA,2.317,8.69,NA,NA,1.561
"178","8/14/2017","12:57:11",26.316,731.9,111.1,8.95,394.9,8.62,NA,NA,NA,-856.46,0,1.351,1.35,NA,NA,2.312,8.68,NA,NA,1.579
"179","8/14/2017","12:57:12",26.315,731.9,111.1,8.95,394.8,8.62,NA,NA,NA,-856.48,0,1.361,1.36,NA,NA,2.312,8.68,NA,NA,1.6
"180","8/14/2017","12:57:13",26.315,731.9,111.1,8.95,394.8,8.62,NA,NA,NA,-856.46,0,1.356,1.36,NA,NA,2.305,8.65,NA,NA,1.618
"181","8/14/2017","12:57:14",26.314,731.9,111.1,8.96,394.8,8.62,NA,NA,NA,-856.48,0,1.362,1.36,NA,NA,2.307,8.66,NA,NA,1.637
"182","8/14/2017","12:57:15",26.313,731.8,111.2,8.96,394.8,8.62,NA,NA,NA,-856.45,0,1.353,1.35,NA,NA,2.309,8.67,NA,NA,1.656
"183","8/14/2017","12:57:16",26.312,731.9,111.2,8.96,394.8,8.62,NA,NA,NA,-856.49,0,1.354,1.35,NA,NA,2.334,8.76,NA,NA,1.679
"184","8/14/2017","12:57:17",26.31,731.9,111.2,8.96,394.8,8.62,NA,NA,NA,-856.49,0,1.346,1.35,NA,NA,2.343,8.79,NA,NA,1.699
"185","8/14/2017","12:57:18",26.309,731.9,111.2,8.96,394.8,8.62,NA,NA,NA,-856.51,0,1.342,1.34,NA,NA,2.339,8.78,NA,NA,1.718
"186","8/14/2017","12:57:19",26.308,731.9,111.2,8.96,394.8,8.62,NA,NA,NA,-856.5,0,1.347,1.35,NA,NA,2.348,8.81,NA,NA,1.739
"187","8/14/2017","12:57:20",26.307,731.9,111.2,8.97,394.7,8.62,NA,NA,NA,-856.49,0,1.352,1.35,NA,NA,2.365,8.87,NA,NA,1.763
