"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"1","8/7/2017","12:50:13",23.473,737.9,93.4,7.93,281,8.05,NA,NA,NA,-847.51,0,0.047,0.05,NA,NA,0.566,2.15,NA,NA,0.001
"2","8/7/2017","12:50:14",23.46,737.9,92.2,7.83,281.4,8.05,NA,NA,NA,-847.88,0,0.078,0.08,NA,NA,0.701,2.65,NA,NA,0.006
"3","8/7/2017","12:50:15",23.469,737.9,91.3,7.75,281.1,8.05,NA,NA,NA,-848.31,0,0.108,0.11,NA,NA,0.845,3.19,NA,NA,0.009
"4","8/7/2017","12:50:16",23.479,737.9,90.3,7.67,281.2,8.05,NA,NA,NA,-848.51,0,0.14,0.14,NA,NA,0.987,3.72,NA,NA,0.013
"5","8/7/2017","12:50:17",23.479,737.9,89.6,7.62,281.3,8.04,NA,NA,NA,-848.4,0,0.189,0.19,NA,NA,1.135,4.27,NA,NA,0.017
"6","8/7/2017","12:50:18",23.481,737.9,89,7.57,281.3,8.04,NA,NA,NA,-848.35,0,0.23,0.23,NA,NA,1.272,4.78,NA,NA,0.021
"7","8/7/2017","12:50:19",23.481,737.9,88.6,7.53,281.3,8.03,NA,NA,NA,-848.27,0,0.27,0.27,NA,NA,1.381,5.19,NA,NA,0.024
"8","8/7/2017","12:50:20",23.482,737.9,88.2,7.49,281.3,8.03,NA,NA,NA,-848.23,0,0.316,0.32,NA,NA,1.472,5.53,NA,NA,0.027
"9","8/7/2017","12:50:21",23.482,737.9,87.8,7.46,281.3,8.02,NA,NA,NA,-848.17,0,0.354,0.35,NA,NA,1.521,5.72,NA,NA,0.031
"10","8/7/2017","12:50:22",23.483,737.9,87.4,7.43,281.3,8.02,NA,NA,NA,-848.05,0,0.396,0.4,NA,NA,1.541,5.79,NA,NA,0.036
