"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"49","7/27/2017","17:23:11",30.265,737.2,125.3,9.42,269.2,8.91,NA,NA,NA,-856.24,0,3.464,3.46,NA,NA,2.568,9.63,NA,NA,0
"50","7/27/2017","17:23:12",30.266,737.2,125.3,9.42,269.2,8.92,NA,NA,NA,-856.25,0,3.471,3.47,NA,NA,2.569,9.64,NA,NA,0.005
"51","7/27/2017","17:23:13",30.267,737.3,125.3,9.42,269.2,8.92,NA,NA,NA,-856.25,0,3.465,3.46,NA,NA,2.573,9.65,NA,NA,0.019
"52","7/27/2017","17:23:14",30.268,737,125.3,9.42,269.2,8.92,NA,NA,NA,-856.23,0,3.461,3.46,NA,NA,2.559,9.6,NA,NA,0.03
"53","7/27/2017","17:23:15",30.269,737.2,125.3,9.43,269.2,8.92,NA,NA,NA,-856.24,0,3.45,3.45,NA,NA,2.557,9.59,NA,NA,0.042
"54","7/27/2017","17:23:16",30.269,737.2,125.4,9.43,269.2,8.93,NA,NA,NA,-856.25,0,3.435,3.44,NA,NA,2.574,9.66,NA,NA,0.053
"55","7/27/2017","17:23:17",30.27,737.2,125.4,9.43,269.2,8.93,NA,NA,NA,-856.23,0,3.44,3.44,NA,NA,2.57,9.64,NA,NA,0.069
"56","7/27/2017","17:23:18",30.27,737.2,125.3,9.43,269.2,8.93,NA,NA,NA,-856.2,0,3.444,3.44,NA,NA,2.591,9.72,NA,NA,0.078
"57","7/27/2017","17:23:19",30.27,737.2,125.3,9.42,269.2,8.93,NA,NA,NA,-856.2,0,3.454,3.45,NA,NA,2.571,9.64,NA,NA,0.09
"58","7/27/2017","17:23:20",30.27,737.2,125.3,9.42,269.2,8.94,NA,NA,NA,-856.18,0,3.428,3.43,NA,NA,2.567,9.63,NA,NA,0.102
"59","7/27/2017","17:23:21",30.271,737.2,125.3,9.42,269.2,8.94,NA,NA,NA,-856.18,0,3.434,3.43,NA,NA,2.568,9.63,NA,NA,0.118
"60","7/27/2017","17:23:22",30.271,737.1,125.3,9.42,269.2,8.94,NA,NA,NA,-856.18,0,3.418,3.42,NA,NA,2.578,9.67,NA,NA,0.128
"61","7/27/2017","17:23:23",30.271,737.2,125.3,9.42,269.2,8.94,NA,NA,NA,-856.19,0,3.408,3.41,NA,NA,2.577,9.67,NA,NA,0.142
"62","7/27/2017","17:23:24",30.271,737.2,125.3,9.42,269.2,8.95,NA,NA,NA,-856.17,0,3.398,3.4,NA,NA,2.575,9.66,NA,NA,0.152
"63","7/27/2017","17:23:25",30.272,737.2,125.3,9.42,269.2,8.95,NA,NA,NA,-856.15,0,3.386,3.39,NA,NA,2.582,9.69,NA,NA,0.168
"64","7/27/2017","17:23:26",30.272,737.2,125.3,9.42,269.2,8.95,NA,NA,NA,-856.14,0,3.378,3.38,NA,NA,2.592,9.72,NA,NA,0.173
"65","7/27/2017","17:23:27",30.272,737.1,125.3,9.42,269.2,8.95,NA,NA,NA,-856.15,0,3.378,3.38,NA,NA,2.583,9.69,NA,NA,0.19
"66","7/27/2017","17:23:28",30.272,737.2,125.3,9.42,269.2,8.96,NA,NA,NA,-856.15,0,3.376,3.38,NA,NA,2.578,9.67,NA,NA,0.21
"67","7/27/2017","17:23:29",30.272,737.2,125.3,9.42,269.2,8.96,NA,NA,NA,-856.16,0,3.363,3.36,NA,NA,2.562,9.61,NA,NA,0.222
"68","7/27/2017","17:23:30",30.272,737.1,125.2,9.42,269.2,8.96,NA,NA,NA,-856.19,0,3.353,3.35,NA,NA,2.563,9.62,NA,NA,0.241
"69","7/27/2017","17:23:31",30.272,737.3,125.2,9.41,269.2,8.96,NA,NA,NA,-856.19,0,3.341,3.34,NA,NA,2.557,9.59,NA,NA,0.261
"70","7/27/2017","17:23:32",30.272,737.1,125.1,9.41,269.2,8.96,NA,NA,NA,-856.21,0,3.325,3.33,NA,NA,2.555,9.58,NA,NA,0.277
"71","7/27/2017","17:23:33",30.272,737.3,125.1,9.41,269.2,8.96,NA,NA,NA,-856.23,0,3.318,3.32,NA,NA,2.536,9.51,NA,NA,0.293
"72","7/27/2017","17:23:34",30.271,737.3,125,9.4,269.2,8.96,NA,NA,NA,-856.23,0,3.322,3.32,NA,NA,2.545,9.55,NA,NA,0.313
"73","7/27/2017","17:23:35",30.271,737.3,125,9.4,269.2,8.96,NA,NA,NA,-856.26,0,3.326,3.33,NA,NA,2.539,9.53,NA,NA,0.331
"74","7/27/2017","17:23:36",30.271,737.2,124.9,9.39,269.3,8.97,NA,NA,NA,-856.24,0,3.334,3.33,NA,NA,2.528,9.48,NA,NA,0.346
"75","7/27/2017","17:23:37",30.271,737.2,124.9,9.39,269.3,8.97,NA,NA,NA,-856.23,0,3.326,3.33,NA,NA,2.533,9.5,NA,NA,0.362
"76","7/27/2017","17:23:38",30.271,737.2,124.8,9.38,269.3,8.97,NA,NA,NA,-856.22,0,3.317,3.32,NA,NA,2.53,9.49,NA,NA,0.382
"77","7/27/2017","17:23:39",30.27,737.2,124.7,9.38,269.3,8.97,NA,NA,NA,-856.25,0,3.308,3.31,NA,NA,2.526,9.48,NA,NA,0.411
"78","7/27/2017","17:23:40",30.27,737.2,124.6,9.37,269.3,8.97,NA,NA,NA,-856.25,0,3.287,3.29,NA,NA,2.527,9.48,NA,NA,0.426
"79","7/27/2017","17:23:41",30.27,737.2,124.5,9.36,269.3,8.97,NA,NA,NA,-856.22,0,3.289,3.29,NA,NA,2.53,9.49,NA,NA,0.444
"80","7/27/2017","17:23:42",30.27,737.2,124.5,9.36,269.3,8.97,NA,NA,NA,-856.22,0,3.291,3.29,NA,NA,2.537,9.52,NA,NA,0.462
"81","7/27/2017","17:23:43",30.27,737.2,124.4,9.35,269.3,8.97,NA,NA,NA,-856.21,0,3.285,3.28,NA,NA,2.533,9.5,NA,NA,0.478
"82","7/27/2017","17:23:44",30.27,737.2,124.4,9.35,269.3,8.97,NA,NA,NA,-856.21,0,3.273,3.27,NA,NA,2.561,9.61,NA,NA,0.493
"83","7/27/2017","17:23:45",30.27,737.2,124.3,9.35,269.3,8.97,NA,NA,NA,-856.18,0,3.264,3.26,NA,NA,2.556,9.59,NA,NA,0.505
"84","7/27/2017","17:23:46",30.27,737.1,124.3,9.35,269.4,8.97,NA,NA,NA,-856.16,0,3.262,3.26,NA,NA,2.572,9.65,NA,NA,0.526
"85","7/27/2017","17:23:47",30.269,737.1,124.2,9.34,269.4,8.97,NA,NA,NA,-856.15,0,3.255,3.25,NA,NA,2.583,9.69,NA,NA,0.541
"86","7/27/2017","17:23:48",30.269,737.2,124.2,9.34,269.4,8.97,NA,NA,NA,-856.16,0,3.251,3.25,NA,NA,2.581,9.68,NA,NA,0.548
"87","7/27/2017","17:23:49",30.269,737.2,124.2,9.34,269.4,8.97,NA,NA,NA,-856.17,0,3.241,3.24,NA,NA,2.58,9.68,NA,NA,0.571
"88","7/27/2017","17:23:50",30.27,737.2,124.2,9.34,269.4,8.97,NA,NA,NA,-856.15,0,3.23,3.23,NA,NA,2.596,9.74,NA,NA,0.587
"89","7/27/2017","17:23:51",30.27,737.2,124.1,9.33,269.4,8.97,NA,NA,NA,-856.18,0,3.236,3.24,NA,NA,2.606,9.77,NA,NA,0.604
"90","7/27/2017","17:23:52",30.27,737.1,124.1,9.33,269.4,8.97,NA,NA,NA,-856.18,0,3.234,3.23,NA,NA,2.618,9.82,NA,NA,0.625
"91","7/27/2017","17:23:53",30.27,737.2,124.1,9.33,269.4,8.97,NA,NA,NA,-856.15,0,3.222,3.22,NA,NA,2.633,9.88,NA,NA,0.647
"92","7/27/2017","17:23:54",30.27,737.2,124.1,9.33,269.4,8.97,NA,NA,NA,-856.17,0,3.219,3.22,NA,NA,2.634,9.88,NA,NA,0.666
"93","7/27/2017","17:23:55",30.27,737.2,124.1,9.33,269.4,8.97,NA,NA,NA,-856.18,0,3.214,3.21,NA,NA,2.617,9.82,NA,NA,0.682
"94","7/27/2017","17:23:56",30.27,737.2,124.1,9.33,269.4,8.98,NA,NA,NA,-856.2,0,3.214,3.21,NA,NA,2.616,9.81,NA,NA,0.712
"95","7/27/2017","17:23:57",30.27,737.2,124.1,9.33,269.4,8.98,NA,NA,NA,-856.21,0,3.215,3.21,NA,NA,2.612,9.8,NA,NA,0.734
