"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"45","11/14/2014","18:03:55",30.361,738.8,97.5,7.32,426.1,8.37,NA,NA,NA,-857.38,0,0.593,0.59,NA,NA,2.745,10.29,NA,NA,0
"46","11/14/2014","18:03:56",30.36,738.8,97.5,7.32,430,8.37,NA,NA,NA,-857.35,0,0.593,0.59,NA,NA,2.819,10.57,NA,NA,0.007
"47","11/14/2014","18:03:57",30.36,738.7,97.5,7.32,434.6,8.37,NA,NA,NA,-857.34,0,0.604,0.6,NA,NA,2.876,10.78,NA,NA,0.017
"48","11/14/2014","18:03:58",30.359,738.8,97.5,7.32,438.5,8.37,NA,NA,NA,-857.31,0,0.607,0.61,NA,NA,2.931,10.99,NA,NA,0.029
"49","11/14/2014","18:03:59",30.357,738.8,97.5,7.32,439.8,8.37,NA,NA,NA,-857.29,0,0.617,0.62,NA,NA,2.966,11.12,NA,NA,0.039
"50","11/14/2014","18:04:00",30.355,738.8,97.5,7.31,439.9,8.37,NA,NA,NA,-857.27,0,0.622,0.62,NA,NA,3.007,11.27,NA,NA,0.05
"51","11/14/2014","18:04:01",30.353,738.8,97.5,7.31,439.9,8.37,NA,NA,NA,-857.25,0,0.634,0.63,NA,NA,3.037,11.39,NA,NA,0.06
"52","11/14/2014","18:04:02",30.349,738.8,97.5,7.31,440,8.37,NA,NA,NA,-857.23,0,0.649,0.65,NA,NA,3.057,11.46,NA,NA,0.073
"53","11/14/2014","18:04:03",30.346,738.8,97.4,7.31,440,8.37,NA,NA,NA,-857.23,0,0.659,0.66,NA,NA,3.079,11.54,NA,NA,0.084
"54","11/14/2014","18:04:04",30.342,738.8,97.4,7.31,440,8.37,NA,NA,NA,-857.23,0,0.672,0.67,NA,NA,3.074,11.53,NA,NA,0.095
"55","11/14/2014","18:04:05",30.339,738.8,97.4,7.31,440.1,8.37,NA,NA,NA,-857.22,0,0.675,0.67,NA,NA,3.089,11.58,NA,NA,0.107
"56","11/14/2014","18:04:06",30.334,738.8,97.4,7.31,440.1,8.37,NA,NA,NA,-857.22,0,0.682,0.68,NA,NA,3.112,11.67,NA,NA,0.122
