"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"37","6/20/2017","10:05:42",28.082,744.1,93.8,7.33,150.7,7.63,252.5,6.39,0,0.24,NA,17.42,NA,0,0.2
"38","6/20/2017","10:05:43",28.033,744.1,93.7,7.32,150.8,7.63,252.6,6.53,0,0.26,NA,17.56,NA,0.006,0.2
"39","6/20/2017","10:05:44",27.999,744.2,93.5,7.32,150.9,7.63,252.8,6.68,0,0.29,NA,17.85,NA,0.012,0.2
"40","6/20/2017","10:05:45",27.965,744.2,93.4,7.31,150.9,7.63,252.9,6.8,0,0.32,NA,18.07,NA,0.02,0.2
"41","6/20/2017","10:05:46",27.94,744.2,93.4,7.31,151,7.63,253,6.86,0,0.35,NA,18.31,NA,0.027,0.2
"42","6/20/2017","10:05:47",27.924,744.2,93.3,7.31,151,7.63,253.1,6.9,0,0.37,NA,18.44,NA,0.034,0.2
"43","6/20/2017","10:05:48",27.903,744.2,93.3,7.31,151,7.63,253.2,6.98,0,0.4,NA,18.41,NA,0.04,0.2
"44","6/20/2017","10:05:49",27.89,744.2,93.3,7.32,151,7.63,253.3,7.02,0,0.42,NA,18.45,NA,0.049,0.2
"45","6/20/2017","10:05:50",27.877,744.1,93.3,7.32,151,7.63,253.3,7.02,0,0.44,NA,18.48,NA,0.056,0.2
"46","6/20/2017","10:05:51",27.868,744.1,93.3,7.32,151,7.63,253.4,7.06,0,0.47,NA,18.66,NA,0.063,0.2
"47","6/20/2017","10:05:52",27.852,744.2,93.3,7.32,151,7.63,253.5,7.15,0,0.49,NA,18.94,NA,0.071,0.3
"48","6/20/2017","10:05:53",27.838,744.2,93.2,7.32,151,7.63,253.6,7.23,0,0.53,NA,22.51,NA,0.083,0.4
"49","6/20/2017","10:05:54",27.822,744.2,93.2,7.31,151,7.63,253.7,7.34,0,0.55,NA,22.43,NA,0.093,0.4
"50","6/20/2017","10:05:55",27.807,744.1,93.1,7.31,151.1,7.63,253.8,7.46,0,0.57,NA,20.97,NA,0.105,0.4
"51","6/20/2017","10:05:56",27.792,744.2,92.9,7.29,151.1,7.63,253.9,7.55,0,0.58,NA,22.15,NA,0.117,0.5
"52","6/20/2017","10:05:57",27.777,744.1,92.7,7.28,151.2,7.63,254,7.66,0,0.6,NA,22.09,NA,0.134,0.5
"53","6/20/2017","10:05:58",27.76,744.1,92.4,7.26,151.2,7.62,254.1,7.82,0,0.61,NA,22.21,NA,0.148,0.5
"54","6/20/2017","10:05:59",27.745,744.2,88.8,6.98,151.3,7.62,254.2,7.98,0,0.63,NA,22.31,NA,0.164,0.6
"55","6/20/2017","10:06:00",27.724,744.2,87.8,6.9,151.4,7.62,254.3,8.22,0,0.65,NA,22.39,NA,0.18,0.6
"56","6/20/2017","10:06:01",27.703,744.2,86.9,6.83,151.5,7.62,254.4,8.41,0,0.66,NA,22.33,NA,0.2,0.6
"57","6/20/2017","10:06:02",27.687,744.2,86.1,6.77,151.6,7.62,254.6,8.64,0,0.66,NA,22.18,NA,0.217,0.6
"58","6/20/2017","10:06:03",27.669,744.2,85.6,6.74,151.7,7.62,254.7,8.81,0,0.66,NA,22.04,NA,0.235,0.7
"59","6/20/2017","10:06:04",27.652,744.1,84.9,6.68,151.8,7.61,254.8,9.04,0,0.66,NA,21.85,NA,0.25,0.7
"60","6/20/2017","10:06:05",27.636,744.1,84.3,6.64,151.9,7.61,255,9.28,0,0.66,NA,21.66,NA,0.273,0.7
"61","6/20/2017","10:06:06",27.625,744.2,83.7,6.59,152,7.61,255.1,9.4,0,0.66,NA,21.5,NA,0.296,0.7
"62","6/20/2017","10:06:07",27.612,744.2,83.2,6.55,152,7.61,255.3,9.54,0,0.66,NA,21.32,NA,0.316,0.7
"63","6/20/2017","10:06:08",27.597,744.2,82.7,6.51,152.1,7.6,255.4,9.68,0,0.66,NA,21.03,NA,0.335,0.7
"64","6/20/2017","10:06:09",27.579,744.2,79,6.23,152.2,7.6,255.6,9.79,0,0.66,NA,20.71,NA,0.35,0.7
"65","6/20/2017","10:06:10",27.563,744.2,78.1,6.16,152.3,7.6,255.7,9.87,0,0.66,NA,20.38,NA,0.375,0.7
"66","6/20/2017","10:06:11",27.547,744.1,77.4,6.11,152.4,7.59,255.9,10.01,0,0.65,NA,20.1,NA,0.392,0.7
"67","6/20/2017","10:06:12",27.534,744.2,76.6,6.04,152.4,7.59,256.1,10.14,0,0.63,NA,20.05,NA,0.409,0.7
"68","6/20/2017","10:06:13",27.519,744.2,76.3,6.02,152.4,7.58,256.2,10.23,0,0.62,NA,19.86,NA,0.425,0.7
"69","6/20/2017","10:06:14",27.506,744.2,75.9,5.99,152.5,7.58,256.4,10.3,0,0.61,NA,19.85,NA,0.437,0.7
"70","6/20/2017","10:06:15",27.495,744.2,75.6,5.97,152.5,7.58,256.5,10.36,0,0.61,NA,19.89,NA,0.459,0.7
"71","6/20/2017","10:06:16",27.484,744.2,75.3,5.95,152.5,7.57,256.7,10.4,0,0.6,NA,20.01,NA,0.474,0.7
"72","6/20/2017","10:06:17",27.477,744.2,75,5.93,152.6,7.57,256.8,10.44,0,0.6,NA,19.91,NA,0.485,0.7
"73","6/20/2017","10:06:18",27.47,744.2,74.8,5.9,152.6,7.56,257,10.49,0,0.59,NA,19.88,NA,0.505,0.7
"74","6/20/2017","10:06:19",27.461,744.2,74.5,5.88,152.6,7.56,257.1,10.53,0,0.58,NA,19.88,NA,0.517,0.8
