"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"19","6/6/2017","8:35:04",26.246,737.5,126,10.17,227.8,8.45,95.4,22.89,0,0.55,NA,15.45,NA,0,0
"35","6/6/2017","8:35:20",26.262,737.6,127.9,10.32,227.9,8.51,93.9,22.72,0,0.66,NA,14.67,NA,0.001,0
"37","6/6/2017","8:35:22",26.277,737.5,128.1,10.33,227.9,8.52,93.7,22.77,0,0.66,NA,14.9,NA,0.002,0
"38","6/6/2017","8:35:23",26.287,737.5,128.1,10.34,227.9,8.52,93.7,22.74,0,0.65,NA,14.99,NA,0.003,0
"39","6/6/2017","8:35:24",26.298,737.6,128.2,10.34,227.9,8.52,93.6,22.79,0,0.65,NA,15.08,NA,0.005,0.1
"40","6/6/2017","8:35:25",26.312,737.5,128.3,10.35,227.9,8.53,93.6,22.74,0,0.66,NA,15.28,NA,0.009,0.1
"41","6/6/2017","8:35:26",26.325,737.5,128.4,10.35,227.9,8.54,93.6,22.7,0,0.67,NA,15.53,NA,0.012,0.2
"42","6/6/2017","8:35:27",26.34,737.6,128.5,10.35,227.9,8.54,93.5,22.73,0,0.68,NA,19.15,NA,0.017,0.2
"43","6/6/2017","8:35:28",26.352,737.6,128.5,10.36,227.9,8.55,93.5,22.69,0,0.7,NA,21.23,NA,0.022,0.2
"44","6/6/2017","8:35:29",26.359,737.6,128.6,10.36,227.9,8.55,93.5,22.71,0,0.7,NA,20.17,NA,0.028,0.2
"45","6/6/2017","8:35:30",26.362,737.6,128.7,10.37,227.9,8.56,93.5,22.69,0,0.7,NA,20.68,NA,0.033,0.2
"46","6/6/2017","8:35:31",26.366,737.5,128.7,10.37,227.9,8.56,93.5,22.74,0,0.71,NA,20.68,NA,0.04,0.2
"47","6/6/2017","8:35:32",26.369,737.5,128.7,10.37,227.9,8.57,93.5,22.79,0,0.7,NA,21,NA,0.046,0.3
