Unit ID:,,,,,,,,,,,,,,,,
7/12/2017,19:04:03,32.562,730.7,106.3,7.69,68.8,6.7,115,1.17,0,-0.51,,22.2,,0,0
7/12/2017,19:04:04,32.564,730.7,106.3,7.69,68.8,6.7,115.1,1.16,0,-0.5,,22.22,,0,0
7/12/2017,19:04:05,32.566,730.7,106.3,7.69,68.8,6.7,115.3,1.15,0,-0.51,,22.6,,0,0
7/12/2017,19:04:06,32.569,730.7,106.4,7.69,68.8,6.7,115.4,1.15,0,-0.51,,22.65,,0,0
7/12/2017,19:04:07,32.571,730.7,106.4,7.7,68.8,6.7,115.6,1.16,0,-0.51,,22.84,,0,0
7/12/2017,19:04:08,32.573,730.7,106.4,7.7,68.8,6.71,115.8,1.17,0,-0.5,,22.97,,0,0
7/12/2017,19:04:09,32.574,730.7,106.4,7.7,68.8,6.71,116,1.17,0,-0.51,,23.08,,0,0
7/12/2017,19:04:10,32.574,730.7,106.4,7.7,68.8,6.71,116.1,1.16,0,-0.5,,22.91,,0,0
7/12/2017,19:04:11,32.573,730.7,106.4,7.7,68.8,6.71,116.3,1.18,0,-0.5,,22.95,,0,0
7/12/2017,19:04:12,32.572,730.8,106.4,7.7,68.8,6.72,116.4,1.17,0,-0.5,,22.95,,0,0
7/12/2017,19:04:13,32.569,730.8,106.4,7.7,68.8,6.72,116.6,1.16,0,-0.5,,22.69,,0,0
7/12/2017,19:04:14,32.567,730.8,106.4,7.7,68.9,6.72,116.8,1.17,0,-0.51,,22.37,,0,0
7/12/2017,19:04:15,32.55,730.7,106.4,7.7,68.9,6.72,123.7,1.18,0,-0.5,,22.04,,0,0
7/12/2017,19:04:16,32.507,730.8,106.3,7.69,68.9,6.72,123.2,1.19,0,-0.51,,21.69,,0,0
7/12/2017,19:04:17,32.449,730.7,106.1,7.69,69,6.72,122.8,1.21,0,-0.51,,21.34,,0,0
7/12/2017,19:04:18,32.393,730.8,106,7.69,69,6.72,122.6,1.24,0,-0.51,,20.76,,0,0
7/12/2017,19:04:19,32.326,730.8,105.9,7.69,69.1,6.72,122.2,1.25,0,-0.51,,20.1,,0,0
7/12/2017,19:04:20,32.264,730.8,105.8,7.69,69.1,6.72,121.9,1.27,0,-0.51,,19.78,,0,0
7/12/2017,19:04:21,32.186,730.7,105.7,7.69,69.1,6.73,121.6,1.28,0,-0.5,,19.75,,0,0
7/12/2017,19:04:22,32.108,730.8,105.6,7.7,69.2,6.73,121.4,1.3,0,-0.5,,19.27,,0,0
7/12/2017,19:04:23,32.041,730.8,105.5,7.7,69.2,6.73,121.3,1.3,0,-0.5,,18.93,,0,0
7/12/2017,19:04:24,31.964,730.8,105.4,7.7,69.2,6.73,121.3,1.31,0,-0.49,,18.59,,0,0
7/12/2017,19:04:25,31.893,730.8,105.4,7.7,69.2,6.73,121.2,1.34,0,-0.49,,18.49,,0,0
7/12/2017,19:04:26,31.813,730.8,105.3,7.71,69.3,6.74,121.2,1.36,0,-0.5,,18.19,,0,0
7/12/2017,19:04:27,31.743,730.8,105.2,7.71,69.3,6.74,121.2,1.39,0,-0.5,,18.17,,0,0
7/12/2017,19:04:28,31.689,730.8,105.2,7.72,69.3,6.74,121.1,1.42,0,-0.49,,18.06,,0,0
7/12/2017,19:04:29,31.661,730.8,105.2,7.73,69.2,6.75,121,1.45,0,-0.49,,17.95,,0,0
7/12/2017,19:04:30,31.639,730.8,105.3,7.74,69.2,6.75,120.9,1.46,0,-0.5,,17.96,,0,0
7/12/2017,19:04:31,31.625,730.9,105.4,7.75,69.2,6.76,120.8,1.46,0,-0.5,,17.88,,0,0
7/12/2017,19:04:32,31.612,730.7,105.4,7.75,69.2,6.76,120.8,1.47,0,-0.49,,17.67,,0,0
7/12/2017,19:04:33,31.559,730.7,105.3,7.75,69.1,6.76,121,1.49,0,-0.49,,17.6,,0,0
7/12/2017,19:04:34,31.508,730.7,105.2,7.74,69.1,6.76,121.1,1.53,0,-0.49,,17.66,,0,0
7/12/2017,19:04:35,31.464,730.8,105,7.74,69.1,6.77,121.3,1.55,0,-0.48,,17.73,,0,0
7/12/2017,19:04:36,31.401,730.8,104.8,7.73,69.1,6.77,121.3,1.59,0,-0.48,,17.98,,0,0
7/12/2017,19:04:37,31.308,730.7,101.2,7.48,69.1,6.77,121.4,1.63,0,-0.48,,18.38,,0,0
7/12/2017,19:04:38,31.24,730.7,101,7.47,69.1,6.78,121.4,1.67,0,-0.48,,18.42,,0,0
7/12/2017,19:04:39,31.183,730.7,100.6,7.44,69.2,6.79,121.4,1.72,0,-0.47,,18.69,,0,0
7/12/2017,19:04:40,31.114,730.8,100.4,7.44,69.2,6.79,121.4,1.77,0,-0.47,,19.1,,0,0
7/12/2017,19:04:41,31.013,730.8,100.2,7.44,69.2,6.8,121.3,1.81,0,-0.47,,19.01,,0,0
7/12/2017,19:04:42,30.967,730.7,100.2,7.45,69.2,6.8,121.3,1.83,0,-0.47,,19.02,,0,0
7/12/2017,19:04:43,30.876,730.8,100.1,7.45,69.2,6.81,121.3,1.86,0,-0.48,,19.19,,0,0
7/12/2017,19:04:44,30.82,730.8,100.1,7.46,69.2,6.81,121.3,1.89,0,-0.47,,19.29,,0,0
7/12/2017,19:04:45,30.754,730.8,100,7.46,69.2,6.81,121.4,1.94,0,-0.45,,19.59,,0,0
7/12/2017,19:04:46,29.167,730.8,95.2,7.11,71,6.82,121.5,2.05,0,-0.45,,20.53,,0,0
7/12/2017,19:04:47,29.297,730.8,91.1,6.99,70.8,6.82,121.7,2.14,0,-0.43,,20.9,,0,0
7/12/2017,19:04:48,29.667,730.7,85.8,6.53,70.3,6.82,121.8,2.22,0,-0.43,,21.31,,0,0
7/12/2017,19:04:49,29.618,730.8,83.6,6.36,70.2,6.82,121.9,2.29,0,-0.42,,21.97,,0,0
7/12/2017,19:04:50,29.544,730.7,82.1,6.25,70.2,6.82,121.9,2.35,0,-0.41,,22.73,,0,0
7/12/2017,19:04:51,29.396,730.8,76.7,5.85,70.3,6.82,122,2.45,0,-0.4,,23.39,,0,0
7/12/2017,19:04:52,29.208,730.7,73.6,5.63,70.4,6.83,122,2.51,0,-0.39,,24.45,,0,0
7/12/2017,19:04:53,29.102,730.7,70.7,5.43,70.4,6.83,122,2.57,0,-0.38,,25.44,,0,0
7/12/2017,19:04:54,29.03,730.8,70.2,5.39,70.4,6.83,122.1,2.65,0,-0.37,,26.54,,0,0
7/12/2017,19:04:55,28.991,730.7,69.2,5.32,70.3,6.83,121.9,2.71,0,-0.36,,27.39,,0,0
7/12/2017,19:04:56,28.965,730.7,68.2,5.25,70.3,6.84,121.7,2.77,0,-0.35,,28.15,,0,0
7/12/2017,19:04:57,28.934,730.7,67.4,5.19,70.2,6.84,121.5,2.83,0,-0.34,,28.28,,0,0
7/12/2017,19:04:58,28.909,730.8,63.3,4.88,70.1,6.84,121.3,2.89,0,-0.33,,29.2,,0,0
7/12/2017,19:04:59,28.89,730.7,61.8,4.76,70.1,6.84,121.2,2.95,0,-0.32,,29.33,,0,0
7/12/2017,19:05:00,28.867,730.8,60.5,4.67,70.1,6.85,121,2.96,0,-0.31,,29.91,,0,0
7/12/2017,19:05:01,28.848,730.8,59.6,4.59,70.1,6.85,120.9,2.95,0,-0.29,,30.18,,0,0
7/12/2017,19:05:02,28.838,730.7,59.1,4.55,70.1,6.85,120.7,2.94,0,-0.28,,30.12,,0,0
7/12/2017,19:05:03,28.793,730.7,58.6,4.52,70.1,6.85,120.6,2.94,0,-0.28,,30.3,,0,0
7/12/2017,19:05:04,28.772,730.7,58.2,4.49,70.1,6.85,120.4,2.94,0,-0.27,,30.42,,0,0
7/12/2017,19:05:05,28.762,730.8,57.9,4.47,70.1,6.85,120.3,2.95,0,-0.28,,30.64,,0,0
7/12/2017,19:05:06,28.76,730.8,57.7,4.46,70.1,6.85,120.1,2.92,0,-0.27,,30.9,,0,0
7/12/2017,19:05:07,28.761,730.7,57.6,4.45,70.1,6.85,119.9,2.92,0,-0.27,,30.49,,0,0
7/12/2017,19:05:08,28.765,730.7,57.4,4.44,70,6.85,119.7,2.89,0,-0.26,,30.47,,0,0
7/12/2017,19:05:09,28.77,730.8,57.4,4.43,70,6.86,119.3,2.87,0,-0.27,,29.84,,0,0
7/12/2017,19:05:10,28.783,730.7,57.3,4.43,70,6.86,119,2.87,0,-0.27,,29.39,,0,0
7/12/2017,19:05:11,28.806,730.8,57.3,4.42,70,6.86,118.7,2.91,0,-0.27,,28.86,,0,0
7/12/2017,19:05:12,28.83,730.7,57.4,4.43,70,6.86,118.4,2.91,0,-0.27,,28.45,,0,0
7/12/2017,19:05:13,28.873,730.7,57.5,4.44,69.9,6.86,118.2,2.92,0,-0.28,,28.49,,0,0
7/12/2017,19:05:14,28.908,730.7,57.7,4.44,69.9,6.86,118,2.96,0,-0.28,,28.36,,0,0
7/12/2017,19:05:15,28.937,730.7,57.8,4.45,69.9,6.86,117.8,2.96,0,-0.28,,28.17,,0,0
7/12/2017,19:05:16,28.962,730.7,57.9,4.46,69.8,6.86,117.6,2.94,0,-0.28,,28.12,,0,0
7/12/2017,19:05:17,28.978,730.8,58.1,4.47,69.8,6.86,117.4,2.99,0,-0.29,,27.26,,0,0
7/12/2017,19:05:18,29.017,730.7,58.4,4.49,69.8,6.86,117.3,3,0,-0.29,,27.1,,0,0
7/12/2017,19:05:19,29.077,730.8,58.7,4.51,69.8,6.86,117.2,2.99,0,-0.3,,26.56,,0,0
7/12/2017,19:05:20,29.144,730.7,59,4.53,69.8,6.86,116.9,2.96,0,-0.3,,26.38,,0,0
7/12/2017,19:05:21,29.196,730.7,59.4,4.55,69.8,6.86,116.8,2.94,0,-0.31,,26.02,,0,0
7/12/2017,19:05:22,29.242,730.8,59.8,4.58,69.7,6.86,116.7,2.95,0,-0.31,,25.77,,0,0
7/12/2017,19:05:23,29.287,730.7,63.8,4.88,69.7,6.86,116.6,2.96,0,-0.31,,25.68,,0,0
7/12/2017,19:05:24,29.328,730.7,64.6,4.94,69.7,6.86,116.4,2.94,0,-0.31,,25.19,,0,0
7/12/2017,19:05:25,29.359,730.7,65.4,5,69.7,6.86,116.3,2.92,0,-0.32,,24.62,,0,0
7/12/2017,19:05:26,29.383,730.7,65.8,5.03,69.7,6.86,116.2,2.86,0,-0.33,,23.91,,0,0
7/12/2017,19:05:27,29.427,730.7,66.2,5.06,69.7,6.86,116,2.82,0,-0.33,,23.64,,0,0
7/12/2017,19:05:28,29.467,730.7,66.8,5.1,69.7,6.86,115.9,2.79,0,-0.33,,23.65,,0,0
7/12/2017,19:05:29,29.521,730.7,67.2,5.12,69.7,6.86,115.8,2.74,0,-0.33,,23.4,,0,0
7/12/2017,19:05:30,29.576,730.7,67.6,5.15,69.7,6.86,115.7,2.73,0,-0.33,,23.6,,0,0
7/12/2017,19:05:31,29.624,730.9,68,5.17,69.6,6.86,115.6,2.75,0,-0.34,,23.54,,0,0
7/12/2017,19:05:32,29.643,730.8,68.3,5.2,69.6,6.86,115.6,2.71,0,-0.34,,23.55,,0,0
7/12/2017,19:05:33,29.661,730.7,68.6,5.22,69.6,6.87,115.5,2.72,0,-0.34,,23.47,,0,0
7/12/2017,19:05:34,29.687,730.7,69,5.24,69.6,6.87,115.4,2.74,0,-0.34,,23.13,,0,0
7/12/2017,19:05:35,29.716,730.7,72.6,5.52,69.6,6.87,115.3,2.78,0,-0.36,,23.24,,0,0
7/12/2017,19:05:36,29.735,730.9,73.3,5.56,69.6,6.87,115.3,2.81,0,-0.37,,21.94,,0,0
7/12/2017,19:05:37,29.763,730.7,74.2,5.64,69.6,6.87,115.2,2.8,0,-0.38,,19.97,,0,0
7/12/2017,19:05:38,29.789,730.7,74.5,5.66,69.6,6.88,115.1,2.83,0,-0.38,,20.91,,0,0
7/12/2017,19:05:39,29.821,730.7,74.9,5.68,69.5,6.88,115,2.83,0,-0.38,,22.61,,0,0
7/12/2017,19:05:40,29.845,730.9,75.3,5.71,69.5,6.88,115,2.84,0,-0.38,,22.59,,0,0
7/12/2017,19:05:41,29.863,730.7,75.7,5.74,69.5,6.88,115,2.84,0,-0.38,,22.27,,0,0
7/12/2017,19:05:42,29.873,730.8,76.1,5.77,69.5,6.88,115,2.87,0,-0.39,,21.97,,0,0
7/12/2017,19:05:43,29.878,730.7,76.6,5.8,69.6,6.88,115.1,2.88,0,-0.4,,21.67,,0,0
7/12/2017,19:05:44,29.886,730.7,76.9,5.83,69.6,6.88,115.1,2.91,0,-0.4,,21.71,,0,0
7/12/2017,19:05:45,29.892,730.8,77.3,5.86,69.6,6.88,115.2,2.92,0,-0.41,,21.78,,0,0
7/12/2017,19:05:46,29.896,730.8,77.7,5.88,69.6,6.88,115.3,2.91,0,-0.41,,21.99,,0,0
7/12/2017,19:05:47,29.9,730.7,78,5.9,69.6,6.88,115.3,2.91,0,-0.41,,22.01,,0,0
7/12/2017,19:05:48,29.903,730.7,78.2,5.92,69.6,6.88,115.4,2.92,0,-0.4,,22.1,,0,0
7/12/2017,19:05:49,29.908,730.8,78.5,5.94,69.6,6.89,115.5,2.88,0,-0.41,,22.05,,0,0
7/12/2017,19:05:50,29.914,730.7,78.7,5.96,69.6,6.89,115.6,2.87,0,-0.41,,22.21,,0,0
7/12/2017,19:05:51,29.922,730.9,78.9,5.98,69.6,6.89,115.6,2.86,0,-0.4,,22.19,,0,0
7/12/2017,19:05:52,29.926,730.7,79.4,6.01,69.6,6.89,115.7,2.88,0,-0.41,,22.2,,0,0
7/12/2017,19:05:53,29.929,730.8,79.8,6.04,69.5,6.89,115.8,2.87,0,-0.41,,22.34,,0,0
7/12/2017,19:05:54,29.93,730.8,80.2,6.07,69.5,6.89,115.9,2.9,0,-0.4,,22.55,,0,0
7/12/2017,19:05:55,29.932,730.7,80.5,6.09,69.5,6.89,115.9,2.93,0,-0.4,,22.39,,0,0
7/12/2017,19:05:56,29.932,730.8,80.7,6.11,69.5,6.89,116,2.95,0,-0.39,,22.31,,0,0
7/12/2017,19:05:57,29.927,730.8,80.9,6.13,69.5,6.89,116.2,2.98,0,-0.39,,22.01,,0,0
7/12/2017,19:05:58,29.92,730.7,81,6.13,69.5,6.89,122.5,3.02,0,-0.38,,21.93,,0,0
7/12/2017,19:05:59,29.88,730.8,77.7,5.88,69.5,6.89,122.5,3.03,0,-0.38,,22.01,,0,0
7/12/2017,19:06:00,29.832,730.7,75.3,5.71,69.6,6.88,122.2,3.05,0,-0.38,,22.24,,0,0
7/12/2017,19:06:01,29.761,730.8,72.8,5.52,69.6,6.88,122.1,3.06,0,-0.37,,22.55,,0,0
7/12/2017,19:06:02,29.696,730.7,70.5,5.36,69.6,6.87,122.3,3.05,0,-0.36,,23.21,,0,0
7/12/2017,19:06:03,29.603,730.7,69.2,5.26,69.6,6.87,122.7,3.05,0,-0.35,,23.79,,0,0
7/12/2017,19:06:04,28.351,730.7,64.4,5.01,71.1,6.87,122.8,3.08,0,-0.34,,24.43,,0,0
7/12/2017,19:06:05,28.215,730.7,59.8,4.64,71.1,6.86,122.7,3.07,0,-0.33,,25.3,,0,0
7/12/2017,19:06:06,28.284,730.7,57.3,4.47,70.9,6.86,122.6,3.07,0,-0.32,,26.51,,0,0
7/12/2017,19:06:07,28.215,730.8,55.5,4.32,70.8,6.86,122.6,3.04,0,-0.32,,27.64,,0,0
7/12/2017,19:06:08,28.017,730.7,54,4.22,71,6.86,122.5,3.03,0,-0.3,,29.18,,0,0
7/12/2017,19:06:09,28.068,730.7,52.4,4.1,70.8,6.85,122.4,3.01,0,-0.29,,30.02,,0,0
7/12/2017,19:06:10,28.084,730.8,47.2,3.68,70.6,6.76,122.5,2.99,0,-0.27,,30.66,,0,0
7/12/2017,19:06:11,28.024,730.8,42.7,3.34,70.5,6.76,122.7,2.98,0,-0.26,,31.36,,0,0
7/12/2017,19:06:12,26.93,730.7,39.4,3.09,71.9,6.78,122.8,2.98,0,-0.24,,31.98,,0,0
7/12/2017,19:06:13,27.123,730.7,38.2,3.04,71.5,6.78,122.9,2.98,0,-0.23,,32.86,,0,0
7/12/2017,19:06:14,26.596,730.8,33.2,2.66,72.1,6.78,122.8,2.99,0,-0.2,,33.25,,0,0
7/12/2017,19:06:15,26.612,730.7,30.3,2.43,72,6.79,122.7,2.98,0,-0.19,,34.13,,0,0
7/12/2017,19:06:16,26.666,730.7,28,2.24,71.9,6.79,122.6,3.03,0,-0.17,,34.08,,0,0
7/12/2017,19:06:17,26.644,730.8,26.3,2.11,71.9,6.79,122.5,3.07,0,-0.16,,34.2,,0,0
7/12/2017,19:06:18,26.608,730.8,25.4,2.04,72,6.79,122.3,3.11,0,-0.15,,34.18,,0,0
7/12/2017,19:06:19,26.591,730.8,24.3,1.95,72,6.8,122.2,3.14,0,-0.13,,34.02,,0,0
7/12/2017,19:06:20,26.577,730.8,23.5,1.88,72,6.8,122,3.22,0,-0.12,,33.94,,0,0
7/12/2017,19:06:21,26.566,730.8,19.4,1.56,72.1,6.8,121.8,3.28,0,-0.1,,34.54,,0,0
7/12/2017,19:06:22,26.543,730.8,18.4,1.48,72.1,6.8,121.7,3.3,0,-0.08,,35.35,,0,0
7/12/2017,19:06:23,26.508,730.8,16.9,1.36,72.2,6.8,121.6,3.4,0,-0.06,,35.82,,0,0
7/12/2017,19:06:24,23.593,730.9,15.9,1.32,76.8,6.79,121.7,3.59,0,-0.02,,85.46,,0,0
7/12/2017,19:06:25,23.697,730.8,15.2,1.3,77.5,6.78,121.7,3.79,0,0.04,,63.39,,0,0
7/12/2017,19:06:26,23.761,730.7,14.5,1.23,78.2,6.78,121.6,3.95,0,0.09,,83.3,,0,0
7/12/2017,19:06:27,23.591,730.9,13.7,1.16,79.3,6.78,121.6,4.11,0,0.15,,84.73,,0,0
7/12/2017,19:06:28,23.469,730.7,13.1,1.11,80.6,6.77,121.6,4.26,0,0.21,,84.75,,0,0
7/12/2017,19:06:29,23.207,730.8,12.5,1.06,81.9,6.77,121.5,4.42,0,0.27,,93.14,,0,0
7/12/2017,19:06:30,23.049,730.7,12.1,1.03,83.4,6.77,121.5,4.59,0,0.32,,101.38,,0,0
7/12/2017,19:06:31,22.922,730.7,11.6,0.99,84.6,6.76,121.4,4.74,0,0.39,,116.94,,0,0
7/12/2017,19:06:32,22.817,730.8,11.2,0.97,86.1,6.76,121.4,4.87,0,0.46,,99.49,,0,0
7/12/2017,19:06:33,22.751,730.8,10.8,0.93,87.3,6.76,121.1,5.04,0,0.51,,99.66,,0,0
7/12/2017,19:06:34,22.739,730.7,10.5,0.91,88.6,6.76,120.9,5.18,0,0.6,,98.89,,0,0
7/12/2017,19:06:35,22.73,730.7,7.2,0.62,89.9,6.76,120.6,5.29,0,0.67,,87.46,,0,0
7/12/2017,19:06:36,22.743,730.7,6.9,0.6,90.9,6.76,120.4,5.46,0,0.72,,110.72,,0,0
7/12/2017,19:06:37,22.727,730.8,6.5,0.56,91.6,6.75,120.3,5.64,0,0.79,,97.44,,0,0
7/12/2017,19:06:38,22.682,730.7,6.3,0.55,92.1,6.75,120.1,5.71,0,0.85,,99.33,,0,0
7/12/2017,19:06:39,22.651,730.8,6.2,0.54,92.5,6.75,120,5.67,0,0.91,,100.87,,0,0
7/12/2017,19:06:40,22.591,730.7,6,0.52,92.9,6.74,119.9,5.64,0,0.97,,101.74,,0,0
7/12/2017,19:06:41,22.526,730.7,5.9,0.51,93.3,6.74,119.7,5.66,0,1.03,,95.59,,0,0
7/12/2017,19:06:42,22.492,730.7,5.8,0.5,93.5,6.73,119.7,5.64,0,1.07,,107.44,,0,0
7/12/2017,19:06:43,22.462,730.7,5.7,0.49,93.8,6.73,119.6,5.64,0,1.08,,104.85,,0,0
7/12/2017,19:06:44,22.439,730.9,5.6,0.48,93.9,6.73,119.5,5.64,0,1.09,,81.71,,0,0
7/12/2017,19:06:45,21.496,730.7,5.5,0.49,95.7,6.72,119.6,5.59,0,1.08,,81.41,,0,0
7/12/2017,19:06:46,21.64,730.7,5.4,0.47,95.5,6.72,119.5,5.54,0,1.07,,81.13,,0,0
7/12/2017,19:06:47,19.91,730.7,5.3,0.47,99,6.71,119.3,5.51,0,1.06,,80.87,,0,0
7/12/2017,19:06:48,19.689,730.7,5.1,0.47,99.4,6.71,119.2,5.49,0,1.05,,80.23,,0,0
7/12/2017,19:06:49,19.222,730.7,5,0.46,100.3,6.71,119,5.45,0,1.02,,78.93,,0,0
7/12/2017,19:06:50,19.119,730.8,4.9,0.46,100.6,6.71,118.9,5.4,0,0.97,,60.9,,0,0
7/12/2017,19:06:51,19.007,730.7,4.8,0.45,100.8,6.71,118.7,5.33,0,0.93,,71.96,,0,0
7/12/2017,19:06:52,18.977,730.8,4.7,0.43,100.8,6.7,118.5,5.24,0,0.9,,59.42,,0,0
7/12/2017,19:06:53,18.93,730.7,4.5,0.42,100.8,6.7,118.3,5.2,0,0.85,,80.04,,0,0
7/12/2017,19:06:54,18.914,730.7,4.3,0.4,100.7,6.7,118.1,5.15,0,0.83,,80.04,,0,0
7/12/2017,19:06:55,18.892,730.7,4.2,0.39,100.7,6.7,117.9,5.09,0,0.79,,72.86,,0,0
7/12/2017,19:06:56,18.882,730.8,4,0.37,100.6,6.7,117.7,5.01,0,0.75,,80.19,,0,0
7/12/2017,19:06:57,18.862,730.7,3.9,0.36,100.5,6.7,117.5,4.98,0,0.72,,64.62,,0,0
7/12/2017,19:06:58,18.831,730.8,3.8,0.35,100.4,6.7,117.4,4.95,0,0.69,,75.71,,0,0
