"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"45","6/26/2017","13:32:17",25.148,740.8,78.2,6.44,182.1,7.98,142.1,5.06,0,1.01,NA,12.75,NA,0,0.4
"46","6/26/2017","13:32:18",25.15,740.8,78.1,6.44,182.1,7.97,142.1,5.1,0,1.02,NA,12.73,NA,0.001,0.4
"47","6/26/2017","13:32:19",25.154,740.8,78.1,6.43,182.1,7.97,142.2,5.07,0,1.03,NA,12.66,NA,0.017,0.4
"48","6/26/2017","13:32:20",25.156,740.8,78,6.43,182.1,7.97,142.3,5.11,0,1.04,NA,12.59,NA,0.03,0.4
"49","6/26/2017","13:32:21",25.156,740.7,78,6.42,182.2,7.97,142.4,5.12,0,1.05,NA,12.51,NA,0.044,0.5
"50","6/26/2017","13:32:22",25.157,740.7,77.9,6.42,182.2,7.97,142.4,5.12,0,1.04,NA,12.47,NA,0.059,0.5
"51","6/26/2017","13:32:23",25.157,740.7,77.9,6.41,182.1,7.96,142.5,5.03,0,1.05,NA,12.46,NA,0.078,0.5
"52","6/26/2017","13:32:24",25.157,740.7,77.8,6.41,182.1,7.96,142.5,5.05,0,1.05,NA,12.54,NA,0.094,0.5
"53","6/26/2017","13:32:25",25.157,740.7,77.8,6.41,182.1,7.96,142.6,5.05,0,1.05,NA,12.44,NA,0.11,0.5
"54","6/26/2017","13:32:26",25.158,740.7,77.8,6.41,182.2,7.96,142.6,5.1,0,1.06,NA,12.45,NA,0.126,0.5
"55","6/26/2017","13:32:27",25.158,740.7,77.8,6.4,182.2,7.96,142.6,5.08,0,1.05,NA,12.44,NA,0.145,0.5
"56","6/26/2017","13:32:28",25.158,740.7,77.7,6.4,182.2,7.96,142.7,5.1,0,1.05,NA,12.37,NA,0.161,0.5
"57","6/26/2017","13:32:29",25.158,740.7,77.7,6.4,182.2,7.96,142.7,5.09,0,1.05,NA,12.41,NA,0.177,0.6
"58","6/26/2017","13:32:30",25.158,740.7,77.7,6.4,182.2,7.96,142.7,5.12,0,1.05,NA,12.41,NA,0.195,0.6
"59","6/26/2017","13:32:31",25.159,740.7,77.7,6.4,182.2,7.95,142.7,5.14,0,1.05,NA,12.46,NA,0.214,0.7
"60","6/26/2017","13:32:32",25.159,740.8,77.6,6.39,182.2,7.95,142.7,5.16,0,1.06,NA,12.49,NA,0.24,0.8
"61","6/26/2017","13:32:33",25.16,740.7,77.6,6.39,182.2,7.95,142.7,5.17,0,1.05,NA,12.48,NA,0.262,0.8
"62","6/26/2017","13:32:34",25.16,740.7,77.6,6.39,182.2,7.95,142.7,5.17,0,1.05,NA,12.37,NA,0.284,0.8
"63","6/26/2017","13:32:35",25.16,740.8,77.5,6.38,182.2,7.95,142.7,5.11,0,1.04,NA,12.35,NA,0.306,0.8
"64","6/26/2017","13:32:36",25.16,740.7,77.5,6.38,182.2,7.95,142.7,5.15,0,1.03,NA,12.41,NA,0.332,0.8
"65","6/26/2017","13:32:37",25.16,740.6,77.4,6.37,182.2,7.95,142.7,5.15,0,1.03,NA,12.35,NA,0.353,0.8
"66","6/26/2017","13:32:38",25.16,740.7,77.4,6.37,182.2,7.95,142.8,5.19,0,1.02,NA,12.36,NA,0.376,0.8
"67","6/26/2017","13:32:39",25.16,740.7,77.3,6.37,182.2,7.95,142.8,5.13,0,1.01,NA,12.48,NA,0.403,0.8
"68","6/26/2017","13:32:40",25.16,740.8,77.2,6.36,182.2,7.95,142.8,5.13,0,1.01,NA,12.49,NA,0.427,0.9
"69","6/26/2017","13:32:41",25.16,740.8,77.2,6.36,182.2,7.95,142.8,5.14,0,1.02,NA,12.5,NA,0.452,0.9
"70","6/26/2017","13:32:42",25.16,740.8,77.1,6.35,182.2,7.95,142.9,5.13,0,1.01,NA,12.51,NA,0.478,0.9
"71","6/26/2017","13:32:43",25.16,740.7,77.1,6.35,182.2,7.95,142.9,5.13,0,0.99,NA,12.56,NA,0.503,0.9
"72","6/26/2017","13:32:44",25.159,740.8,77,6.34,182.2,7.94,142.9,5.16,0,0.99,NA,12.51,NA,0.535,1
"73","6/26/2017","13:32:45",25.158,740.6,77,6.34,182.2,7.94,143,5.17,0,0.98,NA,12.55,NA,0.561,1
"74","6/26/2017","13:32:46",25.157,740.6,76.9,6.33,182.2,7.94,143,5.19,0,0.99,NA,12.47,NA,0.585,1
"75","6/26/2017","13:32:47",25.156,740.8,76.8,6.33,182.2,7.94,143.1,5.17,0,0.99,NA,12.53,NA,0.609,1
"76","6/26/2017","13:32:48",25.155,740.7,76.7,6.32,182.2,7.94,143.1,5.19,0,0.99,NA,12.69,NA,0.636,1
