"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"14","8/2/2017","15:25:51",27.846,731.5,81,6.36,124.2,7.44,NA,NA,NA,-861.93,0,-0.477,-0.47,NA,NA,0.892,3.36,NA,NA,0.045
"15","8/2/2017","15:25:52",27.848,731.5,81,6.36,124.6,7.44,NA,NA,NA,-861.93,0,-0.455,-0.45,NA,NA,0.904,3.41,NA,NA,0.047
"16","8/2/2017","15:25:53",27.851,731.5,81,6.36,124.9,7.44,NA,NA,NA,-861.93,0,-0.447,-0.45,NA,NA,0.904,3.41,NA,NA,0.05
"17","8/2/2017","15:25:54",27.855,731.5,81,6.35,125.1,7.43,NA,NA,NA,-861.93,0,-0.457,-0.46,NA,NA,0.913,3.44,NA,NA,0.054
"18","8/2/2017","15:25:55",27.862,731.6,80.9,6.35,125.3,7.43,NA,NA,NA,-861.93,0,-0.464,-0.46,NA,NA,0.918,3.46,NA,NA,0.062
"19","8/2/2017","15:25:56",27.867,731.6,80.9,6.34,125.4,7.43,NA,NA,NA,-861.95,0,-0.472,-0.47,NA,NA,0.916,3.46,NA,NA,0.069
"20","8/2/2017","15:25:57",27.87,731.6,80.8,6.34,125.6,7.43,NA,NA,NA,-861.95,0,-0.46,-0.46,NA,NA,0.91,3.43,NA,NA,0.077
"21","8/2/2017","15:25:58",27.87,731.5,80.7,6.33,126.1,7.42,NA,NA,NA,-861.96,0,-0.456,-0.46,NA,NA,0.914,3.45,NA,NA,0.089
"22","8/2/2017","15:25:59",27.87,731.5,80.6,6.32,126.9,7.42,NA,NA,NA,-861.96,0,-0.457,-0.46,NA,NA,0.916,3.45,NA,NA,0.099
"23","8/2/2017","15:26:00",27.87,731.5,80.5,6.32,127,7.42,NA,NA,NA,-861.95,0,-0.446,-0.45,NA,NA,0.922,3.48,NA,NA,0.115
"24","8/2/2017","15:26:01",27.869,731.5,80.4,6.31,127,7.41,NA,NA,NA,-861.95,0,-0.449,-0.45,NA,NA,0.905,3.41,NA,NA,0.13
"25","8/2/2017","15:26:02",27.869,731.4,80.3,6.3,127,7.41,NA,NA,NA,-861.95,0,-0.445,-0.44,NA,NA,0.888,3.35,NA,NA,0.141
"26","8/2/2017","15:26:03",27.867,731.4,80.1,6.29,127,7.41,NA,NA,NA,-861.94,0,-0.438,-0.44,NA,NA,0.872,3.29,NA,NA,0.156
"27","8/2/2017","15:26:04",27.866,731.5,80,6.27,127,7.4,NA,NA,NA,-861.94,0,-0.438,-0.44,NA,NA,0.853,3.22,NA,NA,0.178
"28","8/2/2017","15:26:05",27.865,731.4,79.8,6.26,127,7.4,NA,NA,NA,-861.94,0,-0.437,-0.44,NA,NA,0.859,3.24,NA,NA,0.194
"29","8/2/2017","15:26:06",27.863,731.6,79.7,6.25,127,7.4,NA,NA,NA,-861.93,0,-0.438,-0.44,NA,NA,0.861,3.25,NA,NA,0.207
"30","8/2/2017","15:26:07",27.861,731.5,79.6,6.24,127,7.4,NA,NA,NA,-861.93,0,-0.432,-0.43,NA,NA,0.874,3.3,NA,NA,0.217
"32","8/2/2017","15:26:09",27.847,731.4,79.3,6.22,127,7.4,NA,NA,NA,-861.92,0,-0.451,-0.45,NA,NA,0.863,3.26,NA,NA,0.22
"33","8/2/2017","15:26:10",27.838,731.4,79.2,6.21,127.1,7.39,NA,NA,NA,-861.91,0,-0.447,-0.45,NA,NA,0.85,3.21,NA,NA,0.228
"34","8/2/2017","15:26:11",27.826,731.4,79.1,6.21,127.1,7.39,NA,NA,NA,-861.9,0,-0.453,-0.45,NA,NA,0.84,3.17,NA,NA,0.243
"35","8/2/2017","15:26:12",27.813,731.5,79,6.2,127.1,7.39,NA,NA,NA,-861.89,0,-0.459,-0.46,NA,NA,0.842,3.18,NA,NA,0.264
"36","8/2/2017","15:26:13",27.8,731.4,78.9,6.19,127.1,7.39,NA,NA,NA,-861.88,0,-0.458,-0.46,NA,NA,0.845,3.19,NA,NA,0.278
"37","8/2/2017","15:26:14",27.777,731.5,78.7,6.18,127.1,7.39,NA,NA,NA,-861.88,0,-0.447,-0.45,NA,NA,0.851,3.21,NA,NA,0.295
"38","8/2/2017","15:26:15",27.749,731.4,78.6,6.18,127.2,7.39,NA,NA,NA,-861.88,0,-0.445,-0.44,NA,NA,0.852,3.22,NA,NA,0.321
"39","8/2/2017","15:26:16",27.72,731.4,78.4,6.17,127.2,7.38,NA,NA,NA,-861.88,0,-0.448,-0.45,NA,NA,0.83,3.13,NA,NA,0.335
"40","8/2/2017","15:26:17",27.695,731.4,78.2,6.15,127.2,7.38,NA,NA,NA,-861.89,0,-0.452,-0.45,NA,NA,0.817,3.09,NA,NA,0.353
"41","8/2/2017","15:26:18",27.662,731.4,77.9,6.13,127.2,7.38,NA,NA,NA,-861.88,0,-0.45,-0.45,NA,NA,0.812,3.06,NA,NA,0.372
"42","8/2/2017","15:26:19",27.625,731.4,77.6,6.11,127.1,7.38,NA,NA,NA,-861.88,0,-0.454,-0.45,NA,NA,0.814,3.07,NA,NA,0.39
"43","8/2/2017","15:26:20",27.578,731.4,74.1,5.84,127.1,7.37,NA,NA,NA,-861.87,0,-0.448,-0.45,NA,NA,0.816,3.08,NA,NA,0.417
"44","8/2/2017","15:26:21",27.541,731.6,73.6,5.8,127.1,7.37,NA,NA,NA,-861.87,0,-0.453,-0.45,NA,NA,0.813,3.07,NA,NA,0.433
"45","8/2/2017","15:26:22",27.506,731.5,73.1,5.77,127,7.37,NA,NA,NA,-861.87,0,-0.463,-0.46,NA,NA,0.807,3.05,NA,NA,0.457
"46","8/2/2017","15:26:23",27.471,731.5,72.9,5.75,126.9,7.37,NA,NA,NA,-861.87,0,-0.471,-0.47,NA,NA,0.797,3.01,NA,NA,0.477
"47","8/2/2017","15:26:24",27.426,731.4,72.6,5.74,126.9,7.37,NA,NA,NA,-861.87,0,-0.464,-0.46,NA,NA,0.794,3,NA,NA,0.493
"48","8/2/2017","15:26:25",27.392,731.5,72.4,5.73,126.8,7.36,NA,NA,NA,-861.87,0,-0.466,-0.47,NA,NA,0.799,3.02,NA,NA,0.522
"49","8/2/2017","15:26:26",27.351,731.5,72.3,5.72,126.7,7.36,NA,NA,NA,-861.87,0,-0.47,-0.47,NA,NA,0.802,3.03,NA,NA,0.543
"50","8/2/2017","15:26:27",27.324,731.5,72.1,5.71,126.6,7.36,NA,NA,NA,-861.87,0,-0.472,-0.47,NA,NA,0.813,3.07,NA,NA,0.563
"51","8/2/2017","15:26:28",27.302,731.5,72,5.7,126.5,7.35,NA,NA,NA,-861.88,0,-0.46,-0.46,NA,NA,0.82,3.1,NA,NA,0.588
"52","8/2/2017","15:26:29",27.278,731.5,71.9,5.7,126.5,7.35,NA,NA,NA,-861.87,0,-0.456,-0.46,NA,NA,0.812,3.07,NA,NA,0.604
"53","8/2/2017","15:26:30",27.252,731.5,71.8,5.69,126.5,7.34,NA,NA,NA,-861.88,0,-0.455,-0.45,NA,NA,0.804,3.03,NA,NA,0.627
"54","8/2/2017","15:26:31",27.231,731.5,71.7,5.69,126.4,7.34,NA,NA,NA,-861.87,0,-0.452,-0.45,NA,NA,0.805,3.04,NA,NA,0.641
"55","8/2/2017","15:26:32",27.219,731.5,71.7,5.69,126.4,7.34,NA,NA,NA,-861.86,0,-0.45,-0.45,NA,NA,0.81,3.06,NA,NA,0.658
"56","8/2/2017","15:26:33",27.213,731.4,71.6,5.68,126.4,7.33,NA,NA,NA,-861.85,0,-0.456,-0.46,NA,NA,0.814,3.07,NA,NA,0.677
"57","8/2/2017","15:26:34",27.204,731.5,71.5,5.68,126.4,7.32,NA,NA,NA,-861.85,0,-0.444,-0.44,NA,NA,0.815,3.08,NA,NA,0.692
"58","8/2/2017","15:26:35",27.195,731.5,71.5,5.68,126.4,7.32,NA,NA,NA,-861.86,0,-0.448,-0.45,NA,NA,0.812,3.07,NA,NA,0.708
