"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"35","5/31/2017","16:03:53",28.063,752,125.2,9.79,95.4,7.75,138.1,0.66,0,-0.44,NA,2.61,NA,0,0
"36","5/31/2017","16:03:54",28.06,752,125.3,9.8,95.4,7.75,138.1,0.65,0,-0.45,NA,2.62,NA,0.002,0.1
"37","5/31/2017","16:03:55",28.058,752,125.3,9.8,95.4,7.75,138,0.65,0,-0.45,NA,2.64,NA,0.005,0.1
"38","5/31/2017","16:03:56",28.055,752,125.4,9.8,95.4,7.75,137.9,0.65,0,-0.45,NA,2.68,NA,0.007,0.1
"39","5/31/2017","16:03:57",28.053,752,125.4,9.81,95.4,7.75,137.9,0.63,0,-0.45,NA,2.74,NA,0.009,0.1
"40","5/31/2017","16:03:58",28.051,752,125.5,9.81,95.3,7.76,137.8,0.63,0,-0.44,NA,2.82,NA,0.012,0.1
"41","5/31/2017","16:03:59",28.048,752,125.5,9.82,95.3,7.76,137.8,0.64,0,-0.44,NA,2.87,NA,0.016,0.2
"42","5/31/2017","16:04:00",28.044,752,125.6,9.82,95.3,7.76,137.9,0.65,0,-0.44,NA,2.96,NA,0.021,0.2
"43","5/31/2017","16:04:01",28.04,752,125.6,9.82,95.3,7.76,137.9,0.67,0,-0.44,NA,3.03,NA,0.025,0.2
"44","5/31/2017","16:04:02",28.036,752,125.6,9.83,95.3,7.76,137.8,0.67,0,-0.45,NA,3.11,NA,0.03,0.2
"45","5/31/2017","16:04:03",28.027,752,125.7,9.83,95.2,7.76,137.8,0.68,0,-0.45,NA,3.19,NA,0.037,0.2
"46","5/31/2017","16:04:04",28.021,752,125.7,9.84,95.2,7.76,137.8,0.68,0,-0.45,NA,3.25,NA,0.043,0.2
"47","5/31/2017","16:04:05",28.015,752,125.8,9.84,95.2,7.76,137.8,0.71,0,-0.44,NA,3.31,NA,0.049,0.3
"48","5/31/2017","16:04:06",28.01,752,125.8,9.85,95.2,7.76,137.8,0.7,0,-0.44,NA,3.4,NA,0.055,0.3
"49","5/31/2017","16:04:07",27.999,752,125.9,9.85,95.2,7.77,137.7,0.69,0,-0.43,NA,3.48,NA,0.063,0.3
"50","5/31/2017","16:04:08",27.987,752,125.9,9.85,95.1,7.77,137.6,0.72,0,-0.43,NA,3.49,NA,0.07,0.3
"51","5/31/2017","16:04:09",27.973,752,125.9,9.86,95.1,7.77,137.7,0.74,0,-0.43,NA,3.48,NA,0.077,0.3
"52","5/31/2017","16:04:10",27.961,752,125.9,9.86,95.1,7.77,137.7,0.76,0,-0.42,NA,3.55,NA,0.085,0.3
"53","5/31/2017","16:04:11",27.944,752,126,9.87,95.1,7.78,137.6,0.77,0,-0.43,NA,3.58,NA,0.094,0.3
"54","5/31/2017","16:04:12",27.924,752,126,9.87,95.1,7.78,137.6,0.78,0,-0.42,NA,3.59,NA,0.101,0.3
"55","5/31/2017","16:04:13",27.898,752,126,9.88,95.1,7.78,137.6,0.79,0,-0.41,NA,3.62,NA,0.109,0.3
"56","5/31/2017","16:04:14",27.868,752,126,9.88,95,7.78,137.6,0.8,0,-0.41,NA,3.7,NA,0.117,0.3
"57","5/31/2017","16:04:15",27.832,752,126,9.89,95,7.79,137.6,0.81,0,-0.4,NA,3.72,NA,0.128,0.4
"58","5/31/2017","16:04:16",27.779,752,126,9.89,95,7.79,137.6,0.84,0,-0.39,NA,3.79,NA,0.138,0.4
"59","5/31/2017","16:04:17",27.729,752,125.9,9.9,94.9,7.79,137.6,0.83,0,-0.39,NA,3.83,NA,0.148,0.4
"60","5/31/2017","16:04:18",27.666,752,125.9,9.9,94.8,7.79,137.6,0.85,0,-0.39,NA,3.85,NA,0.158,0.4
"61","5/31/2017","16:04:19",27.612,752.1,125.8,9.91,94.7,7.8,137.6,0.87,0,-0.39,NA,3.94,NA,0.172,0.4
"62","5/31/2017","16:04:20",27.553,752,125.8,9.92,94.6,7.8,137.6,0.9,0,-0.39,NA,4.08,NA,0.183,0.5
"63","5/31/2017","16:04:21",27.482,752,125.7,9.92,94.5,7.8,137.6,0.92,0,-0.39,NA,4.14,NA,0.195,0.5
"64","5/31/2017","16:04:22",27.385,752,125.7,9.93,94.4,7.81,137.6,0.94,0,-0.39,NA,4.18,NA,0.207,0.5
"65","5/31/2017","16:04:23",27.296,752,125.7,9.95,94.2,7.81,137.6,0.95,0,-0.39,NA,4.29,NA,0.222,0.5
"66","5/31/2017","16:04:24",27.197,752,125.6,9.97,94,7.81,137.5,0.97,0,-0.39,NA,4.37,NA,0.235,0.5
"67","5/31/2017","16:04:25",27.104,752,125.7,9.99,93.8,7.82,137.5,0.98,0,-0.38,NA,4.46,NA,0.248,0.5
"68","5/31/2017","16:04:26",27.024,752,125.7,10,93.5,7.82,137.5,0.99,0,-0.39,NA,4.58,NA,0.261,0.5
"69","5/31/2017","16:04:27",26.939,752.1,125.7,10.02,93.3,7.82,137.5,1.03,0,-0.38,NA,4.71,NA,0.277,0.5
"70","5/31/2017","16:04:28",26.873,752,125.8,10.04,93,7.83,137.5,1.06,0,-0.37,NA,4.81,NA,0.291,0.6
"71","5/31/2017","16:04:29",26.806,752,126,10.06,92.8,7.83,137.5,1.07,0,-0.36,NA,4.94,NA,0.305,0.6
"72","5/31/2017","16:04:30",26.75,752,126.1,10.09,92.5,7.83,137.5,1.11,0,-0.35,NA,5.04,NA,0.32,0.6
"73","5/31/2017","16:04:31",26.683,752,126.2,10.11,92.3,7.84,137.5,1.12,0,-0.34,NA,5.12,NA,0.334,0.6
"74","5/31/2017","16:04:32",26.624,752,126.4,10.13,92.1,7.84,137.5,1.15,0,-0.36,NA,5.23,NA,0.35,0.6
"75","5/31/2017","16:04:33",26.56,752,126.5,10.15,91.9,7.85,137.5,1.17,0,-0.35,NA,5.3,NA,0.364,0.6
"76","5/31/2017","16:04:34",26.525,752,126.7,10.18,91.7,7.85,137.5,1.17,0,-0.35,NA,5.39,NA,0.378,0.6
"77","5/31/2017","16:04:35",26.497,752,126.9,10.2,91.5,7.85,137.4,1.18,0,-0.35,NA,5.44,NA,0.391,0.6
"78","5/31/2017","16:04:36",26.469,752,127.1,10.22,91.2,7.86,137.4,1.19,0,-0.34,NA,5.47,NA,0.408,0.7
"79","5/31/2017","16:04:37",26.431,752,127.2,10.23,91,7.86,137.3,1.21,0,-0.35,NA,5.51,NA,0.422,0.7
"80","5/31/2017","16:04:38",26.387,752,127.3,10.25,90.7,7.86,137.3,1.23,0,-0.35,NA,5.56,NA,0.435,0.7
"81","5/31/2017","16:04:39",26.344,752,127.4,10.27,90.4,7.87,137.4,1.24,0,-0.34,NA,5.61,NA,0.45,0.7
"82","5/31/2017","16:04:40",26.297,752,127.4,10.28,90,7.87,137.4,1.26,0,-0.34,NA,5.71,NA,0.467,0.8
"83","5/31/2017","16:04:41",26.235,752,127.5,10.29,89.6,7.87,137.4,1.3,0,-0.33,NA,5.74,NA,0.482,0.8
"84","5/31/2017","16:04:42",26.172,752,127.5,10.31,89.2,7.88,137.4,1.31,0,-0.33,NA,5.76,NA,0.497,0.8
"85","5/31/2017","16:04:43",26.114,752,127.5,10.32,88.7,7.88,137.4,1.33,0,-0.33,NA,5.83,NA,0.513,0.9
"86","5/31/2017","16:04:44",26.055,752,127.6,10.34,88.2,7.89,137.3,1.35,0,-0.33,NA,5.92,NA,0.533,0.9
"87","5/31/2017","16:04:45",26.004,752,127.7,10.35,87.6,7.89,137.3,1.36,0,-0.32,NA,5.98,NA,0.549,0.9
"88","5/31/2017","16:04:46",25.945,752,127.7,10.37,87.2,7.89,137.3,1.37,0,-0.32,NA,6.08,NA,0.566,1
"89","5/31/2017","16:04:47",25.891,752,127.8,10.38,86.7,7.9,137.4,1.39,0,-0.31,NA,6.17,NA,0.584,1
"90","5/31/2017","16:04:48",25.835,752.1,127.8,10.4,86.2,7.9,137.4,1.42,0,-0.32,NA,6.25,NA,0.605,1
"91","5/31/2017","16:04:49",25.79,752,127.9,10.41,85.8,7.9,137.4,1.44,0,-0.32,NA,6.29,NA,0.624,1
"92","5/31/2017","16:04:50",25.744,752,128,10.43,85.5,7.91,137.4,1.46,0,-0.31,NA,6.38,NA,0.642,1
"93","5/31/2017","16:04:51",25.705,752,128,10.44,85.1,7.91,137.5,1.48,0,-0.3,NA,6.45,NA,0.661,1.1
"94","5/31/2017","16:04:52",25.666,752,128.1,10.45,84.9,7.91,137.5,1.5,0,-0.3,NA,6.56,NA,0.683,1.1
"95","5/31/2017","16:04:53",25.64,752,128.2,10.47,84.7,7.92,137.5,1.5,0,-0.3,NA,6.66,NA,0.701,1.1
"96","5/31/2017","16:04:54",25.621,752,128.3,10.48,84.6,7.92,137.6,1.5,0,-0.29,NA,6.79,NA,0.719,1.1
"97","5/31/2017","16:04:55",25.603,752,128.3,10.49,84.5,7.92,137.7,1.48,0,-0.28,NA,6.87,NA,0.737,1.1
"98","5/31/2017","16:04:56",25.587,752,128.4,10.49,84.5,7.93,137.7,1.48,0,-0.27,NA,6.94,NA,0.757,1.1
"99","5/31/2017","16:04:57",25.566,752,128.5,10.5,84.7,7.93,137.8,1.46,0,-0.27,NA,7,NA,0.774,1.1
"100","5/31/2017","16:04:58",25.547,752,128.5,10.51,84.9,7.93,137.9,1.46,0,-0.27,NA,7.03,NA,0.791,1.1
"101","5/31/2017","16:04:59",25.527,752,128.5,10.51,85.1,7.93,138,1.44,0,-0.27,NA,7.04,NA,0.808,1.1
"102","5/31/2017","16:05:00",25.511,752,128.5,10.52,85.3,7.93,138.1,1.43,0,-0.28,NA,7.07,NA,0.825,1.2
"103","5/31/2017","16:05:01",25.491,752,128.5,10.52,85.5,7.94,138.2,1.43,0,-0.27,NA,7.13,NA,0.846,1.2
"104","5/31/2017","16:05:02",25.473,752,128.5,10.52,85.7,7.94,138.3,1.43,0,-0.27,NA,7.11,NA,0.863,1.2
"105","5/31/2017","16:05:03",25.451,752,128.5,10.53,85.9,7.94,138.3,1.42,0,-0.27,NA,7.1,NA,0.881,1.2
"106","5/31/2017","16:05:04",25.438,752,128.5,10.53,86.2,7.94,138.5,1.4,0,-0.27,NA,7.11,NA,0.898,1.2
"107","5/31/2017","16:05:05",25.424,752,128.5,10.53,86.4,7.94,138.6,1.39,0,-0.27,NA,7.04,NA,0.918,1.2
"108","5/31/2017","16:05:06",25.399,752,128.5,10.53,86.7,7.94,138.7,1.39,0,-0.27,NA,7.06,NA,0.935,1.2
"109","5/31/2017","16:05:07",25.366,752,128.4,10.54,87,7.94,138.8,1.39,0,-0.27,NA,7,NA,0.952,1.2
"110","5/31/2017","16:05:08",25.338,752,128.4,10.54,87.2,7.94,138.9,1.38,0,-0.27,NA,7.16,NA,0.968,1.2
"111","5/31/2017","16:05:09",25.312,752,128.4,10.55,87.4,7.95,139,1.38,0,-0.27,NA,7.96,NA,0.988,1.2
"112","5/31/2017","16:05:10",25.281,752,128.4,10.55,87.5,7.95,139.1,1.4,0,-0.28,NA,7.2,NA,1.004,1.3
"113","5/31/2017","16:05:11",25.253,752.1,128.4,10.55,87.6,7.95,139.2,1.39,0,-0.27,NA,7.2,NA,1.021,1.3
