"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"38","8/16/2017","8:49:19",27.169,740.2,68.3,5.42,419.2,7.96,NA,NA,NA,-856.62,0,2.164,2.16,NA,NA,3.169,11.88,NA,NA,0
"39","8/16/2017","8:49:20",27.17,740.2,68.3,5.42,419.2,7.96,NA,NA,NA,-856.63,0,2.172,2.17,NA,NA,3.162,11.86,NA,NA,0.004
"40","8/16/2017","8:49:21",27.17,740.2,68.3,5.42,419.3,7.96,NA,NA,NA,-856.63,0,2.184,2.18,NA,NA,3.166,11.87,NA,NA,0.012
"41","8/16/2017","8:49:22",27.17,740.1,68.3,5.42,419.3,7.96,NA,NA,NA,-856.62,0,2.173,2.17,NA,NA,3.155,11.83,NA,NA,0.02
"42","8/16/2017","8:49:23",27.171,740.2,68.3,5.42,419.3,7.96,NA,NA,NA,-856.61,0,2.172,2.17,NA,NA,3.156,11.83,NA,NA,0.029
"43","8/16/2017","8:49:24",27.171,740.2,68.4,5.43,419.3,7.97,NA,NA,NA,-856.61,0,2.16,2.16,NA,NA,3.16,11.85,NA,NA,0.041
"44","8/16/2017","8:49:25",27.171,740.2,68.4,5.43,419.3,7.97,NA,NA,NA,-856.62,0,2.16,2.16,NA,NA,3.154,11.82,NA,NA,0.049
"45","8/16/2017","8:49:26",27.171,740.2,68.5,5.43,419.2,7.97,NA,NA,NA,-856.64,0,2.148,2.15,NA,NA,3.154,11.82,NA,NA,0.058
"46","8/16/2017","8:49:27",27.171,740.1,68.5,5.44,419.2,7.97,NA,NA,NA,-856.63,0,2.145,2.14,NA,NA,3.164,11.86,NA,NA,0.066
"47","8/16/2017","8:49:28",27.171,740.2,68.6,5.44,419.2,7.97,NA,NA,NA,-856.62,0,2.143,2.14,NA,NA,3.166,11.87,NA,NA,0.075
"48","8/16/2017","8:49:29",27.171,740.1,68.7,5.45,419.2,7.98,NA,NA,NA,-856.6,0,2.132,2.13,NA,NA,3.161,11.85,NA,NA,0.085
"49","8/16/2017","8:49:30",27.171,740.2,68.7,5.45,419.2,7.98,NA,NA,NA,-856.62,0,2.109,2.11,NA,NA,3.17,11.88,NA,NA,0.094
"50","8/16/2017","8:49:31",27.171,740.1,68.8,5.46,419.2,7.98,NA,NA,NA,-856.6,0,2.09,2.09,NA,NA,3.174,11.9,NA,NA,0.103
"51","8/16/2017","8:49:32",27.171,740.1,68.9,5.46,419.2,7.98,NA,NA,NA,-856.57,0,2.079,2.08,NA,NA,3.186,11.95,NA,NA,0.113
"52","8/16/2017","8:49:33",27.171,740.1,68.9,5.47,419.2,7.99,NA,NA,NA,-856.56,0,2.065,2.07,NA,NA,3.194,11.97,NA,NA,0.12
"53","8/16/2017","8:49:34",27.171,740.2,69,5.47,419.2,7.99,NA,NA,NA,-856.57,0,2.055,2.05,NA,NA,3.196,11.98,NA,NA,0.129
"54","8/16/2017","8:49:35",27.171,740.3,69,5.48,419.2,7.99,NA,NA,NA,-856.55,0,2.053,2.05,NA,NA,3.199,11.99,NA,NA,0.137
"55","8/16/2017","8:49:36",27.17,740.2,69.1,5.48,419.2,7.99,NA,NA,NA,-856.57,0,2.044,2.04,NA,NA,3.193,11.97,NA,NA,0.146
"56","8/16/2017","8:49:37",27.17,740.2,69.1,5.48,419.1,7.99,NA,NA,NA,-856.55,0,2.021,2.02,NA,NA,3.198,11.99,NA,NA,0.157
"57","8/16/2017","8:49:38",27.17,740.2,69.1,5.48,419.1,8,NA,NA,NA,-856.55,0,2.008,2.01,NA,NA,3.192,11.97,NA,NA,0.166
"58","8/16/2017","8:49:39",27.17,740.1,69.1,5.48,419.1,8,NA,NA,NA,-856.55,0,1.987,1.99,NA,NA,3.203,12.01,NA,NA,0.175
"59","8/16/2017","8:49:40",27.17,740.1,69.1,5.48,419.2,8,NA,NA,NA,-856.52,0,1.981,1.98,NA,NA,3.207,12.02,NA,NA,0.185
"60","8/16/2017","8:49:41",27.17,740.2,69.1,5.48,419.2,8,NA,NA,NA,-856.53,0,1.979,1.98,NA,NA,3.2,12,NA,NA,0.201
"61","8/16/2017","8:49:42",27.169,740.2,69.1,5.48,419.2,8,NA,NA,NA,-856.53,0,1.97,1.97,NA,NA,3.202,12,NA,NA,0.213
