"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"4","8/9/2017","16:56:48",27.58,740.4,109.1,8.63,16.9,8.22,NA,NA,NA,-854.98,0,0.147,0.15,NA,NA,0.456,1.74,NA,NA,0
"5","8/9/2017","16:56:49",27.621,740.3,117.2,9.24,30,8.25,NA,NA,NA,-855.41,0,0.131,0.13,NA,NA,0.609,2.31,NA,NA,0.003
"6","8/9/2017","16:56:50",27.618,740.4,122.1,9.62,187.5,8.26,NA,NA,NA,-855.7,0,0.11,0.11,NA,NA,0.829,3.13,NA,NA,0.008
"7","8/9/2017","16:56:51",27.619,740.3,124.2,9.78,187.3,8.28,NA,NA,NA,-855.94,0,0.104,0.1,NA,NA,2.512,9.42,NA,NA,0.015
"8","8/9/2017","16:56:52",27.617,740.3,126.3,9.95,187.1,8.29,NA,NA,NA,-856.13,0,0.097,0.1,NA,NA,2.616,9.81,NA,NA,0.022
"9","8/9/2017","16:56:53",27.618,740.3,128.1,10.09,187,8.3,NA,NA,NA,-856.26,0,0.078,0.08,NA,NA,2.21,8.29,NA,NA,0.033
"10","8/9/2017","16:56:54",27.619,740.4,133.3,10.5,187,8.31,NA,NA,NA,-856.34,0,0.084,0.08,NA,NA,2.287,8.58,NA,NA,0.041
"11","8/9/2017","16:56:55",27.62,740.3,134.4,10.59,186.9,8.33,NA,NA,NA,-856.46,0,0.085,0.09,NA,NA,2.824,10.59,NA,NA,0.051
"12","8/9/2017","16:56:56",27.62,740.3,135.4,10.66,186.9,8.34,NA,NA,NA,-856.53,0,0.093,0.09,NA,NA,2.687,10.08,NA,NA,0.06
"13","8/9/2017","16:56:57",27.62,740.3,136.3,10.74,186.8,8.34,NA,NA,NA,-856.6,0,0.085,0.08,NA,NA,2.645,9.92,NA,NA,0.073
"14","8/9/2017","16:56:58",27.619,740.3,136.5,10.75,186.8,8.36,NA,NA,NA,-856.63,0,0.071,0.07,NA,NA,2.604,9.77,NA,NA,0.083
"15","8/9/2017","16:56:59",27.618,740.3,136.9,10.79,186.7,8.45,NA,NA,NA,-856.72,0,0.073,0.07,NA,NA,2.6,9.75,NA,NA,0.094
"16","8/9/2017","16:57:00",27.615,740.3,137.2,10.81,186.7,8.44,NA,NA,NA,-856.95,0,0.06,0.06,NA,NA,2.595,9.74,NA,NA,0.107
"17","8/9/2017","16:57:01",27.604,740.3,137.3,10.82,186.7,8.43,NA,NA,NA,-857.15,0,0.042,0.04,NA,NA,2.582,9.68,NA,NA,0.86
"18","8/9/2017","16:57:02",27.586,740.4,137.2,10.81,186.7,8.43,NA,NA,NA,-857.21,0,0.023,0.02,NA,NA,2.549,9.56,NA,NA,1.014
"19","8/9/2017","16:57:03",27.57,740.3,136.9,10.8,186.7,8.44,NA,NA,NA,-857.17,0,0.031,0.03,NA,NA,2.538,9.52,NA,NA,1.015
"24","8/9/2017","16:57:08",27.437,740.3,135.8,10.73,186.6,8.48,NA,NA,NA,-856.98,0,0.002,0,NA,NA,2.463,9.24,NA,NA,1.023
"25","8/9/2017","16:57:09",27.408,740.4,135.6,10.72,186.6,8.48,NA,NA,NA,-856.92,0,-0.008,-0.01,NA,NA,2.451,9.19,NA,NA,1.024
"30","8/9/2017","16:57:14",27.268,740.3,134.1,10.63,186.6,8.49,NA,NA,NA,-856.75,0,-0.021,-0.02,NA,NA,2.435,9.14,NA,NA,1.026
"31","8/9/2017","16:57:15",27.255,740.3,133.7,10.6,186.6,8.49,NA,NA,NA,-856.72,0,-0.03,-0.03,NA,NA,2.429,9.11,NA,NA,1.03
"32","8/9/2017","16:57:16",27.236,740.3,133.5,10.58,186.6,8.49,NA,NA,NA,-856.72,0,-0.03,-0.03,NA,NA,2.421,9.08,NA,NA,1.046
"33","8/9/2017","16:57:17",27.218,740.3,133.3,10.57,186.6,8.49,NA,NA,NA,-856.72,0,-0.037,-0.04,NA,NA,2.396,8.99,NA,NA,1.066
"34","8/9/2017","16:57:18",27.194,740.3,133,10.55,186.5,8.5,NA,NA,NA,-856.7,0,-0.042,-0.04,NA,NA,2.368,8.89,NA,NA,1.088
"35","8/9/2017","16:57:19",27.141,740.3,128.8,10.23,186.5,8.5,NA,NA,NA,-856.73,0,-0.055,-0.06,NA,NA,2.373,8.9,NA,NA,1.112
"36","8/9/2017","16:57:20",27.064,740.3,129.6,10.31,186.4,8.5,NA,NA,NA,-856.72,0,-0.047,-0.05,NA,NA,2.388,8.96,NA,NA,1.137
"37","8/9/2017","16:57:21",27.003,740.3,129.7,10.33,186.3,8.5,NA,NA,NA,-856.73,0,-0.06,-0.06,NA,NA,2.393,8.98,NA,NA,1.16
"38","8/9/2017","16:57:22",26.935,740.3,129.7,10.34,186.3,8.5,NA,NA,NA,-856.74,0,-0.067,-0.07,NA,NA,2.411,9.05,NA,NA,1.184
"39","8/9/2017","16:57:23",26.869,740.3,129.4,10.33,186.2,8.5,NA,NA,NA,-856.77,0,-0.07,-0.07,NA,NA,2.419,9.08,NA,NA,1.203
"40","8/9/2017","16:57:24",26.788,740.3,129.3,10.33,186.1,8.51,NA,NA,NA,-856.79,0,-0.059,-0.06,NA,NA,2.443,9.17,NA,NA,1.22
"41","8/9/2017","16:57:25",26.698,740.3,129.3,10.34,186.1,8.51,NA,NA,NA,-856.83,0,-0.072,-0.07,NA,NA,3.43,12.86,NA,NA,1.236
"42","8/9/2017","16:57:26",26.612,740.3,129.3,10.36,186,8.52,NA,NA,NA,-856.87,0,-0.067,-0.07,NA,NA,3.116,11.68,NA,NA,1.253
"43","8/9/2017","16:57:27",26.499,740.3,129.2,10.37,186,8.52,NA,NA,NA,-856.95,0,-0.08,-0.08,NA,NA,2.627,9.85,NA,NA,1.273
"44","8/9/2017","16:57:28",26.386,740.3,129.2,10.39,186,8.53,NA,NA,NA,-857.03,0,-0.088,-0.09,NA,NA,2.318,8.7,NA,NA,1.29
"45","8/9/2017","16:57:29",26.276,740.3,129.2,10.42,185.9,8.53,NA,NA,NA,-857.14,0,-0.084,-0.08,NA,NA,2.414,9.06,NA,NA,1.307
"46","8/9/2017","16:57:30",26.188,740.3,129.2,10.43,185.9,8.53,NA,NA,NA,-857.19,0,-0.078,-0.08,NA,NA,2.5,9.38,NA,NA,1.322
"47","8/9/2017","16:57:31",26.091,740.4,129.2,10.45,185.8,8.54,NA,NA,NA,-857.25,0,-0.083,-0.08,NA,NA,2.563,9.61,NA,NA,1.338
"48","8/9/2017","16:57:32",26.042,740.4,129.1,10.46,185.8,8.54,NA,NA,NA,-857.29,0,-0.084,-0.08,NA,NA,3.37,12.63,NA,NA,1.352
"49","8/9/2017","16:57:33",25.984,740.4,129,10.46,185.8,8.54,NA,NA,NA,-857.33,0,-0.104,-0.1,NA,NA,3.003,11.26,NA,NA,1.366
"50","8/9/2017","16:57:34",25.915,740.3,128.8,10.46,185.8,8.55,NA,NA,NA,-857.34,0,-0.11,-0.11,NA,NA,3.265,12.24,NA,NA,1.379
