"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"51","6/14/2017","15:36:25",30.435,739.3,99.6,7.47,123.4,7.96,184.9,0.94,0,-0.4,NA,1.87,NA,0,0.4
"54","6/14/2017","15:36:28",30.241,739.3,99.5,7.48,123.2,7.96,185.5,0.99,0,-0.37,NA,2.01,NA,0.728,0.7
"55","6/14/2017","15:36:29",30.185,739.1,99.5,7.49,123.2,7.96,185.6,1.03,0,-0.36,NA,2.02,NA,0.767,0.8
"56","6/14/2017","15:36:30",30.112,739.2,99.4,7.49,123.1,7.95,185.8,1.06,0,-0.36,NA,2.04,NA,0.79,0.8
"57","6/14/2017","15:36:31",30.05,739.2,99.4,7.5,123.1,7.95,185.9,1.07,0,-0.36,NA,2.11,NA,0.799,0.8
"58","6/14/2017","15:36:32",29.992,739.1,99.3,7.5,123.1,7.95,185.9,1.1,0,-0.36,NA,2.17,NA,0.807,0.8
"59","6/14/2017","15:36:33",29.939,739.1,99.3,7.51,123,7.96,186,1.15,0,-0.36,NA,2.23,NA,0.818,0.9
"60","6/14/2017","15:36:34",29.878,739.1,99.2,7.51,123,7.96,186.1,1.18,0,-0.36,NA,2.28,NA,0.83,0.9
"61","6/14/2017","15:36:35",29.818,739.2,99.2,7.51,123,7.96,186.2,1.19,0,-0.36,NA,2.37,NA,0.849,0.9
"62","6/14/2017","15:36:36",29.761,739.1,99.1,7.51,122.9,7.95,186.3,1.2,0,-0.35,NA,2.42,NA,0.86,0.9
"63","6/14/2017","15:36:37",29.704,739.1,99,7.51,122.9,7.95,186.4,1.21,0,-0.34,NA,2.44,NA,0.871,1
"64","6/14/2017","15:36:38",29.658,739.1,98.9,7.51,122.9,7.95,186.5,1.22,0,-0.33,NA,2.48,NA,0.882,1
"65","6/14/2017","15:36:39",29.612,739.1,98.8,7.52,122.9,7.95,186.6,1.27,0,-0.32,NA,2.47,NA,0.895,1
"66","6/14/2017","15:36:40",29.575,739.1,98.8,7.52,123,7.95,186.7,1.28,0,-0.32,NA,2.53,NA,0.905,1
"67","6/14/2017","15:36:41",29.529,739.1,98.7,7.52,123,7.95,186.7,1.28,0,-0.31,NA,2.6,NA,0.915,1
"68","6/14/2017","15:36:42",29.486,739.1,98.6,7.51,123,7.95,186.8,1.26,0,-0.31,NA,2.63,NA,0.926,1.1
"69","6/14/2017","15:36:43",29.436,739.2,98.5,7.51,123.1,7.95,186.9,1.26,0,-0.31,NA,2.68,NA,0.94,1.1
"70","6/14/2017","15:36:44",29.381,739.2,98.3,7.51,123.1,7.95,187,1.27,0,-0.31,NA,2.75,NA,0.955,1.2
"71","6/14/2017","15:36:45",29.308,739.2,98.2,7.5,123.1,7.95,187.1,1.26,0,-0.31,NA,2.79,NA,0.972,1.2
"72","6/14/2017","15:36:46",29.237,739.1,98,7.5,123.1,7.95,187.1,1.26,0,-0.32,NA,2.77,NA,0.99,1.3
"73","6/14/2017","15:36:47",29.133,739.1,97.7,7.49,123.2,7.95,187.1,1.25,0,-0.32,NA,2.85,NA,1.011,1.4
"74","6/14/2017","15:36:48",27.732,739.1,97.5,7.49,125.9,7.96,187.1,1.27,0,-0.32,NA,2.94,NA,1.032,1.4
"75","6/14/2017","15:36:49",27.612,739.1,97.4,7.67,125.8,7.96,187.2,1.26,0,-0.31,NA,3.03,NA,1.054,1.5
"76","6/14/2017","15:36:50",27.85,739.1,97.4,7.66,125,7.96,187.2,1.33,0,-0.3,NA,3.13,NA,1.075,1.5
"77","6/14/2017","15:36:51",27.859,739.1,97.4,7.64,124.5,7.96,187.2,1.35,0,-0.29,NA,3.22,NA,1.098,1.5
"78","6/14/2017","15:36:52",27.571,739.2,97.4,7.65,124.7,7.97,187.2,1.38,0,-0.29,NA,3.22,NA,1.115,1.5
"79","6/14/2017","15:36:53",27.427,739.2,97.4,7.69,124.7,7.97,187.2,1.41,0,-0.28,NA,3.27,NA,1.132,1.5
"80","6/14/2017","15:36:54",27.389,739.2,97.4,7.7,124.3,7.97,187.2,1.41,0,-0.27,NA,3.3,NA,1.148,1.5
"81","6/14/2017","15:36:55",27.355,739.2,97.5,7.71,123.9,7.97,187.2,1.44,0,-0.27,NA,3.39,NA,1.163,1.5
"82","6/14/2017","15:36:56",27.292,739.1,97.6,7.73,123.5,7.98,187.2,1.46,0,-0.27,NA,3.44,NA,1.18,1.6
"83","6/14/2017","15:36:57",27.213,739.2,97.8,7.76,123.2,7.98,187.2,1.54,0,-0.26,NA,3.44,NA,1.193,1.6
"84","6/14/2017","15:36:58",27.141,739.2,101.1,8.03,122.9,7.98,187.2,1.59,0,-0.25,NA,3.46,NA,1.206,1.6
"85","6/14/2017","15:36:59",27.091,739.3,102,8.11,122.5,7.99,187.2,1.64,0,-0.24,NA,3.45,NA,1.218,1.6
"86","6/14/2017","15:37:00",27.031,739.2,101.6,8.09,122.2,7.99,187.2,1.65,0,-0.24,NA,3.49,NA,1.232,1.6
"87","6/14/2017","15:37:01",26.975,739.2,100.8,8.03,122,7.99,187.2,1.66,0,-0.23,NA,3.5,NA,1.244,1.6
"88","6/14/2017","15:37:02",26.93,739.1,101,8.05,121.8,8,187.2,1.69,0,-0.23,NA,3.45,NA,1.256,1.6
"89","6/14/2017","15:37:03",26.891,739.2,101.3,8.08,121.6,8,187.2,1.74,0,-0.21,NA,3.53,NA,1.265,1.7
"90","6/14/2017","15:37:04",26.85,739.2,101.4,8.1,121.3,8,187.2,1.76,0,-0.2,NA,3.56,NA,1.276,1.7
"91","6/14/2017","15:37:05",26.756,739.1,101.6,8.12,121.2,8.01,187.3,1.74,0,-0.19,NA,3.53,NA,1.289,1.7
"92","6/14/2017","15:37:06",26.678,739.1,101.7,8.14,121.1,8.01,187.3,1.81,0,-0.19,NA,3.44,NA,1.3,1.7
"93","6/14/2017","15:37:07",26.58,739.1,101.8,8.17,121,8.01,187.3,1.86,0,-0.18,NA,3.49,NA,1.316,1.7
"94","6/14/2017","15:37:08",26.494,739.1,101.9,8.19,120.9,8.02,187.4,1.9,0,-0.17,NA,3.6,NA,1.345,1.8
"95","6/14/2017","15:37:09",26.416,739.2,102.1,8.21,120.8,8.02,187.4,1.95,0,-0.17,NA,3.6,NA,1.365,1.8
"96","6/14/2017","15:37:10",26.358,739.1,102.1,8.23,120.7,8.02,187.4,1.98,0,-0.16,NA,3.62,NA,1.394,1.8
"97","6/14/2017","15:37:11",26.291,739.1,102.2,8.24,120.6,8.03,187.4,2.08,0,-0.16,NA,3.58,NA,1.417,1.8
"98","6/14/2017","15:37:12",26.236,739.1,102.2,8.26,120.5,8.03,187.4,2.12,0,-0.15,NA,3.63,NA,1.436,1.8
"99","6/14/2017","15:37:13",26.148,739.1,102.3,8.27,120.3,8.03,187.4,2.2,0,-0.15,NA,3.66,NA,1.464,1.8
"100","6/14/2017","15:37:14",26.083,739.1,102.3,8.28,120.2,8.04,187.5,2.23,0,-0.14,NA,3.71,NA,1.488,1.9
"101","6/14/2017","15:37:15",25.988,739.1,102.3,8.29,120.1,8.04,187.5,2.33,0,-0.13,NA,3.75,NA,1.511,1.9
"102","6/14/2017","15:37:16",25.875,739.1,102.3,8.31,120,8.04,187.6,2.4,0,-0.12,NA,3.81,NA,1.535,1.9
"103","6/14/2017","15:37:17",25.813,739.1,102.3,8.32,120,8.04,187.7,2.57,0,-0.11,NA,3.96,NA,1.563,1.9
"104","6/14/2017","15:37:18",25.67,739.1,102.2,8.33,119.9,8.04,187.8,2.7,0,-0.09,NA,4.09,NA,1.587,2
