"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"39","7/26/2017","16:23:27",30.395,742.4,137.4,10.31,374.6,9.14,NA,NA,NA,-855.32,0,2.349,2.35,NA,NA,1.215,4.57,NA,NA,0
"40","7/26/2017","16:23:28",30.395,742.4,137.5,10.31,374.6,9.14,NA,NA,NA,-855.34,0,2.376,2.38,NA,NA,1.207,4.54,NA,NA,0.001
"41","7/26/2017","16:23:29",30.395,742.3,137.6,10.32,374.7,9.14,NA,NA,NA,-855.29,0,2.39,2.39,NA,NA,1.209,4.55,NA,NA,0.011
"42","7/26/2017","16:23:30",30.395,742.4,137.6,10.32,374.7,9.14,NA,NA,NA,-855.38,0,2.426,2.43,NA,NA,1.224,4.61,NA,NA,0.02
"43","7/26/2017","16:23:31",30.395,742.4,137.7,10.33,374.7,9.14,NA,NA,NA,-855.4,0,2.45,2.45,NA,NA,1.248,4.7,NA,NA,0.028
"44","7/26/2017","16:23:32",30.395,742.4,137.7,10.33,374.7,9.14,NA,NA,NA,-855.45,0,2.484,2.48,NA,NA,1.266,4.76,NA,NA,0.036
"45","7/26/2017","16:23:33",30.395,742.4,137.7,10.33,374.7,9.14,NA,NA,NA,-855.45,0,2.516,2.52,NA,NA,1.281,4.82,NA,NA,0.046
"46","7/26/2017","16:23:34",30.395,742.4,137.8,10.34,374.7,9.14,NA,NA,NA,-855.41,0,2.533,2.53,NA,NA,1.291,4.86,NA,NA,0.054
"47","7/26/2017","16:23:35",30.395,742.4,137.8,10.34,374.7,9.14,NA,NA,NA,-855.41,0,2.546,2.55,NA,NA,1.293,4.87,NA,NA,0.062
"48","7/26/2017","16:23:36",30.394,742.4,137.9,10.34,374.7,9.14,NA,NA,NA,-855.35,0,2.559,2.56,NA,NA,1.299,4.89,NA,NA,0.07
"49","7/26/2017","16:23:37",30.393,742.4,137.9,10.34,374.7,9.14,NA,NA,NA,-855.38,0,2.593,2.59,NA,NA,1.29,4.85,NA,NA,0.078
"50","7/26/2017","16:23:38",30.392,742.4,138,10.35,374.7,9.14,NA,NA,NA,-855.43,0,2.628,2.63,NA,NA,1.281,4.82,NA,NA,0.088
"51","7/26/2017","16:23:39",30.392,742.4,138,10.35,374.7,9.14,NA,NA,NA,-855.44,0,2.654,2.65,NA,NA,1.289,4.85,NA,NA,0.097
"52","7/26/2017","16:23:40",30.392,742.4,138,10.35,374.7,9.14,NA,NA,NA,-855.4,0,2.665,2.66,NA,NA,1.284,4.83,NA,NA,0.105
"53","7/26/2017","16:23:41",30.392,742.3,138.1,10.36,374.7,9.14,NA,NA,NA,-855.43,0,2.686,2.69,NA,NA,1.279,4.81,NA,NA,0.114
"54","7/26/2017","16:23:42",30.392,742.4,138.1,10.36,374.7,9.14,NA,NA,NA,-855.45,0,2.691,2.69,NA,NA,1.274,4.79,NA,NA,0.124
"55","7/26/2017","16:23:43",30.392,742.4,138.1,10.36,374.7,9.14,NA,NA,NA,-855.48,0,2.685,2.68,NA,NA,1.263,4.75,NA,NA,0.132
"56","7/26/2017","16:23:44",30.392,742.4,138.2,10.37,374.7,9.14,NA,NA,NA,-855.51,0,2.68,2.68,NA,NA,1.259,4.74,NA,NA,0.141
"57","7/26/2017","16:23:45",30.391,742.4,138.2,10.37,374.7,9.14,NA,NA,NA,-855.47,0,2.663,2.66,NA,NA,1.263,4.75,NA,NA,0.15
"58","7/26/2017","16:23:46",30.391,742.4,138.3,10.37,374.7,9.14,NA,NA,NA,-855.46,0,2.658,2.66,NA,NA,1.277,4.81,NA,NA,0.16
"59","7/26/2017","16:23:47",30.391,742.4,138.3,10.37,374.7,9.14,NA,NA,NA,-855.47,0,2.653,2.65,NA,NA,1.282,4.83,NA,NA,0.169
"60","7/26/2017","16:23:48",30.39,742.4,138.3,10.38,374.7,9.14,NA,NA,NA,-855.48,0,2.655,2.65,NA,NA,1.28,4.82,NA,NA,0.178
"61","7/26/2017","16:23:49",30.391,742.4,138.4,10.38,374.7,9.14,NA,NA,NA,-855.56,0,2.653,2.65,NA,NA,1.282,4.82,NA,NA,0.187
"62","7/26/2017","16:23:50",30.391,742.4,138.4,10.38,374.7,9.14,NA,NA,NA,-855.57,0,2.656,2.66,NA,NA,1.283,4.83,NA,NA,0.197
"63","7/26/2017","16:23:51",30.39,742.4,138.4,10.38,374.7,9.15,NA,NA,NA,-855.61,0,2.639,2.64,NA,NA,1.294,4.87,NA,NA,0.206
"64","7/26/2017","16:23:52",30.39,742.4,138.4,10.38,374.6,9.15,NA,NA,NA,-855.57,0,2.619,2.62,NA,NA,1.287,4.84,NA,NA,0.215
"65","7/26/2017","16:23:53",30.39,742.4,138.4,10.38,374.6,9.15,NA,NA,NA,-855.5,0,2.616,2.62,NA,NA,1.302,4.9,NA,NA,0.224
"66","7/26/2017","16:23:54",30.389,742.4,138.4,10.38,374.6,9.15,NA,NA,NA,-855.47,0,2.616,2.62,NA,NA,1.299,4.89,NA,NA,0.235
"67","7/26/2017","16:23:55",30.388,742.4,138.4,10.38,374.6,9.15,NA,NA,NA,-855.46,0,2.631,2.63,NA,NA,1.314,4.94,NA,NA,0.247
"68","7/26/2017","16:23:56",30.371,742.4,138.4,10.38,374.6,9.15,NA,NA,NA,-855.4,0,2.645,2.65,NA,NA,1.344,5.06,NA,NA,0.263
"69","7/26/2017","16:23:57",30.355,742.4,138.3,10.38,374.6,9.15,NA,NA,NA,-855.3,0,2.644,2.64,NA,NA,1.345,5.06,NA,NA,0.281
"70","7/26/2017","16:23:58",30.333,742.4,138,10.36,374.7,9.15,NA,NA,NA,-855.21,0,2.67,2.67,NA,NA,1.373,5.16,NA,NA,0.3
"71","7/26/2017","16:23:59",30.302,742.4,137.8,10.35,374.7,9.14,NA,NA,NA,-855.14,0,2.69,2.69,NA,NA,1.39,5.23,NA,NA,0.321
"72","7/26/2017","16:24:00",30.266,742.4,137.5,10.33,374.8,9.14,NA,NA,NA,-855.11,0,2.722,2.72,NA,NA,1.419,5.34,NA,NA,0.339
"73","7/26/2017","16:24:01",30.225,742.4,137.1,10.31,374.9,9.14,NA,NA,NA,-855.09,0,2.765,2.77,NA,NA,1.441,5.42,NA,NA,0.356
"74","7/26/2017","16:24:02",30.19,742.4,132.7,9.99,375,9.14,NA,NA,NA,-854.99,0,2.799,2.8,NA,NA,1.467,5.51,NA,NA,0.369
"75","7/26/2017","16:24:03",30.149,742.4,132.1,9.95,375.1,9.14,NA,NA,NA,-854.95,0,2.82,2.82,NA,NA,1.49,5.6,NA,NA,0.384
"76","7/26/2017","16:24:04",30.114,742.4,131.9,9.94,375.2,9.14,NA,NA,NA,-854.87,0,2.864,2.86,NA,NA,1.492,5.61,NA,NA,0.395
"77","7/26/2017","16:24:05",30.075,742.4,131.8,9.94,375.2,9.13,NA,NA,NA,-854.76,0,2.892,2.89,NA,NA,1.502,5.65,NA,NA,0.405
