"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"35","6/27/2017","15:27:15",27.273,745.1,102.7,8.14,139.2,8.56,164.7,9.72,0,0.24,NA,1.34,NA,0,0
"36","6/27/2017","15:27:16",27.269,745.2,102.6,8.14,139.2,8.56,164.7,9.67,0,0.23,NA,1.35,NA,0.002,0.1
"37","6/27/2017","15:27:17",27.261,745.1,102.6,8.14,139.2,8.56,164.9,9.72,0,0.24,NA,1.35,NA,0.006,0.2
"38","6/27/2017","15:27:18",27.246,745.2,102.6,8.14,139.2,8.55,165,9.73,0,0.24,NA,1.29,NA,0.012,0.2
"39","6/27/2017","15:27:19",27.229,745.1,102.6,8.14,139.2,8.55,165.1,9.71,0,0.24,NA,1.33,NA,0.019,0.3
"40","6/27/2017","15:27:20",27.212,745.1,102.6,8.14,139.2,8.55,165.2,9.75,0,0.24,NA,1.37,NA,0.031,0.4
"41","6/27/2017","15:27:21",27.189,745.1,102.6,8.14,139.2,8.55,165.3,9.76,0,0.24,NA,1.41,NA,0.043,0.5
"42","6/27/2017","15:27:22",27.163,745.1,102.5,8.14,139.2,8.55,165.4,9.73,0,0.25,NA,1.46,NA,0.058,0.6
"43","6/27/2017","15:27:23",27.123,745.1,102.5,8.14,139.2,8.55,165.5,9.77,0,0.26,NA,1.49,NA,0.076,0.7
"44","6/27/2017","15:27:24",27.085,745.3,102.5,8.15,139.1,8.55,165.6,9.89,0,0.28,NA,1.53,NA,0.096,0.8
"45","6/27/2017","15:27:25",27.04,745.1,102.4,8.15,139.1,8.55,165.7,9.78,0,0.27,NA,1.59,NA,0.119,0.8
"46","6/27/2017","15:27:26",26.999,745.2,102.4,8.16,139.1,8.55,165.7,9.87,0,0.27,NA,1.65,NA,0.139,0.8
"47","6/27/2017","15:27:27",26.951,745.2,102.4,8.16,139.1,8.55,165.8,9.9,0,0.29,NA,1.67,NA,0.158,0.8
"48","6/27/2017","15:27:28",26.908,745.2,102.4,8.17,139.1,8.56,165.8,9.86,0,0.3,NA,1.68,NA,0.178,0.8
"49","6/27/2017","15:27:29",26.864,745.2,102.4,8.18,139.1,8.56,165.9,9.91,0,0.3,NA,1.75,NA,0.201,0.8
"50","6/27/2017","15:27:30",26.827,745.2,102.5,8.19,139.1,8.56,165.9,9.9,0,0.3,NA,1.8,NA,0.221,0.8
"51","6/27/2017","15:27:31",26.802,745.2,102.5,8.19,139.1,8.56,165.9,9.91,0,0.3,NA,1.86,NA,0.242,0.8
"52","6/27/2017","15:27:32",26.776,745.1,102.5,8.2,139.1,8.56,166,9.82,0,0.32,NA,1.9,NA,0.262,0.8
"53","6/27/2017","15:27:33",26.749,745.1,102.6,8.21,139.1,8.56,166,9.84,0,0.34,NA,1.93,NA,0.286,0.8
"54","6/27/2017","15:27:34",26.725,745.1,102.6,8.21,139.1,8.56,166,9.93,0,0.35,NA,1.94,NA,0.306,0.8
"55","6/27/2017","15:27:35",26.712,745.1,102.7,8.22,139.1,8.56,166.1,9.91,0,0.37,NA,1.96,NA,0.326,0.8
"56","6/27/2017","15:27:36",26.703,745.2,102.7,8.23,139,8.56,166.1,9.81,0,0.37,NA,2.02,NA,0.346,0.8
"57","6/27/2017","15:27:37",26.695,745.2,102.8,8.23,139.1,8.57,166.1,9.77,0,0.38,NA,2.04,NA,0.37,0.8
"58","6/27/2017","15:27:38",26.688,745.2,102.8,8.24,139,8.57,166.2,9.6,0,0.39,NA,2.04,NA,0.391,0.8
"59","6/27/2017","15:27:39",26.683,745.2,102.9,8.24,139,8.57,166.1,9.51,0,0.39,NA,2.07,NA,0.412,0.8
"60","6/27/2017","15:27:40",26.677,745.3,102.9,8.25,139,8.57,166.1,9.45,0,0.39,NA,2.05,NA,0.433,0.8
"61","6/27/2017","15:27:41",26.673,745.2,103,8.25,139,8.57,166.1,9.28,0,0.39,NA,2.03,NA,0.459,0.8
"62","6/27/2017","15:27:42",26.67,745.2,103,8.25,139,8.57,166.1,9.12,0,0.39,NA,2,NA,0.48,0.9
"63","6/27/2017","15:27:43",26.659,745.1,103,8.25,139,8.58,166.1,9.15,0,0.4,NA,1.98,NA,0.505,1
"64","6/27/2017","15:27:44",26.638,745.2,103,8.26,139,8.58,166,8.99,0,0.41,NA,1.92,NA,0.53,1
"65","6/27/2017","15:27:45",26.61,745.2,103,8.26,139,8.58,166,9.05,0,0.42,NA,1.95,NA,0.562,1
"66","6/27/2017","15:27:46",26.582,745.2,102.9,8.26,139.1,8.58,166,9.03,0,0.42,NA,1.93,NA,0.588,1
"67","6/27/2017","15:27:47",26.55,745.2,102.9,8.26,139.1,8.58,166,9.1,0,0.43,NA,1.92,NA,0.615,1
"68","6/27/2017","15:27:48",26.521,745.2,102.8,8.26,139.2,8.58,166,8.98,0,0.44,NA,1.91,NA,0.641,1
"69","6/27/2017","15:27:49",26.487,745.3,102.8,8.26,139.2,8.59,166,8.79,0,0.43,NA,1.91,NA,0.673,1
"70","6/27/2017","15:27:50",26.459,745.2,102.8,8.26,139.2,8.59,166,8.57,0,0.44,NA,1.91,NA,0.699,1
"71","6/27/2017","15:27:51",26.428,745.2,102.7,8.27,139.2,8.59,166,8.46,0,0.43,NA,1.93,NA,0.726,1
"72","6/27/2017","15:27:52",26.401,745.3,102.7,8.27,139.3,8.59,166,8.52,0,0.42,NA,1.91,NA,0.752,1
"73","6/27/2017","15:27:53",26.355,745.1,102.6,8.26,139.3,8.59,166,8.67,0,0.42,NA,1.96,NA,0.778,1.1
"74","6/27/2017","15:27:54",26.296,745.2,102.5,8.27,139.3,8.59,166,8.55,0,0.42,NA,1.95,NA,0.809,1.1
"75","6/27/2017","15:27:55",26.223,745.1,102.4,8.27,139.3,8.59,166,8.49,0,0.43,NA,1.98,NA,0.833,1.1
"76","6/27/2017","15:27:56",26.158,745.1,102.4,8.27,139.3,8.59,166.1,8.55,0,0.43,NA,2,NA,0.856,1.2
"77","6/27/2017","15:27:57",26.08,745.1,102.3,8.28,139.3,8.6,166.1,8.5,0,0.44,NA,2,NA,0.877,1.2
"78","6/27/2017","15:27:58",26.025,745.2,102.2,8.28,139.3,8.6,166.1,8.51,0,0.46,NA,1.99,NA,0.9,1.2
"79","6/27/2017","15:27:59",25.963,745.3,102.2,8.29,139.2,8.6,166.2,8.55,0,0.47,NA,1.98,NA,0.918,1.2
"80","6/27/2017","15:28:00",25.893,745.2,102.2,8.3,139.2,8.6,166.2,8.4,0,0.48,NA,2.03,NA,0.93,1.2
"81","6/27/2017","15:28:01",25.828,745.3,102.1,8.3,139.2,8.6,166.3,8.32,0,0.48,NA,2.02,NA,0.944,1.2
"82","6/27/2017","15:28:02",25.756,745.2,102.1,8.31,139.2,8.61,166.3,8.15,0,0.48,NA,1.98,NA,0.955,1.2
"83","6/27/2017","15:28:03",25.689,745.2,102,8.31,139.1,8.61,166.3,8.09,0,0.48,NA,1.99,NA,0.967,1.2
"84","6/27/2017","15:28:04",25.607,745.2,102,8.32,139.1,8.61,166.4,8.23,0,0.5,NA,1.94,NA,0.979,1.3
