"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"6","7/11/2017","16:37:57",28.579,750.5,102.6,7.95,1.1,8.14,168.2,4.76,0,0.01,NA,5.97,NA,0.001,0
"7","7/11/2017","16:37:58",30.666,750.5,106,7.93,5.4,8.34,172.5,5.08,0,0.07,NA,7.39,NA,0.004,0.2
"8","7/11/2017","16:37:59",30.687,750.5,109.9,8.21,11,8.26,182.3,5.09,0,0.15,NA,9.09,NA,0.01,0.2
"9","7/11/2017","16:38:00",30.701,750.5,113.4,8.47,68.7,8.26,179.2,5.04,0,0.23,NA,11.02,NA,0.015,0.2
"10","7/11/2017","16:38:01",30.696,750.5,115.2,8.6,68.7,8.25,181.2,4.71,0,0.3,NA,13.07,NA,0.022,0.2
"11","7/11/2017","16:38:02",30.695,750.5,116.6,8.71,68.7,8.24,183.6,4.78,0,0.38,NA,14.91,NA,0.028,0.2
"12","7/11/2017","16:38:03",30.698,750.5,117.9,8.8,68.6,8.24,184.6,4.78,0,0.45,NA,17.09,NA,0.032,0.2
"13","7/11/2017","16:38:04",30.699,750.5,118.9,8.88,68.5,8.24,185.2,4.75,0,0.52,NA,19.41,NA,0.038,0.2
"14","7/11/2017","16:38:05",30.699,750.5,119.7,8.94,68.5,8.23,185.9,4.72,0,0.61,NA,21.73,NA,0.044,0.2
"15","7/11/2017","16:38:06",30.7,750.5,124.4,9.29,68.5,8.22,186.5,4.76,0,0.68,NA,23.96,NA,0.051,0.2
"16","7/11/2017","16:38:07",30.7,750.5,125.1,9.34,68.5,8.22,187.4,4.76,0,0.76,NA,24.91,NA,0.058,0.2
"17","7/11/2017","16:38:08",30.7,750.5,125.8,9.4,68.5,8.22,187.7,4.79,0,0.85,NA,25.44,NA,0.064,0.2
"18","7/11/2017","16:38:09",30.7,750.5,126.2,9.43,68.5,8.21,188.1,4.78,0,0.94,NA,26,NA,0.068,0.2
"19","7/11/2017","16:38:10",30.7,750.5,126.6,9.46,68.4,8.2,193.8,4.82,0,1.03,NA,26.56,NA,0.075,0.2
"20","7/11/2017","16:38:11",30.7,750.6,126.9,9.48,68.4,8.2,193.6,4.82,0,1.12,NA,26.91,NA,0.081,0.2
"21","7/11/2017","16:38:12",30.701,750.6,127.2,9.5,68.4,8.19,194.1,4.84,0,1.2,NA,27.02,NA,0.087,0.2
"22","7/11/2017","16:38:13",30.701,750.6,127.4,9.51,68.4,8.19,195.5,4.84,0,1.27,NA,27.34,NA,0.093,0.2
"23","7/11/2017","16:38:14",30.702,750.5,127.6,9.52,68.4,8.19,192.7,4.85,0,1.34,NA,27.5,NA,0.1,0.2
"24","7/11/2017","16:38:15",30.703,750.5,127.7,9.54,68.4,8.18,192.6,4.81,0,1.39,NA,27.6,NA,0.106,0.2
"25","7/11/2017","16:38:16",30.703,750.5,127.9,9.55,68.4,8.18,192.1,4.8,0,1.4,NA,27.38,NA,0.111,0.2
"26","7/11/2017","16:38:17",30.703,750.6,128,9.56,68.4,8.18,192.1,4.76,0,1.41,NA,27.39,NA,0.117,0.2
"27","7/11/2017","16:38:18",30.704,750.6,128.1,9.57,68.5,8.17,192.7,4.78,0,1.4,NA,27.39,NA,0.123,0.2
"28","7/11/2017","16:38:19",30.704,750.5,128.2,9.58,68.5,8.17,193.1,4.79,0,1.41,NA,27.38,NA,0.131,0.2
"29","7/11/2017","16:38:20",30.704,750.5,128.4,9.58,68.5,8.17,193.6,4.78,0,1.42,NA,27.27,NA,0.137,0.2
"30","7/11/2017","16:38:21",30.705,750.5,128.4,9.59,68.5,8.17,193.9,4.75,0,1.42,NA,27.22,NA,0.143,0.3
"31","7/11/2017","16:38:22",30.705,750.5,128.5,9.6,68.6,8.16,193.9,4.78,0,1.42,NA,27.15,NA,0.15,0.3
"32","7/11/2017","16:38:23",30.704,750.5,128.7,9.61,68.6,8.03,194.1,4.77,0,1.43,NA,27.49,NA,0.161,0.5
"40","7/11/2017","16:38:31",30.264,750.5,117,8.8,68.2,7.98,196.5,5.11,0,1.64,NA,31.38,NA,1.072,1.1
"44","7/11/2017","16:38:35",29.948,750.5,110,8.32,67.6,7.97,197,5.33,0,1.76,NA,33.06,NA,1.073,1.1
"52","7/11/2017","16:38:43",29.655,750.5,107.5,8.17,66.7,7.95,198.9,5.55,0,1.91,NA,33.74,NA,1.074,1.1
"53","7/11/2017","16:38:44",29.639,750.5,107.2,8.16,66.7,7.86,199,5.56,0,1.94,NA,34.07,NA,1.078,1.2
"54","7/11/2017","16:38:45",29.624,750.6,107,8.14,66.6,7.82,199.2,5.6,0,1.94,NA,34,NA,1.088,1.4
"55","7/11/2017","16:38:46",29.609,750.5,106.7,8.12,66.5,7.82,199.3,5.58,0,1.94,NA,33.55,NA,1.111,1.6
"56","7/11/2017","16:38:47",29.597,750.5,103.5,7.88,66.5,7.84,199.4,5.62,0,1.95,NA,32.93,NA,1.143,1.7
"57","7/11/2017","16:38:48",29.584,750.5,103,7.84,66.4,7.84,199.5,5.64,0,1.95,NA,32.62,NA,1.167,1.7
"58","7/11/2017","16:38:49",29.574,750.5,102.6,7.81,66.4,7.85,199.7,5.71,0,1.95,NA,32.41,NA,1.189,1.7
"59","7/11/2017","16:38:50",29.562,750.5,102.3,7.79,66.4,7.85,199.7,5.75,0,1.95,NA,32.31,NA,1.209,1.7
"60","7/11/2017","16:38:51",29.551,750.5,102.3,7.79,66.3,7.86,199.6,5.76,0,1.95,NA,32.4,NA,1.228,1.7
"61","7/11/2017","16:38:52",29.541,750.6,102.2,7.79,66.3,7.86,199.6,5.79,0,1.95,NA,32.51,NA,1.249,1.7
"62","7/11/2017","16:38:53",29.532,750.5,102.1,7.78,66.3,7.86,199.5,5.86,0,1.96,NA,32.67,NA,1.264,1.7
"63","7/11/2017","16:38:54",29.526,750.5,102,7.77,66.3,7.87,199.3,5.85,0,1.96,NA,32.66,NA,1.278,1.7
"64","7/11/2017","16:38:55",29.52,750.5,101.9,7.76,66.3,7.87,199.2,5.93,0,1.97,NA,32.82,NA,1.294,1.7
"65","7/11/2017","16:38:56",29.515,750.5,101.8,7.76,66.3,7.87,199,5.99,0,1.98,NA,33.21,NA,1.307,1.7
"66","7/11/2017","16:38:57",29.511,750.6,101.7,7.75,66.3,7.87,199,6,0,2,NA,33.89,NA,1.318,1.7
"67","7/11/2017","16:38:58",29.509,750.5,101.6,7.75,66.3,7.87,199,5.98,0,2,NA,34.31,NA,1.329,1.7
"68","7/11/2017","16:38:59",29.508,750.5,101.5,7.74,66.3,7.88,198.8,5.95,0,1.99,NA,34.51,NA,1.34,1.7
"69","7/11/2017","16:39:00",29.507,750.5,101.5,7.73,66.3,7.88,198.8,5.94,0,2.01,NA,35.06,NA,1.352,1.7
"70","7/11/2017","16:39:01",29.505,750.6,101.4,7.73,66.3,7.88,198.7,5.98,0,2.02,NA,35.35,NA,1.361,1.7
"71","7/11/2017","16:39:02",29.503,750.5,101.3,7.72,66.3,7.88,198.6,5.97,0,2.03,NA,35.45,NA,1.37,1.7
"72","7/11/2017","16:39:03",29.501,750.5,101.2,7.72,66.3,7.87,198.6,6.04,0,2.03,NA,35.47,NA,1.378,1.7
"73","7/11/2017","16:39:04",29.5,750.5,101.1,7.71,66.3,7.87,198.6,5.99,0,2.03,NA,35.5,NA,1.387,1.7
"74","7/11/2017","16:39:05",29.499,750.5,100.9,7.7,66.3,7.87,198.6,6.03,0,2.04,NA,35.42,NA,1.398,1.7
"75","7/11/2017","16:39:06",29.498,750.5,100.8,7.69,66.3,7.87,198.6,6.04,0,2.04,NA,35.19,NA,1.413,1.7
"76","7/11/2017","16:39:07",29.497,750.6,100.7,7.68,66.3,7.87,198.7,6.01,0,2.04,NA,34.68,NA,1.431,1.7
"77","7/11/2017","16:39:08",29.496,750.5,100.6,7.67,66.3,7.87,198.6,5.97,0,2.04,NA,34.08,NA,1.447,1.7
"78","7/11/2017","16:39:09",29.494,750.5,100.5,7.66,66.3,7.87,198.6,6.01,0,2.04,NA,33.95,NA,1.462,1.7
"79","7/11/2017","16:39:10",29.493,750.6,100.4,7.65,66.3,7.87,198.4,5.98,0,2.04,NA,34.19,NA,1.477,1.7
"80","7/11/2017","16:39:11",29.493,750.5,100.3,7.64,66.3,7.87,198.3,5.97,0,2.05,NA,33.71,NA,1.493,1.7
"81","7/11/2017","16:39:12",29.492,750.6,100.2,7.64,66.3,7.87,198.1,6.01,0,2.05,NA,33.35,NA,1.511,1.7
"82","7/11/2017","16:39:13",29.492,750.6,100.1,7.63,66.3,7.88,198.1,5.99,0,2.05,NA,33.1,NA,1.527,1.7
"83","7/11/2017","16:39:14",29.492,750.5,100,7.62,66.3,7.88,198.1,5.99,0,2.06,NA,33.25,NA,1.542,1.7
"84","7/11/2017","16:39:15",29.492,750.5,99.9,7.62,66.3,7.88,198,5.97,0,2.05,NA,33.31,NA,1.557,1.7
"85","7/11/2017","16:39:16",29.493,750.5,99.8,7.61,66.3,7.88,198,5.91,0,2.05,NA,33.36,NA,1.573,1.7
"86","7/11/2017","16:39:17",29.493,750.5,99.8,7.61,66.3,7.87,197.9,5.93,0,2.05,NA,32.99,NA,1.591,1.7
"87","7/11/2017","16:39:18",29.493,750.5,99.7,7.6,66.3,7.87,198,5.81,0,2.06,NA,33.16,NA,1.606,1.7
"88","7/11/2017","16:39:19",29.493,750.5,99.6,7.6,66.3,7.87,198.1,5.89,0,2.06,NA,33.25,NA,1.622,1.7
"89","7/11/2017","16:39:20",29.493,750.5,99.6,7.59,66.3,7.87,198.2,5.83,0,2.04,NA,33,NA,1.637,1.7
