"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"43","8/15/2017","11:10:14",26.172,738.1,105,8.48,540,8.18,NA,NA,NA,-860.69,0,-0.437,-0.44,NA,NA,0.44,1.67,NA,NA,0
"44","8/15/2017","11:10:15",26.168,738.1,105,8.48,540,8.18,NA,NA,NA,-860.69,0,-0.437,-0.44,NA,NA,0.442,1.68,NA,NA,0.001
"45","8/15/2017","11:10:16",26.163,738.1,105,8.48,540,8.18,NA,NA,NA,-860.7,0,-0.441,-0.44,NA,NA,0.449,1.71,NA,NA,0.01
"46","8/15/2017","11:10:17",26.159,738.1,105,8.48,540,8.19,NA,NA,NA,-860.7,0,-0.44,-0.44,NA,NA,0.445,1.69,NA,NA,0.016
"47","8/15/2017","11:10:18",26.155,738.1,105,8.48,540,8.19,NA,NA,NA,-860.68,0,-0.445,-0.44,NA,NA,0.455,1.73,NA,NA,0.027
"48","8/15/2017","11:10:19",26.15,738.1,105,8.48,540,8.19,NA,NA,NA,-860.69,0,-0.45,-0.45,NA,NA,0.474,1.8,NA,NA,0.033
"49","8/15/2017","11:10:20",26.144,738.2,105,8.48,540,8.19,NA,NA,NA,-860.68,0,-0.452,-0.45,NA,NA,0.484,1.84,NA,NA,0.042
"50","8/15/2017","11:10:21",26.14,738.1,104.9,8.48,540,8.19,NA,NA,NA,-860.68,0,-0.446,-0.45,NA,NA,0.481,1.83,NA,NA,0.048
"51","8/15/2017","11:10:22",26.135,738.2,104.9,8.48,540,8.2,NA,NA,NA,-860.66,0,-0.45,-0.45,NA,NA,0.48,1.83,NA,NA,0.057
"52","8/15/2017","11:10:23",26.132,738.1,104.9,8.48,540,8.2,NA,NA,NA,-860.66,0,-0.447,-0.45,NA,NA,0.482,1.83,NA,NA,0.065
"53","8/15/2017","11:10:24",26.13,738.1,104.9,8.48,540,8.2,NA,NA,NA,-860.66,0,-0.459,-0.46,NA,NA,0.491,1.86,NA,NA,0.072
"54","8/15/2017","11:10:25",26.126,738.2,104.9,8.48,540,8.2,NA,NA,NA,-860.68,0,-0.451,-0.45,NA,NA,0.476,1.81,NA,NA,0.08
"55","8/15/2017","11:10:26",26.125,738.1,104.9,8.48,540,8.2,NA,NA,NA,-860.67,0,-0.447,-0.45,NA,NA,0.469,1.78,NA,NA,0.088
"56","8/15/2017","11:10:27",26.124,738.1,104.9,8.48,540,8.21,NA,NA,NA,-860.65,0,-0.441,-0.44,NA,NA,0.476,1.81,NA,NA,0.097
"57","8/15/2017","11:10:28",26.123,738.1,104.9,8.48,540,8.21,NA,NA,NA,-860.63,0,-0.438,-0.44,NA,NA,0.478,1.82,NA,NA,0.107
"58","8/15/2017","11:10:29",26.123,738.2,104.9,8.48,540,8.21,NA,NA,NA,-860.62,0,-0.439,-0.44,NA,NA,0.474,1.8,NA,NA,0.113
