"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"32","8/8/2017","15:34:54",26.763,739.4,149.4,11.94,326.5,8.44,NA,NA,NA,-856.78,0,4.326,4.33,NA,NA,6.905,25.85,NA,NA,0
"33","8/8/2017","15:34:55",26.763,739.4,149.5,11.95,326.6,8.45,NA,NA,NA,-856.76,0,4.339,4.34,NA,NA,6.874,25.74,NA,NA,0.004
"34","8/8/2017","15:34:56",26.762,739.4,149.6,11.96,326.6,8.46,NA,NA,NA,-856.75,0,4.364,4.36,NA,NA,6.853,25.66,NA,NA,0.013
"35","8/8/2017","15:34:57",26.762,739.3,149.7,11.97,326.6,8.47,NA,NA,NA,-856.77,0,4.384,4.38,NA,NA,6.871,25.73,NA,NA,0.023
"36","8/8/2017","15:34:58",26.761,739.4,149.8,11.98,326.7,8.48,NA,NA,NA,-856.76,0,4.385,4.38,NA,NA,6.88,25.76,NA,NA,0.033
"37","8/8/2017","15:34:59",26.759,739.4,149.9,11.99,326.7,8.48,NA,NA,NA,-856.73,0,4.405,4.41,NA,NA,6.88,25.76,NA,NA,0.04
"38","8/8/2017","15:35:00",26.758,739.4,150,11.99,326.7,8.49,NA,NA,NA,-856.71,0,4.416,4.42,NA,NA,6.871,25.72,NA,NA,0.044
"39","8/8/2017","15:35:01",26.757,739.4,150.1,12,326.7,8.5,NA,NA,NA,-856.72,0,4.424,4.42,NA,NA,6.873,25.73,NA,NA,0.05
"40","8/8/2017","15:35:02",26.755,739.4,150.1,12,326.7,8.5,NA,NA,NA,-856.71,0,4.428,4.43,NA,NA,6.85,25.65,NA,NA,0.056
"41","8/8/2017","15:35:03",26.754,739.4,150.1,12.01,326.7,8.51,NA,NA,NA,-856.69,0,4.432,4.43,NA,NA,6.866,25.71,NA,NA,0.064
"42","8/8/2017","15:35:04",26.753,739.4,150.2,12.01,326.7,8.51,NA,NA,NA,-856.71,0,4.444,4.44,NA,NA,6.848,25.64,NA,NA,0.075
"43","8/8/2017","15:35:05",26.752,739.3,150.2,12.01,326.7,8.52,NA,NA,NA,-856.7,0,4.446,4.45,NA,NA,6.878,25.75,NA,NA,0.084
