"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"5","7/12/2017","11:53:11",30.008,730.8,101.8,7.7,4.7,7.61,112.9,-0.74,0,0.16,NA,8.02,NA,0,0
"6","7/12/2017","11:53:12",30.043,730.7,102.5,7.74,8.5,7.7,122.3,-0.47,0,0.14,NA,8.03,NA,0.001,0.1
"7","7/12/2017","11:53:13",30.041,730.7,102.8,7.76,12.8,7.65,127.8,-0.16,0,0.11,NA,8.06,NA,0.008,0.2
"8","7/12/2017","11:53:14",30.037,730.8,102.9,7.77,53.2,7.51,136.1,-0.19,0,0.07,NA,8.33,NA,0.018,0.3
"9","7/12/2017","11:53:15",30.04,730.7,103,7.78,53.1,7.41,134.8,-0.2,0,0.04,NA,8.23,NA,0.025,0.2
"10","7/12/2017","11:53:16",30.042,730.8,103,7.78,52.8,7.4,141.6,-0.21,0,0.01,NA,8.13,NA,0.032,0.2
"11","7/12/2017","11:53:17",30.041,730.8,102.9,7.78,52.8,7.37,144.8,-0.19,0,-0.02,NA,7.97,NA,0.039,0.2
"12","7/12/2017","11:53:18",30.038,730.8,102.9,7.77,52.8,7.36,148.9,-0.18,0,-0.04,NA,7.04,NA,0.046,0.2
"13","7/12/2017","11:53:19",30.036,730.7,102.9,7.77,52.8,7.35,153.3,-0.2,0,-0.08,NA,5.28,NA,0.051,0.2
"14","7/12/2017","11:53:20",30.035,730.7,102.9,7.77,52.8,7.34,139.3,-0.2,0,-0.1,NA,4.89,NA,0.057,0.2
"15","7/12/2017","11:53:21",30.035,730.7,102.9,7.77,52.8,7.33,148.6,-0.21,0,-0.13,NA,4.76,NA,0.063,0.3
"16","7/12/2017","11:53:22",30.035,730.8,102.8,7.77,52.8,7.21,145.4,-0.2,0,-0.16,NA,4.86,NA,0.068,0.3
"17","7/12/2017","11:53:23",30.035,730.7,102.8,7.77,52.8,7.2,145.5,-0.19,0,-0.19,NA,5.02,NA,0.073,0.3
"18","7/12/2017","11:53:24",30.036,730.8,102.8,7.77,52.8,7.19,147,-0.19,0,-0.21,NA,5,NA,0.08,0.3
"19","7/12/2017","11:53:25",30.037,730.7,102.8,7.76,52.8,7.16,146.9,-0.18,0,-0.25,NA,4.85,NA,0.086,0.3
"20","7/12/2017","11:53:26",30.038,730.7,102.8,7.76,52.8,7.14,149.4,-0.19,0,-0.28,NA,4.85,NA,0.094,0.3
"21","7/12/2017","11:53:27",30.039,730.7,102.8,7.76,52.7,7.11,143.7,-0.19,0,-0.47,NA,4.98,NA,0.101,0.3
