Unit ID:,,,,,,,,,,,,,,,,
User ID:,,,,,,,,,,,,,,,,
Site:,lamar,,,,,,,,,,,,,,,
Log Interval:,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Model, Submodel, S/N, S/W Ver,,,,,,,,,,,,,
Handheld,2, 17E100519,1.0.18,,,,,,,,,,,,,
5P Sonde,4, 17E101337,1.0.35,,,,,,,,,,,,,
pH/ORP,1, 17E101062,3.0.0,,,,,,,,,,,,,
Turbidity,1, 17D108184,3.0.0,,,,,,,,,,,,,
TAL-PC,1, 17D109804,3.0.0,,,,,,,,,,,,,
ODO,1, 17D108766,3.0.0,,,,,,,,,,,,,
CT,1, 17C104840,3.0.5,,,,,,,,,,,,,
Depth,2, 17D108419,3.0.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,pH,ORP mV,NTU,TSS mg/L,BGA-PC ug/L,BGA-PE ug/L,Chl ug/L,fDOM RFU,DEP m,VPos m
5/23/2017,16:24:22,18.542,731.2,108.9,10.19,2,9.35,163.8,9.81,0,-0.05,,11.01,,0,0
5/23/2017,16:24:23,18.473,731.2,108.4,10.15,2.1,9.35,163.9,10.29,0,0.03,,3.23,,0,0
5/23/2017,16:24:24,18.411,731.2,107.8,10.12,2.1,9.35,163.9,10.85,0,0.23,,3.23,,0,0
5/23/2017,16:24:25,18.333,731.3,107.3,10.09,2.1,9.35,164,18.07,0,0.34,,3.27,,0,0
5/23/2017,16:24:26,21.907,731.1,116.3,10.37,6.8,9.33,164.1,6.73,0,0.46,,25.57,,0,0
5/23/2017,16:24:27,22.154,731.2,122.4,10.69,134.4,9.32,164.2,16.41,0,0.55,,25.5,,0,0
5/23/2017,16:24:28,22.173,731.3,127.7,11.13,134.9,9.32,164.3,9.88,0,0.67,,26.47,,0,0
5/23/2017,16:24:29,22.155,731.1,130.3,11.36,135.1,9.32,164.3,9.67,0,0.74,,24.2,,0,0
5/23/2017,16:24:30,22.15,731.1,133,11.59,135.3,9.32,164.4,10.11,0,0.81,,20.33,,0,0
5/23/2017,16:24:31,22.152,731.2,140.7,12.27,135.4,9.32,164.4,9.7,0,0.93,,35.36,,0,0
5/23/2017,16:24:32,22.155,731.1,143.1,12.47,135.4,9.32,164.5,8.82,0,1.04,,27.84,,0,0
5/23/2017,16:24:33,22.164,731.1,145.7,12.7,135.4,9.32,164.5,8.91,0,1.15,,25.37,,0,0
5/23/2017,16:24:34,22.169,731.1,146.4,12.75,135.4,9.32,164.5,9.32,0,1.3,,26.43,,0,0
5/23/2017,16:24:35,22.174,731.1,147.5,12.85,135.4,9.33,164.5,9.33,0,1.44,,22.74,,0,0
5/23/2017,16:24:36,22.177,731.1,148.3,12.92,135.4,9.33,164.5,9.23,0,1.57,,21.69,,0,0
5/23/2017,16:24:37,22.182,731.1,149.1,12.98,135.5,9.33,164.4,9.31,0,1.69,,21.74,,0,0
5/23/2017,16:24:38,22.188,731.2,149.7,13.04,135.5,9.33,164.3,9.27,0,1.8,,26.94,,0,0
5/23/2017,16:24:39,22.196,731.1,150.3,13.09,135.4,9.33,164.3,9.17,0,1.93,,24.32,,0,0
5/23/2017,16:24:40,22.203,731.2,150.7,13.13,135.4,9.34,164.3,9.09,0,2.04,,30.09,,0,0
5/23/2017,16:24:41,22.209,731.2,151.3,13.17,135.4,9.34,164.2,9.15,0,2.06,,31.62,,0,0
5/23/2017,16:24:42,22.215,731.2,151.7,13.21,135.4,9.34,164.2,9.24,0,2.05,,27.76,,0,0
5/23/2017,16:24:43,22.225,731.2,152.1,13.24,135.3,9.34,164.2,9.23,0,2.01,,26.49,,0,0
5/23/2017,16:24:44,22.233,731.1,152.5,13.27,134.2,9.34,164.1,8.95,0,2.03,,25.51,,0,0
5/23/2017,16:24:45,22.24,731.2,152.8,13.3,132.7,9.35,164.1,9.02,0,2.02,,27.75,,0,0
5/23/2017,16:24:46,22.245,731.2,153.1,13.32,130.8,9.35,164.1,9.18,0,2.05,,32.4,,0,0
5/23/2017,16:24:47,22.25,731.2,153.7,13.37,50,9.35,164,9.62,0,2.03,,28.41,,0,0
5/23/2017,16:24:48,22.254,731.2,154.3,13.43,57.2,9.35,164,9.67,0,2.12,,25.37,,0,0
5/23/2017,16:24:49,22.259,731.1,155,13.48,55,9.36,163.9,9.37,0,2.12,,29.49,,0,0
5/23/2017,16:24:50,22.262,731.1,155.4,13.52,52.2,9.36,163.8,9.39,0,2.12,,28.28,,0,0
5/23/2017,16:24:51,22.263,731.2,155.9,13.56,97.9,9.36,163.8,9.33,0,2.11,,25.86,,0,0
5/23/2017,16:24:52,22.265,731.1,156.2,13.59,106.3,9.36,163.8,9.29,0,2.12,,25.9,,0,0
5/23/2017,16:24:53,22.264,731.2,156.5,13.61,131.1,9.36,163.7,9.13,0,2.08,,27.5,,0,0
5/23/2017,16:24:54,22.265,731.2,156.8,13.64,128.9,9.36,163.7,9.37,0,2.09,,24.91,,0,0
