"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"158","11/13/2014","12:10:04",14.389,724.3,98.2,10.03,55.6,7.51,3.29,0,0.67,NA,21.99,NA,2.255,2.5
"159","11/13/2014","12:10:05",14.373,724.3,97.6,9.98,55.6,7.49,3.28,0,0.69,NA,21.65,NA,2.272,2.5
"160","11/13/2014","12:10:06",14.356,724.4,97.1,9.93,55.6,7.49,3.24,0,0.69,NA,21.14,NA,2.287,2.5
"161","11/13/2014","12:10:07",14.347,724.4,96.6,9.88,55.6,7.48,3.21,0,0.68,NA,19.85,NA,2.3,2.5
"162","11/13/2014","12:10:08",14.343,724.4,96.3,9.85,55.6,7.47,3.2,0,0.69,NA,21.02,NA,2.316,2.5
"163","11/13/2014","12:10:09",14.343,724.4,95.9,9.81,55.6,7.47,3.2,0,0.69,NA,23.51,NA,2.329,2.5
"164","11/13/2014","12:10:10",14.341,724.4,95.5,9.77,55.6,7.46,3.22,0,0.68,NA,22.07,NA,2.342,2.5
"165","11/13/2014","12:10:11",14.337,724.4,95.1,9.73,55.6,7.46,3.21,0,0.67,NA,17.18,NA,2.355,2.5
"166","11/13/2014","12:10:12",14.329,724.4,94.7,9.69,55.6,7.46,3.2,0,0.68,NA,21.79,NA,2.368,2.5
"167","11/13/2014","12:10:13",14.319,724.4,90.8,9.29,55.6,7.45,3.2,0,0.68,NA,21.65,NA,2.384,2.5
"168","11/13/2014","12:10:14",14.308,724.4,90.2,9.23,55.6,7.45,3.19,0,0.68,NA,25.21,NA,2.398,2.5
"169","11/13/2014","12:10:15",14.295,724.4,89.2,9.13,55.6,7.44,3.18,0,0.67,NA,21.64,NA,2.411,2.5
"170","11/13/2014","12:10:16",14.281,724.4,88.9,9.1,55.6,7.44,3.19,0,0.67,NA,21.64,NA,2.424,2.5
"171","11/13/2014","12:10:17",14.268,724.4,88.3,9.05,55.6,7.43,3.19,0,0.69,NA,21.63,NA,2.439,2.5
"172","11/13/2014","12:10:18",14.26,724.4,88,9.01,55.5,7.43,3.17,0,0.69,NA,22.78,NA,2.45,2.5
"173","11/13/2014","12:10:19",14.251,724.5,87.6,8.97,55.5,7.42,3.17,0,0.69,NA,18.16,NA,2.459,2.5
"174","11/13/2014","12:10:20",14.246,724.4,87.3,8.94,55.5,7.41,3.15,0,0.7,NA,21.36,NA,2.468,2.5
"175","11/13/2014","12:10:21",14.238,724.4,86.9,8.91,55.5,7.41,3.16,0,0.7,NA,24.49,NA,2.477,2.5
"176","11/13/2014","12:10:22",14.23,724.4,86.7,8.89,55.5,7.41,3.17,0,0.7,NA,19.05,NA,2.485,2.5
"177","11/13/2014","12:10:23",14.223,724.4,86.5,8.87,55.5,7.4,3.17,0,0.7,NA,18.09,NA,2.493,2.5
"178","11/13/2014","12:10:24",14.221,724.4,86.3,8.85,55.5,7.3,3.14,0,0.71,NA,22.87,NA,2.499,2.5
"179","11/13/2014","12:10:25",14.22,724.4,86,8.82,55.5,7.3,3.11,0,0.72,NA,22.87,NA,2.506,2.5
"180","11/13/2014","12:10:26",14.216,724.4,85.9,8.81,55.5,7.29,3.12,0,0.72,NA,20.05,NA,2.512,2.5
"181","11/13/2014","12:10:27",14.213,724.4,85.7,8.79,55.5,7.29,3.13,0,0.71,NA,22.41,NA,2.516,2.5
"182","11/13/2014","12:10:28",14.21,724.4,85.5,8.77,55.5,7.28,3.12,0,0.71,NA,21.96,NA,2.52,2.5
"183","11/13/2014","12:10:29",14.209,724.4,85.2,8.74,55.5,7.28,3.12,0,0.71,NA,21.02,NA,2.523,2.5
"184","11/13/2014","12:10:30",14.205,724.4,84.9,8.71,55.6,7.28,3.12,0,0.71,NA,18.23,NA,2.524,2.6
"185","11/13/2014","12:10:31",14.198,724.4,84.6,8.67,55.5,7.27,3.13,0,0.7,NA,18.79,NA,2.526,2.6
"186","11/13/2014","12:10:32",14.185,724.4,84.3,8.65,55.5,7.27,3.13,0,0.69,NA,15.37,NA,2.53,2.7
"187","11/13/2014","12:10:33",14.174,724.4,83.9,8.62,55.5,7.26,3.13,0,0.68,NA,18.5,NA,2.535,2.7
"188","11/13/2014","12:10:34",14.161,724.4,80.5,8.26,55.5,7.25,3.13,0,0.68,NA,18.9,NA,2.538,2.7
"189","11/13/2014","12:10:35",14.146,724.4,79.4,8.15,55.5,7.25,3.13,0,0.68,NA,23.72,NA,2.542,2.7
"190","11/13/2014","12:10:36",14.132,724.4,78.8,8.1,55.4,7.24,3.13,0,0.68,NA,18.13,NA,2.546,2.7
"191","11/13/2014","12:10:37",14.119,724.4,78.2,8.04,55.4,7.24,3.11,0,0.68,NA,20.34,NA,2.551,2.7
"192","11/13/2014","12:10:38",14.111,724.4,77.9,8.01,55.4,7.23,3.1,0,0.68,NA,29.69,NA,2.555,2.7
"193","11/13/2014","12:10:39",14.099,724.4,77.6,7.97,55.4,7.23,3.12,0,0.68,NA,20.05,NA,2.559,2.7
"194","11/13/2014","12:10:40",14.085,724.4,77.3,7.95,55.3,7.22,3.13,0,0.66,NA,23.86,NA,2.564,2.7
"195","11/13/2014","12:10:41",14.071,724.3,77,7.92,55.3,7.22,3.14,0,0.66,NA,26.31,NA,2.568,2.7
"196","11/13/2014","12:10:42",14.047,724.4,76.7,7.9,55.3,7.21,3.14,0,0.67,NA,20.99,NA,2.576,2.8
"197","11/13/2014","12:10:43",14.029,724.3,76.4,7.87,55.2,7.21,3.14,0,0.66,NA,15.16,NA,2.581,2.8
"198","11/13/2014","12:10:44",14.016,724.4,76.2,7.85,55.2,7.2,3.15,0,0.64,NA,18.24,NA,2.587,2.8
"199","11/13/2014","12:10:45",14.005,724.4,75.8,7.81,55.2,7.2,3.14,0,0.63,NA,17.03,NA,2.594,2.8
"200","11/13/2014","12:10:46",13.987,724.5,72.1,7.43,55.1,7.11,3.14,0,0.64,NA,18.52,NA,2.601,2.8
"201","11/13/2014","12:10:47",13.971,724.4,71.3,7.35,55.1,7.1,3.13,0,0.61,NA,13.35,NA,2.612,2.8
"202","11/13/2014","12:10:48",13.954,724.4,70.4,7.26,55.1,7.09,3.14,0,0.6,NA,16.06,NA,2.619,2.8
"203","11/13/2014","12:10:49",13.943,724.5,70.2,7.24,55.1,7.08,3.13,0,0.59,NA,21.05,NA,2.626,2.8
"204","11/13/2014","12:10:50",13.932,724.4,69.7,7.2,55,7.08,3.14,0,0.59,NA,18.6,NA,2.634,2.8
"205","11/13/2014","12:10:51",13.92,724.3,69.5,7.17,55,7.07,3.13,0,0.59,NA,18.66,NA,2.644,2.8
"206","11/13/2014","12:10:52",13.91,724.4,69.2,7.15,55,7.07,3.16,0,0.6,NA,18.88,NA,2.651,2.8
"207","11/13/2014","12:10:53",13.903,724.4,69,7.13,54.9,7.06,3.16,0,0.59,NA,17.48,NA,2.659,2.8
"208","11/13/2014","12:10:54",13.898,724.4,68.8,7.11,54.9,7.06,3.16,0,0.57,NA,18.62,NA,2.667,2.8
"209","11/13/2014","12:10:55",13.891,724.4,68.6,7.09,54.9,7.05,3.15,0,0.54,NA,13.56,NA,2.676,2.8
"210","11/13/2014","12:10:56",13.888,724.4,68.5,7.07,54.9,7.05,3.13,0,0.52,NA,15.65,NA,2.684,2.8
"211","11/13/2014","12:10:57",13.878,724.4,68.3,7.06,54.9,7.05,3.12,0,0.48,NA,16.63,NA,2.693,2.9
"212","11/13/2014","12:10:58",13.872,724.4,68.1,7.04,54.8,7.04,3.11,0,0.46,NA,16.18,NA,2.703,2.9
"213","11/13/2014","12:10:59",13.866,724.4,67.9,7.02,54.7,7.04,3.1,0,0.44,NA,12.53,NA,2.716,3
"214","11/13/2014","12:11:00",13.857,724.4,67.7,7,54.7,7.03,3.09,0,0.4,NA,17.38,NA,2.728,3
"215","11/13/2014","12:11:01",13.84,724.4,63.6,6.58,54.6,7.03,3.09,0,0.37,NA,11.15,NA,2.742,3
"216","11/13/2014","12:11:02",13.819,724.3,62.8,6.49,54.5,7.02,3.08,0,0.35,NA,11.79,NA,2.755,3
"217","11/13/2014","12:11:03",13.806,724.4,62.2,6.44,54.5,7.02,3.06,0,0.34,NA,15.09,NA,2.771,3
"218","11/13/2014","12:11:04",13.793,724.4,61.9,6.41,54.4,7.02,3.06,0,0.32,NA,10.68,NA,2.784,3
"219","11/13/2014","12:11:05",13.778,724.4,61.6,6.37,54.4,7.01,3.07,0,0.29,NA,10.93,NA,2.796,3
"220","11/13/2014","12:11:06",13.761,724.4,61,6.32,54.3,7.01,3.06,0,0.28,NA,10.93,NA,2.809,3
"221","11/13/2014","12:11:07",13.74,724.4,60.7,6.29,54.2,7,3.07,0,0.25,NA,10.87,NA,2.821,3
"222","11/13/2014","12:11:08",13.729,724.4,60.4,6.26,54.1,7,3.06,0,0.22,NA,10.52,NA,2.835,3
"223","11/13/2014","12:11:09",13.712,724.3,60.1,6.23,54.1,6.99,3.06,0,0.19,NA,10.4,NA,2.845,3
"224","11/13/2014","12:11:10",13.701,724.4,59.9,6.21,54.1,6.99,3.07,0,0.16,NA,10.39,NA,2.854,3
"225","11/13/2014","12:11:11",13.686,724.4,59.6,6.19,54,6.9,3.07,0,0.13,NA,6.73,NA,2.866,3.1
"226","11/13/2014","12:11:12",13.67,724.4,59.3,6.16,54,6.89,3.07,0,0.1,NA,7.36,NA,2.877,3.1
"227","11/13/2014","12:11:13",13.66,724.4,59.2,6.14,54,6.88,3.08,0,0.08,NA,7.15,NA,2.889,3.1
"228","11/13/2014","12:11:14",13.654,724.4,58.9,6.12,54,6.87,3.1,0,0.06,NA,5.87,NA,2.901,3.2
"229","11/13/2014","12:11:15",13.647,724.4,58.7,6.09,53.9,6.87,3.12,0,0.04,NA,7.16,NA,2.915,3.2
"230","11/13/2014","12:11:16",13.632,724.5,55,5.71,53.8,6.87,3.14,0,0.03,NA,6.09,NA,2.932,3.3
"231","11/13/2014","12:11:17",13.614,724.4,54,5.61,53.8,6.86,3.15,0,0.01,NA,6.48,NA,2.947,3.3
"232","11/13/2014","12:11:18",13.591,724.4,53.5,5.56,53.7,6.86,3.17,0,0,NA,5.19,NA,2.962,3.3
"233","11/13/2014","12:11:19",13.573,724.4,53.2,5.54,53.7,6.86,3.17,0,-0.02,NA,5.31,NA,2.977,3.3
"234","11/13/2014","12:11:20",13.553,724.4,52.8,5.5,53.6,6.85,3.18,0,-0.03,NA,5.52,NA,2.994,3.3
"235","11/13/2014","12:11:21",13.537,724.4,52.5,5.47,53.5,6.85,3.19,0,-0.04,NA,5.62,NA,3.009,3.3
"236","11/13/2014","12:11:22",13.519,724.4,52.2,5.43,53.5,6.85,3.18,0,-0.07,NA,5.88,NA,3.023,3.4
"237","11/13/2014","12:11:23",13.499,724.4,52,5.42,53.4,6.84,3.19,0,-0.08,NA,5.92,NA,3.038,3.4
"238","11/13/2014","12:11:24",13.475,724.5,51.8,5.4,53.3,6.84,3.19,0,-0.09,NA,5.99,NA,3.056,3.4
"239","11/13/2014","12:11:25",13.454,724.4,51.5,5.37,53.3,6.84,3.18,0,-0.1,NA,6.01,NA,3.071,3.4
"240","11/13/2014","12:11:26",13.436,724.4,51.3,5.35,53.2,6.83,3.19,0,-0.11,NA,6.07,NA,3.086,3.4
"241","11/13/2014","12:11:27",13.416,724.5,51.1,5.33,53.2,6.83,3.2,0,-0.12,NA,4.82,NA,3.102,3.4
"242","11/13/2014","12:11:28",13.402,724.4,50.8,5.3,53.1,6.83,3.21,0,-0.13,NA,5.83,NA,3.122,3.5
"243","11/13/2014","12:11:29",13.387,724.4,50.6,5.28,53.1,6.83,3.21,0,-0.14,NA,3.39,NA,3.139,3.5
"244","11/13/2014","12:11:30",13.375,724.4,50.3,5.26,53.1,6.82,3.22,0,-0.15,NA,6.07,NA,3.157,3.6
"245","11/13/2014","12:11:31",13.363,724.5,50.1,5.23,53,6.82,3.2,0,-0.16,NA,5.8,NA,3.177,3.6
"246","11/13/2014","12:11:32",13.351,724.4,46.6,4.87,53,6.82,3.2,0,-0.18,NA,5.54,NA,3.201,3.6
"247","11/13/2014","12:11:33",13.338,724.5,46.3,4.84,53,6.82,3.2,0,-0.19,NA,5.24,NA,3.221,3.6
"248","11/13/2014","12:11:34",13.326,724.5,45.9,4.8,52.9,6.81,3.21,0,-0.19,NA,5.05,NA,3.242,3.7
"249","11/13/2014","12:11:35",13.31,724.4,45.8,4.79,52.9,6.81,3.21,0,-0.2,NA,4.85,NA,3.261,3.7
