"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"7","8/7/2017","11:39:43",23.837,743.8,101.2,8.54,307.7,7.83,NA,NA,NA,-847.77,0,0.781,0.78,NA,NA,1.025,3.86,NA,NA,0
"8","8/7/2017","11:39:44",23.905,743.7,101,8.52,307.3,7.83,NA,NA,NA,-847.54,0,0.915,0.92,NA,NA,1.154,4.35,NA,NA,0.001
"9","8/7/2017","11:39:45",23.963,743.7,100.9,8.5,306.8,7.83,NA,NA,NA,-847.36,0,1.038,1.04,NA,NA,1.282,4.82,NA,NA,0.009
"10","8/7/2017","11:39:46",24.026,743.8,100.8,8.48,306.4,7.83,NA,NA,NA,-847.17,0,1.17,1.17,NA,NA,1.35,5.08,NA,NA,0.017
"11","8/7/2017","11:39:47",24.083,743.8,100.7,8.46,306,7.84,NA,NA,NA,-847.89,0,1.288,1.29,NA,NA,1.375,5.17,NA,NA,0.025
"12","8/7/2017","11:39:48",24.153,743.8,100.6,8.44,305.5,7.84,NA,NA,NA,-848.09,0,1.418,1.42,NA,NA,1.393,5.24,NA,NA,0.035
"13","8/7/2017","11:39:49",24.183,743.7,100.4,8.42,305.3,7.84,NA,NA,NA,-848.1,0,1.54,1.54,NA,NA,1.413,5.31,NA,NA,0.044
"14","8/7/2017","11:39:50",24.182,743.7,100.3,8.41,305.3,7.84,NA,NA,NA,-848.48,0,1.659,1.66,NA,NA,1.427,5.37,NA,NA,0.053
"15","8/7/2017","11:39:51",24.178,743.8,100.2,8.4,305.3,7.85,NA,NA,NA,-848.45,0,1.798,1.8,NA,NA,1.423,5.35,NA,NA,0.062
"16","8/7/2017","11:39:52",24.175,743.7,100.1,8.4,305.3,7.85,NA,NA,NA,-848.44,0,1.921,1.92,NA,NA,1.425,5.36,NA,NA,0.073
"17","8/7/2017","11:39:53",24.171,743.8,99.9,8.38,305.3,7.85,NA,NA,NA,-848.4,0,2.052,2.05,NA,NA,1.426,5.36,NA,NA,0.083
"18","8/7/2017","11:39:54",24.167,743.8,99.7,8.36,305.3,7.86,NA,NA,NA,-848.42,0,2.135,2.13,NA,NA,1.43,5.38,NA,NA,0.093
"19","8/7/2017","11:39:55",24.163,743.7,99.4,8.34,305.2,7.86,NA,NA,NA,-848.44,0,2.175,2.18,NA,NA,1.425,5.36,NA,NA,0.103
"20","8/7/2017","11:39:56",24.159,743.7,99.2,8.32,305.2,7.87,NA,NA,NA,-848.57,0,2.223,2.22,NA,NA,1.423,5.35,NA,NA,0.114
"21","8/7/2017","11:39:57",24.155,743.8,99.1,8.31,305.2,7.87,NA,NA,NA,-849.57,0,2.248,2.25,NA,NA,1.415,5.32,NA,NA,0.127
"22","8/7/2017","11:39:58",24.152,743.8,98.9,8.3,305.2,7.87,NA,NA,NA,-847.86,0,2.285,2.29,NA,NA,1.415,5.32,NA,NA,0.138
"23","8/7/2017","11:39:59",24.146,743.8,98.7,8.28,305.3,7.88,NA,NA,NA,-848.47,0,2.305,2.3,NA,NA,1.408,5.29,NA,NA,0.153
"24","8/7/2017","11:40:00",24.14,743.7,98.6,8.27,305.3,7.88,NA,NA,NA,-848.36,0,2.322,2.32,NA,NA,1.407,5.29,NA,NA,0.919
"25","8/7/2017","11:40:01",24.128,743.8,98.4,8.25,305.4,7.88,NA,NA,NA,-848.02,0,2.316,2.32,NA,NA,1.398,5.26,NA,NA,1.087
"26","8/7/2017","11:40:02",24.104,743.7,94.3,7.91,305.5,7.88,NA,NA,NA,-831.93,0,2.299,2.3,NA,NA,1.391,5.23,NA,NA,1.092
"27","8/7/2017","11:40:03",24.058,743.7,91,7.65,305.8,7.89,NA,NA,NA,-822.35,0,2.242,2.24,NA,NA,1.368,5.15,NA,NA,1.096
"28","8/7/2017","11:40:04",22.631,743.8,83.3,7.01,314.1,7.89,NA,NA,NA,-826.02,0,2.195,2.2,NA,NA,1.344,5.06,NA,NA,1.124
"29","8/7/2017","11:40:05",22.439,743.8,79.8,6.93,314.7,7.9,NA,NA,NA,-827.64,0,2.092,2.09,NA,NA,1.294,4.87,NA,NA,1.186
"30","8/7/2017","11:40:06",22.248,743.9,68,5.88,314.3,7.9,NA,NA,NA,-827.49,0,2.013,2.01,NA,NA,1.256,4.73,NA,NA,1.207
"31","8/7/2017","11:40:07",22.503,743.7,61.8,5.38,311.3,7.9,NA,NA,NA,-825.79,0,1.872,1.87,NA,NA,1.2,4.52,NA,NA,1.214
"32","8/7/2017","11:40:08",22.471,743.7,54.3,4.7,309.6,7.91,NA,NA,NA,-824.93,0,1.781,1.78,NA,NA,1.151,4.33,NA,NA,1.217
"33","8/7/2017","11:40:09",22.328,743.8,52.5,4.55,308.8,7.91,NA,NA,NA,-824.25,0,1.653,1.65,NA,NA,1.105,4.16,NA,NA,1.218
"44","8/7/2017","11:40:20",22.179,743.8,30.8,2.68,292.8,7.91,NA,NA,NA,-816.83,0,0.35,0.35,NA,NA,0.899,3.39,NA,NA,1.219
"45","8/7/2017","11:40:21",22.124,743.7,30.1,2.62,291.7,7.9,NA,NA,NA,-815.7,0,0.284,0.28,NA,NA,0.889,3.35,NA,NA,1.224
"46","8/7/2017","11:40:22",22.065,743.7,29.4,2.56,289.9,7.9,NA,NA,NA,-820.32,0,0.233,0.23,NA,NA,0.872,3.29,NA,NA,1.237
"47","8/7/2017","11:40:23",22.017,743.8,29.2,2.55,287.4,7.9,NA,NA,NA,-802.97,0,0.194,0.19,NA,NA,0.865,3.27,NA,NA,1.248
"48","8/7/2017","11:40:24",21.962,743.8,29.1,2.55,285,7.89,NA,NA,NA,-808.95,0,0.171,0.17,NA,NA,0.874,3.3,NA,NA,1.258
"49","8/7/2017","11:40:25",21.9,743.8,29.2,2.56,282.6,7.89,NA,NA,NA,-811.12,0,0.157,0.16,NA,NA,0.863,3.26,NA,NA,1.267
"50","8/7/2017","11:40:26",21.815,743.8,29.5,2.58,280.7,7.89,NA,NA,NA,-807.6,0,0.161,0.16,NA,NA,0.864,3.26,NA,NA,1.275
"51","8/7/2017","11:40:27",21.742,743.8,33.6,2.95,278.6,7.88,NA,NA,NA,-808.65,0,0.148,0.15,NA,NA,0.861,3.25,NA,NA,1.284
"52","8/7/2017","11:40:28",21.672,743.8,35.1,3.08,276.4,7.88,NA,NA,NA,-809.74,0,0.137,0.14,NA,NA,0.855,3.23,NA,NA,1.292
"53","8/7/2017","11:40:29",21.618,743.8,36.9,3.25,273.6,7.87,NA,NA,NA,-797.76,0,0.133,0.13,NA,NA,0.846,3.19,NA,NA,1.298
"54","8/7/2017","11:40:30",21.549,743.7,37.7,3.32,271.1,7.87,NA,NA,NA,-807.39,0,0.113,0.11,NA,NA,0.83,3.13,NA,NA,1.305
"55","8/7/2017","11:40:31",21.491,743.7,38.2,3.37,268.1,7.86,NA,NA,NA,-806.71,0,0.103,0.1,NA,NA,0.825,3.11,NA,NA,1.311
"56","8/7/2017","11:40:32",21.423,743.8,38.8,3.42,265.6,7.86,NA,NA,NA,-810.32,0,0.095,0.09,NA,NA,0.827,3.12,NA,NA,1.316
"57","8/7/2017","11:40:33",21.369,743.8,39.1,3.45,262.6,7.85,NA,NA,NA,-807.7,0,0.089,0.09,NA,NA,0.83,3.13,NA,NA,1.321
"58","8/7/2017","11:40:34",21.34,743.7,39.3,3.48,260.8,7.85,NA,NA,NA,-807.53,0,0.072,0.07,NA,NA,0.845,3.19,NA,NA,1.326
"59","8/7/2017","11:40:35",21.318,743.8,39.5,3.5,259.3,7.84,NA,NA,NA,-806.54,0,0.053,0.05,NA,NA,0.845,3.19,NA,NA,1.331
"60","8/7/2017","11:40:36",21.298,743.7,39.7,3.52,258,7.84,NA,NA,NA,-806.87,0,0.045,0.05,NA,NA,0.843,3.18,NA,NA,1.334
"61","8/7/2017","11:40:37",21.288,743.8,39.9,3.53,256.9,7.83,NA,NA,NA,-806.66,0,0.042,0.04,NA,NA,0.844,3.19,NA,NA,1.338
"62","8/7/2017","11:40:38",21.275,743.7,39.9,3.54,255.4,7.83,NA,NA,NA,-807.04,0,0.041,0.04,NA,NA,0.839,3.17,NA,NA,1.342
"63","8/7/2017","11:40:39",21.259,743.7,39.9,3.54,254.1,7.83,NA,NA,NA,-807.07,0,0.038,0.04,NA,NA,0.836,3.15,NA,NA,1.346
"64","8/7/2017","11:40:40",21.248,743.7,39.8,3.53,252.6,7.82,NA,NA,NA,-806.81,0,0.042,0.04,NA,NA,0.835,3.15,NA,NA,1.349
"65","8/7/2017","11:40:41",21.232,743.7,39.7,3.52,251.7,7.82,NA,NA,NA,-806.81,0,0.044,0.04,NA,NA,0.848,3.2,NA,NA,1.353
"66","8/7/2017","11:40:42",21.219,743.8,39.7,3.52,250.8,7.82,NA,NA,NA,-806.69,0,0.05,0.05,NA,NA,0.861,3.25,NA,NA,1.36
"67","8/7/2017","11:40:43",21.207,743.7,39.6,3.51,250.2,7.81,NA,NA,NA,-806.65,0,0.062,0.06,NA,NA,0.865,3.27,NA,NA,1.366
"68","8/7/2017","11:40:44",21.195,743.7,39.6,3.51,249.6,7.81,NA,NA,NA,-806.26,0,0.063,0.06,NA,NA,0.874,3.3,NA,NA,1.373
"69","8/7/2017","11:40:45",21.18,743.7,39.5,3.51,249.2,7.8,NA,NA,NA,-809.59,0,0.065,0.07,NA,NA,0.858,3.24,NA,NA,1.38
"70","8/7/2017","11:40:46",21.168,743.7,39.4,3.5,248.8,7.8,NA,NA,NA,-802.78,0,0.065,0.07,NA,NA,0.857,3.24,NA,NA,1.386
"71","8/7/2017","11:40:47",21.152,743.7,39.2,3.49,248.5,7.8,NA,NA,NA,-806.04,0,0.068,0.07,NA,NA,0.867,3.27,NA,NA,1.392
"72","8/7/2017","11:40:48",21.142,743.8,39.1,3.47,248.3,7.79,NA,NA,NA,-799.5,0,0.073,0.07,NA,NA,0.873,3.29,NA,NA,1.399
