"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"50","6/20/2017","11:12:17",28.377,749.2,128,9.95,154.9,8.63,201.4,8.24,0,3.11,NA,28.35,NA,0,0.2
"51","6/20/2017","11:12:18",28.352,749.1,128.1,9.96,154.8,8.64,201.4,8.24,0,3.13,NA,28.75,NA,0.003,0.2
"52","6/20/2017","11:12:19",28.323,749.1,128.1,9.96,154.8,8.64,201.4,8.22,0,3.15,NA,28.97,NA,0.008,0.2
"53","6/20/2017","11:12:20",28.296,749.2,128,9.97,154.8,8.65,201.5,8.24,0,3.17,NA,29.23,NA,0.013,0.2
"54","6/20/2017","11:12:21",28.262,749.1,128,9.97,154.8,8.65,201.5,8.25,0,3.18,NA,29.49,NA,0.019,0.2
"55","6/20/2017","11:12:22",28.229,749.1,127.9,9.97,154.8,8.66,201.5,8.26,0,3.19,NA,29.58,NA,0.027,0.3
"56","6/20/2017","11:12:23",28.194,749.1,127.8,9.96,154.8,8.66,201.6,8.27,0,3.21,NA,29.72,NA,0.036,0.3
"57","6/20/2017","11:12:24",28.165,749.1,127.6,9.95,154.8,8.66,201.7,8.26,0,3.23,NA,29.77,NA,0.046,0.3
"58","6/20/2017","11:12:25",28.143,749.2,123.1,9.61,154.8,8.66,201.9,8.27,0,3.24,NA,29.88,NA,0.056,0.3
"59","6/20/2017","11:12:26",28.123,749.1,121.9,9.52,154.8,8.67,202,8.27,0,3.27,NA,29.93,NA,0.065,0.4
"60","6/20/2017","11:12:27",28.104,749.1,120.6,9.42,154.8,8.67,202.1,8.25,0,3.29,NA,24.42,NA,0.076,0.4
"61","6/20/2017","11:12:28",28.078,749.2,119.7,9.36,154.9,8.67,202.3,8.17,0,3.28,NA,24.04,NA,0.09,0.5
"62","6/20/2017","11:12:29",28.055,749.1,118.7,9.28,154.9,8.67,202.4,8.15,0,3.28,NA,25.54,NA,0.107,0.5
"63","6/20/2017","11:12:30",28.03,749,117.6,9.2,155,8.67,202.6,8.11,0,3.28,NA,23.27,NA,0.121,0.5
"64","6/20/2017","11:12:31",28.008,749.1,116.8,9.14,155,8.67,202.7,8.06,0,3.29,NA,23.34,NA,0.136,0.5
"65","6/20/2017","11:12:32",27.985,749.1,116.1,9.09,155.1,8.67,202.9,8.01,0,3.29,NA,23.51,NA,0.15,0.5
"66","6/20/2017","11:12:33",27.967,749.1,115.5,9.04,155.1,8.67,203.1,7.95,0,3.29,NA,23.9,NA,0.167,0.5
"67","6/20/2017","11:12:34",27.954,749,111.8,8.76,155.1,8.66,203.3,7.91,0,3.3,NA,24.06,NA,0.182,0.5
"68","6/20/2017","11:12:35",27.946,749.1,111.3,8.72,155.2,8.66,203.5,7.87,0,3.29,NA,24.2,NA,0.196,0.5
