"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"44","8/7/2017","10:33:17",25.096,743.6,76.6,6.31,440.3,7.57,NA,NA,NA,-854.59,0,1.754,1.75,NA,NA,3.462,12.98,NA,NA,0
"45","8/7/2017","10:33:18",25.1,743.6,76.6,6.31,440.3,7.57,NA,NA,NA,-854.61,0,1.748,1.75,NA,NA,3.492,13.09,NA,NA,0.001
"46","8/7/2017","10:33:19",25.103,743.6,76.6,6.31,440.3,7.58,NA,NA,NA,-854.61,0,1.751,1.75,NA,NA,3.531,13.23,NA,NA,0.006
"47","8/7/2017","10:33:20",25.107,743.7,76.6,6.31,440.3,7.58,NA,NA,NA,-854.64,0,1.748,1.75,NA,NA,3.578,13.41,NA,NA,0.014
"48","8/7/2017","10:33:21",25.11,743.6,76.6,6.31,440.3,7.58,NA,NA,NA,-854.65,0,1.757,1.76,NA,NA,3.589,13.45,NA,NA,0.024
"49","8/7/2017","10:33:22",25.113,743.6,76.7,6.32,440.3,7.58,NA,NA,NA,-854.63,0,1.764,1.76,NA,NA,3.62,13.57,NA,NA,0.037
"50","8/7/2017","10:33:23",25.115,743.6,76.7,6.32,440.3,7.59,NA,NA,NA,-854.63,0,1.773,1.77,NA,NA,3.649,13.67,NA,NA,0.048
"51","8/7/2017","10:33:24",25.117,743.6,76.8,6.33,440.3,7.59,NA,NA,NA,-854.63,0,1.772,1.77,NA,NA,3.642,13.65,NA,NA,0.059
"52","8/7/2017","10:33:25",25.119,743.6,76.8,6.33,440.3,7.59,NA,NA,NA,-854.64,0,1.77,1.77,NA,NA,3.623,13.58,NA,NA,0.071
"53","8/7/2017","10:33:26",25.12,743.6,76.9,6.33,440.4,7.6,NA,NA,NA,-854.64,0,1.765,1.77,NA,NA,3.603,13.5,NA,NA,0.087
"54","8/7/2017","10:33:27",25.118,743.6,76.9,6.34,440.4,7.6,NA,NA,NA,-854.65,0,1.759,1.76,NA,NA,3.562,13.35,NA,NA,0.101
"55","8/7/2017","10:33:28",25.116,743.6,76.9,6.34,440.4,7.6,NA,NA,NA,-854.64,0,1.757,1.76,NA,NA,3.53,13.23,NA,NA,0.116
