"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"37","6/1/2017","14:20:40",23.571,739.9,132.9,11.27,288.2,7.54,156.7,0.52,0,-0.5,NA,0.25,NA,0,0
"38","6/1/2017","14:20:41",23.568,740,133,11.28,288.2,7.55,156.5,0.53,0,-0.5,NA,0.24,NA,0.001,0
"39","6/1/2017","14:20:42",23.567,739.9,133.1,11.29,288.2,7.55,156.4,0.53,0,-0.49,NA,0.27,NA,0.002,0.1
"40","6/1/2017","14:20:43",23.563,740,133.2,11.3,288.2,7.56,156.2,0.53,0,-0.49,NA,0.31,NA,0.008,0.2
"41","6/1/2017","14:20:44",23.551,740,133.2,11.3,288.2,7.56,156.1,0.53,0,-0.49,NA,0.32,NA,0.014,0.3
"42","6/1/2017","14:20:45",23.535,740,133.3,11.31,288.3,7.57,156.1,0.55,0,-0.49,NA,0.35,NA,0.022,0.3
"43","6/1/2017","14:20:46",23.513,740,133.3,11.32,288.4,7.58,156,0.57,0,-0.49,NA,0.4,NA,0.031,0.3
"44","6/1/2017","14:20:47",23.49,740,133.4,11.33,288.5,7.58,155.9,0.58,0,-0.48,NA,0.43,NA,0.039,0.4
"45","6/1/2017","14:20:48",23.457,740,133.6,11.35,288.7,7.59,155.8,0.61,0,-0.48,NA,0.47,NA,0.055,0.5
"46","6/1/2017","14:20:49",23.42,740,133.8,11.38,288.9,7.6,155.7,0.62,0,-0.48,NA,0.55,NA,0.065,0.5
"47","6/1/2017","14:20:50",23.387,740,134.1,11.4,289.2,7.6,155.6,0.62,0,-0.48,NA,0.62,NA,0.079,0.6
"48","6/1/2017","14:20:51",23.35,739.9,134.4,11.44,289.4,7.61,155.5,0.64,0,-0.47,NA,0.69,NA,0.094,0.6
"49","6/1/2017","14:20:52",23.312,740,134.7,11.48,289.7,7.62,155.4,0.66,0,-0.47,NA,0.76,NA,0.11,0.6
"50","6/1/2017","14:20:53",23.264,740,135.1,11.52,289.9,7.62,155.3,0.68,0,-0.47,NA,0.85,NA,0.13,0.7
"51","6/1/2017","14:20:54",23.207,740,135.5,11.56,290.1,7.63,155.2,0.7,0,-0.46,NA,0.96,NA,0.149,0.7
"52","6/1/2017","14:20:55",23.123,739.9,135.9,11.61,290.4,7.64,155.1,0.72,0,-0.46,NA,1.1,NA,0.168,0.8
"53","6/1/2017","14:20:56",21.494,740,136.2,11.95,299.7,7.65,155.1,0.77,0,-0.44,NA,1.48,NA,0.188,0.8
"54","6/1/2017","14:20:57",21.907,740,136.7,12.04,297.1,7.65,155,0.79,0,-0.43,NA,1.98,NA,0.214,0.8
"55","6/1/2017","14:20:58",21.95,740,137.1,11.99,296.1,7.66,154.9,0.84,0,-0.42,NA,2.7,NA,0.235,0.8
"56","6/1/2017","14:20:59",21.835,739.9,137.6,12.05,296.2,7.66,154.9,0.92,0,-0.4,NA,3.67,NA,0.257,0.9
"57","6/1/2017","14:21:00",21.612,740,138,12.14,297.1,7.67,154.9,1.02,0,-0.39,NA,18.51,NA,0.279,0.9
"58","6/1/2017","14:21:01",21.542,739.9,138.5,12.2,297,7.68,154.8,1.14,0,-0.38,NA,19.72,NA,0.306,0.9
"59","6/1/2017","14:21:02",21.599,739.9,138.8,12.23,295.8,7.68,154.8,1.24,0,-0.37,NA,18.62,NA,0.328,0.9
"60","6/1/2017","14:21:03",21.6,740,139.2,12.25,294.9,7.69,154.8,1.33,0,-0.35,NA,21.86,NA,0.351,0.9
"61","6/1/2017","14:21:04",21.56,740,139.5,12.28,294.4,7.79,154.8,1.41,0,-0.32,NA,18.62,NA,0.374,0.9
"62","6/1/2017","14:21:05",21.504,740,139.8,12.32,293.8,7.79,154.8,1.54,0,-0.29,NA,21.54,NA,0.402,0.9
"63","6/1/2017","14:21:06",21.43,739.9,140,12.37,293.3,7.8,154.7,1.69,0,-0.26,NA,28.71,NA,0.426,0.9
"64","6/1/2017","14:21:07",21.364,740,140.4,12.42,292.8,7.8,154.7,1.82,0,-0.22,NA,27.85,NA,0.449,0.9
"65","6/1/2017","14:21:08",21.274,739.9,140.8,12.47,292.4,7.81,154.7,1.95,0,-0.18,NA,22.48,NA,0.473,0.9
"66","6/1/2017","14:21:09",21.227,740,141.4,12.53,292.1,7.81,154.6,2.08,0,-0.15,NA,26.15,NA,0.501,0.9
"67","6/1/2017","14:21:10",21.193,740,141.7,12.58,291.9,7.82,154.6,2.22,0,-0.12,NA,22.76,NA,0.524,0.9
"68","6/1/2017","14:21:11",21.16,740,145.8,12.95,291.5,7.82,154.5,2.33,0,-0.08,NA,22.77,NA,0.548,0.9
"69","6/1/2017","14:21:12",21.121,740,146.4,13.01,291.1,7.83,154.5,2.42,0,-0.05,NA,24.11,NA,0.572,0.9
"70","6/1/2017","14:21:13",21.049,740,147.2,13.09,291,7.83,154.5,2.5,0,-0.02,NA,21.14,NA,0.6,0.9
"71","6/1/2017","14:21:14",20.989,739.9,147.7,13.16,291,7.83,154.5,2.53,0,0.01,NA,26,NA,0.623,0.9
"72","6/1/2017","14:21:15",20.908,740,147.9,13.18,291.1,7.84,154.4,2.59,0,0.03,NA,28.23,NA,0.647,0.9
"73","6/1/2017","14:21:16",20.833,739.9,148.2,13.25,291.3,7.84,154.4,2.6,0,0.06,NA,23.63,NA,0.67,0.9
"74","6/1/2017","14:21:17",20.773,740,148.5,13.28,291.3,7.84,154.4,2.67,0,0.07,NA,23.75,NA,0.698,0.9
