"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"34","6/7/2017","9:38:44",24.856,746.2,139.2,11.53,133.8,8.95,102.9,8.56,0,1.16,NA,3.63,NA,0,0
"35","6/7/2017","9:38:45",24.857,746.2,139.2,11.53,133.8,8.95,102.9,8.55,0,1.16,NA,3.64,NA,0.001,0
"36","6/7/2017","9:38:46",24.859,746.2,139.3,11.54,133.9,8.96,102.8,8.57,0,1.16,NA,3.62,NA,0.002,0
"37","6/7/2017","9:38:47",24.861,746,139.3,11.54,133.9,8.96,102.8,8.57,0,1.16,NA,3.59,NA,0.003,0.1
"38","6/7/2017","9:38:48",24.863,746.1,139.3,11.54,133.9,8.96,102.8,8.56,0,1.14,NA,3.61,NA,0.006,0.1
"39","6/7/2017","9:38:49",24.867,746.2,139.3,11.54,133.9,8.97,102.8,8.58,0,1.13,NA,3.62,NA,0.011,0.2
"40","6/7/2017","9:38:50",24.87,746.1,139.4,11.54,133.9,8.97,102.8,8.55,0,1.14,NA,3.67,NA,0.017,0.2
"41","6/7/2017","9:38:51",24.873,746.1,139.4,11.54,133.9,8.97,102.8,8.59,0,1.16,NA,3.7,NA,0.024,0.3
"42","6/7/2017","9:38:52",24.874,746.1,139.4,11.55,133.9,8.97,102.8,8.65,0,1.16,NA,3.77,NA,0.032,0.3
"43","6/7/2017","9:38:53",24.876,746.1,139.5,11.55,133.9,8.98,102.8,8.64,0,1.17,NA,3.85,NA,0.041,0.4
"44","6/7/2017","9:38:54",24.876,746.2,139.5,11.55,133.9,8.98,102.8,8.63,0,1.18,NA,3.93,NA,0.05,0.4
"45","6/7/2017","9:38:55",24.875,746.2,139.5,11.55,133.9,8.98,102.9,8.64,0,1.19,NA,4.1,NA,0.067,0.5
"46","6/7/2017","9:38:56",24.873,746.1,139.5,11.55,133.9,8.98,102.9,8.66,0,1.2,NA,4.25,NA,0.081,0.5
"47","6/7/2017","9:38:57",24.872,746.1,139.6,11.56,133.9,8.99,102.9,8.63,0,1.21,NA,4.44,NA,0.095,0.6
"48","6/7/2017","9:38:58",24.87,746.1,139.6,11.56,133.9,8.99,102.9,8.63,0,1.23,NA,4.59,NA,0.111,0.6
"49","6/7/2017","9:38:59",24.867,746.2,139.7,11.56,133.9,8.99,102.9,8.58,0,1.26,NA,4.76,NA,0.125,0.7
"50","6/7/2017","9:39:00",24.862,746.1,139.7,11.57,133.9,8.99,102.9,8.59,0,1.28,NA,4.95,NA,0.15,0.7
"51","6/7/2017","9:39:01",24.857,746.2,139.7,11.57,133.9,8.99,102.9,8.59,0,1.3,NA,5.13,NA,0.164,0.7
"52","6/7/2017","9:39:02",24.85,746.1,139.7,11.57,133.9,9,103,8.58,0,1.32,NA,5.3,NA,0.184,0.7
"53","6/7/2017","9:39:03",24.839,746.1,139.7,11.57,133.9,9,103,8.65,0,1.34,NA,5.45,NA,0.206,0.7
"54","6/7/2017","9:39:04",24.823,746.2,139.6,11.57,133.9,9,103,8.68,0,1.37,NA,5.58,NA,0.224,0.7
"55","6/7/2017","9:39:05",24.806,746.2,139.6,11.57,133.9,9,103.1,8.7,0,1.39,NA,5.65,NA,0.244,0.8
"56","6/7/2017","9:39:06",24.785,746.2,139.5,11.57,133.9,9,103.1,8.67,0,1.42,NA,5.73,NA,0.262,0.9
"57","6/7/2017","9:39:07",24.77,746.1,139.4,11.56,133.9,9,103.2,8.68,0,1.46,NA,5.84,NA,0.292,0.8
"58","6/7/2017","9:39:08",24.756,746.1,139.2,11.55,133.9,9,103.2,8.73,0,1.48,NA,5.93,NA,0.31,0.9
"59","6/7/2017","9:39:09",24.733,746.1,139.1,11.54,133.9,9,103.3,8.78,0,1.51,NA,6.02,NA,0.334,1
"60","6/7/2017","9:39:10",24.717,746.1,138.8,11.53,133.9,9,103.3,8.76,0,1.53,NA,6.11,NA,0.359,1
"61","6/7/2017","9:39:11",24.692,746.1,138.6,11.51,133.9,9.01,103.4,8.77,0,1.56,NA,6.17,NA,0.385,1
"62","6/7/2017","9:39:12",24.671,746.1,138.3,11.49,133.9,9.01,103.4,8.81,0,1.6,NA,6.26,NA,0.417,1
"63","6/7/2017","9:39:13",24.65,746.1,138,11.47,133.9,9.01,103.4,8.83,0,1.62,NA,6.42,NA,0.444,1.1
"64","6/7/2017","9:39:14",24.633,746.1,137.6,11.45,133.9,9.01,103.5,8.86,0,1.66,NA,6.59,NA,0.471,1.1
"65","6/7/2017","9:39:15",24.615,746.1,137.3,11.42,133.9,9.01,103.5,8.9,0,1.68,NA,6.82,NA,0.498,1.1
"66","6/7/2017","9:39:16",24.604,746,137,11.4,133.9,9.01,103.5,8.9,0,1.72,NA,6.98,NA,0.532,1.1
"67","6/7/2017","9:39:17",24.593,746.1,136.6,11.37,133.9,9,103.6,8.92,0,1.76,NA,7.15,NA,0.561,1.1
"68","6/7/2017","9:39:18",24.588,746.2,136.3,11.34,133.9,9,103.6,8.9,0,1.78,NA,7.28,NA,0.59,1.1
"69","6/7/2017","9:39:19",24.582,746.2,136,11.32,133.9,9,103.7,8.88,0,1.81,NA,7.42,NA,0.619,1.1
"70","6/7/2017","9:39:20",24.576,746.1,135.6,11.29,133.9,9,103.7,8.91,0,1.85,NA,7.53,NA,0.649,1.2
"71","6/7/2017","9:39:21",24.57,746,135.3,11.27,133.9,9,103.8,8.97,0,1.86,NA,7.71,NA,0.684,1.2
"72","6/7/2017","9:39:22",24.567,746.1,135,11.24,133.9,9,103.8,8.94,0,1.88,NA,7.81,NA,0.715,1.2
"73","6/7/2017","9:39:23",24.564,746.1,134.8,11.23,133.9,9,103.9,8.92,0,1.92,NA,7.94,NA,0.745,1.2
"74","6/7/2017","9:39:24",24.561,746.1,134.6,11.21,133.9,9,103.9,8.92,0,1.93,NA,7.95,NA,0.776,1.2
"75","6/7/2017","9:39:25",24.558,746,134.4,11.2,133.9,8.99,104,8.93,0,1.96,NA,7.99,NA,0.812,1.2
"76","6/7/2017","9:39:26",24.556,746.2,134.3,11.18,133.9,8.99,104.1,8.91,0,1.99,NA,8.02,NA,0.84,1.3
"77","6/7/2017","9:39:27",24.553,746.1,134.1,11.17,134,8.99,104.1,8.94,0,2.02,NA,8.2,NA,0.867,1.3
"78","6/7/2017","9:39:28",24.55,746.1,134,11.16,134,8.99,104.1,8.9,0,2.04,NA,8.3,NA,0.894,1.3
"79","6/7/2017","9:39:29",24.547,746.1,133.9,11.16,134,8.99,104.2,8.91,0,2.07,NA,8.36,NA,0.924,1.3
"80","6/7/2017","9:39:30",24.543,746.1,133.8,11.15,134,8.99,104.3,8.94,0,2.09,NA,8.38,NA,0.948,1.3
"81","6/7/2017","9:39:31",24.54,746.2,133.8,11.15,133.9,8.99,104.3,8.96,0,2.09,NA,8.43,NA,0.97,1.3
"82","6/7/2017","9:39:32",24.534,746.1,133.7,11.14,133.9,8.99,104.4,8.98,0,2.11,NA,8.45,NA,0.991,1.3
"83","6/7/2017","9:39:33",24.531,746.1,133.7,11.14,133.9,8.99,104.4,8.99,0,2.11,NA,8.47,NA,1.018,1.4
"84","6/7/2017","9:39:34",24.526,746,133.7,11.14,133.9,8.99,104.5,9.06,0,2.13,NA,8.55,NA,1.039,1.4
"85","6/7/2017","9:39:35",24.522,746.1,133.7,11.14,133.9,8.99,104.5,9.1,0,2.14,NA,8.6,NA,1.06,1.4
"86","6/7/2017","9:39:36",24.517,746,133.7,11.14,133.9,8.99,104.6,9.16,0,2.16,NA,8.64,NA,1.08,1.4
"87","6/7/2017","9:39:37",24.514,746.1,133.6,11.14,133.9,8.98,104.7,9.26,0,2.18,NA,8.72,NA,1.104,1.5
"88","6/7/2017","9:39:38",24.508,746,133.6,11.14,133.9,8.98,104.7,9.31,0,2.2,NA,8.66,NA,1.125,1.5
"89","6/7/2017","9:39:39",24.503,746.1,133.6,11.14,133.9,8.98,104.8,9.35,0,2.22,NA,8.62,NA,1.146,1.5
"90","6/7/2017","9:39:40",24.497,746.1,133.6,11.14,133.9,8.98,104.9,9.44,0,2.25,NA,8.68,NA,1.169,1.6
"91","6/7/2017","9:39:41",24.492,746,133.6,11.14,133.9,8.98,104.9,9.51,0,2.27,NA,8.76,NA,1.196,1.6
"92","6/7/2017","9:39:42",24.488,746.1,133.5,11.14,133.9,8.98,105,9.54,0,2.29,NA,8.84,NA,1.218,1.6
"93","6/7/2017","9:39:43",24.482,746.1,133.5,11.13,133.9,8.98,105.1,9.63,0,2.31,NA,8.89,NA,1.239,1.7
"94","6/7/2017","9:39:44",24.477,746.1,133.5,11.13,133.9,8.98,105.2,9.71,0,2.32,NA,8.91,NA,1.26,1.7
"95","6/7/2017","9:39:45",24.472,746.1,133.5,11.13,133.9,8.98,105.2,9.78,0,2.35,NA,8.86,NA,1.287,1.7
"96","6/7/2017","9:39:46",24.467,746.1,133.4,11.13,133.9,8.98,105.3,9.78,0,2.36,NA,8.87,NA,1.307,1.7
"97","6/7/2017","9:39:47",24.461,746,133.4,11.13,133.9,8.98,105.4,9.81,0,2.38,NA,8.83,NA,1.328,1.8
"98","6/7/2017","9:39:48",24.456,746.1,133.3,11.12,133.9,8.97,105.5,9.92,0,2.39,NA,8.73,NA,1.348,1.8
"99","6/7/2017","9:39:49",24.449,746.1,133.2,11.12,133.9,8.97,105.6,9.99,0,2.41,NA,8.59,NA,1.373,1.9
"100","6/7/2017","9:39:50",24.442,746,133.1,11.11,133.9,8.97,105.7,9.95,0,2.44,NA,8.53,NA,1.395,1.9
"101","6/7/2017","9:39:51",24.432,746.1,133,11.11,133.9,8.97,105.8,9.98,0,2.47,NA,8.41,NA,1.417,1.9
"102","6/7/2017","9:39:52",24.422,746,132.9,11.1,133.9,8.97,105.9,10.09,0,2.51,NA,8.28,NA,1.44,2
"103","6/7/2017","9:39:53",24.409,746.1,132.8,11.09,133.9,8.96,106,10.22,0,2.54,NA,8.22,NA,1.462,2
"104","6/7/2017","9:39:54",24.39,746.1,132.6,11.08,134,8.96,106.1,10.34,0,2.6,NA,8.15,NA,1.491,2.1
"105","6/7/2017","9:39:55",24.37,746.1,132.4,11.06,134,8.96,106.2,10.42,0,2.64,NA,8.12,NA,1.515,2.1
"106","6/7/2017","9:39:56",24.344,746.2,132.1,11.05,134,8.95,106.4,10.56,0,2.69,NA,8.05,NA,1.54,2.1
"107","6/7/2017","9:39:57",24.314,746.1,127.3,10.65,134,8.81,106.5,10.74,0,2.75,NA,8.03,NA,1.566,2.2
"108","6/7/2017","9:39:58",24.266,746.1,124.3,10.41,134.1,8.8,106.6,10.93,0,2.83,NA,12.56,NA,1.597,2.2
"109","6/7/2017","9:39:59",24.217,746.1,122,10.22,134.1,8.79,106.8,11.11,0,2.88,NA,12.04,NA,1.624,2.2
"110","6/7/2017","9:40:00",24.161,746.2,120.3,10.09,134.2,8.78,106.9,11.3,0,2.96,NA,11.59,NA,1.649,2.2
"111","6/7/2017","9:40:01",24.105,746.1,119.2,10.01,134.3,8.77,107,11.59,0,3.04,NA,12.13,NA,1.675,2.2
"112","6/7/2017","9:40:02",24.036,746.1,117.9,9.91,134.4,8.74,107.2,11.86,0,3.1,NA,12.13,NA,1.705,2.2
"113","6/7/2017","9:40:03",23.97,746.2,116.8,9.83,134.5,8.72,107.3,11.98,0,3.18,NA,12.07,NA,1.731,2.3
"114","6/7/2017","9:40:04",23.911,746.1,116,9.78,134.6,8.71,107.5,12.12,0,3.24,NA,12.79,NA,1.756,2.3
"115","6/7/2017","9:40:05",23.847,746.1,115.4,9.73,134.7,8.7,107.7,12.35,0,3.29,NA,13.46,NA,1.781,2.3
"116","6/7/2017","9:40:06",23.759,746.1,110.6,9.34,134.8,8.69,107.9,12.46,0,3.35,NA,15.62,NA,1.812,2.3
"117","6/7/2017","9:40:07",23.681,746.1,109.2,9.23,134.9,8.67,108,12.57,0,3.41,NA,13.83,NA,1.837,2.3
"118","6/7/2017","9:40:08",23.583,746.1,106.9,9.06,135,8.66,108.2,12.57,0,3.46,NA,13.74,NA,1.863,2.3
"119","6/7/2017","9:40:09",23.474,746.1,106,9,135.2,8.65,108.4,12.57,0,3.5,NA,13.5,NA,1.889,2.3
"120","6/7/2017","9:40:10",23.375,746.1,103.8,8.83,135.3,8.64,108.6,12.54,0,3.51,NA,13.13,NA,1.92,2.4
"121","6/7/2017","9:40:11",23.268,746.1,96.4,8.22,135.4,8.53,108.8,12.52,0,3.51,NA,12.86,NA,1.946,2.4
"122","6/7/2017","9:40:12",23.166,746.2,92.2,7.87,135.5,8.5,109,12.4,0,3.48,NA,12.45,NA,1.971,2.4
"123","6/7/2017","9:40:13",23.04,746.2,87.2,7.46,135.6,8.47,109.1,12.23,0,3.42,NA,12.08,NA,1.996,2.4
"124","6/7/2017","9:40:14",22.934,746.1,85.9,7.36,135.7,8.45,109.3,12.08,0,3.34,NA,11.76,NA,2.026,2.4
"125","6/7/2017","9:40:15",22.811,746.1,78.5,6.75,135.8,8.44,109.5,11.87,0,3.27,NA,11.53,NA,2.049,2.4
"126","6/7/2017","9:40:16",22.688,746.2,74.5,6.42,135.8,8.43,109.7,11.56,0,3.17,NA,11.45,NA,2.072,2.4
"127","6/7/2017","9:40:17",22.535,746.1,69.8,6.03,135.9,8.42,109.9,11.27,0,3.05,NA,11.38,NA,2.095,2.5
"128","6/7/2017","9:40:18",22.405,746.1,67.7,5.87,136,8.4,110.1,10.9,0,2.93,NA,11.1,NA,2.123,2.5
"129","6/7/2017","9:40:19",22.265,746.1,60.3,5.24,136,8.39,110.3,10.64,0,2.8,NA,10.84,NA,2.146,2.5
"130","6/7/2017","9:40:20",22.135,746.3,55.9,4.87,136,8.38,110.5,10.35,0,2.65,NA,10.65,NA,2.169,2.6
