"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"37","6/28/2017","13:54:52",26.636,744.1,91.7,7.35,175.7,7.6,175.2,1.27,0,-0.41,NA,2.1,NA,0.001,0
"38","6/28/2017","13:54:53",26.633,744.1,91.7,7.35,175.7,7.6,175.3,1.28,0,-0.41,NA,2.09,NA,0.002,0.1
"39","6/28/2017","13:54:54",26.63,744.2,91.7,7.35,175.8,7.6,175.3,1.26,0,-0.41,NA,2.12,NA,0.005,0.1
"40","6/28/2017","13:54:55",26.626,744.2,91.7,7.35,175.8,7.6,175.3,1.27,0,-0.41,NA,2.16,NA,0.01,0.2
"41","6/28/2017","13:54:56",26.62,744.2,91.7,7.35,175.8,7.59,175.4,1.26,0,-0.41,NA,2.16,NA,0.018,0.3
"42","6/28/2017","13:54:57",26.613,744.2,91.6,7.35,175.8,7.59,175.5,1.26,0,-0.42,NA,2.14,NA,0.026,0.3
"43","6/28/2017","13:54:58",26.607,744.2,91.6,7.35,175.8,7.59,175.5,1.26,0,-0.41,NA,2.18,NA,0.035,0.3
"44","6/28/2017","13:54:59",26.597,744.1,91.6,7.35,175.8,7.59,175.6,1.26,0,-0.4,NA,2.21,NA,0.045,0.4
"45","6/28/2017","13:55:00",26.586,744.1,91.6,7.35,175.8,7.59,175.6,1.25,0,-0.41,NA,2.26,NA,0.06,0.5
"46","6/28/2017","13:55:01",26.574,744.2,91.5,7.35,175.8,7.59,175.7,1.25,0,-0.41,NA,2.31,NA,0.073,0.5
"47","6/28/2017","13:55:02",26.565,744.2,91.5,7.34,175.8,7.59,175.7,1.25,0,-0.4,NA,2.37,NA,0.087,0.5
"48","6/28/2017","13:55:03",26.554,744.2,91.5,7.34,175.8,7.59,175.7,1.26,0,-0.4,NA,2.39,NA,0.101,0.5
"49","6/28/2017","13:55:04",26.541,744.2,91.4,7.34,175.8,7.59,175.7,1.26,0,-0.41,NA,2.43,NA,0.118,0.5
"50","6/28/2017","13:55:05",26.514,744.2,91.4,7.34,175.8,7.59,175.7,1.26,0,-0.41,NA,2.43,NA,0.132,0.6
"51","6/28/2017","13:55:06",26.492,744.2,91.3,7.34,175.8,7.59,175.7,1.27,0,-0.41,NA,2.46,NA,0.146,0.6
"52","6/28/2017","13:55:07",26.467,744,91.3,7.34,175.8,7.59,175.7,1.27,0,-0.4,NA,2.54,NA,0.161,0.6
"53","6/28/2017","13:55:08",26.447,744.1,91.3,7.34,175.8,7.59,175.6,1.25,0,-0.4,NA,2.63,NA,0.178,0.6
"54","6/28/2017","13:55:09",26.425,744.2,91.2,7.34,175.7,7.59,175.6,1.26,0,-0.39,NA,2.69,NA,0.19,0.6
"55","6/28/2017","13:55:10",26.402,744.1,91.2,7.34,175.7,7.6,175.5,1.24,0,-0.39,NA,2.76,NA,0.208,0.6
"56","6/28/2017","13:55:11",26.381,744.2,91.2,7.34,175.7,7.6,175.5,1.24,0,-0.4,NA,2.8,NA,0.223,0.6
