"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"33","6/27/2017","11:08:52",25.208,743.4,88.2,7.26,263.2,8.08,234.5,4.2,0,-0.4,NA,1.07,NA,0,0.1
"34","6/27/2017","11:08:53",25.21,743.3,88.2,7.26,263.2,8.08,234.4,4.2,0,-0.39,NA,1.05,NA,0.002,0.1
"35","6/27/2017","11:08:54",25.212,743.4,88.2,7.26,263.2,8.08,234.4,4.22,0,-0.39,NA,1.02,NA,0.007,0.2
"36","6/27/2017","11:08:55",25.213,743.3,88.2,7.25,263.2,8.08,234.4,4.23,0,-0.39,NA,1,NA,0.013,0.3
"37","6/27/2017","11:08:56",25.215,743.4,88.2,7.25,263.2,8.08,234.4,4.23,0,-0.39,NA,0.99,NA,0.022,0.3
"38","6/27/2017","11:08:57",25.216,743.4,88.1,7.25,263.2,8.08,234.4,4.22,0,-0.39,NA,0.95,NA,0.03,0.3
"39","6/27/2017","11:08:58",25.218,743.4,88.1,7.25,263.2,8.08,234.3,4.2,0,-0.39,NA,0.93,NA,0.038,0.3
"40","6/27/2017","11:08:59",25.218,743.3,88.1,7.25,263.2,8.08,234.3,4.22,0,-0.4,NA,0.96,NA,0.047,0.4
"41","6/27/2017","11:09:00",25.219,743.3,88.1,7.24,263.2,8.09,234.3,4.21,0,-0.4,NA,0.96,NA,0.06,0.4
"42","6/27/2017","11:09:01",25.218,743.3,88.1,7.24,263.2,8.09,234.2,4.2,0,-0.38,NA,0.96,NA,0.072,0.5
"43","6/27/2017","11:09:02",25.216,743.3,88,7.24,263.2,8.09,234.2,4.18,0,-0.39,NA,0.98,NA,0.084,0.5
"44","6/27/2017","11:09:03",25.214,743.4,88,7.24,263.2,8.09,234.2,4.18,0,-0.4,NA,0.98,NA,0.097,0.5
