"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"11","6/21/2017","16:10:12",30.179,729.2,81.1,6.11,55.2,7.74,181.7,0.11,0,-0.48,NA,3.08,NA,0,0
"12","6/21/2017","16:10:13",30.178,729.1,81,6.11,55.2,7.73,182.6,0.1,0,-0.48,NA,3.1,NA,0.001,0
"13","6/21/2017","16:10:14",30.175,729.1,80.9,6.1,55.2,7.73,183.3,0.11,0,-0.47,NA,3.11,NA,0.002,0
"14","6/21/2017","16:10:15",30.173,729.1,80.9,6.09,55.2,7.73,184,0.13,0,-0.48,NA,3.15,NA,0.003,0
"15","6/21/2017","16:10:16",30.171,729.1,80.8,6.09,55.2,7.72,184.6,0.13,0,-0.47,NA,3.16,NA,0.005,0.1
"16","6/21/2017","16:10:17",30.167,729.1,80.7,6.08,55.2,7.72,185,0.14,0,-0.48,NA,3.23,NA,0.006,0
"17","6/21/2017","16:10:18",30.163,729.1,80.7,6.08,55.2,7.71,185.4,0.14,0,-0.49,NA,3.26,NA,0.007,0
"18","6/21/2017","16:10:19",30.16,729.1,80.6,6.07,55.2,7.71,185.8,0.14,0,-0.5,NA,3.3,NA,0.009,0
"19","6/21/2017","16:10:20",30.158,729,80.5,6.07,55.2,7.7,186.1,0.16,0,-0.5,NA,3.28,NA,0.01,0.1
"20","6/21/2017","16:10:21",30.155,729.1,80.5,6.07,55.2,7.7,186.3,0.16,0,-0.5,NA,3.31,NA,0.012,0.1
"21","6/21/2017","16:10:22",30.151,729.1,80.4,6.06,55.2,7.69,186.5,0.16,0,-0.49,NA,3.33,NA,0.013,0.1
"22","6/21/2017","16:10:23",30.146,729,80.4,6.06,55.2,7.68,186.7,0.16,0,-0.49,NA,3.38,NA,0.014,0.1
"23","6/21/2017","16:10:24",30.141,729.1,80.4,6.06,55.2,7.68,186.8,0.15,0,-0.48,NA,3.38,NA,0.016,0.1
