"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"40","7/31/2017","15:25:55",29.63,740.6,110,8.35,437.3,8.39,NA,NA,NA,-862.82,0,-0.566,-0.57,NA,NA,0.189,0.74,NA,NA,0
"41","7/31/2017","15:25:56",29.62,740.5,110,8.36,437.2,8.39,NA,NA,NA,-862.81,0,-0.569,-0.57,NA,NA,0.184,0.72,NA,NA,0.001
"42","7/31/2017","15:25:57",29.611,740.6,110,8.36,437.2,8.39,NA,NA,NA,-862.81,0,-0.572,-0.57,NA,NA,0.18,0.7,NA,NA,0.007
"43","7/31/2017","15:25:58",29.603,740.5,110,8.36,437.2,8.39,NA,NA,NA,-862.82,0,-0.567,-0.57,NA,NA,0.176,0.69,NA,NA,0.013
"44","7/31/2017","15:25:59",29.589,740.5,110,8.37,437.2,8.39,NA,NA,NA,-862.82,0,-0.574,-0.57,NA,NA,0.167,0.65,NA,NA,0.021
"45","7/31/2017","15:26:00",29.571,740.5,110,8.37,437.2,8.39,NA,NA,NA,-862.82,0,-0.568,-0.57,NA,NA,0.167,0.65,NA,NA,0.029
"46","7/31/2017","15:26:01",29.557,740.6,110,8.37,437.2,8.39,NA,NA,NA,-862.81,0,-0.558,-0.56,NA,NA,0.167,0.65,NA,NA,0.038
"47","7/31/2017","15:26:02",29.544,740.6,110.1,8.38,437.2,8.4,NA,NA,NA,-862.81,0,-0.568,-0.57,NA,NA,0.17,0.66,NA,NA,0.048
"48","7/31/2017","15:26:03",29.54,740.5,110.1,8.38,437.1,8.4,NA,NA,NA,-862.8,0,-0.567,-0.57,NA,NA,0.161,0.63,NA,NA,0.059
"49","7/31/2017","15:26:04",29.537,740.6,110.2,8.38,436.9,8.4,NA,NA,NA,-862.8,0,-0.562,-0.56,NA,NA,0.162,0.64,NA,NA,0.069
"50","7/31/2017","15:26:05",29.53,740.4,110.2,8.39,436.9,8.4,NA,NA,NA,-862.79,0,-0.569,-0.57,NA,NA,0.155,0.61,NA,NA,0.078
"51","7/31/2017","15:26:06",29.522,740.5,110.3,8.39,436.8,8.4,NA,NA,NA,-862.79,0,-0.574,-0.57,NA,NA,0.156,0.61,NA,NA,0.088
"52","7/31/2017","15:26:07",29.514,740.5,110.3,8.4,436.8,8.4,NA,NA,NA,-862.77,0,-0.578,-0.58,NA,NA,0.161,0.63,NA,NA,0.1
"53","7/31/2017","15:26:08",29.502,740.6,110.3,8.4,436.7,8.41,NA,NA,NA,-862.78,0,-0.585,-0.58,NA,NA,0.154,0.61,NA,NA,0.111
"54","7/31/2017","15:26:09",29.491,740.6,110.3,8.4,436.7,8.41,NA,NA,NA,-862.79,0,-0.58,-0.58,NA,NA,0.15,0.59,NA,NA,0.122
"55","7/31/2017","15:26:10",29.477,740.6,110.3,8.4,436.7,8.41,NA,NA,NA,-862.79,0,-0.577,-0.58,NA,NA,0.154,0.6,NA,NA,0.133
"56","7/31/2017","15:26:11",29.466,740.6,110.3,8.41,436.7,8.41,NA,NA,NA,-862.79,0,-0.575,-0.58,NA,NA,0.155,0.61,NA,NA,0.146
