Unit ID:,,,,,,,,,,,,,,,,
6/13/2017,15:57:07,27.98,733,93.7,7.33,139.2,8.17,204.4,8.49,0,2.21,,8.79,,0,-0.3
6/13/2017,15:57:08,27.894,733.1,93.8,7.35,139.6,8.18,203.9,8.5,0,2.19,,8.79,,0,-0.3
6/13/2017,15:57:09,27.825,733.1,93.9,7.36,139.9,8.2,203.4,8.54,0,2.23,,8.84,,0,-0.3
6/13/2017,15:57:10,27.758,733.1,93.9,7.38,140,8.3,202.9,8.55,0,2.15,,8.95,,0,-0.3
6/13/2017,15:57:11,27.708,733,94,7.39,140.2,8.32,202.3,8.53,0,1.9,,9.1,,0,-0.3
6/13/2017,15:57:12,27.656,733.1,94.2,7.41,140.4,8.33,201.8,8.57,0,1.61,,9.15,,0,-0.3
6/13/2017,15:57:13,27.648,733.1,94.4,7.43,140.4,8.35,201.3,8.56,0,1.34,,9.17,,0,-0.3
6/13/2017,15:57:14,27.648,733,94.6,7.45,140.4,8.36,200.7,8.61,0,1.26,,9.12,,0,-0.3
6/13/2017,15:57:15,27.649,733.1,94.8,7.46,140.4,8.37,200.2,8.62,0,1.28,,9.06,,0,-0.3
6/13/2017,15:57:16,27.649,733.1,94.9,7.47,140.4,8.38,199.6,8.6,0,1.34,,9.03,,0,-0.3
6/13/2017,15:57:17,27.648,733,95,7.48,140.4,8.38,199.1,8.59,0,1.39,,9.01,,0,-0.3
6/13/2017,15:57:18,27.648,733,95.1,7.49,140.4,8.39,198.5,8.61,0,1.39,,9,,0,-0.3
6/13/2017,15:57:19,27.647,733,95.2,7.5,140.5,8.39,198,8.58,0,1.39,,9,,0,-0.3
6/13/2017,15:57:20,27.647,733.1,95.3,7.5,140.5,8.4,197.5,8.63,0,1.39,,9.01,,0,-0.3
6/13/2017,15:57:21,27.646,732.9,95.3,7.51,140.5,8.4,196.9,8.65,0,1.38,,9,,0,-0.3
6/13/2017,15:57:22,27.645,733,95.4,7.51,140.5,8.41,196.5,8.63,0,1.38,,8.92,,0,-0.3
6/13/2017,15:57:23,27.643,733,95.4,7.51,140.5,8.41,196.2,8.61,0,1.38,,8.95,,0,-0.3
6/13/2017,15:57:24,27.641,733.1,95.4,7.51,140.5,8.42,195.9,8.59,0,1.38,,8.96,,0,-0.3
6/13/2017,15:57:25,27.64,733,95.4,7.52,140.5,8.43,195.8,8.62,0,1.37,,9.06,,0,-0.3
6/13/2017,15:57:26,27.638,733.1,95.4,7.52,140.5,8.43,195.6,8.61,0,1.37,,9.17,,0,-0.3
6/13/2017,15:57:27,27.636,733,95.4,7.52,140.5,8.44,195.4,8.6,0,1.37,,9.25,,0,-0.3
6/13/2017,15:57:28,27.633,733,95.4,7.51,140.6,8.44,195.2,8.56,0,1.37,,9.31,,0,-0.3
6/13/2017,15:57:29,27.631,733,95.4,7.51,140.6,8.45,195,8.57,0,1.38,,9.41,,0,-0.3
6/13/2017,15:57:30,27.628,733,95.4,7.51,140.6,8.45,194.9,8.58,0,1.38,,9.38,,0,-0.3
6/13/2017,15:57:31,27.625,733,95.3,7.51,140.6,8.45,194.8,8.6,0,1.38,,9.45,,0,-0.3
6/13/2017,15:57:32,27.621,733,95.3,7.51,140.6,8.46,194.6,8.61,0,1.37,,9.38,,0,-0.3
6/13/2017,15:57:33,27.618,732.9,95.3,7.51,140.6,8.46,194.5,8.6,0,1.37,,9.45,,0,-0.3
6/13/2017,15:57:34,27.615,732.9,95.2,7.5,140.6,8.47,194.4,8.6,0,1.37,,9.4,,0,-0.3
6/13/2017,15:57:35,27.612,732.8,95.2,7.5,140.6,8.47,194.4,8.61,0,1.36,,9.39,,0,-0.3
6/13/2017,15:57:36,27.611,733,95.1,7.5,140.6,8.48,194.3,8.6,0,1.37,,9.38,,0,-0.3
6/13/2017,15:57:37,27.609,733,95.1,7.49,140.6,8.48,194.3,8.59,0,1.37,,9.44,,0,-0.3
6/13/2017,15:57:38,27.607,733,95,7.49,140.6,8.49,194.2,8.59,0,1.38,,9.52,,0,-0.2
6/13/2017,15:57:39,27.605,733,95,7.49,140.6,8.5,194.2,8.62,0,1.39,,9.6,,0,-0.2
6/13/2017,15:57:40,27.603,733,95,7.48,140.6,8.51,194.1,8.63,0,1.4,,13.41,,0,-0.1
6/13/2017,15:57:41,27.599,733,94.9,7.48,140.6,8.51,194.1,8.63,0,1.43,,12.4,,0,-0.1
6/13/2017,15:57:42,27.592,733,94.9,7.48,140.6,8.52,194.1,8.66,0,1.45,,11.56,,0,0
6/13/2017,15:57:43,27.584,733,94.8,7.47,140.6,8.53,194.1,8.64,0,1.46,,11.77,,0,0.1
6/13/2017,15:57:44,27.579,733,94.7,7.47,140.6,8.53,194.1,8.64,0,1.48,,11.77,,0,0.1
6/13/2017,15:57:45,27.572,733,94.6,7.46,140.6,8.54,194,8.67,0,1.5,,11.91,,0,0.1
6/13/2017,15:57:46,27.565,733,94.5,7.45,140.6,8.54,194,8.64,0,1.53,,12.01,,0,0.1
6/13/2017,15:57:47,27.558,733,94.4,7.45,140.6,8.55,194,8.65,0,1.55,,12.07,,0,0.1
6/13/2017,15:57:48,27.549,733,94.3,7.44,140.6,8.55,194,8.67,0,1.56,,12.08,,0,0.1
6/13/2017,15:57:49,27.538,732.9,94.2,7.43,140.7,8.56,194,8.72,0,1.59,,12.12,,0,0.1
6/13/2017,15:57:50,27.526,732.8,94,7.42,140.7,8.56,194,8.71,0,1.61,,12.09,,0,0.1
6/13/2017,15:57:51,27.515,732.9,93.9,7.41,140.7,8.57,193.9,8.7,0,1.63,,12.03,,0,0.1
6/13/2017,15:57:52,27.501,732.9,93.7,7.39,140.7,8.57,193.9,8.74,0,1.65,,12.08,,0,0.1
6/13/2017,15:57:53,27.489,733,93.5,7.38,140.7,8.57,193.9,8.74,0,1.67,,12.11,,0,0.1
6/13/2017,15:57:54,27.479,732.9,93.3,7.37,140.7,8.58,193.9,8.73,0,1.7,,12.1,,0,0.1
6/13/2017,15:57:55,27.473,733,93.1,7.35,140.7,8.58,193.9,8.78,0,1.71,,12.12,,0,0.1
6/13/2017,15:57:56,27.464,733,92.9,7.34,140.7,8.58,193.9,8.8,0,1.74,,12.2,,0,0.1
6/13/2017,15:57:57,27.453,733,92.7,7.33,140.8,8.58,193.9,8.81,0,1.75,,12.23,,0,0.1
6/13/2017,15:57:58,27.442,733,92.5,7.31,140.8,8.59,194,8.82,0,1.77,,12.26,,0,0.1
6/13/2017,15:57:59,27.43,733.1,92.4,7.3,140.8,8.59,194,8.83,0,1.78,,12.27,,0,0.1
6/13/2017,15:58:00,27.417,733.1,92.2,7.29,140.8,8.59,194,8.78,0,1.79,,12.3,,0,0.1
6/13/2017,15:58:01,27.408,733,92,7.27,140.8,8.59,194.1,8.82,0,1.79,,12.33,,0,0.1
6/13/2017,15:58:02,27.4,733.1,91.7,7.26,140.8,8.59,194.1,8.83,0,1.8,,12.47,,0,0.1
6/13/2017,15:58:03,27.394,733,91.6,7.24,140.8,8.59,194.1,8.79,0,1.8,,12.46,,0,0.1
6/13/2017,15:58:04,27.386,733,91.4,7.23,140.8,8.59,194.2,8.77,0,1.81,,12.55,,0,0.1
6/13/2017,15:58:05,27.379,732.9,91.2,7.22,140.9,8.6,194.2,8.78,0,1.81,,12.65,,0,0.1
6/13/2017,15:58:06,27.372,733,91,7.2,140.9,8.6,194.2,8.78,0,1.81,,12.65,,0,0.1
6/13/2017,15:58:07,27.363,732.9,90.8,7.19,140.9,8.6,194.3,8.77,0,1.81,,12.67,,0,0.1
6/13/2017,15:58:08,27.351,732.9,90.7,7.18,140.9,8.6,194.3,8.73,0,1.81,,12.69,,0,0.1
6/13/2017,15:58:09,27.344,733,90.5,7.16,140.9,8.6,194.3,8.73,0,1.81,,12.65,,0,0.1
6/13/2017,15:58:10,27.337,732.9,90.3,7.15,140.9,8.6,194.4,8.73,0,1.82,,12.63,,0,0.1
6/13/2017,15:58:11,27.329,732.8,90.1,7.14,140.9,8.6,194.5,8.71,0,1.83,,12.63,,0.012,0.1
6/13/2017,15:58:12,27.324,732.9,89.9,7.12,140.9,8.6,194.5,8.7,0,1.84,,12.65,,0.027,0.2
6/13/2017,15:58:13,27.32,733,89.8,7.11,140.9,8.6,194.6,8.72,0,1.84,,12.66,,0.039,0.2
6/13/2017,15:58:14,27.315,732.9,89.6,7.1,140.9,8.6,194.7,8.71,0,1.86,,12.65,,0.05,0.1
6/13/2017,15:58:15,27.306,733,89.5,7.09,140.9,8.6,194.7,8.75,0,1.86,,12.64,,0.06,0.1
6/13/2017,15:58:16,27.296,733,89.3,7.08,140.9,8.6,194.8,8.74,0,1.86,,12.64,,0.071,0.2
6/13/2017,15:58:17,27.285,733,89.2,7.07,140.9,8.6,194.8,8.76,0,1.86,,12.67,,0.079,0.2
6/13/2017,15:58:18,27.279,733,89,7.06,140.9,8.59,194.9,8.78,0,1.88,,12.58,,0.086,0.2
6/13/2017,15:58:19,27.273,732.9,88.9,7.05,140.9,8.59,194.9,8.78,0,1.88,,12.6,,0.092,0.2
6/13/2017,15:58:20,27.271,733,88.8,7.04,140.9,8.59,195,8.76,0,1.89,,12.61,,0.097,0.2
6/13/2017,15:58:21,27.271,733.1,88.6,7.03,140.8,8.59,195,8.76,0,1.9,,12.6,,0.101,0.3
6/13/2017,15:58:22,27.264,733.1,88.5,7.02,140.9,8.59,195.1,8.83,0,1.91,,12.54,,0.107,0.3
6/13/2017,15:58:23,27.256,733,88.4,7.01,140.9,8.59,195.1,8.86,0,1.92,,12.47,,0.112,0.3
6/13/2017,15:58:24,27.232,732.9,88.3,7,140.9,8.59,195.3,8.86,0,1.93,,12.34,,0.12,0.4
6/13/2017,15:58:25,27.209,733,88.1,6.99,141,8.59,195.4,8.87,0,1.94,,12.27,,0.128,0.4
6/13/2017,15:58:26,27.17,733,87.9,6.98,141.1,8.59,195.6,8.88,0,1.95,,12.14,,0.135,0.4
6/13/2017,15:58:27,27.128,733,87.7,6.97,141.2,8.58,195.7,8.87,0,1.96,,12.07,,0.143,0.4
6/13/2017,15:58:28,27.096,732.9,87.4,6.95,141.2,8.58,195.9,8.89,0,1.98,,12.01,,0.153,0.4
6/13/2017,15:58:29,27.058,733,87.2,6.94,141.3,8.58,196.1,8.91,0,1.99,,11.95,,0.162,0.4
6/13/2017,15:58:30,27.004,733,86.9,6.92,141.4,8.46,196.4,8.93,0,2,,11.8,,0.173,0.5
6/13/2017,15:58:31,26.953,732.9,83.4,6.65,141.5,8.44,196.6,8.96,0,2,,11.84,,0.184,0.5
6/13/2017,15:58:32,26.89,733,82.5,6.58,141.6,8.43,196.9,8.93,0,2,,11.82,,0.196,0.5
6/13/2017,15:58:33,26.839,733,81.5,6.51,141.7,8.43,197.2,8.91,0,2.01,,11.78,,0.209,0.5
6/13/2017,15:58:34,26.776,733.1,80.6,6.44,141.8,8.42,197.4,8.91,0,2.01,,11.78,,0.22,0.5
6/13/2017,15:58:35,26.719,733,80.3,6.42,141.9,8.42,197.7,8.92,0,2.02,,11.78,,0.232,0.5
6/13/2017,15:58:36,26.673,733,79.8,6.39,141.9,8.41,198,8.93,0,2.04,,11.8,,0.246,0.5
6/13/2017,15:58:37,26.635,733,79.4,6.36,142,8.41,198.3,8.87,0,2.03,,11.83,,0.258,0.5
6/13/2017,15:58:38,26.602,733,79,6.34,142,8.4,198.7,8.9,0,2.04,,11.84,,0.27,0.5
6/13/2017,15:58:39,26.575,733,78.7,6.31,142,8.4,199,8.84,0,2.04,,11.89,,0.281,0.5
6/13/2017,15:58:40,26.56,732.9,78.3,6.29,142,8.4,199.3,8.8,0,2.04,,11.96,,0.293,0.5
6/13/2017,15:58:41,26.532,733.1,78,6.27,142.1,8.39,199.6,8.79,0,2.05,,11.99,,0.307,0.5
6/13/2017,15:58:42,26.519,733,77.7,6.25,142.1,8.39,199.9,8.8,0,2.06,,11.94,,0.319,0.5
6/13/2017,15:58:43,26.517,733,77.5,6.23,142,8.39,200.2,8.81,0,2.06,,12.01,,0.331,0.5
6/13/2017,15:58:44,26.518,733,77.3,6.21,142,8.39,200.5,8.83,0,2.06,,12.06,,0.343,0.5
6/13/2017,15:58:45,26.521,733,77.2,6.2,142,8.39,200.8,8.78,0,2.07,,12.1,,0.357,0.5
6/13/2017,15:58:46,26.516,732.9,77,6.19,142,8.38,201,8.8,0,2.08,,12.19,,0.37,0.5
6/13/2017,15:58:47,26.512,733,76.9,6.18,142,8.38,201.2,8.79,0,2.06,,12.28,,0.381,0.5
6/13/2017,15:58:48,26.508,733,76.5,6.15,142,8.38,201.4,8.79,0,2.05,,12.3,,0.392,0.6
6/13/2017,15:58:49,26.506,733,76.1,6.12,142,8.38,201.6,8.81,0,2.04,,12.29,,0.406,0.6
6/13/2017,15:58:50,26.503,733,75.7,6.09,142,8.37,201.8,8.82,0,2.04,,12.29,,0.419,0.7
6/13/2017,15:58:51,26.501,733,75.4,6.06,142,8.37,202,8.79,0,2.05,,12.21,,0.433,0.7
6/13/2017,15:58:52,26.498,733.1,75.1,6.04,142,8.37,202.1,8.79,0,2.04,,12.27,,0.447,0.7
6/13/2017,15:58:53,26.495,733.1,74.9,6.02,142,8.37,202.2,8.77,0,2.04,,12.2,,0.465,0.7
6/13/2017,15:58:54,26.492,733.1,74.6,6,142,8.36,202.3,8.81,0,2.03,,12.14,,0.48,0.7
6/13/2017,15:58:55,26.487,733.1,74.4,5.98,142,8.36,202.4,8.82,0,2.02,,12.1,,0.494,0.7
6/13/2017,15:58:56,26.479,733,74.1,5.96,142,8.36,202.5,8.77,0,2.03,,12.13,,0.508,0.7
6/13/2017,15:58:57,26.469,733.1,73.9,5.94,142,8.35,202.6,8.77,0,2.03,,11.99,,0.525,0.7
6/13/2017,15:58:58,26.459,733,73.6,5.92,142,8.35,202.7,8.76,0,2.03,,11.88,,0.538,0.7
6/13/2017,15:58:59,26.453,733,73.4,5.9,142,8.34,202.7,8.68,0,2.04,,11.91,,0.549,0.7
6/13/2017,15:59:00,26.447,732.9,73.1,5.89,142,8.34,202.8,8.68,0,2.03,,11.96,,0.56,0.7
6/13/2017,15:59:01,26.442,732.9,73,5.87,142,8.33,202.9,8.7,0,2.02,,11.87,,0.573,0.8
6/13/2017,15:59:02,26.437,732.9,72.8,5.85,142,8.33,203,8.69,0,2.02,,11.82,,0.586,0.9
6/13/2017,15:59:03,26.429,732.9,72.6,5.84,142,8.32,203.1,8.72,0,2,,11.82,,0.601,1
6/13/2017,15:59:04,26.42,732.9,72.4,5.83,142,8.32,203.3,8.73,0,1.99,,11.81,,0.618,1.1
6/13/2017,15:59:05,26.41,732.9,72.2,5.81,142,8.31,203.5,8.73,0,1.98,,11.84,,0.639,1.1
6/13/2017,15:59:06,26.401,732.9,72,5.8,142,8.31,203.7,8.74,0,1.97,,11.82,,0.657,1.1
6/13/2017,15:59:07,26.389,733,71.8,5.78,142,8.3,203.8,8.69,0,1.96,,11.68,,0.673,1.1
6/13/2017,15:59:08,26.379,732.9,71.6,5.76,142.1,8.29,204,8.76,0,1.95,,11.71,,0.689,1.1
6/13/2017,15:59:09,26.368,732.9,71.3,5.75,142.1,8.29,204.1,8.78,0,1.95,,11.74,,0.701,1.1
6/13/2017,15:59:10,26.361,732.9,71.1,5.73,142.1,8.28,204.3,8.77,0,1.93,,11.64,,0.721,1.1
6/13/2017,15:59:11,26.352,733,70.9,5.71,142.1,8.28,204.4,8.79,0,1.93,,11.57,,0.733,1.1
6/13/2017,15:59:12,26.344,733,70.7,5.7,142.1,8.27,204.5,8.78,0,1.93,,11.65,,0.751,1.1
6/13/2017,15:59:13,26.336,733,70.4,5.68,142.1,8.27,204.7,8.77,0,1.92,,11.64,,0.762,1.1
6/13/2017,15:59:14,26.329,733,70.2,5.66,142.1,8.26,204.8,8.81,0,1.93,,11.65,,0.782,1.1
6/13/2017,15:59:15,26.321,733.1,70,5.64,142.1,8.26,204.9,8.86,0,1.91,,11.72,,0.794,1.1
6/13/2017,15:59:16,26.315,733,69.8,5.63,142.1,8.25,205.1,8.86,0,1.9,,11.74,,0.81,1.2
6/13/2017,15:59:17,26.311,732.9,69.5,5.61,142.1,8.25,205.2,8.78,0,1.9,,14.77,,0.827,1.2
6/13/2017,15:59:18,26.307,732.9,69.3,5.59,142.1,8.24,205.4,8.76,0,1.89,,11.91,,0.845,1.2
6/13/2017,15:59:19,26.305,732.9,69.1,5.58,142.1,8.24,205.5,8.79,0,1.89,,11.13,,0.867,1.2
6/13/2017,15:59:20,26.303,732.9,69,5.56,142.1,8.23,205.7,8.76,0,1.89,,11.88,,0.889,1.3
6/13/2017,15:59:21,26.302,732.9,68.8,5.55,142.1,8.23,205.8,8.75,0,1.87,,11.8,,0.904,1.3
6/13/2017,15:59:22,26.299,732.9,68.6,5.54,142.1,8.22,206,8.74,0,1.87,,11.73,,0.922,1.3
6/13/2017,15:59:23,26.296,732.9,68.5,5.52,142.1,8.22,206.1,8.69,0,1.87,,15.59,,0.945,1.3
6/13/2017,15:59:24,26.292,732.9,68.3,5.51,142.1,8.21,206.3,8.66,0,1.87,,13.99,,0.966,1.3
6/13/2017,15:59:25,26.289,733,68.2,5.5,142.1,8.2,206.4,8.74,0,1.87,,13.04,,0.986,1.4
6/13/2017,15:59:26,26.285,733.1,68,5.49,142.2,8.2,206.5,8.7,0,1.87,,10.95,,1.006,1.4
6/13/2017,15:59:27,26.281,733,67.9,5.48,142.2,8.2,206.6,8.66,0,1.87,,12.43,,1.03,1.4
6/13/2017,15:59:28,26.278,732.9,67.8,5.47,142.2,8.19,206.7,8.7,0,1.86,,11.45,,1.049,1.4
6/13/2017,15:59:29,26.276,732.9,67.6,5.46,142.2,8.19,206.8,8.65,0,1.86,,12.7,,1.068,1.5
6/13/2017,15:59:30,26.273,733,67.5,5.45,142.2,8.18,206.8,8.6,0,1.85,,12.25,,1.088,1.5
6/13/2017,15:59:31,26.269,733.1,67.4,5.44,142.2,8.18,206.9,8.6,0,1.85,,12.22,,1.112,1.5
6/13/2017,15:59:32,26.265,733,67.4,5.44,142.2,8.18,207,8.61,0,1.84,,13.62,,1.132,1.5
6/13/2017,15:59:33,26.258,733,67.3,5.43,142.2,8.17,207.1,8.64,0,1.83,,12.72,,1.152,1.5
6/13/2017,15:59:34,26.253,733,67.2,5.42,142.3,8.17,207.2,8.64,0,1.81,,9.62,,1.172,1.5
6/13/2017,15:59:35,26.246,733.1,67.1,5.42,142.3,8.16,207.3,8.68,0,1.79,,10.82,,1.192,1.5
6/13/2017,15:59:36,26.241,733,67,5.41,142.3,8.16,207.4,8.71,0,1.77,,10.82,,1.216,1.5
6/13/2017,15:59:37,26.233,733.1,67,5.41,142.3,8.16,207.5,8.71,0,1.75,,10.72,,1.237,1.5
6/13/2017,15:59:38,26.227,733.1,66.9,5.4,142.4,8.15,207.7,8.75,0,1.73,,10.73,,1.257,1.6
6/13/2017,15:59:39,26.219,732.9,66.8,5.4,142.4,8.15,207.8,8.76,0,1.72,,10.68,,1.282,1.6
6/13/2017,15:59:40,26.212,733.1,66.7,5.39,142.4,8.14,207.9,8.74,0,1.7,,10.5,,1.301,1.7
6/13/2017,15:59:41,26.204,733,66.6,5.38,142.4,8.14,208,8.78,0,1.68,,10.58,,1.319,1.7
6/13/2017,15:59:42,26.193,733,66.5,5.37,142.5,8.13,208.2,8.76,0,1.66,,10.62,,1.336,1.8
6/13/2017,15:59:43,26.182,733.1,66.3,5.36,142.5,8.13,208.3,8.74,0,1.65,,10.64,,1.355,1.8
6/13/2017,15:59:44,26.169,733,66.1,5.34,142.6,8.12,208.4,8.76,0,1.63,,10.74,,1.378,1.9
6/13/2017,15:59:45,26.157,732.9,65.8,5.32,142.6,8.12,208.6,8.78,0,1.62,,10.77,,1.398,1.9
6/13/2017,15:59:46,26.144,733,65.6,5.31,142.6,8.11,208.7,8.74,0,1.6,,10.74,,1.419,1.9
6/13/2017,15:59:47,26.131,733,61.6,4.98,142.7,8.11,208.8,8.73,0,1.59,,10.7,,1.441,2
6/13/2017,15:59:48,26.113,733,60.7,4.92,142.7,8.1,208.9,8.77,0,1.58,,10.64,,1.468,2
6/13/2017,15:59:49,26.098,733.1,60.1,4.86,142.8,8.1,209.1,8.72,0,1.57,,10.56,,1.491,2
6/13/2017,15:59:50,26.081,733,59.9,4.85,142.8,8.09,209.2,8.68,0,1.56,,10.56,,1.514,2
6/13/2017,15:59:51,26.065,733.1,59.4,4.81,142.9,8.08,209.4,8.69,0,1.56,,10.64,,1.538,2
6/13/2017,15:59:52,26.047,733,59,4.78,142.9,8.08,209.6,8.7,0,1.55,,10.49,,1.565,2
6/13/2017,15:59:53,26.031,733,58.6,4.75,142.9,8.07,209.8,8.7,0,1.54,,10.36,,1.586,2
6/13/2017,15:59:54,26.019,733,58.3,4.73,143,8.07,210,8.68,0,1.54,,10.26,,1.606,2
6/13/2017,15:59:55,26.007,732.9,58,4.71,143,8.06,210.2,8.69,0,1.54,,10.17,,1.626,2
6/13/2017,15:59:56,25.998,733,57.8,4.69,143,8.05,210.4,8.64,0,1.53,,10.12,,1.65,2
6/13/2017,15:59:57,25.989,732.9,57.6,4.67,143,8.05,210.7,8.69,0,1.54,,10.15,,1.669,2
6/13/2017,15:59:58,25.982,733.1,57.4,4.66,143,8.04,210.9,8.71,0,1.54,,10.22,,1.687,2
6/13/2017,15:59:59,25.975,733.1,57.3,4.65,143,8.03,211.1,8.72,0,1.55,,10.3,,1.706,2
6/13/2017,16:00:00,25.972,733,57.1,4.63,143,8.02,211.2,8.79,0,1.56,,10.27,,1.728,2
6/13/2017,16:00:01,25.97,733,57,4.62,143,8.02,211.4,8.87,0,1.56,,10.31,,1.747,2.1
6/13/2017,16:00:02,25.969,733,56.8,4.61,143,8.01,211.5,8.86,0,1.55,,10.28,,1.766,2.1
6/13/2017,16:00:03,25.967,733,56.6,4.59,143,8,211.7,8.84,0,1.56,,10.28,,1.787,2.2
6/13/2017,16:00:04,25.965,733,56.2,4.56,143,8,211.9,8.87,0,1.56,,10.33,,1.811,2.2
6/13/2017,16:00:05,25.963,733.1,56,4.54,142.9,7.99,212,8.85,0,1.56,,10.4,,1.832,2.2
6/13/2017,16:00:06,25.961,733.1,55.7,4.52,142.9,7.99,212.1,8.85,0,1.55,,10.34,,1.852,2.3
6/13/2017,16:00:07,25.958,733,55.5,4.5,142.9,7.98,212.3,8.8,0,1.54,,10.39,,1.873,2.3
6/13/2017,16:00:08,25.948,732.9,55.2,4.48,142.9,7.97,212.5,8.75,0,1.54,,10.35,,1.898,2.3
6/13/2017,16:00:09,25.936,732.9,54.9,4.46,142.9,7.97,212.6,8.7,0,1.54,,10.33,,1.919,2.3
6/13/2017,16:00:10,25.927,733,54.6,4.43,142.9,7.96,212.8,8.64,0,1.54,,10.3,,1.939,2.3
6/13/2017,16:00:11,25.922,732.9,54.3,4.41,142.9,7.96,212.9,8.64,0,1.53,,10.3,,1.96,2.3
6/13/2017,16:00:12,25.914,733,53.9,4.38,142.9,7.95,213.1,8.57,0,1.54,,10.32,,1.985,2.3
6/13/2017,16:00:13,25.903,733,53.6,4.36,143,7.95,213.1,8.55,0,1.54,,10.43,,2.006,2.4
6/13/2017,16:00:14,25.889,733,53.3,4.33,143,7.94,213.3,8.49,0,1.55,,10.51,,2.028,2.4
6/13/2017,16:00:15,25.875,733,52.9,4.3,143,7.94,213.4,8.4,0,1.54,,10.6,,2.05,2.4
6/13/2017,16:00:16,25.852,733,49.4,4.01,143.1,7.93,213.6,8.3,0,1.52,,10.62,,2.074,2.5
6/13/2017,16:00:17,25.827,733,48.2,3.92,143.1,7.92,213.7,8.27,0,1.51,,10.64,,2.102,2.6
6/13/2017,16:00:18,25.78,733,46.2,3.76,143.2,7.92,213.8,8.2,0,1.49,,10.54,,2.124,2.6
6/13/2017,16:00:19,25.735,733.1,44.1,3.6,143.4,7.91,214,8.18,0,1.47,,10.52,,2.145,2.6
6/13/2017,16:00:20,25.689,733,42.4,3.46,143.5,7.81,214.2,8.11,0,1.44,,10.35,,2.165,2.6
6/13/2017,16:00:21,25.656,733.1,40.9,3.34,143.6,7.81,214.3,8.14,0,1.41,,10.31,,2.188,2.6
6/13/2017,16:00:22,25.609,733,36,2.94,143.7,7.8,214.5,8.13,0,1.38,,10.17,,2.206,2.6
6/13/2017,16:00:23,25.553,733,34.6,2.83,143.8,7.8,214.7,8.13,0,1.35,,9.93,,2.223,2.6
6/13/2017,16:00:24,25.504,733,33,2.7,144,7.8,214.9,8.17,0,1.32,,9.74,,2.239,2.6
6/13/2017,16:00:25,25.454,733,32.1,2.63,144.1,7.79,215,8.17,0,1.29,,9.57,,2.258,2.6
6/13/2017,16:00:26,25.419,733.1,31,2.54,144.2,7.79,215.2,8.2,0,1.27,,9.4,,2.272,2.6
6/13/2017,16:00:27,25.384,733,30.1,2.47,144.2,7.79,215.4,8.18,0,1.25,,9.22,,2.287,2.6
6/13/2017,16:00:28,25.352,733,29.3,2.4,144.3,7.78,215.6,8.2,0,1.22,,9.03,,2.301,2.6
6/13/2017,16:00:29,25.312,733,28.6,2.35,144.3,7.77,215.8,8.23,0,1.19,,8.85,,2.318,2.6
6/13/2017,16:00:30,25.283,733,23.8,1.95,144.3,7.77,216,8.29,0,1.16,,8.74,,2.333,2.6
6/13/2017,16:00:31,25.262,733,22,1.81,144.3,7.77,216.2,8.33,0,1.12,,8.69,,2.348,2.6
6/13/2017,16:00:32,25.245,733,20.2,1.66,144.3,7.76,216.4,8.37,0,1.09,,8.56,,2.364,2.6
6/13/2017,16:00:33,25.22,732.9,19.7,1.62,144.3,7.76,216.6,8.34,0,1.06,,8.49,,2.383,2.6
6/13/2017,16:00:34,25.195,732.9,18.8,1.54,144.3,7.75,216.9,8.35,0,1.04,,8.48,,2.4,2.7
6/13/2017,16:00:35,25.174,732.9,18.1,1.49,144.3,7.75,217.1,8.31,0,1.02,,8.48,,2.417,2.7
