"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"34","6/26/2017","16:40:36",25.226,735.5,105.1,8.64,237.1,8.46,156.5,6.23,0,0.79,NA,5.69,NA,0,0.1
"35","6/26/2017","16:40:37",25.227,735.7,105.1,8.65,237.1,8.46,156.6,6.18,0,0.79,NA,5.83,NA,0.003,0.1
"36","6/26/2017","16:40:38",25.228,735.6,105.2,8.65,237.1,8.46,156.6,6.18,0,0.79,NA,5.9,NA,0.008,0.2
"37","6/26/2017","16:40:39",25.23,735.7,105.2,8.65,237.1,8.47,156.7,6.2,0,0.79,NA,5.96,NA,0.013,0.2
"38","6/26/2017","16:40:40",25.231,735.7,105.2,8.65,237.1,8.47,156.7,6.23,0,0.79,NA,6.05,NA,0.019,0.3
"39","6/26/2017","16:40:41",25.232,735.7,105.2,8.65,237.1,8.47,156.7,6.24,0,0.8,NA,6.18,NA,0.029,0.3
"40","6/26/2017","16:40:42",25.233,735.6,105.3,8.66,237.1,8.47,156.7,6.17,0,0.8,NA,6.41,NA,0.038,0.4
"41","6/26/2017","16:40:43",25.235,735.6,105.3,8.66,237.1,8.48,156.8,6.13,0,0.82,NA,6.65,NA,0.05,0.5
"42","6/26/2017","16:40:44",25.235,735.7,105.3,8.66,237.1,8.48,156.8,6.13,0,0.83,NA,6.92,NA,0.063,0.5
"43","6/26/2017","16:40:45",25.235,735.7,105.3,8.66,237.1,8.48,156.8,6.12,0,0.84,NA,11.31,NA,0.079,0.5
"44","6/26/2017","16:40:46",25.235,735.7,105.3,8.66,237.1,8.48,156.9,6.06,0,0.87,NA,7.84,NA,0.093,0.5
"45","6/26/2017","16:40:47",25.235,735.7,105.4,8.66,237.1,8.48,156.9,6.07,0,0.89,NA,9.64,NA,0.107,0.5
"46","6/26/2017","16:40:48",25.234,735.7,105.4,8.67,237.1,8.49,156.9,6.05,0,0.89,NA,9.13,NA,0.121,0.5
"47","6/26/2017","16:40:49",25.232,735.6,105.4,8.67,237.2,8.49,156.9,6.02,0,0.91,NA,9.22,NA,0.137,0.5
"48","6/26/2017","16:40:50",25.23,735.6,105.4,8.67,237.1,8.49,156.9,6.03,0,0.93,NA,9.51,NA,0.152,0.6
"49","6/26/2017","16:40:51",25.227,735.7,105.5,8.67,237.1,8.49,157,6.06,0,0.95,NA,9.76,NA,0.167,0.6
"50","6/26/2017","16:40:52",25.224,735.7,105.5,8.68,237.1,8.49,157,6.09,0,0.97,NA,9.8,NA,0.183,0.6
"51","6/26/2017","16:40:53",25.222,735.7,105.5,8.68,237.1,8.5,157,6.13,0,0.97,NA,9.73,NA,0.202,0.6
"52","6/26/2017","16:40:54",25.22,735.7,105.6,8.68,237.1,8.5,157,6.16,0,0.99,NA,9.66,NA,0.218,0.6
"53","6/26/2017","16:40:55",25.218,735.6,105.6,8.69,237.1,8.5,157.1,6.25,0,1.01,NA,9.59,NA,0.234,0.6
"54","6/26/2017","16:40:56",25.216,735.7,105.7,8.69,237.1,8.5,157.1,6.29,0,1.02,NA,9.65,NA,0.251,0.7
"55","6/26/2017","16:40:57",25.214,735.6,105.7,8.7,237.1,8.5,157.1,6.32,0,1.04,NA,9.59,NA,0.268,0.7
