"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"14","7/27/2017","10:47:00",29.617,744.3,100.7,7.66,363,8.65,NA,NA,NA,-861.29,0,1.509,1.51,NA,NA,1.389,5.22,NA,NA,0
"15","7/27/2017","10:47:01",29.619,744.3,100.7,7.66,363,8.65,NA,NA,NA,-861.28,0,1.504,1.5,NA,NA,1.387,5.22,NA,NA,0.001
"16","7/27/2017","10:47:02",29.622,744.3,100.7,7.66,363,8.65,NA,NA,NA,-861.28,0,1.508,1.51,NA,NA,1.381,5.2,NA,NA,0.002
"17","7/27/2017","10:47:03",29.625,744.2,100.7,7.65,363,8.66,NA,NA,NA,-861.28,0,1.513,1.51,NA,NA,1.372,5.16,NA,NA,0.004
"18","7/27/2017","10:47:04",29.627,744.4,100.7,7.65,363,8.66,NA,NA,NA,-861.27,0,1.508,1.51,NA,NA,1.369,5.15,NA,NA,0.006
"19","7/27/2017","10:47:05",29.629,744.2,100.7,7.65,363,8.66,NA,NA,NA,-861.26,0,1.5,1.5,NA,NA,1.376,5.18,NA,NA,0.012
"20","7/27/2017","10:47:06",29.632,744.3,100.7,7.65,363,8.67,NA,NA,NA,-861.27,0,1.485,1.49,NA,NA,1.364,5.13,NA,NA,0.017
"21","7/27/2017","10:47:07",29.634,744.3,100.7,7.65,363,8.67,NA,NA,NA,-861.28,0,1.487,1.49,NA,NA,1.359,5.11,NA,NA,0.024
"22","7/27/2017","10:47:08",29.638,744.3,100.7,7.65,363.1,8.68,NA,NA,NA,-861.27,0,1.49,1.49,NA,NA,1.355,5.1,NA,NA,0.031
"23","7/27/2017","10:47:09",29.64,744.2,100.6,7.65,363.1,8.68,NA,NA,NA,-861.29,0,1.469,1.47,NA,NA,1.348,5.07,NA,NA,0.042
"24","7/27/2017","10:47:10",29.643,744.3,100.6,7.65,363.1,8.69,NA,NA,NA,-861.28,0,1.46,1.46,NA,NA,1.337,5.03,NA,NA,0.052
"25","7/27/2017","10:47:11",29.645,744.4,100.6,7.64,363.1,8.69,NA,NA,NA,-861.29,0,1.463,1.46,NA,NA,1.328,5,NA,NA,0.064
"26","7/27/2017","10:47:12",29.647,744.3,100.6,7.64,363.1,8.69,NA,NA,NA,-861.28,0,1.457,1.46,NA,NA,1.332,5.01,NA,NA,0.077
"27","7/27/2017","10:47:13",29.649,744.2,100.5,7.64,363.2,8.69,NA,NA,NA,-861.29,0,1.462,1.46,NA,NA,1.343,5.05,NA,NA,0.092
"28","7/27/2017","10:47:14",29.65,744.2,100.5,7.64,363.2,8.7,NA,NA,NA,-861.28,0,1.458,1.46,NA,NA,1.34,5.04,NA,NA,0.112
"29","7/27/2017","10:47:15",29.652,744.3,100.5,7.63,363.2,8.7,NA,NA,NA,-861.27,0,1.438,1.44,NA,NA,1.335,5.02,NA,NA,0.129
"30","7/27/2017","10:47:16",29.654,744.4,100.4,7.63,363.2,8.7,NA,NA,NA,-861.29,0,1.424,1.42,NA,NA,1.331,5.01,NA,NA,0.148
"31","7/27/2017","10:47:17",29.655,744.4,100.4,7.62,363.2,8.7,NA,NA,NA,-861.28,0,1.427,1.43,NA,NA,1.338,5.03,NA,NA,0.167
"32","7/27/2017","10:47:18",29.656,744.3,100.3,7.62,363.2,8.71,NA,NA,NA,-861.28,0,1.42,1.42,NA,NA,1.335,5.02,NA,NA,0.192
"33","7/27/2017","10:47:19",29.657,744.4,100.3,7.62,363.2,8.71,NA,NA,NA,-861.29,0,1.417,1.42,NA,NA,1.328,5,NA,NA,0.213
"34","7/27/2017","10:47:20",29.657,744.3,100.3,7.62,363.3,8.71,NA,NA,NA,-861.28,0,1.42,1.42,NA,NA,1.327,4.99,NA,NA,0.234
"35","7/27/2017","10:47:21",29.657,744.3,100.2,7.61,363.3,8.71,NA,NA,NA,-861.27,0,1.412,1.41,NA,NA,1.323,4.98,NA,NA,0.256
"36","7/27/2017","10:47:22",29.657,744.3,100.2,7.61,363.3,8.71,NA,NA,NA,-861.27,0,1.406,1.41,NA,NA,1.332,5.01,NA,NA,0.283
"37","7/27/2017","10:47:23",29.657,744.4,100.1,7.61,363.3,8.71,NA,NA,NA,-861.27,0,1.405,1.4,NA,NA,1.33,5,NA,NA,0.305
"38","7/27/2017","10:47:24",29.657,744.2,100.1,7.61,363.3,8.72,NA,NA,NA,-861.26,0,1.395,1.39,NA,NA,1.328,5,NA,NA,0.328
"39","7/27/2017","10:47:25",29.656,744.2,100.1,7.6,363.3,8.72,NA,NA,NA,-861.26,0,1.394,1.39,NA,NA,1.331,5.01,NA,NA,0.352
"40","7/27/2017","10:47:26",29.656,744.2,100.1,7.6,363.3,8.72,NA,NA,NA,-861.26,0,1.388,1.39,NA,NA,1.333,5.01,NA,NA,0.375
"41","7/27/2017","10:47:27",29.655,744.2,100.1,7.6,363.3,8.72,NA,NA,NA,-861.27,0,1.378,1.38,NA,NA,1.326,4.99,NA,NA,0.404
"42","7/27/2017","10:47:28",29.655,744.4,100.1,7.6,363.3,8.72,NA,NA,NA,-861.28,0,1.377,1.38,NA,NA,1.324,4.98,NA,NA,0.427
"43","7/27/2017","10:47:29",29.655,744.4,100,7.6,363.3,8.72,NA,NA,NA,-861.29,0,1.384,1.38,NA,NA,1.32,4.97,NA,NA,0.452
"44","7/27/2017","10:47:30",29.655,744.3,100,7.6,363.3,8.72,NA,NA,NA,-861.29,0,1.382,1.38,NA,NA,1.322,4.97,NA,NA,0.477
"45","7/27/2017","10:47:31",29.655,744.2,100,7.6,363.3,8.72,NA,NA,NA,-861.29,0,1.366,1.37,NA,NA,1.328,4.99,NA,NA,0.506
"46","7/27/2017","10:47:32",29.656,744.3,100,7.6,363.3,8.73,NA,NA,NA,-861.3,0,1.349,1.35,NA,NA,1.332,5.01,NA,NA,0.532
"47","7/27/2017","10:47:33",29.656,744.3,100,7.6,363.3,8.73,NA,NA,NA,-861.3,0,1.334,1.33,NA,NA,1.331,5.01,NA,NA,0.558
"48","7/27/2017","10:47:34",29.657,744.3,100,7.6,363.3,8.73,NA,NA,NA,-861.3,0,1.322,1.32,NA,NA,1.324,4.98,NA,NA,0.586
"49","7/27/2017","10:47:35",29.658,744.3,100,7.6,363.3,8.73,NA,NA,NA,-861.3,0,1.316,1.32,NA,NA,1.315,4.95,NA,NA,0.621
"50","7/27/2017","10:47:36",29.658,744.4,100,7.59,363.3,8.73,NA,NA,NA,-861.31,0,1.312,1.31,NA,NA,1.317,4.95,NA,NA,0.651
"51","7/27/2017","10:47:37",29.659,744.2,100,7.59,363.3,8.73,NA,NA,NA,-861.3,0,1.312,1.31,NA,NA,1.312,4.93,NA,NA,0.682
"52","7/27/2017","10:47:38",29.659,744.2,99.9,7.59,363.3,8.73,NA,NA,NA,-861.3,0,1.298,1.3,NA,NA,1.307,4.92,NA,NA,0.713
"53","7/27/2017","10:47:39",29.66,744.2,99.9,7.59,363.4,8.73,NA,NA,NA,-861.3,0,1.294,1.29,NA,NA,1.32,4.97,NA,NA,0.752
"54","7/27/2017","10:47:40",29.66,744.4,99.9,7.59,363.3,8.73,NA,NA,NA,-861.28,0,1.292,1.29,NA,NA,1.331,5.01,NA,NA,0.784
"55","7/27/2017","10:47:41",29.66,744.3,99.9,7.59,363.3,8.73,NA,NA,NA,-861.29,0,1.301,1.3,NA,NA,1.331,5.01,NA,NA,0.816
"56","7/27/2017","10:47:42",29.661,744.3,99.8,7.59,363.3,8.73,NA,NA,NA,-861.28,0,1.301,1.3,NA,NA,1.333,5.02,NA,NA,0.848
"57","7/27/2017","10:47:43",29.661,744.3,99.8,7.58,363.3,8.73,NA,NA,NA,-861.27,0,1.301,1.3,NA,NA,1.337,5.03,NA,NA,0.88
"58","7/27/2017","10:47:44",29.661,744.2,99.8,7.58,363.3,8.73,NA,NA,NA,-861.27,0,1.296,1.3,NA,NA,1.335,5.02,NA,NA,0.917
"59","7/27/2017","10:47:45",29.661,744.2,99.8,7.58,363.3,8.73,NA,NA,NA,-861.27,0,1.294,1.29,NA,NA,1.346,5.06,NA,NA,0.948
"60","7/27/2017","10:47:46",29.661,744.4,99.8,7.58,363.3,8.73,NA,NA,NA,-861.26,0,1.297,1.3,NA,NA,1.336,5.03,NA,NA,0.979
"61","7/27/2017","10:47:47",29.661,744.3,99.8,7.58,363.3,8.73,NA,NA,NA,-861.27,0,1.291,1.29,NA,NA,1.334,5.02,NA,NA,1.009
"62","7/27/2017","10:47:48",29.661,744.3,99.8,7.58,363.3,8.73,NA,NA,NA,-861.27,0,1.285,1.29,NA,NA,1.355,5.1,NA,NA,1.047
