"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"6","5/24/2017","17:50:14",20.074,729.1,98.6,9.07,5.2,8.53,199.1,46.1,0,2.21,NA,3.07,NA,0,0
"21","5/24/2017","17:50:29",20.434,729.2,81.1,7.31,89.1,8.08,200.9,42.73,0,0.19,NA,5.71,NA,0.001,0
"34","5/24/2017","17:50:42",20.481,729.1,79.3,7.14,88.9,7.89,202.8,42.21,0,-0.03,NA,5.89,NA,0.002,0
"35","5/24/2017","17:50:43",20.483,729.1,79.2,7.13,88.9,7.88,203,42.2,0,-0.04,NA,5.91,NA,0.003,0
"36","5/24/2017","17:50:44",20.486,729,79,7.12,88.9,7.88,203.2,42.26,0,-0.03,NA,5.94,NA,0.004,0.1
"37","5/24/2017","17:50:45",20.487,729.1,78.9,7.11,89,7.88,203.4,42.23,0,-0.03,NA,6.86,NA,0.007,0.1
"38","5/24/2017","17:50:46",20.489,729.2,78.9,7.1,89,7.87,203.6,42.19,0,-0.03,NA,5.78,NA,0.011,0.2
"39","5/24/2017","17:50:47",20.49,729.2,78.8,7.09,88.9,7.87,203.8,42.22,0,-0.03,NA,5.59,NA,0.016,0.2
"40","5/24/2017","17:50:48",20.49,729.2,78.7,7.09,89,7.86,203.9,42.26,0,-0.02,NA,6.41,NA,0.022,0.2
"41","5/24/2017","17:50:49",20.491,729.2,78.7,7.08,89,7.86,204.1,42.19,0,-0.02,NA,6.38,NA,0.028,0.2
"42","5/24/2017","17:50:50",20.492,729.2,78.6,7.08,89,7.85,204.2,42.27,0,-0.02,NA,6.18,NA,0.036,0.3
"43","5/24/2017","17:50:51",20.493,729.2,78.5,7.07,89,7.85,204.3,42.33,0,-0.02,NA,6.06,NA,0.043,0.3
"44","5/24/2017","17:50:52",20.494,729.1,78.5,7.07,89,7.84,204.4,42.45,0,-0.02,NA,6.09,NA,0.051,0.3
"45","5/24/2017","17:50:53",20.495,729.1,78.4,7.06,89,7.84,204.5,42.54,0,-0.02,NA,6.11,NA,0.059,0.3
"46","5/24/2017","17:50:54",20.496,729.2,78.4,7.06,89,7.84,204.6,42.53,0,-0.03,NA,6.16,NA,0.067,0.3
"47","5/24/2017","17:50:55",20.495,729.1,78.3,7.05,89,7.83,204.7,42.59,0,-0.03,NA,6.21,NA,0.078,0.3
"48","5/24/2017","17:50:56",20.494,729.2,78.3,7.04,89,7.83,204.7,42.62,0,-0.03,NA,6.28,NA,0.087,0.4
"49","5/24/2017","17:50:57",20.492,729.1,78.2,7.04,89,7.83,204.8,42.67,0,-0.03,NA,6.31,NA,0.096,0.4
"50","5/24/2017","17:50:58",20.491,729.2,78.1,7.04,89,7.82,204.8,42.73,0,-0.03,NA,6.32,NA,0.107,0.4
"51","5/24/2017","17:50:59",20.488,729.1,78.1,7.03,89,7.82,204.9,42.65,0,-0.04,NA,6.39,NA,0.121,0.5
"52","5/24/2017","17:51:00",20.487,729.1,78,7.02,89,7.82,204.9,42.61,0,-0.03,NA,6.41,NA,0.135,0.6
"53","5/24/2017","17:51:01",20.485,729.2,78,7.02,89,7.81,205,42.52,0,-0.03,NA,6.4,NA,0.151,0.6
"54","5/24/2017","17:51:02",20.484,729.1,77.9,7.01,89,7.8,205.1,42.41,0,-0.03,NA,6.4,NA,0.167,0.7
"55","5/24/2017","17:51:03",20.483,729.1,77.8,7.01,89,7.8,205.1,42.41,0,-0.03,NA,6.36,NA,0.188,0.7
"56","5/24/2017","17:51:04",20.482,729.1,77.8,7.01,89,7.79,205.2,42.53,0,-0.03,NA,6.33,NA,0.205,0.7
"57","5/24/2017","17:51:05",20.48,729.1,77.7,7,89,7.78,205.3,42.52,0,-0.04,NA,6.32,NA,0.222,0.7
"58","5/24/2017","17:51:06",20.48,729.2,77.7,7,89,7.78,205.3,42.46,0,-0.04,NA,6.33,NA,0.239,0.7
"59","5/24/2017","17:51:07",20.48,729.1,77.7,6.99,89,7.77,205.3,42.38,0,-0.05,NA,6.24,NA,0.26,0.7
"60","5/24/2017","17:51:08",20.479,729.2,77.6,6.99,89,7.76,205.4,42.45,0,-0.05,NA,6.22,NA,0.277,0.7
"61","5/24/2017","17:51:09",20.477,729.2,77.6,6.99,89,7.76,205.4,42.51,0,-0.05,NA,6.22,NA,0.295,0.7
"62","5/24/2017","17:51:10",20.475,729.2,77.6,6.99,89,7.75,205.5,42.43,0,-0.05,NA,6.16,NA,0.313,0.8
"63","5/24/2017","17:51:11",20.472,729.2,77.5,6.98,89,7.75,205.5,42.32,0,-0.06,NA,6.15,NA,0.338,0.8
"64","5/24/2017","17:51:12",20.469,729.2,77.5,6.98,89,7.74,205.6,42.21,0,-0.06,NA,6.17,NA,0.359,0.8
"65","5/24/2017","17:51:13",20.467,729.2,77.5,6.98,89,7.73,205.7,42.31,0,-0.07,NA,6.18,NA,0.382,0.9
"66","5/24/2017","17:51:14",20.463,729.2,77.4,6.98,89,7.73,205.7,42.33,0,-0.07,NA,6.21,NA,0.405,0.9
"67","5/24/2017","17:51:15",20.459,729.2,77.4,6.97,88.9,7.72,205.8,42.47,0,-0.07,NA,6.23,NA,0.435,1
"68","5/24/2017","17:51:16",20.455,729.1,77.4,6.97,89,7.72,205.9,42.49,0,-0.07,NA,6.21,NA,0.462,1.1
"69","5/24/2017","17:51:17",20.452,729.1,77.3,6.97,88.9,7.71,206,42.57,0,-0.08,NA,6.14,NA,0.49,1.1
"70","5/24/2017","17:51:18",20.447,729.2,77.3,6.97,88.9,7.71,206.1,42.54,0,-0.07,NA,6.16,NA,0.519,1.2
"71","5/24/2017","17:51:19",20.443,729.1,77.3,6.96,88.9,7.7,206.2,42.46,0,-0.08,NA,6.21,NA,0.555,1.2
"72","5/24/2017","17:51:20",20.438,729.2,77.2,6.96,88.9,7.69,206.3,42.46,0,-0.08,NA,6.22,NA,0.586,1.2
"73","5/24/2017","17:51:21",20.435,729.2,77.2,6.96,88.9,7.69,206.4,42.56,0,-0.08,NA,6.22,NA,0.616,1.2
"74","5/24/2017","17:51:22",20.432,729.2,77.1,6.95,88.9,7.68,206.4,42.57,0,-0.08,NA,6.34,NA,0.645,1.2
"75","5/24/2017","17:51:23",20.43,729.2,77.1,6.95,88.9,7.68,206.5,42.47,0,-0.08,NA,6.36,NA,0.68,1.3
"76","5/24/2017","17:51:24",20.428,729.2,77.1,6.95,88.9,7.67,206.6,42.48,0,-0.08,NA,6.34,NA,0.697,1.3
"77","5/24/2017","17:51:25",20.425,729.2,77,6.94,88.9,7.67,206.7,42.58,0,-0.08,NA,6.32,NA,0.738,1.4
"78","5/24/2017","17:51:26",20.421,729.1,77,6.94,89,7.66,206.8,42.68,0,-0.08,NA,6.32,NA,0.768,1.4
"79","5/24/2017","17:51:27",20.417,729.1,76.9,6.94,89,7.66,206.9,42.73,0,-0.08,NA,6.35,NA,0.799,1.4
"80","5/24/2017","17:51:28",20.413,729.2,76.9,6.93,89,7.65,206.9,42.68,0,-0.08,NA,6.42,NA,0.835,1.5
"81","5/24/2017","17:51:29",20.409,729.1,76.9,6.93,89,7.65,207,42.78,0,-0.08,NA,6.45,NA,0.865,1.5
"82","5/24/2017","17:51:30",20.405,729.2,76.8,6.93,89,7.64,207.1,42.85,0,-0.08,NA,6.39,NA,0.897,1.5
"83","5/24/2017","17:51:31",20.398,729.2,76.8,6.92,89,7.64,207.2,42.88,0,-0.08,NA,6.39,NA,0.922,1.6
"84","5/24/2017","17:51:32",20.389,729.2,76.7,6.92,89,7.63,207.3,43.03,0,-0.08,NA,6.38,NA,1.69,1.7
"85","5/24/2017","17:51:33",20.378,729.2,76.7,6.92,89,7.63,207.4,42.99,0,-0.08,NA,6.24,NA,1.704,1.7
"87","5/24/2017","17:51:35",20.356,729.2,76.6,6.91,89,7.62,207.5,43.07,0,-0.09,NA,6.23,NA,1.721,1.7
"88","5/24/2017","17:51:36",20.344,729.2,76.5,6.9,89,7.62,207.5,43.02,0,-0.1,NA,6.25,NA,1.728,1.7
"90","5/24/2017","17:51:38",20.323,729.1,76.3,6.89,89,7.61,207.7,43.16,0,-0.1,NA,6.09,NA,1.731,1.7
"91","5/24/2017","17:51:39",20.311,729.2,76.2,6.89,89,7.61,207.7,43.17,0,-0.1,NA,6,NA,1.735,1.8
"92","5/24/2017","17:51:40",20.293,729.1,76.1,6.88,89,7.61,207.7,43.04,0,-0.11,NA,5.9,NA,1.756,1.8
"93","5/24/2017","17:51:41",20.273,729.1,76,6.87,89,7.6,207.8,42.99,0,-0.11,NA,5.79,NA,1.775,1.9
"94","5/24/2017","17:51:42",20.252,729.2,75.9,6.86,89,7.6,207.9,42.97,0,-0.12,NA,5.72,NA,1.79,1.9
"95","5/24/2017","17:51:43",20.237,729.2,75.7,6.85,89,7.6,207.9,42.86,0,-0.12,NA,5.66,NA,1.8,1.9
"96","5/24/2017","17:51:44",20.224,729.1,75.6,6.84,89,7.59,208,42.72,0,-0.12,NA,5.68,NA,1.808,1.9
"97","5/24/2017","17:51:45",20.214,729.2,75.5,6.83,89,7.59,208,42.62,0,-0.12,NA,5.65,NA,1.815,1.9
"98","5/24/2017","17:51:46",20.202,729.2,75.3,6.82,89,7.59,208,42.6,0,-0.12,NA,5.65,NA,1.82,1.9
"99","5/24/2017","17:51:47",20.189,729.2,75.2,6.81,89,7.58,208.1,42.59,0,-0.13,NA,5.52,NA,1.825,1.9
"100","5/24/2017","17:51:48",20.173,729.2,75,6.79,89,7.58,208.1,42.5,0,-0.13,NA,5.47,NA,1.838,2
"101","5/24/2017","17:51:49",20.161,729.1,74.8,6.78,89,7.58,208.2,42.5,0,-0.13,NA,5.44,NA,1.849,2
"102","5/24/2017","17:51:50",20.148,729.2,74.7,6.77,89,7.57,208.2,42.62,0,-0.14,NA,5.38,NA,1.863,2.1
"103","5/24/2017","17:51:51",20.131,729.1,74.6,6.76,89,7.57,208.3,42.59,0,-0.14,NA,5.37,NA,1.876,2.1
"104","5/24/2017","17:51:52",20.121,729.1,74.4,6.75,89,7.57,208.3,42.71,0,-0.14,NA,5.4,NA,1.889,2.1
"105","5/24/2017","17:51:53",20.113,729.1,74.2,6.73,89,7.56,208.4,42.6,0,-0.15,NA,5.39,NA,1.901,2.1
"106","5/24/2017","17:51:54",20.109,729.2,74.1,6.72,89,7.56,208.5,42.59,0,-0.14,NA,5.38,NA,1.915,2.1
"107","5/24/2017","17:51:55",20.107,729.1,74,6.71,88.9,7.56,208.5,42.73,0,-0.13,NA,5.32,NA,1.925,2.1
"108","5/24/2017","17:51:56",20.1,729.1,73.9,6.71,89,7.56,208.6,42.77,0,-0.13,NA,5.28,NA,1.935,2.1
"109","5/24/2017","17:51:57",20.092,729.1,73.8,6.7,89,7.55,208.6,42.86,0,-0.13,NA,5.17,NA,1.944,2.2
"110","5/24/2017","17:51:58",20.083,729.1,73.7,6.69,89,7.55,208.7,43.02,0,-0.14,NA,5.19,NA,1.955,2.2
