"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"34","8/16/2017","10:55:31",25.853,743.3,107.5,8.73,353.6,8.35,NA,NA,NA,-860.85,0,0.91,0.91,NA,NA,0.886,3.34,NA,NA,0
"35","8/16/2017","10:55:32",25.855,743.5,107.5,8.73,353.6,8.35,NA,NA,NA,-860.87,0,0.91,0.91,NA,NA,0.887,3.35,NA,NA,0.003
"36","8/16/2017","10:55:33",25.856,743.4,107.5,8.74,353.6,8.35,NA,NA,NA,-860.86,0,0.912,0.91,NA,NA,0.879,3.32,NA,NA,0.008
"37","8/16/2017","10:55:34",25.857,743.4,107.5,8.74,353.7,8.36,NA,NA,NA,-860.86,0,0.9,0.9,NA,NA,0.877,3.31,NA,NA,0.012
"38","8/16/2017","10:55:35",25.858,743.4,107.5,8.74,353.6,8.36,NA,NA,NA,-860.87,0,0.914,0.91,NA,NA,0.867,3.27,NA,NA,0.017
"39","8/16/2017","10:55:36",25.859,743.5,107.5,8.74,353.7,8.36,NA,NA,NA,-860.87,0,0.908,0.91,NA,NA,0.876,3.3,NA,NA,0.024
"40","8/16/2017","10:55:37",25.86,743.4,107.6,8.74,353.7,8.36,NA,NA,NA,-860.87,0,0.914,0.91,NA,NA,0.881,3.32,NA,NA,0.031
"41","8/16/2017","10:55:38",25.861,743.4,107.6,8.74,353.7,8.37,NA,NA,NA,-860.86,0,0.913,0.91,NA,NA,0.88,3.32,NA,NA,0.038
"42","8/16/2017","10:55:39",25.861,743.3,107.6,8.74,353.7,8.37,NA,NA,NA,-860.86,0,0.904,0.9,NA,NA,0.894,3.37,NA,NA,0.045
"43","8/16/2017","10:55:40",25.861,743.4,107.6,8.74,353.7,8.37,NA,NA,NA,-860.86,0,0.891,0.89,NA,NA,0.898,3.39,NA,NA,0.056
"44","8/16/2017","10:55:41",25.862,743.5,107.6,8.75,353.7,8.38,NA,NA,NA,-860.86,0,0.891,0.89,NA,NA,0.92,3.47,NA,NA,0.065
"45","8/16/2017","10:55:42",25.862,743.4,107.6,8.75,353.7,8.38,NA,NA,NA,-860.88,0,0.896,0.9,NA,NA,0.931,3.51,NA,NA,0.076
"46","8/16/2017","10:55:43",25.862,743.5,107.6,8.75,353.7,8.38,NA,NA,NA,-860.86,0,0.89,0.89,NA,NA,0.953,3.59,NA,NA,0.083
"47","8/16/2017","10:55:44",25.861,743.4,107.6,8.75,353.7,8.39,NA,NA,NA,-860.87,0,0.905,0.9,NA,NA,0.973,3.67,NA,NA,0.096
"48","8/16/2017","10:55:45",25.86,743.4,107.6,8.75,353.7,8.4,NA,NA,NA,-860.86,0,0.921,0.92,NA,NA,1,3.77,NA,NA,0.103
"49","8/16/2017","10:55:46",25.86,743.4,107.6,8.75,353.7,8.4,NA,NA,NA,-860.85,0,0.941,0.94,NA,NA,1.017,3.83,NA,NA,0.112
"50","8/16/2017","10:55:47",25.859,743.5,107.6,8.75,353.7,8.41,NA,NA,NA,-860.84,0,0.953,0.95,NA,NA,1.023,3.86,NA,NA,0.121
"51","8/16/2017","10:55:48",25.859,743.5,107.6,8.75,353.7,8.41,NA,NA,NA,-860.85,0,0.973,0.97,NA,NA,1.033,3.89,NA,NA,0.133
"52","8/16/2017","10:55:49",25.858,743.3,107.6,8.75,353.7,8.42,NA,NA,NA,-860.85,0,0.989,0.99,NA,NA,1.038,3.91,NA,NA,0.141
"53","8/16/2017","10:55:50",25.858,743.4,107.6,8.75,353.7,8.42,NA,NA,NA,-860.84,0,0.993,0.99,NA,NA,1.036,3.9,NA,NA,0.15
"54","8/16/2017","10:55:51",25.858,743.3,107.6,8.75,353.7,8.43,NA,NA,NA,-860.85,0,0.994,0.99,NA,NA,1.047,3.94,NA,NA,0.159
"55","8/16/2017","10:55:52",25.858,743.4,107.6,8.75,353.7,8.43,NA,NA,NA,-860.85,0,1.008,1.01,NA,NA,1.046,3.94,NA,NA,0.169
"56","8/16/2017","10:55:53",25.858,743.4,107.6,8.75,353.7,8.44,NA,NA,NA,-860.87,0,1.015,1.01,NA,NA,1.054,3.97,NA,NA,0.181
"57","8/16/2017","10:55:54",25.857,743.4,107.6,8.75,353.7,8.45,NA,NA,NA,-860.87,0,1.019,1.02,NA,NA,1.054,3.97,NA,NA,0.193
"58","8/16/2017","10:55:55",25.858,743.4,107.6,8.75,353.7,8.45,NA,NA,NA,-860.86,0,1.034,1.03,NA,NA,1.062,4,NA,NA,0.2
"59","8/16/2017","10:55:56",25.858,743.3,107.6,8.75,353.7,8.46,NA,NA,NA,-860.86,0,1.037,1.04,NA,NA,1.063,4,NA,NA,0.214
"60","8/16/2017","10:55:57",25.857,743.3,107.6,8.75,353.7,8.46,NA,NA,NA,-860.85,0,1.049,1.05,NA,NA,1.061,4,NA,NA,0.222
"61","8/16/2017","10:55:58",25.857,743.4,107.6,8.75,353.7,8.47,NA,NA,NA,-860.85,0,1.061,1.06,NA,NA,1.08,4.07,NA,NA,0.232
"62","8/16/2017","10:55:59",25.857,743.3,107.7,8.75,353.7,8.47,NA,NA,NA,-860.85,0,1.077,1.08,NA,NA,1.08,4.07,NA,NA,0.242
"63","8/16/2017","10:56:00",25.856,743.3,107.7,8.75,353.7,8.48,NA,NA,NA,-860.85,0,1.087,1.09,NA,NA,1.084,4.08,NA,NA,0.253
"64","8/16/2017","10:56:01",25.855,743.5,107.7,8.75,353.7,8.48,NA,NA,NA,-860.86,0,1.094,1.09,NA,NA,1.092,4.11,NA,NA,0.264
"65","8/16/2017","10:56:02",25.854,743.4,107.7,8.75,353.7,8.49,NA,NA,NA,-860.87,0,1.115,1.11,NA,NA,1.091,4.11,NA,NA,0.277
"66","8/16/2017","10:56:03",25.853,743.3,107.7,8.75,353.8,8.49,NA,NA,NA,-860.86,0,1.117,1.12,NA,NA,1.104,4.16,NA,NA,0.289
"67","8/16/2017","10:56:04",25.851,743.4,107.6,8.75,353.8,8.49,NA,NA,NA,-860.86,0,1.123,1.12,NA,NA,1.105,4.16,NA,NA,0.304
"68","8/16/2017","10:56:05",25.85,743.4,107.6,8.75,353.8,8.5,NA,NA,NA,-860.86,0,1.122,1.12,NA,NA,1.111,4.18,NA,NA,0.314
"69","8/16/2017","10:56:06",25.848,743.4,107.6,8.75,353.8,8.5,NA,NA,NA,-860.85,0,1.129,1.13,NA,NA,1.124,4.23,NA,NA,0.334
"70","8/16/2017","10:56:07",25.846,743.4,107.5,8.74,353.8,8.51,NA,NA,NA,-860.85,0,1.134,1.13,NA,NA,1.136,4.28,NA,NA,0.346
"71","8/16/2017","10:56:08",25.844,743.4,107.5,8.74,353.9,8.51,NA,NA,NA,-860.86,0,1.129,1.13,NA,NA,1.139,4.29,NA,NA,0.363
"72","8/16/2017","10:56:09",25.843,743.4,107.4,8.73,353.9,8.52,NA,NA,NA,-860.87,0,1.14,1.14,NA,NA,1.145,4.31,NA,NA,0.38
"73","8/16/2017","10:56:10",25.842,743.4,107.4,8.73,353.9,8.52,NA,NA,NA,-860.88,0,1.155,1.15,NA,NA,1.167,4.39,NA,NA,0.39
"74","8/16/2017","10:56:11",25.841,743.4,107.3,8.72,353.9,8.52,NA,NA,NA,-860.89,0,1.167,1.17,NA,NA,1.186,4.46,NA,NA,0.401
"75","8/16/2017","10:56:12",25.84,743.3,107.2,8.72,353.9,8.53,NA,NA,NA,-860.88,0,1.188,1.19,NA,NA,1.202,4.52,NA,NA,0.408
"76","8/16/2017","10:56:13",25.839,743.4,107.2,8.71,353.9,8.53,NA,NA,NA,-860.88,0,1.197,1.2,NA,NA,1.216,4.58,NA,NA,0.418
"77","8/16/2017","10:56:14",25.838,743.3,107.1,8.71,353.9,8.53,NA,NA,NA,-860.86,0,1.206,1.21,NA,NA,1.246,4.69,NA,NA,0.43
"78","8/16/2017","10:56:15",25.838,743.4,107.1,8.71,353.9,8.54,NA,NA,NA,-860.87,0,1.226,1.23,NA,NA,1.256,4.73,NA,NA,0.438
"79","8/16/2017","10:56:16",25.838,743.4,107,8.7,353.9,8.54,NA,NA,NA,-860.84,0,1.224,1.22,NA,NA,1.264,4.76,NA,NA,0.446
"80","8/16/2017","10:56:17",25.837,743.4,107,8.7,353.9,8.54,NA,NA,NA,-860.83,0,1.239,1.24,NA,NA,1.27,4.78,NA,NA,0.454
"81","8/16/2017","10:56:18",25.837,743.5,106.9,8.7,353.9,8.55,NA,NA,NA,-860.83,0,1.265,1.27,NA,NA,1.262,4.75,NA,NA,0.472
"82","8/16/2017","10:56:19",25.837,743.4,106.9,8.69,353.9,8.55,NA,NA,NA,-860.83,0,1.281,1.28,NA,NA,1.27,4.78,NA,NA,0.482
"83","8/16/2017","10:56:20",25.836,743.4,106.9,8.69,353.9,8.55,NA,NA,NA,-860.85,0,1.296,1.3,NA,NA,1.272,4.79,NA,NA,0.496
"84","8/16/2017","10:56:21",25.836,743.4,106.9,8.69,353.9,8.56,NA,NA,NA,-860.84,0,1.308,1.31,NA,NA,1.264,4.76,NA,NA,0.511
"85","8/16/2017","10:56:22",25.835,743.3,106.8,8.69,353.9,8.56,NA,NA,NA,-860.85,0,1.326,1.33,NA,NA,1.267,4.77,NA,NA,0.527
"86","8/16/2017","10:56:23",25.833,743.3,106.8,8.68,353.9,8.56,NA,NA,NA,-860.85,0,1.338,1.34,NA,NA,1.253,4.72,NA,NA,0.548
"87","8/16/2017","10:56:24",25.832,743.5,106.7,8.68,353.9,8.56,NA,NA,NA,-860.84,0,1.353,1.35,NA,NA,1.254,4.72,NA,NA,0.566
"88","8/16/2017","10:56:25",25.831,743.4,106.7,8.68,353.9,8.57,NA,NA,NA,-860.85,0,1.364,1.36,NA,NA,1.24,4.66,NA,NA,0.588
"89","8/16/2017","10:56:26",25.83,743.4,106.7,8.67,353.9,8.57,NA,NA,NA,-860.85,0,1.373,1.37,NA,NA,1.239,4.66,NA,NA,0.603
"90","8/16/2017","10:56:27",25.829,743.4,106.6,8.67,354,8.57,NA,NA,NA,-860.86,0,1.398,1.4,NA,NA,1.241,4.67,NA,NA,0.625
"91","8/16/2017","10:56:28",25.828,743.4,106.6,8.67,354,8.57,NA,NA,NA,-860.87,0,1.412,1.41,NA,NA,1.234,4.64,NA,NA,0.643
"92","8/16/2017","10:56:29",25.827,743.3,106.5,8.66,354,8.57,NA,NA,NA,-860.88,0,1.431,1.43,NA,NA,1.234,4.64,NA,NA,0.664
"93","8/16/2017","10:56:30",25.826,743.5,106.5,8.66,354,8.58,NA,NA,NA,-860.87,0,1.451,1.45,NA,NA,1.241,4.67,NA,NA,0.678
"94","8/16/2017","10:56:31",25.825,743.5,106.4,8.65,354,8.58,NA,NA,NA,-860.88,0,1.464,1.46,NA,NA,1.231,4.63,NA,NA,0.704
"95","8/16/2017","10:56:32",25.824,743.4,106.4,8.65,354,8.58,NA,NA,NA,-860.87,0,1.474,1.47,NA,NA,1.229,4.62,NA,NA,0.724
"96","8/16/2017","10:56:33",25.823,743.4,106.3,8.64,354,8.58,NA,NA,NA,-860.87,0,1.481,1.48,NA,NA,1.224,4.61,NA,NA,0.744
"97","8/16/2017","10:56:34",25.822,743.5,106.2,8.64,354,8.58,NA,NA,NA,-860.85,0,1.484,1.48,NA,NA,1.228,4.62,NA,NA,0.766
"98","8/16/2017","10:56:35",25.822,743.4,106.2,8.64,354,8.58,NA,NA,NA,-860.86,0,1.493,1.49,NA,NA,1.233,4.64,NA,NA,0.783
"99","8/16/2017","10:56:36",25.821,743.4,106.1,8.63,354,8.59,NA,NA,NA,-860.86,0,1.501,1.5,NA,NA,1.233,4.64,NA,NA,0.81
"100","8/16/2017","10:56:37",25.821,743.4,106.1,8.63,354.1,8.59,NA,NA,NA,-860.86,0,1.503,1.5,NA,NA,1.232,4.64,NA,NA,0.835
"101","8/16/2017","10:56:38",25.821,743.5,106.1,8.63,354.1,8.59,NA,NA,NA,-860.85,0,1.505,1.5,NA,NA,1.222,4.6,NA,NA,0.852
"102","8/16/2017","10:56:39",25.82,743.4,106,8.62,354.1,8.59,NA,NA,NA,-860.84,0,1.503,1.5,NA,NA,1.228,4.62,NA,NA,0.882
