"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"5","8/8/2017","12:20:19",25.381,746.6,104.4,8.81,11.8,7.44,NA,NA,NA,-858.26,0,0.082,0.08,NA,NA,0.309,1.18,NA,NA,0
"6","8/8/2017","12:20:20",25.629,746.6,93,7.61,420.7,7.43,NA,NA,NA,-858.47,0,0.123,0.12,NA,NA,0.366,1.4,NA,NA,0.004
"7","8/8/2017","12:20:21",25.623,746.6,87.1,7.1,425.6,7.44,NA,NA,NA,-857.97,0,0.166,0.17,NA,NA,0.433,1.65,NA,NA,0.01
"8","8/8/2017","12:20:22",25.598,746.6,83.8,6.84,426.4,7.44,NA,NA,NA,-857.87,0,0.206,0.21,NA,NA,0.518,1.97,NA,NA,0.019
"9","8/8/2017","12:20:23",25.596,746.6,82,6.7,426.6,7.44,NA,NA,NA,-857.9,0,0.243,0.24,NA,NA,0.616,2.33,NA,NA,0.029
"10","8/8/2017","12:20:24",25.571,746.6,76.7,6.26,426.6,7.44,NA,NA,NA,-857.96,0,0.291,0.29,NA,NA,0.711,2.69,NA,NA,0.039
"11","8/8/2017","12:20:25",25.491,746.6,76.2,6.23,426.4,7.44,NA,NA,NA,-857.98,0,0.353,0.35,NA,NA,0.815,3.08,NA,NA,0.053
"12","8/8/2017","12:20:26",25.45,746.6,76.3,6.25,426.4,7.44,NA,NA,NA,-858.03,0,0.419,0.42,NA,NA,0.935,3.53,NA,NA,0.069
"13","8/8/2017","12:20:27",25.443,746.6,76.8,6.29,426.3,7.44,NA,NA,NA,-858.08,0,0.491,0.49,NA,NA,1.031,3.89,NA,NA,0.083
"14","8/8/2017","12:20:28",25.442,746.6,77.1,6.31,426.3,7.45,NA,NA,NA,-858.08,0,0.548,0.55,NA,NA,1.146,4.31,NA,NA,0.096
"15","8/8/2017","12:20:29",25.434,746.6,77.3,6.33,426.2,7.45,NA,NA,NA,-858.08,0,0.617,0.62,NA,NA,1.244,4.68,NA,NA,0.11
"16","8/8/2017","12:20:30",25.421,746.6,77.3,6.33,426.3,7.45,NA,NA,NA,-858.09,0,0.693,0.69,NA,NA,1.32,4.97,NA,NA,0.124
"17","8/8/2017","12:20:31",25.408,746.6,77.3,6.33,426.3,7.45,NA,NA,NA,-858.05,0,0.745,0.75,NA,NA,1.401,5.27,NA,NA,0.141
"18","8/8/2017","12:20:32",25.402,746.6,77.2,6.33,426.2,7.45,NA,NA,NA,-858.08,0,0.804,0.8,NA,NA,1.468,5.52,NA,NA,0.155
"19","8/8/2017","12:20:33",25.397,746.6,77.3,6.33,426.2,7.46,NA,NA,NA,-858.08,0,0.852,0.85,NA,NA,1.509,5.67,NA,NA,0.168
"20","8/8/2017","12:20:34",25.389,746.6,77.3,6.33,426.2,7.46,NA,NA,NA,-858.05,0,0.904,0.9,NA,NA,1.554,5.84,NA,NA,0.182
"21","8/8/2017","12:20:35",25.378,746.5,77.2,6.33,426.2,7.46,NA,NA,NA,-858.04,0,0.947,0.95,NA,NA,1.57,5.9,NA,NA,0.199
"22","8/8/2017","12:20:36",25.355,746.5,77.2,6.33,426.4,7.47,NA,NA,NA,-858.05,0,0.997,1,NA,NA,1.568,5.89,NA,NA,0.212
"23","8/8/2017","12:20:37",25.333,746.6,77.2,6.33,426.3,7.47,NA,NA,NA,-858.07,0,1.046,1.05,NA,NA,1.561,5.87,NA,NA,0.226
"24","8/8/2017","12:20:38",25.326,746.6,77.1,6.33,426.2,7.47,NA,NA,NA,-858.07,0,1.094,1.09,NA,NA,1.577,5.93,NA,NA,0.24
"25","8/8/2017","12:20:39",25.315,746.6,77.1,6.32,426.1,7.47,NA,NA,NA,-858.07,0,1.137,1.14,NA,NA,1.594,5.99,NA,NA,0.255
"26","8/8/2017","12:20:40",25.295,746.6,77,6.32,425.9,7.48,NA,NA,NA,-858.07,0,1.179,1.18,NA,NA,1.602,6.02,NA,NA,0.277
"27","8/8/2017","12:20:41",25.268,746.6,77,6.32,425.7,7.48,NA,NA,NA,-858.06,0,1.209,1.21,NA,NA,1.611,6.05,NA,NA,0.298
"28","8/8/2017","12:20:42",25.249,746.6,77,6.33,425.5,7.48,NA,NA,NA,-858.06,0,1.255,1.25,NA,NA,1.607,6.04,NA,NA,0.32
"29","8/8/2017","12:20:43",25.229,746.6,77,6.33,425.3,7.48,NA,NA,NA,-858.09,0,1.278,1.28,NA,NA,1.599,6.01,NA,NA,0.341
"30","8/8/2017","12:20:44",25.212,746.6,77.1,6.33,425.1,7.49,NA,NA,NA,-858.06,0,1.302,1.3,NA,NA,1.607,6.04,NA,NA,0.367
"31","8/8/2017","12:20:45",25.19,746.6,77.1,6.34,425,7.49,NA,NA,NA,-858.09,0,1.312,1.31,NA,NA,1.605,6.03,NA,NA,0.389
"32","8/8/2017","12:20:46",25.169,746.6,77.2,6.35,424.8,7.49,NA,NA,NA,-858.11,0,1.33,1.33,NA,NA,1.604,6.03,NA,NA,0.411
"33","8/8/2017","12:20:47",25.15,746.6,77.2,6.36,424.7,7.49,NA,NA,NA,-858.1,0,1.365,1.36,NA,NA,1.607,6.04,NA,NA,0.432
"34","8/8/2017","12:20:48",25.136,746.6,77.3,6.37,424.5,7.5,NA,NA,NA,-858.1,0,1.386,1.39,NA,NA,1.615,6.07,NA,NA,0.458
"35","8/8/2017","12:20:49",25.118,746.5,77.4,6.38,424.3,7.5,NA,NA,NA,-858.08,0,1.408,1.41,NA,NA,1.596,6,NA,NA,0.48
"36","8/8/2017","12:20:50",25.104,746.6,77.5,6.39,424.1,7.5,NA,NA,NA,-858.11,0,1.431,1.43,NA,NA,1.583,5.95,NA,NA,0.502
"37","8/8/2017","12:20:51",25.09,746.6,77.6,6.4,424,7.5,NA,NA,NA,-858.14,0,1.438,1.44,NA,NA,1.582,5.95,NA,NA,0.524
"38","8/8/2017","12:20:52",25.08,746.6,77.8,6.41,424,7.5,NA,NA,NA,-858.16,0,1.462,1.46,NA,NA,1.586,5.96,NA,NA,0.55
"39","8/8/2017","12:20:53",25.075,746.6,77.9,6.42,424,7.51,NA,NA,NA,-858.18,0,1.465,1.46,NA,NA,1.591,5.98,NA,NA,0.572
"40","8/8/2017","12:20:54",25.072,746.6,78,6.43,424,7.51,NA,NA,NA,-858.2,0,1.481,1.48,NA,NA,1.601,6.02,NA,NA,0.594
"41","8/8/2017","12:20:55",25.067,746.6,78.1,6.44,424,7.51,NA,NA,NA,-858.21,0,1.491,1.49,NA,NA,1.6,6.01,NA,NA,0.616
"42","8/8/2017","12:20:56",25.065,746.6,78.1,6.44,424,7.51,NA,NA,NA,-858.21,0,1.501,1.5,NA,NA,1.588,5.97,NA,NA,0.637
"43","8/8/2017","12:20:57",25.063,746.6,78.1,6.44,424,7.51,NA,NA,NA,-858.22,0,1.511,1.51,NA,NA,1.588,5.97,NA,NA,0.662
"44","8/8/2017","12:20:58",25.06,746.6,78.1,6.44,424,7.51,NA,NA,NA,-858.26,0,1.505,1.5,NA,NA,1.581,5.94,NA,NA,0.678
"45","8/8/2017","12:20:59",25.06,746.6,78.1,6.44,424,7.51,NA,NA,NA,-858.25,0,1.5,1.5,NA,NA,1.579,5.93,NA,NA,0.693
"46","8/8/2017","12:21:00",25.058,746.6,78.1,6.44,423.9,7.51,NA,NA,NA,-858.25,0,1.508,1.51,NA,NA,1.588,5.97,NA,NA,0.708
"47","8/8/2017","12:21:01",25.055,746.6,78.1,6.44,423.9,7.51,NA,NA,NA,-858.21,0,1.502,1.5,NA,NA,1.584,5.95,NA,NA,0.726
"48","8/8/2017","12:21:02",25.051,746.6,78,6.43,423.8,7.51,NA,NA,NA,-858.24,0,1.506,1.51,NA,NA,1.57,5.9,NA,NA,0.742
"49","8/8/2017","12:21:03",25.049,746.6,78,6.43,423.8,7.52,NA,NA,NA,-858.27,0,1.509,1.51,NA,NA,1.55,5.83,NA,NA,0.758
"50","8/8/2017","12:21:04",25.045,746.5,77.9,6.42,423.8,7.52,NA,NA,NA,-858.33,0,1.515,1.51,NA,NA,1.529,5.75,NA,NA,0.774
"51","8/8/2017","12:21:05",25.042,746.6,77.7,6.41,423.8,7.52,NA,NA,NA,-858.31,0,1.527,1.53,NA,NA,1.503,5.65,NA,NA,0.794
"52","8/8/2017","12:21:06",25.037,746.5,77.6,6.4,423.7,7.52,NA,NA,NA,-858.29,0,1.519,1.52,NA,NA,1.503,5.65,NA,NA,0.811
"53","8/8/2017","12:21:07",25.033,746.7,77.4,6.39,423.7,7.52,NA,NA,NA,-858.29,0,1.52,1.52,NA,NA,1.511,5.68,NA,NA,0.828
"54","8/8/2017","12:21:08",25.03,746.6,77.3,6.37,423.7,7.52,NA,NA,NA,-858.19,0,1.515,1.51,NA,NA,1.495,5.62,NA,NA,0.845
"55","8/8/2017","12:21:09",25.025,746.6,77.1,6.36,423.7,7.52,NA,NA,NA,-858.2,0,1.503,1.5,NA,NA,1.491,5.61,NA,NA,0.861
"56","8/8/2017","12:21:10",25.019,746.6,76.9,6.35,423.7,7.52,NA,NA,NA,-858.15,0,1.493,1.49,NA,NA,1.467,5.52,NA,NA,0.881
"57","8/8/2017","12:21:11",25.015,746.5,76.7,6.33,423.7,7.52,NA,NA,NA,-858.18,0,1.486,1.49,NA,NA,1.46,5.49,NA,NA,0.898
"58","8/8/2017","12:21:12",25.011,746.6,76.5,6.32,423.7,7.52,NA,NA,NA,-858.14,0,1.491,1.49,NA,NA,1.461,5.49,NA,NA,0.915
"59","8/8/2017","12:21:13",25.008,746.6,76.3,6.3,423.7,7.52,NA,NA,NA,-858.15,0,1.489,1.49,NA,NA,1.459,5.48,NA,NA,0.933
"60","8/8/2017","12:21:14",25.006,746.6,76.2,6.29,423.7,7.52,NA,NA,NA,-858.15,0,1.47,1.47,NA,NA,1.444,5.43,NA,NA,0.954
"61","8/8/2017","12:21:15",25.005,746.6,76,6.27,423.7,7.53,NA,NA,NA,-858.18,0,1.465,1.47,NA,NA,1.443,5.42,NA,NA,0.972
"62","8/8/2017","12:21:16",25.004,746.6,75.8,6.26,423.7,7.53,NA,NA,NA,-858.18,0,1.454,1.45,NA,NA,1.452,5.46,NA,NA,0.99
"63","8/8/2017","12:21:17",25.002,746.6,75.7,6.25,423.7,7.53,NA,NA,NA,-858.2,0,1.458,1.46,NA,NA,1.428,5.37,NA,NA,1.005
"64","8/8/2017","12:21:18",25,746.6,75.6,6.24,423.7,7.53,NA,NA,NA,-858.21,0,1.454,1.45,NA,NA,1.403,5.28,NA,NA,1.019
"65","8/8/2017","12:21:19",24.998,746.6,75.4,6.23,423.7,7.53,NA,NA,NA,-858.17,0,1.448,1.45,NA,NA,1.407,5.29,NA,NA,1.03
"66","8/8/2017","12:21:20",24.997,746.5,75.4,6.22,423.7,7.53,NA,NA,NA,-858.21,0,1.447,1.45,NA,NA,1.397,5.25,NA,NA,1.04
"67","8/8/2017","12:21:21",24.995,746.6,75.2,6.21,423.7,7.53,NA,NA,NA,-858.19,0,1.454,1.45,NA,NA,1.396,5.25,NA,NA,1.051
"68","8/8/2017","12:21:22",24.994,746.6,75.2,6.2,423.7,7.53,NA,NA,NA,-858.19,0,1.442,1.44,NA,NA,1.376,5.18,NA,NA,1.064
"69","8/8/2017","12:21:23",24.993,746.6,75.1,6.2,423.7,7.53,NA,NA,NA,-858.27,0,1.436,1.44,NA,NA,1.361,5.12,NA,NA,1.075
"70","8/8/2017","12:21:24",24.992,746.6,75,6.19,423.7,7.53,NA,NA,NA,-858.27,0,1.419,1.42,NA,NA,1.344,5.06,NA,NA,1.086
"71","8/8/2017","12:21:25",24.991,746.6,74.9,6.18,423.7,7.53,NA,NA,NA,-858.34,0,1.415,1.41,NA,NA,1.345,5.06,NA,NA,1.096
"72","8/8/2017","12:21:26",24.99,746.6,74.8,6.18,423.7,7.53,NA,NA,NA,-858.35,0,1.406,1.41,NA,NA,1.338,5.03,NA,NA,1.107
