"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"1","5/22/2017","16:38:19",20.787,736.5,114.4,10.23,259.1,8.67,160.5,5.22,0,0.48,NA,15.97,NA,0.012,0.1
"2","5/22/2017","16:38:20",20.788,736.6,114.8,10.27,259.1,8.68,160.3,5.43,0,0.53,NA,16.11,NA,0.014,0.1
"3","5/22/2017","16:38:21",20.788,736.6,115.1,10.29,259.1,8.68,160.2,5.67,0,0.57,NA,16.11,NA,0.016,0.1
"4","5/22/2017","16:38:22",20.788,736.5,115.4,10.32,259.2,8.68,160.2,5.8,0,0.62,NA,16.16,NA,0.018,0.1
"5","5/22/2017","16:38:23",20.789,736.5,115.6,10.34,259.2,8.68,160.2,5.96,0,0.66,NA,16.05,NA,0.019,0.1
"6","5/22/2017","16:38:24",20.79,736.5,115.9,10.37,259.2,8.69,160.2,5.9,0,0.69,NA,15.91,NA,0.02,0.1
"8","5/22/2017","16:38:26",20.792,736.5,116.7,10.44,259.2,8.69,160.2,5.91,0,0.74,NA,15.57,NA,0.022,0
"10","5/22/2017","16:38:28",20.794,736.5,117.6,10.52,259.2,8.7,160.1,5.88,0,0.76,NA,15.11,NA,0.023,0
"11","5/22/2017","16:38:29",20.796,736.5,118,10.55,259.3,8.7,160,5.85,0,0.76,NA,14.97,NA,0.024,0
"12","5/22/2017","16:38:30",20.797,736.5,118.3,10.58,259.3,8.7,159.7,5.86,0,0.75,NA,14.73,NA,0.026,0
"13","5/22/2017","16:38:31",20.799,736.5,118.6,10.61,259.3,8.7,159.3,5.9,0,0.75,NA,14.51,NA,0.027,0
"14","5/22/2017","16:38:32",20.801,736.5,118.9,10.63,259.3,8.7,158.9,5.84,0,0.75,NA,14.44,NA,0.028,0
