"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"35","6/6/2017","17:36:27",26.877,743,116.2,9.28,164.4,8.92,128.4,1.09,0,-0.23,NA,2.3,NA,0.005,0
"36","6/6/2017","17:36:28",26.878,743,116.3,9.28,164.4,8.93,128.4,1.11,0,-0.23,NA,2.36,NA,0.007,0.1
"37","6/6/2017","17:36:29",26.88,743,116.3,9.28,164.4,8.93,128.3,1.11,0,-0.24,NA,2.31,NA,0.011,0.2
"38","6/6/2017","17:36:30",26.883,742.9,116.3,9.28,164.4,8.93,128.3,1.12,0,-0.24,NA,2.31,NA,0.015,0.2
"39","6/6/2017","17:36:31",26.886,743,116.3,9.29,164.4,8.93,128.2,1.12,0,-0.23,NA,2.31,NA,0.02,0.2
"40","6/6/2017","17:36:32",26.89,742.9,116.3,9.29,164.4,8.93,128.2,1.13,0,-0.23,NA,2.35,NA,0.025,0.2
"41","6/6/2017","17:36:33",26.893,742.9,116.4,9.29,164.4,8.93,128.2,1.13,0,-0.23,NA,2.36,NA,0.032,0.2
"42","6/6/2017","17:36:34",26.895,742.9,116.4,9.29,164.4,8.94,128.2,1.13,0,-0.24,NA,2.38,NA,0.037,0.2
"43","6/6/2017","17:36:35",26.896,743,116.4,9.29,164.4,8.94,128.1,1.12,0,-0.24,NA,2.42,NA,0.044,0.3
"44","6/6/2017","17:36:36",26.897,742.9,116.4,9.29,164.4,8.94,128.1,1.13,0,-0.24,NA,2.41,NA,0.051,0.3
"45","6/6/2017","17:36:37",26.899,743,116.4,9.29,164.4,8.94,128.1,1.12,0,-0.24,NA,2.43,NA,0.06,0.3
"46","6/6/2017","17:36:38",26.901,742.9,116.4,9.29,164.4,8.94,128,1.13,0,-0.25,NA,2.47,NA,0.069,0.3
"47","6/6/2017","17:36:39",26.902,742.9,116.5,9.29,164.4,8.94,128,1.11,0,-0.24,NA,2.5,NA,0.077,0.3
"48","6/6/2017","17:36:40",26.902,742.9,116.5,9.29,164.4,8.94,128,1.11,0,-0.24,NA,2.56,NA,0.085,0.3
"49","6/6/2017","17:36:41",26.903,742.8,116.5,9.29,164.5,8.94,128.1,1.11,0,-0.25,NA,2.63,NA,0.095,0.3
"50","6/6/2017","17:36:42",26.903,743,116.5,9.29,164.4,8.95,128,1.12,0,-0.25,NA,2.68,NA,0.104,0.4
"51","6/6/2017","17:36:43",26.902,742.9,116.5,9.29,164.5,8.95,128,1.11,0,-0.25,NA,2.66,NA,0.114,0.4
"52","6/6/2017","17:36:44",26.902,742.9,116.4,9.29,164.5,8.95,128,1.13,0,-0.26,NA,2.7,NA,0.123,0.4
"53","6/6/2017","17:36:45",26.902,742.9,116.4,9.29,164.5,8.95,128,1.13,0,-0.25,NA,2.71,NA,0.134,0.4
"54","6/6/2017","17:36:46",26.902,742.8,116.4,9.29,164.5,8.95,128,1.14,0,-0.25,NA,2.73,NA,0.144,0.4
"55","6/6/2017","17:36:47",26.902,742.9,116.4,9.29,164.5,8.95,128.1,1.16,0,-0.25,NA,2.72,NA,0.155,0.4
"56","6/6/2017","17:36:48",26.902,742.9,116.4,9.29,164.5,8.95,128.1,1.17,0,-0.25,NA,2.73,NA,0.166,0.4
"57","6/6/2017","17:36:49",26.902,743,116.4,9.29,164.5,8.95,128.2,1.17,0,-0.25,NA,2.74,NA,0.18,0.5
"58","6/6/2017","17:36:50",26.902,742.9,116.4,9.29,164.4,8.95,128.2,1.16,0,-0.25,NA,2.71,NA,0.192,0.5
"59","6/6/2017","17:36:51",26.901,742.9,116.4,9.29,164.4,8.95,128.2,1.17,0,-0.25,NA,2.67,NA,0.205,0.5
"60","6/6/2017","17:36:52",26.902,742.9,116.4,9.29,164.4,8.95,128.2,1.17,0,-0.24,NA,2.67,NA,0.218,0.5
