"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"37","7/27/2017","13:44:49",29.833,739.7,101.4,7.68,225.5,8.13,NA,NA,NA,-860.54,0,0.229,0.23,NA,NA,0.99,3.73,NA,NA,0
"38","7/27/2017","13:44:50",29.835,739.7,101.4,7.68,225.5,8.13,NA,NA,NA,-860.52,0,0.234,0.23,NA,NA,0.994,3.75,NA,NA,0.01
"39","7/27/2017","13:44:51",29.837,739.7,101.4,7.68,225.5,8.13,NA,NA,NA,-860.54,0,0.233,0.23,NA,NA,0.992,3.74,NA,NA,0.021
"40","7/27/2017","13:44:52",29.84,739.7,101.4,7.68,225.5,8.13,NA,NA,NA,-860.55,0,0.222,0.22,NA,NA,1.001,3.77,NA,NA,0.037
"41","7/27/2017","13:44:53",29.841,739.8,101.4,7.68,225.5,8.13,NA,NA,NA,-860.55,0,0.236,0.24,NA,NA,0.995,3.75,NA,NA,0.052
"42","7/27/2017","13:44:54",29.843,739.7,101.4,7.68,225.5,8.14,NA,NA,NA,-860.56,0,0.237,0.24,NA,NA,0.995,3.75,NA,NA,0.069
"43","7/27/2017","13:44:55",29.844,739.7,101.4,7.68,225.5,8.14,NA,NA,NA,-860.56,0,0.235,0.23,NA,NA,0.993,3.74,NA,NA,0.084
"44","7/27/2017","13:44:56",29.845,739.8,101.4,7.68,225.5,8.14,NA,NA,NA,-860.55,0,0.24,0.24,NA,NA,0.995,3.75,NA,NA,0.096
"45","7/27/2017","13:44:57",29.846,739.7,101.4,7.68,225.5,8.14,NA,NA,NA,-860.57,0,0.252,0.25,NA,NA,0.988,3.72,NA,NA,0.114
"46","7/27/2017","13:44:58",29.846,739.7,101.4,7.68,225.5,8.14,NA,NA,NA,-860.57,0,0.25,0.25,NA,NA,1,3.77,NA,NA,0.132
"47","7/27/2017","13:44:59",29.847,739.7,101.4,7.68,225.5,8.14,NA,NA,NA,-860.56,0,0.244,0.24,NA,NA,0.998,3.76,NA,NA,0.147
"48","7/27/2017","13:45:00",29.847,739.7,101.4,7.68,225.5,8.15,NA,NA,NA,-860.56,0,0.248,0.25,NA,NA,1.002,3.78,NA,NA,0.162
"49","7/27/2017","13:45:01",29.847,739.7,101.4,7.68,225.5,8.15,NA,NA,NA,-860.56,0,0.265,0.27,NA,NA,0.997,3.76,NA,NA,0.174
"50","7/27/2017","13:45:02",29.846,739.7,101.4,7.68,225.5,8.15,NA,NA,NA,-860.57,0,0.255,0.25,NA,NA,1,3.77,NA,NA,0.192
"51","7/27/2017","13:45:03",29.845,739.7,101.4,7.68,225.5,8.15,NA,NA,NA,-860.56,0,0.265,0.27,NA,NA,0.996,3.75,NA,NA,0.21
"52","7/27/2017","13:45:04",29.845,739.8,101.4,7.68,225.4,8.15,NA,NA,NA,-860.56,0,0.256,0.26,NA,NA,0.997,3.76,NA,NA,0.225
"53","7/27/2017","13:45:05",29.844,739.7,101.4,7.68,225.4,8.16,NA,NA,NA,-860.56,0,0.248,0.25,NA,NA,0.991,3.74,NA,NA,0.242
"54","7/27/2017","13:45:06",29.844,739.7,101.4,7.68,225.4,8.16,NA,NA,NA,-860.56,0,0.248,0.25,NA,NA,0.999,3.77,NA,NA,0.256
"55","7/27/2017","13:45:07",29.843,739.8,101.4,7.68,225.4,8.16,NA,NA,NA,-860.55,0,0.252,0.25,NA,NA,0.987,3.72,NA,NA,0.281
"56","7/27/2017","13:45:08",29.843,739.7,101.4,7.68,225.4,8.16,NA,NA,NA,-860.55,0,0.239,0.24,NA,NA,0.983,3.7,NA,NA,0.298
"57","7/27/2017","13:45:09",29.842,739.7,101.4,7.68,225.4,8.17,NA,NA,NA,-860.56,0,0.237,0.24,NA,NA,0.975,3.67,NA,NA,0.316
"58","7/27/2017","13:45:10",29.842,739.7,101.4,7.68,225.4,8.17,NA,NA,NA,-860.54,0,0.233,0.23,NA,NA,0.972,3.67,NA,NA,0.334
"59","7/27/2017","13:45:11",29.842,739.7,101.4,7.68,225.4,8.17,NA,NA,NA,-860.55,0,0.232,0.23,NA,NA,0.967,3.64,NA,NA,0.348
"60","7/27/2017","13:45:12",29.842,739.7,101.4,7.68,225.4,8.17,NA,NA,NA,-860.55,0,0.239,0.24,NA,NA,0.972,3.66,NA,NA,0.373
"61","7/27/2017","13:45:13",29.843,739.7,101.4,7.68,225.4,8.17,NA,NA,NA,-860.56,0,0.233,0.23,NA,NA,0.972,3.66,NA,NA,0.393
"62","7/27/2017","13:45:14",29.843,739.7,101.4,7.68,225.4,8.18,NA,NA,NA,-860.59,0,0.223,0.22,NA,NA,0.983,3.7,NA,NA,0.414
"63","7/27/2017","13:45:15",29.843,739.7,101.4,7.68,225.4,8.18,NA,NA,NA,-860.6,0,0.215,0.22,NA,NA,0.986,3.72,NA,NA,0.438
"64","7/27/2017","13:45:16",29.844,739.8,101.4,7.69,225.4,8.18,NA,NA,NA,-860.6,0,0.199,0.2,NA,NA,0.994,3.75,NA,NA,0.45
"65","7/27/2017","13:45:17",29.843,739.7,101.5,7.69,225.4,8.18,NA,NA,NA,-860.59,0,0.205,0.2,NA,NA,0.988,3.73,NA,NA,0.478
"66","7/27/2017","13:45:18",29.843,739.7,101.5,7.69,225.4,8.18,NA,NA,NA,-860.61,0,0.199,0.2,NA,NA,0.992,3.74,NA,NA,0.498
