"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"16","8/8/2017","18:28:28",27.284,738.8,103.4,8.2,408,7.7,NA,NA,NA,-861.26,0,-0.273,-0.27,NA,NA,1.456,5.47,NA,NA,0
"17","8/8/2017","18:28:29",27.325,738.7,103.5,8.19,407.7,7.79,NA,NA,NA,-861.72,0,-0.277,-0.28,NA,NA,1.461,5.49,NA,NA,0.001
"18","8/8/2017","18:28:30",27.329,738.7,103.5,8.19,407.7,7.8,NA,NA,NA,-862.04,0,-0.276,-0.28,NA,NA,1.469,5.52,NA,NA,0.015
"19","8/8/2017","18:28:31",27.33,738.7,103.5,8.19,407.7,7.81,NA,NA,NA,-862.07,0,-0.276,-0.28,NA,NA,1.466,5.51,NA,NA,0.028
"20","8/8/2017","18:28:32",27.331,738.8,103.5,8.19,407.7,7.81,NA,NA,NA,-862.11,0,-0.283,-0.28,NA,NA,1.465,5.51,NA,NA,0.04
"21","8/8/2017","18:28:33",27.331,738.8,103.4,8.18,407.7,7.82,NA,NA,NA,-862.12,0,-0.28,-0.28,NA,NA,1.474,5.54,NA,NA,0.052
"22","8/8/2017","18:28:34",27.332,738.8,103.4,8.18,407.7,7.83,NA,NA,NA,-862.13,0,-0.274,-0.27,NA,NA,1.46,5.49,NA,NA,0.067
"23","8/8/2017","18:28:35",27.332,738.8,103.3,8.18,407.8,7.83,NA,NA,NA,-862.15,0,-0.267,-0.27,NA,NA,1.463,5.5,NA,NA,0.08
"24","8/8/2017","18:28:36",27.332,738.8,103.3,8.17,407.8,7.84,NA,NA,NA,-862.16,0,-0.258,-0.26,NA,NA,1.463,5.5,NA,NA,0.092
"25","8/8/2017","18:28:37",27.331,738.8,103.2,8.17,407.8,7.84,NA,NA,NA,-862.17,0,-0.247,-0.25,NA,NA,1.466,5.51,NA,NA,0.105
"26","8/8/2017","18:28:38",27.331,738.8,103.2,8.17,407.8,7.85,NA,NA,NA,-862.17,0,-0.238,-0.24,NA,NA,1.458,5.48,NA,NA,0.121
"27","8/8/2017","18:28:39",27.33,738.8,103.2,8.17,407.8,7.85,NA,NA,NA,-862.15,0,-0.232,-0.23,NA,NA,1.468,5.52,NA,NA,0.134
"28","8/8/2017","18:28:40",27.329,738.8,103.2,8.16,407.8,7.86,NA,NA,NA,-862.16,0,-0.237,-0.24,NA,NA,1.467,5.52,NA,NA,0.148
"29","8/8/2017","18:28:41",27.329,738.8,103.2,8.16,407.8,7.86,NA,NA,NA,-862.17,0,-0.239,-0.24,NA,NA,1.474,5.54,NA,NA,0.162
"30","8/8/2017","18:28:42",27.328,738.8,103.2,8.16,407.9,7.87,NA,NA,NA,-862.17,0,-0.236,-0.24,NA,NA,1.488,5.59,NA,NA,0.179
"31","8/8/2017","18:28:43",27.328,738.8,103.2,8.16,407.9,7.87,NA,NA,NA,-862.17,0,-0.242,-0.24,NA,NA,1.501,5.64,NA,NA,0.203
"32","8/8/2017","18:28:44",27.328,738.8,103.2,8.17,407.9,7.88,NA,NA,NA,-862.16,0,-0.241,-0.24,NA,NA,1.492,5.61,NA,NA,0.225
"33","8/8/2017","18:28:45",27.328,738.8,103.2,8.17,407.9,7.88,NA,NA,NA,-862.16,0,-0.236,-0.24,NA,NA,1.507,5.66,NA,NA,0.248
"34","8/8/2017","18:28:46",27.328,738.8,103.2,8.17,407.9,7.89,NA,NA,NA,-862.16,0,-0.23,-0.23,NA,NA,1.505,5.66,NA,NA,0.277
"35","8/8/2017","18:28:47",27.329,738.7,103.2,8.17,407.9,7.89,NA,NA,NA,-862.16,0,-0.242,-0.24,NA,NA,1.509,5.67,NA,NA,0.3
"36","8/8/2017","18:28:48",27.329,738.8,103.2,8.17,407.9,7.9,NA,NA,NA,-862.16,0,-0.248,-0.25,NA,NA,1.507,5.66,NA,NA,0.324
"37","8/8/2017","18:28:49",27.329,738.8,103.2,8.17,407.9,7.99,NA,NA,NA,-862.17,0,-0.255,-0.25,NA,NA,1.526,5.74,NA,NA,0.347
"38","8/8/2017","18:28:50",27.329,738.8,103.2,8.17,407.9,7.99,NA,NA,NA,-862.18,0,-0.265,-0.27,NA,NA,1.524,5.73,NA,NA,0.372
"39","8/8/2017","18:28:51",27.329,738.8,103.2,8.17,407.9,7.99,NA,NA,NA,-862.17,0,-0.253,-0.25,NA,NA,1.531,5.76,NA,NA,0.402
"40","8/8/2017","18:28:52",27.329,738.8,103.2,8.17,407.9,7.99,NA,NA,NA,-862.18,0,-0.263,-0.26,NA,NA,1.527,5.74,NA,NA,0.429
"41","8/8/2017","18:28:53",27.329,738.8,103.2,8.17,407.9,7.99,NA,NA,NA,-862.19,0,-0.274,-0.27,NA,NA,1.522,5.72,NA,NA,1.308
"43","8/8/2017","18:28:55",27.33,738.8,103.2,8.17,407.9,7.99,NA,NA,NA,-862.19,0,-0.294,-0.29,NA,NA,1.526,5.73,NA,NA,1.347
"47","8/8/2017","18:28:59",27.33,738.8,103.2,8.17,407.9,8.02,NA,NA,NA,-862.19,0,-0.302,-0.3,NA,NA,1.548,5.82,NA,NA,1.36
"48","8/8/2017","18:29:00",27.33,738.8,103.2,8.17,407.9,8.02,NA,NA,NA,-862.19,0,-0.303,-0.3,NA,NA,1.546,5.81,NA,NA,1.368
"49","8/8/2017","18:29:01",27.33,738.8,103.2,8.17,407.9,8.02,NA,NA,NA,-862.19,0,-0.303,-0.3,NA,NA,1.544,5.8,NA,NA,1.375
