"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"34","6/21/2017","14:14:57",30.589,722.5,169.2,12.66,101.1,9.06,172.9,3.5,0,0.58,NA,26.06,NA,0,0.1
"35","6/21/2017","14:14:58",30.606,722.5,169.3,12.66,101.1,9.06,173,3.49,0,0.57,NA,25.68,NA,0.002,0.1
"36","6/21/2017","14:14:59",30.621,722.5,169.4,12.67,101.1,9.06,173,3.5,0,0.56,NA,25.65,NA,0.006,0.2
"37","6/21/2017","14:15:00",30.623,722.5,169.4,12.67,101.1,9.06,173,3.5,0,0.56,NA,28.66,NA,0.013,0.3
"38","6/21/2017","14:15:01",30.616,722.4,169.4,12.67,101.2,9.07,173,3.49,0,0.55,NA,30.93,NA,0.021,0.3
"39","6/21/2017","14:15:02",30.602,722.4,169.4,12.67,101.2,9.07,173,3.51,0,0.55,NA,34.06,NA,0.03,0.4
"40","6/21/2017","14:15:03",30.581,722.5,169.3,12.67,101.2,9.07,173,3.52,0,0.57,NA,40.33,NA,0.043,0.5
"41","6/21/2017","14:15:04",30.527,722.5,169.3,12.68,101.3,9.08,173,3.56,0,0.6,NA,45.74,NA,0.057,0.5
"42","6/21/2017","14:15:05",30.469,722.6,169.4,12.69,101.3,9.08,173,3.59,0,0.63,NA,46.43,NA,0.071,0.6
"43","6/21/2017","14:15:06",30.421,722.6,169.7,12.72,101.3,9.09,173,3.62,0,0.65,NA,46.5,NA,0.086,0.6
"44","6/21/2017","14:15:07",30.358,722.6,169.9,12.76,101.4,9.09,173,3.68,0,0.69,NA,46.5,NA,0.103,0.6
"45","6/21/2017","14:15:08",30.3,722.6,170.3,12.79,101.4,9.1,173,3.72,0,0.71,NA,46.42,NA,0.118,0.6
"46","6/21/2017","14:15:09",30.228,722.5,170.6,12.84,101.4,9.11,173,3.78,0,0.74,NA,47.09,NA,0.133,0.6
"47","6/21/2017","14:15:10",30.163,722.6,171,12.87,101.4,9.11,173,3.83,0,0.78,NA,47.73,NA,0.147,0.6
"48","6/21/2017","14:15:11",30.081,722.5,171.3,12.92,101.4,9.12,173,3.9,0,0.8,NA,45.7,NA,0.165,0.6
"49","6/21/2017","14:15:12",30.007,722.5,171.7,12.97,101.5,9.13,173,3.97,0,0.84,NA,48.07,NA,0.18,0.6
"50","6/21/2017","14:15:13",29.937,722.5,172.1,13.01,101.5,9.14,173,4.02,0,0.88,NA,46.5,NA,0.195,0.6
"51","6/21/2017","14:15:14",29.884,722.5,172.6,13.07,101.5,9.14,173,4.06,0,0.91,NA,47.18,NA,0.21,0.6
"52","6/21/2017","14:15:15",29.825,722.5,173.2,13.12,101.5,9.15,172.9,4.11,0,0.95,NA,45.69,NA,0.228,0.6
"53","6/21/2017","14:15:16",29.785,722.5,173.8,13.18,101.4,9.16,172.9,4.16,0,0.98,NA,45.69,NA,0.242,0.6
"54","6/21/2017","14:15:17",29.765,722.6,174.4,13.23,101.4,9.16,172.9,4.21,0,1.02,NA,45.91,NA,0.257,0.6
"55","6/21/2017","14:15:18",29.752,722.5,174.8,13.27,101.4,9.17,172.9,4.23,0,1.05,NA,45.93,NA,0.272,0.6
"56","6/21/2017","14:15:19",29.732,722.5,175.1,13.29,101.4,9.17,172.8,4.25,0,1.07,NA,46.06,NA,0.29,0.6
"57","6/21/2017","14:15:20",29.713,722.5,175.4,13.32,101.4,9.18,172.7,4.24,0,1.11,NA,45.32,NA,0.305,0.6
"58","6/21/2017","14:15:21",29.7,722.5,175.7,13.34,101.4,9.19,172.6,4.25,0,1.13,NA,46.83,NA,0.32,0.6
"59","6/21/2017","14:15:22",29.687,722.5,175.9,13.37,101.4,9.2,172.5,4.26,0,1.14,NA,46.74,NA,0.335,0.6
"60","6/21/2017","14:15:23",29.674,722.5,176.2,13.39,101.4,9.2,172.4,4.27,0,1.15,NA,48.2,NA,0.353,0.6
"61","6/21/2017","14:15:24",29.657,722.5,176.3,13.4,101.3,9.21,172.3,4.28,0,1.15,NA,48.81,NA,0.371,0.7
"62","6/21/2017","14:15:25",29.636,722.5,176.5,13.42,101.3,9.21,172.3,4.32,0,1.17,NA,69.97,NA,0.391,0.8
"63","6/21/2017","14:15:26",29.616,722.5,176.6,13.43,101.3,9.22,172.2,4.35,0,1.19,NA,62.55,NA,0.411,0.8
"64","6/21/2017","14:15:27",29.599,722.4,176.6,13.44,101.2,9.22,172.2,4.4,0,1.22,NA,67.04,NA,0.435,0.8
"65","6/21/2017","14:15:28",29.557,722.4,176.5,13.44,101.2,9.22,172.1,4.48,0,1.27,NA,73.41,NA,0.456,0.9
"66","6/21/2017","14:15:29",29.485,722.4,176.4,13.44,101.2,9.23,172.1,4.55,0,1.33,NA,75.42,NA,0.479,0.9
"67","6/21/2017","14:15:30",29.411,722.4,176.2,13.44,101.2,9.23,172.1,4.63,0,1.39,NA,70.93,NA,0.504,1
