"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"48","8/15/2017","8:29:55",25.116,733.1,87.1,7.17,470,7.94,NA,NA,NA,-853.65,0,1.116,1.12,NA,NA,1.891,7.1,NA,NA,0
"49","8/15/2017","8:29:56",25.107,733.1,86.9,7.16,470,7.94,NA,NA,NA,-853.6,0,1.116,1.12,NA,NA,1.882,7.07,NA,NA,0.002
"50","8/15/2017","8:29:57",25.099,733.1,86.7,7.14,470.1,7.95,NA,NA,NA,-853.59,0,1.119,1.12,NA,NA,1.867,7.01,NA,NA,0.013
"51","8/15/2017","8:29:58",25.094,733.1,86.5,7.13,470.1,7.95,NA,NA,NA,-853.58,0,1.115,1.12,NA,NA,1.849,6.94,NA,NA,0.024
"52","8/15/2017","8:29:59",25.089,733.2,86.3,7.11,470.1,7.95,NA,NA,NA,-853.58,0,1.109,1.11,NA,NA,1.831,6.88,NA,NA,0.038
"53","8/15/2017","8:30:00",25.086,733.2,86.2,7.1,470.1,7.95,NA,NA,NA,-853.6,0,1.107,1.11,NA,NA,1.819,6.83,NA,NA,0.05
"54","8/15/2017","8:30:01",25.084,733.1,86,7.09,470.1,7.96,NA,NA,NA,-853.59,0,1.098,1.1,NA,NA,1.813,6.81,NA,NA,0.063
"55","8/15/2017","8:30:02",25.081,733.1,85.8,7.07,470.1,7.96,NA,NA,NA,-853.58,0,1.098,1.1,NA,NA,1.806,6.78,NA,NA,0.075
"56","8/15/2017","8:30:03",25.079,733.2,85.7,7.06,470.1,7.96,NA,NA,NA,-853.58,0,1.09,1.09,NA,NA,1.817,6.83,NA,NA,0.087
"57","8/15/2017","8:30:04",25.076,733.1,85.5,7.05,470.1,7.96,NA,NA,NA,-853.6,0,1.08,1.08,NA,NA,1.804,6.78,NA,NA,0.101
"58","8/15/2017","8:30:05",25.074,733.1,85.4,7.04,470.1,7.96,NA,NA,NA,-853.58,0,1.075,1.08,NA,NA,1.795,6.74,NA,NA,0.113
"59","8/15/2017","8:30:06",25.072,733.1,85.3,7.03,470.1,7.97,NA,NA,NA,-853.59,0,1.069,1.07,NA,NA,1.786,6.71,NA,NA,0.128
