MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
094-04-00,2018-07-31,2018-07-31T15:21:44Z,0.03,0.03,28.913,9.99,129.8,2.106,1.936,7.45,8.97,105,212.5,NA,NA,NA,NA,NA,NA,981.8666666666667
094-04-00,2018-07-31,2018-07-31T15:22:26Z,0.538,0.538,27.975,9.97,127.5,2.449,3.85,7.66,8.78,110.2,211.1,NA,NA,NA,NA,NA,NA,981.8666666666667
094-04-00,2018-07-31,2018-07-31T15:22:29Z,0.596,0.596,27.719,9.38,119.4,2.422,3.977,7.8,8.63,110.9,210.4,NA,NA,NA,NA,NA,NA,981.8666666666667
094-04-00,2018-07-31,2018-07-31T15:22:30Z,0.616,0.616,27.638,9.26,117.6,2.407,4.02,7.85,8.61,111.1,210.2,NA,NA,NA,NA,NA,NA,981.8666666666667
094-04-00,2018-07-31,2018-07-31T15:22:42Z,0.811,0.811,26.817,8.04,100.6,2.141,4.285,8.49,8.3,114.7,208.1,NA,NA,NA,NA,NA,NA,981.8666666666667
094-04-00,2018-07-31,2018-07-31T15:23:28Z,1.494,1.494,26.192,5.88,72.7,2.162,4.42,9.24,8.05,121.7,205.4,NA,NA,NA,NA,NA,NA,981.8666666666667
094-04-00,2018-07-31,2018-07-31T15:23:30Z,1.533,1.533,26.184,5.86,72.5,2.117,4.403,9.36,8.05,121.8,205.4,NA,NA,NA,NA,NA,NA,981.8666666666667
094-04-00,2018-07-31,2018-07-31T15:23:31Z,1.553,1.553,26.179,5.85,72.4,2.098,4.386,9.49,8.05,121.9,205.4,NA,NA,NA,NA,NA,NA,981.8666666666667
094-04-00,2018-07-31,2018-07-31T15:23:32Z,1.581,1.581,26.172,5.83,72.2,2.091,4.372,9.67,8.05,122,205.4,NA,NA,NA,NA,NA,NA,981.7333333333332
094-04-00,2018-07-31,2018-07-31T15:23:33Z,2.316,2.316,26.162,5.82,72,2.093,4.364,9.87,8.04,122,205.4,NA,NA,NA,NA,NA,NA,981.7333333333332
094-04-00,2018-07-31,2018-07-31T15:23:34Z,2.388,2.388,26.147,5.8,71.7,2.073,4.341,10.06,8.04,122.1,205.4,NA,NA,NA,NA,NA,NA,981.8666666666667
094-04-00,2018-07-31,2018-07-31T15:23:35Z,2.425,2.425,26.131,5.5,68,2.077,4.318,10.31,7.95,122.2,205.3,NA,NA,NA,NA,NA,NA,981.7333333333332
