dateTime_Round,pH,orp_mV,phycocyaninBGA_RFU,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,salinity_psu,tds_mgpL,latitude,longitude,altitude_m,depth_m,verticalPosition_m,depthDiff_m,verticalPositionDiff_m
2018-08-06T08:57:33Z,8.426666666666666,127.55833333333334,0,2018-08-06,2018-08-06T08:57:32Z,005,NA,997.2888888888889,26.1475,106.9,8.645,216.85,1.2041666666666666,0,NA,NA,NA,NA,NA,2.733833333333333,2.733833333333333,0.07033333333333358,0.07033333333333358
2018-08-06T08:57:36Z,8.413333333333334,127.88333333333334,0,2018-08-06,2018-08-06T08:57:35Z,005,NA,997.3444444444444,26.058083333333332,103.43333333333334,8.376666666666667,216.6,1.2291666666666667,0,NA,NA,NA,NA,NA,2.8041666666666667,2.8041666666666667,0.07233333333333336,0.07233333333333336
2018-08-06T08:57:39Z,8.3975,128.25833333333333,0,2018-08-06,2018-08-06T08:57:38Z,005,NA,997.2333333333333,25.945666666666668,100.375,8.145,216.3,1.31,0,NA,NA,NA,NA,NA,2.8765,2.8765,0.07341666666666669,0.07341666666666669
2018-08-06T08:57:42Z,8.379166666666666,128.66666666666666,0,2018-08-06,2018-08-06T08:57:41Z,005,NA,997.2555555555555,25.7935,98.55,8.018333333333333,216,1.3966666666666667,0,NA,NA,NA,NA,NA,2.9499166666666667,2.9499166666666667,0.07266666666666666,0.07266666666666666
2018-08-06T08:57:45Z,8.281666666666666,129.1,0,2018-08-06,2018-08-06T08:57:44Z,005,NA,997.2333333333333,25.632583333333333,93.51666666666667,7.629166666666666,215.65833333333333,1.5375,0,NA,NA,NA,NA,NA,3.0225833333333334,3.0225833333333334,0.0761666666666665,0.0761666666666665
2018-08-06T08:57:48Z,8.225833333333334,129.59166666666667,0,2018-08-06,2018-08-06T08:57:47Z,005,NA,997.1999999999999,25.468333333333334,89.98333333333333,7.364166666666667,215.30833333333334,1.7308333333333334,0,NA,NA,NA,NA,NA,3.09875,3.09875,0.0794999999999999,0.0794999999999999
2018-08-06T08:57:51Z,8.205,130.125,0,2018-08-06,2018-08-06T08:57:50Z,005,NA,997.3,25.270583333333335,87.59166666666667,7.193333333333333,214.99166666666667,1.9208333333333334,0,NA,NA,NA,NA,NA,3.17825,3.17825,0.08183333333333342,0.08183333333333342
2018-08-06T08:57:54Z,8.18,130.66666666666666,0,2018-08-06,2018-08-06T08:57:53Z,005,NA,997.2777777777778,25.09525,81.71666666666667,6.735833333333334,214.725,2.1391666666666667,0,NA,NA,NA,NA,NA,3.2600833333333332,3.2600833333333332,0.08158333333333356,0.08158333333333356
2018-08-06T08:57:57Z,8.16,131.3,0,2018-08-06,2018-08-06T08:57:56Z,005,NA,997.3,24.93625,79.4,6.5633333333333335,214.49166666666667,2.3425,0,NA,NA,NA,NA,NA,3.341666666666667,3.341666666666667,0.08208333333333329,0.08208333333333329
2018-08-06T08:58:00Z,8.071666666666667,131.95,0,2018-08-06,2018-08-06T08:57:59Z,005,NA,997.3333333333334,24.738916666666668,76.375,6.333333333333333,214.32500000000002,2.4008333333333334,0,NA,NA,NA,NA,NA,3.42375,3.42375,0.08566666666666656,0.08566666666666656
2018-08-06T08:58:03Z,8.016666666666666,132.6,0,2018-08-06,2018-08-06T08:58:02Z,005,NA,997.3222222222222,24.507833333333334,70.64166666666667,5.885,214.05833333333334,2.4875,0,NA,NA,NA,NA,NA,3.5094166666666666,3.5094166666666666,0.0903333333333336,0.0903333333333336
2018-08-06T08:58:06Z,7.990833333333334,133.35,0,2018-08-06,2018-08-06T08:58:05Z,005,NA,997.211111111111,24.262916666666666,67.56666666666666,5.6525,213.68333333333334,2.689166666666667,0,NA,NA,NA,NA,NA,3.5997500000000002,3.5997500000000002,0.09099999999999975,0.09099999999999975
