dateTime_Round,pH,phycocyaninBGA_RFU,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,salinity_psu,tds_mgpL,orp_mV,latitude,longitude,altitude_m,depth_m,verticalPosition_m
2018-07-10T07:15:15Z,7.03,NA,2018-07-10,2018-07-10T07:15:15Z,098,NA,988.4,12.292,43.8,4.68,221.6,0.45,NA,NA,NA,NA,NA,NA,NA,18.512,18.512
2018-07-10T07:15:18Z,7.02,NA,2018-07-10,2018-07-10T07:15:18Z,098,NA,988.4000000000001,12.2835,44,4.71,221.75,0.435,NA,NA,NA,NA,NA,NA,NA,18.561500000000002,18.561500000000002
2018-07-10T07:15:21Z,7.02,NA,2018-07-10,2018-07-10T07:15:21Z,098,NA,988.5333333333333,12.274,44.3,4.74,221.9,0.42,NA,NA,NA,NA,NA,NA,NA,18.649,18.649
2018-07-10T07:15:24Z,7.02,NA,2018-07-10,2018-07-10T07:15:24Z,098,NA,988.4000000000001,12.263,44.6,4.77,222.1,0.395,NA,NA,NA,NA,NA,NA,NA,18.7395,18.7395
2018-07-10T07:15:27Z,7.02,NA,2018-07-10,2018-07-10T07:15:27Z,098,NA,988.2666666666668,12.248,44.8,4.8,222.2,0.4,NA,NA,NA,NA,NA,NA,NA,18.828,18.828
2018-07-10T07:15:30Z,7.02,NA,2018-07-10,2018-07-10T07:15:30Z,098,NA,988.3333333333334,12.2265,44.95,4.8149999999999995,222.2,0.41000000000000003,NA,NA,NA,NA,NA,NA,NA,18.93,18.93
2018-07-10T07:15:33Z,7.02,NA,2018-07-10,2018-07-10T07:15:33Z,098,NA,988.2666666666668,12.201,45,4.83,222.3,0.45,NA,NA,NA,NA,NA,NA,NA,19.013,19.013
2018-07-10T07:15:36Z,7.02,NA,2018-07-10,2018-07-10T07:15:36Z,098,NA,988.4,12.1555,44.95,4.825,222.3,0.48,NA,NA,NA,NA,NA,NA,NA,19.116999999999997,19.116999999999997
2018-07-10T07:15:39Z,7.02,NA,2018-07-10,2018-07-10T07:15:39Z,098,NA,988.4,12.101,44.9,4.82,222.4,0.5,NA,NA,NA,NA,NA,NA,NA,19.206,19.206
2018-07-10T07:15:42Z,7.02,NA,2018-07-10,2018-07-10T07:15:42Z,098,NA,988.4,12.0425,44.9,4.825,222.4,0.505,NA,NA,NA,NA,NA,NA,NA,19.302,19.302
2018-07-10T07:15:45Z,7.01,NA,2018-07-10,2018-07-10T07:15:45Z,098,NA,988.4,11.992,44.9,4.84,222.4,0.52,NA,NA,NA,NA,NA,NA,NA,19.385,19.385
2018-07-10T07:15:48Z,7.01,NA,2018-07-10,2018-07-10T07:15:48Z,098,NA,988.4,11.9435,45.2,4.87,222.4,5.405,NA,NA,NA,NA,NA,NA,NA,19.4795,19.4795
2018-07-10T07:15:51Z,7.01,NA,2018-07-10,2018-07-10T07:15:51Z,098,NA,988.4,11.914,45.4,4.9,222.4,72.86,NA,NA,NA,NA,NA,NA,NA,19.552,19.552
2018-07-10T07:15:54Z,7.01,NA,2018-07-10,2018-07-10T07:15:54Z,098,NA,988.4000000000001,11.893999999999998,45.75,4.9399999999999995,222.45,13.905,NA,NA,NA,NA,NA,NA,NA,19.628,19.628
2018-07-10T07:15:57Z,7.01,NA,2018-07-10,2018-07-10T07:15:57Z,098,NA,988.4,11.87,46,4.97,222.4,78.45,NA,NA,NA,NA,NA,NA,NA,19.696,19.696
2018-07-10T07:16:00Z,7.01,NA,2018-07-10,2018-07-10T07:16:00Z,098,NA,988.4,11.86,46.150000000000006,4.985,222.4,148.91,NA,NA,NA,NA,NA,NA,NA,19.762999999999998,19.762999999999998
2018-07-10T07:16:03Z,7.01,NA,2018-07-10,2018-07-10T07:16:03Z,098,NA,988.4,11.855,46.3,5,222.4,43.19,NA,NA,NA,NA,NA,NA,NA,19.819,19.819
2018-07-10T07:16:06Z,7.01,NA,2018-07-10,2018-07-10T07:16:06Z,098,NA,988.4,11.8505,46.349999999999994,5.01,222.4,36.92,NA,NA,NA,NA,NA,NA,NA,19.875500000000002,19.875500000000002
2018-07-10T07:16:09Z,7.01,NA,2018-07-10,2018-07-10T07:16:09Z,098,NA,988.4,11.849,46.4,5.01,222.4,84.21,NA,NA,NA,NA,NA,NA,NA,19.926,19.926
2018-07-10T07:16:12Z,7.01,NA,2018-07-10,2018-07-10T07:16:12Z,098,NA,988.4666666666667,11.849,46.45,5.02,222.4,24.095,NA,NA,NA,NA,NA,NA,NA,19.964,19.964
2018-07-10T07:16:15Z,7.01,NA,2018-07-10,2018-07-10T07:16:15Z,098,NA,988.4,11.85,46.5,5.03,222.4,10.71,NA,NA,NA,NA,NA,NA,NA,19.997,19.997
2018-07-10T07:16:18Z,7.01,NA,2018-07-10,2018-07-10T07:16:18Z,098,NA,988.3333333333334,11.8505,46.6,5.03,222.4,49.76,NA,NA,NA,NA,NA,NA,NA,20.024,20.024
