MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
186,2018-06-05,2018-06-05T07:42:34Z,0.005,0.005,25.881,7.18,88.3,5.013,0.174,5.1,8.03,NA,118.3,NA,NA,NA,NA,NA,NA,978.2666666666668
186,2018-06-05,2018-06-05T07:42:58Z,0.083,0.083,25.9,6.11,75.2,4.847,1.631,8.45,7.76,NA,119.1,NA,NA,NA,NA,NA,NA,978.4
186,2018-06-05,2018-06-05T07:43:00Z,0.105,0.105,25.921,6.08,74.8,4.79,1.615,8.45,7.74,NA,119.1,NA,NA,NA,NA,NA,NA,978.2666666666668
186,2018-06-05,2018-06-05T07:43:02Z,0.134,0.134,25.932,6.05,74.5,4.72,1.601,8.4,7.73,NA,119.2,NA,NA,NA,NA,NA,NA,978.2666666666668
186,2018-06-05,2018-06-05T07:43:04Z,0.164,0.164,25.943,6.02,74.1,4.749,1.587,8.36,7.72,NA,119.2,NA,NA,NA,NA,NA,NA,978.2666666666668
186,2018-06-05,2018-06-05T07:43:06Z,0.2,0.2,25.943,6,73.9,4.779,1.573,8.32,7.71,NA,119.3,NA,NA,NA,NA,NA,NA,978.4
186,2018-06-05,2018-06-05T07:43:08Z,0.234,0.234,25.941,5.98,73.6,4.784,1.555,8.34,7.7,NA,119.3,NA,NA,NA,NA,NA,NA,978.2666666666668
186,2018-06-05,2018-06-05T07:43:10Z,0.271,0.271,25.936,5.96,73.4,4.843,1.531,8.4,7.69,NA,119.3,NA,NA,NA,NA,NA,NA,978.2666666666668
186,2018-06-05,2018-06-05T07:43:12Z,0.303,0.303,25.932,5.94,73.2,4.865,1.516,8.4,7.68,NA,119.3,NA,NA,NA,NA,NA,NA,978.2666666666668
186,2018-06-05,2018-06-05T07:43:14Z,0.339,0.339,25.928,5.92,72.9,4.917,1.506,8.45,7.67,NA,119.3,NA,NA,NA,NA,NA,NA,978.2666666666668
186,2018-06-05,2018-06-05T07:43:16Z,0.376,0.376,25.925,5.9,72.6,4.969,1.478,8.52,7.66,NA,119.3,NA,NA,NA,NA,NA,NA,978.2666666666668
186,2018-06-05,2018-06-05T07:43:18Z,0.419,0.419,25.922,5.87,72.3,4.961,1.461,8.58,7.66,NA,119.3,NA,NA,NA,NA,NA,NA,978.2666666666668
186,2018-06-05,2018-06-05T07:43:20Z,0.46,0.46,25.92,5.84,71.9,4.942,1.459,8.63,7.65,NA,119.3,NA,NA,NA,NA,NA,NA,978.4
186,2018-06-05,2018-06-05T07:43:22Z,0.504,0.504,25.918,5.81,71.5,4.937,1.436,8.64,7.64,NA,119.3,NA,NA,NA,NA,NA,NA,978.2666666666668
186,2018-06-05,2018-06-05T07:43:24Z,0.552,0.552,25.919,5.77,71,5.013,1.42,8.66,7.63,NA,119.3,NA,NA,NA,NA,NA,NA,978.2666666666668
186,2018-06-05,2018-06-05T07:43:26Z,0.6,0.6,25.92,5.73,70.6,5.055,1.402,8.63,7.63,NA,119.3,NA,NA,NA,NA,NA,NA,978.4
186,2018-06-05,2018-06-05T07:43:28Z,0.655,0.655,25.919,5.71,70.2,5.185,1.39,8.59,7.62,NA,119.3,NA,NA,NA,NA,NA,NA,978.4
186,2018-06-05,2018-06-05T07:43:30Z,0.705,0.705,25.917,5.68,69.9,5.297,1.387,8.56,7.62,NA,119.3,NA,NA,NA,NA,NA,NA,978.2666666666668
