MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
094-NA-05-00,2018-08-14,2018-08-14T17:26:25Z,0,0,25.098,8.16,99,0.155,1.545,38.88,7.4,252.5,0.1,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:28:11Z,0.833,0.833,27.845,7.21,91.9,2.391,2.204,9.95,7.99,242.6,211,NA,NA,NA,NA,NA,NA,982.5333333333333
094-NA-05-00,2018-08-14,2018-08-14T17:28:15Z,0.893,0.893,27.845,7.2,91.8,2.398,2.172,9.96,7.99,242.6,211,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:28:30Z,1.108,1.108,27.844,7.19,91.6,2.453,2.092,9.92,8,242.7,211.2,NA,NA,NA,NA,NA,NA,982.5333333333333
094-NA-05-00,2018-08-14,2018-08-14T17:28:32Z,1.147,1.147,27.844,7.18,91.6,2.48,2.086,9.89,8,242.6,211.2,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:28:34Z,1.196,1.196,27.844,7.18,91.5,2.479,2.086,10,8,242.6,211.2,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:28:35Z,1.22,1.22,27.844,7.18,91.5,2.51,2.09,10.02,8,242.6,211.3,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:28:37Z,1.266,1.266,27.845,7.18,91.5,2.509,2.093,10.05,8,242.5,211.3,NA,NA,NA,NA,NA,NA,982.2666666666668
094-NA-05-00,2018-08-14,2018-08-14T17:28:38Z,1.294,1.294,27.846,7.18,91.5,2.509,2.103,10.04,8.01,242.5,211.3,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:28:40Z,1.336,1.336,27.846,7.18,91.5,2.52,2.113,10.01,8.01,242.5,211.4,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:28:41Z,1.357,1.357,27.847,7.18,91.5,2.517,2.124,10.02,8.01,242.5,211.4,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:28:43Z,1.402,1.402,27.847,7.18,91.5,2.512,2.14,9.93,8.01,242.4,211.5,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:28:45Z,1.44,1.44,27.847,7.18,91.5,2.451,2.151,9.79,8.01,242.4,211.6,NA,NA,NA,NA,NA,NA,982.5333333333333
094-NA-05-00,2018-08-14,2018-08-14T17:28:47Z,1.487,1.487,27.846,7.17,91.4,2.391,2.152,9.76,8.01,242.3,211.6,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:28:48Z,1.51,1.51,27.846,7.17,91.4,2.377,2.158,9.71,8.02,242.3,211.7,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:28:49Z,1.534,1.534,27.846,7.17,91.4,2.374,2.155,9.6,8.02,242.2,211.7,NA,NA,NA,NA,NA,NA,982.2666666666668
094-NA-05-00,2018-08-14,2018-08-14T17:28:51Z,1.578,1.578,27.845,7.17,91.4,2.386,2.163,9.51,8.02,242.1,211.8,NA,NA,NA,NA,NA,NA,982.2666666666668
094-NA-05-00,2018-08-14,2018-08-14T17:28:52Z,1.608,1.608,27.845,7.17,91.4,2.411,2.168,9.46,8.02,242.1,211.8,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:28:53Z,1.63,1.63,27.844,7.17,91.4,2.394,2.165,9.44,8.02,242.1,211.9,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:28:54Z,1.658,1.658,27.844,7.17,91.3,2.418,2.166,9.44,8.02,242,211.9,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:28:55Z,1.687,1.687,27.844,7.16,91.3,2.43,2.165,9.42,8.02,242,212,NA,NA,NA,NA,NA,NA,982.2666666666668
094-NA-05-00,2018-08-14,2018-08-14T17:28:56Z,1.707,1.707,27.844,7.16,91.3,2.45,2.172,9.43,8.02,242,212,NA,NA,NA,NA,NA,NA,982.5333333333333
094-NA-05-00,2018-08-14,2018-08-14T17:28:58Z,1.757,1.757,27.843,7.16,91.3,2.442,2.147,9.4,8.03,242,212.1,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:28:59Z,1.785,1.785,27.842,7.16,91.3,2.444,2.144,9.38,8.03,241.9,212.2,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:29:00Z,1.809,1.809,27.842,7.16,91.3,2.444,2.14,9.37,8.03,241.9,212.2,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:29:01Z,1.852,1.852,27.842,7.16,91.2,2.457,2.147,9.61,8.03,241.9,212.3,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:29:02Z,1.883,1.883,27.842,7.16,91.2,2.493,2.154,11.77,8.03,241.9,212.3,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:29:03Z,1.908,1.908,27.842,7.15,91.2,2.508,2.172,14.08,8.03,241.9,212.4,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:29:04Z,1.951,1.951,27.841,7.15,91.2,2.523,2.198,26.02,8.03,241.9,212.4,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:29:05Z,1.983,1.983,27.841,7.15,91.1,2.572,2.229,17.41,8.03,241.9,212.5,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:29:06Z,2.014,2.014,27.841,7.15,91.1,2.621,2.263,19.25,8.03,241.8,212.5,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:29:07Z,2.04,2.04,27.841,7.15,91.1,2.632,2.278,31.75,8.03,241.8,212.6,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:29:08Z,2.068,2.068,27.841,7.15,91.1,2.667,2.313,110.32,8.03,241.9,212.6,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:29:09Z,2.091,2.091,27.84,7.14,91.1,2.715,2.361,217.66,8.03,241.9,212.7,NA,NA,NA,NA,NA,NA,982.2666666666668
094-NA-05-00,2018-08-14,2018-08-14T17:29:11Z,2.132,2.132,27.84,7.14,91,0.861,2.475,164.62,8.03,241.9,212.7,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:29:12Z,2.156,2.156,27.84,7.14,90.9,0.56,2.509,66.57,7.87,242,212.8,NA,NA,NA,NA,NA,NA,982.4
094-NA-05-00,2018-08-14,2018-08-14T17:29:13Z,2.176,2.176,27.84,7.13,90.9,0.157,2.515,150.28,7.75,250.2,212.8,NA,NA,NA,NA,NA,NA,982.4
