MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
094-WL-02-00,2018-07-31,2018-07-31T14:27:44Z,0.001,0.001,27.979,8.44,107.8,0.788,0.741,7.47,8.71,174.4,209.1,NA,NA,NA,NA,NA,NA,981.8666666666667
094-WL-02-00,2018-07-31,2018-07-31T14:28:13Z,0.265,0.265,28.042,9.33,119.3,3.141,3.541,7.28,8.77,176.3,210.8,NA,NA,NA,NA,NA,NA,981.8666666666667
094-WL-02-00,2018-07-31,2018-07-31T14:28:17Z,0.339,0.339,28.043,9.36,119.7,3.123,3.604,7.25,8.77,176.5,210.8,NA,NA,NA,NA,NA,NA,981.8666666666667
094-WL-02-00,2018-07-31,2018-07-31T14:28:18Z,0.362,0.362,28.042,9.37,119.8,3.125,3.631,7.23,8.77,176.5,210.8,NA,NA,NA,NA,NA,NA,981.8666666666667
094-WL-02-00,2018-07-31,2018-07-31T14:28:19Z,0.383,0.383,28.042,9.37,119.9,3.122,3.655,7.21,8.77,176.6,210.8,NA,NA,NA,NA,NA,NA,981.8666666666667
094-WL-02-00,2018-07-31,2018-07-31T14:28:20Z,0.403,0.403,28.041,9.38,120,3.115,3.679,7.24,8.77,176.6,210.8,NA,NA,NA,NA,NA,NA,981.8666666666667
094-WL-02-00,2018-07-31,2018-07-31T14:28:21Z,0.427,0.427,28.041,9.39,120,3.099,3.716,7.23,8.78,176.6,210.8,NA,NA,NA,NA,NA,NA,982
094-WL-02-00,2018-07-31,2018-07-31T14:28:23Z,0.466,0.466,28.039,9.39,120.1,3.088,3.763,7.2,8.78,176.7,210.8,NA,NA,NA,NA,NA,NA,981.7333333333332
094-WL-02-00,2018-07-31,2018-07-31T14:28:24Z,0.487,0.487,28.038,9.4,120.2,3.083,3.781,7.18,8.78,176.8,210.8,NA,NA,NA,NA,NA,NA,981.8666666666667
094-WL-02-00,2018-07-31,2018-07-31T14:28:25Z,0.512,0.512,28.037,9.4,120.2,3.061,3.801,7.19,8.78,176.8,210.8,NA,NA,NA,NA,NA,NA,981.8666666666667
094-WL-02-00,2018-07-31,2018-07-31T14:28:26Z,0.544,0.544,28.034,9.4,120.2,3.067,3.83,7.2,8.78,176.8,210.8,NA,NA,NA,NA,NA,NA,981.8666666666667
094-WL-02-00,2018-07-31,2018-07-31T14:28:27Z,0.572,0.572,28.031,9.4,120.2,3.077,3.842,7.23,8.78,176.9,210.8,NA,NA,NA,NA,NA,NA,981.8666666666667
094-WL-02-00,2018-07-31,2018-07-31T14:28:28Z,0.601,0.601,28.027,9.4,120.2,3.073,3.854,7.21,8.78,176.9,210.8,NA,NA,NA,NA,NA,NA,981.8666666666667
094-WL-02-00,2018-07-31,2018-07-31T14:28:29Z,0.629,0.629,28.023,9.4,120.2,3.067,3.871,7.2,8.78,176.9,210.8,NA,NA,NA,NA,NA,NA,981.8666666666667
094-WL-02-00,2018-07-31,2018-07-31T14:28:30Z,1.395,1.395,28.019,9.4,120.2,3.05,3.884,7.21,8.78,177,210.8,NA,NA,NA,NA,NA,NA,981.8666666666667
094-WL-02-00,2018-07-31,2018-07-31T14:28:31Z,1.43,1.43,28.015,9.4,120.1,3.035,3.902,7.2,8.78,177,210.8,NA,NA,NA,NA,NA,NA,981.8666666666667
094-WL-02-00,2018-07-31,2018-07-31T14:28:34Z,1.483,1.483,27.993,9.39,120,3.007,3.946,7.21,8.78,177.1,210.8,NA,NA,NA,NA,NA,NA,981.8666666666667
094-WL-02-00,2018-07-31,2018-07-31T14:28:52Z,1.668,1.668,27.639,8.86,112.5,2.888,3.785,7.92,8.62,177.9,210.4,NA,NA,NA,NA,NA,NA,981.8666666666667
094-WL-02-00,2018-07-31,2018-07-31T14:29:16Z,1.92,1.92,27.503,8.33,105.6,3.545,3.817,23.39,8.58,179.5,210.3,NA,NA,NA,NA,NA,NA,981.8666666666667
