dateTime_Round,pH,orp_mV,NTU,VPos.m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,phycocyaninBGA_RFU,salinity_psu,tds_mgpL,latitude,longitude,altitude_m,depth_m,verticalPosition_m,depthDiff_m,verticalPositionDiff_m
2018-06-14T14:45:30Z,7.17,122.3,13.56,10.466666666666667,2018-06-14,2018-06-14T14:45:30Z,089,NA,987.6444444444444,14.857,1.4,0.14,311.53333333333336,NA,NA,NA,NA,NA,NA,NA,NA,10.368,10.368,0.1653333333333329,0.1653333333333329
2018-06-14T14:45:33Z,7.163333333333333,121.26666666666667,13.553333333333333,10.733333333333333,2018-06-14,2018-06-14T14:45:33Z,089,NA,987.7333333333332,14.787333333333333,1.4,0.14,311.4,NA,NA,NA,NA,NA,NA,NA,NA,10.533333333333333,10.533333333333333,0.11766666666666659,0.11766666666666659
2018-06-14T14:45:36Z,7.16,120.33333333333333,14.376666666666667,10.9,2018-06-14,2018-06-14T14:45:36Z,089,NA,987.6888888888889,14.707333333333333,1.4,0.14,311.43333333333334,NA,NA,NA,NA,NA,NA,NA,NA,10.651,10.651,0.10233333333333405,0.10233333333333405
2018-06-14T14:45:39Z,7.16,107.6,20.39,11.1,2018-06-14,2018-06-14T14:45:39Z,089,NA,987.6444444444444,14.558666666666667,1.3666666666666667,0.14,311.6,NA,NA,NA,NA,NA,NA,NA,NA,10.753333333333334,10.753333333333334,0.09899999999999842,0.09899999999999842
2018-06-14T14:45:42Z,7.153333333333333,99.26666666666667,20.69333333333333,11.3,2018-06-14,2018-06-14T14:45:42Z,089,NA,987.6888888888889,14.369,1.3,0.1366666666666667,311.9,NA,NA,NA,NA,NA,NA,NA,NA,10.852333333333332,10.852333333333332,0.08666666666666778,0.08666666666666778
2018-06-14T14:45:45Z,7.15,86.53333333333333,19.956666666666667,11.4,2018-06-14,2018-06-14T14:45:45Z,089,NA,987.7333333333332,14.180333333333333,1.3,0.13,312.3,NA,NA,NA,NA,NA,NA,NA,NA,10.939,10.939,0.07333333333333236,0.07333333333333236
2018-06-14T14:45:48Z,7.1433333333333335,82.86666666666667,19.07,11.5,2018-06-14,2018-06-14T14:45:48Z,089,NA,987.7333333333332,13.995333333333333,1.3,0.13,312.43333333333334,NA,NA,NA,NA,NA,NA,NA,NA,11.012333333333332,11.012333333333332,0.07400000000000162,0.07400000000000162
2018-06-14T14:45:51Z,7.14,80.3,18.593333333333334,11.633333333333333,2018-06-14,2018-06-14T14:45:51Z,089,NA,987.7777777777777,13.865333333333334,1.3,0.13,312.3666666666667,NA,NA,NA,NA,NA,NA,NA,NA,11.086333333333334,11.086333333333334,0.5586666666666655,0.5586666666666655
2018-06-14T14:45:54Z,7.136666666666667,72.93333333333334,19.036666666666665,11.8,2018-06-14,2018-06-14T14:45:54Z,089,NA,987.6888888888889,13.762666666666666,1.2666666666666666,0.13,312.23333333333335,NA,NA,NA,NA,NA,NA,NA,NA,11.645,11.645,0.44166666666666643,0.44166666666666643
2018-06-14T14:45:57Z,7.13,64.9,22.343333333333334,12.066666666666666,2018-06-14,2018-06-14T14:45:57Z,089,NA,987.6888888888889,13.674,1.2,0.13,312.2,NA,NA,NA,NA,NA,NA,NA,NA,12.086666666666666,12.086666666666666,0.1509999999999998,0.1509999999999998
2018-06-14T14:46:00Z,7.126666666666667,57.93333333333333,26.303333333333335,12.3,2018-06-14,2018-06-14T14:46:00Z,089,NA,987.7333333333332,13.600666666666667,1.2,0.13,312.4,NA,NA,NA,NA,NA,NA,NA,NA,12.237666666666666,12.237666666666666,0.1163333333333334,0.1163333333333334
2018-06-14T14:46:03Z,7.12,47.766666666666666,25.75,12.533333333333333,2018-06-14,2018-06-14T14:46:03Z,089,NA,987.7333333333332,13.538666666666666,1.2,0.12666666666666668,312.73333333333335,NA,NA,NA,NA,NA,NA,NA,NA,12.354,12.354,0.11933333333333351,0.11933333333333351
2018-06-14T14:46:06Z,7.12,43.86666666666667,26.083333333333332,12.766666666666667,2018-06-14,2018-06-14T14:46:06Z,089,NA,987.7777777777777,13.479666666666667,1.2,0.12,313.26666666666665,NA,NA,NA,NA,NA,NA,NA,NA,12.473333333333333,12.473333333333333,0.11266666666666758,0.11266666666666758
2018-06-14T14:46:09Z,7.113333333333333,37,36.47,13,2018-06-14,2018-06-14T14:46:09Z,089,NA,987.7333333333332,13.422333333333334,1.2,0.12,313.76666666666665,NA,NA,NA,NA,NA,NA,NA,NA,12.586,12.586,0.11466666666666647,0.11466666666666647
2018-06-14T14:46:12Z,7.11,30.7,42.42666666666667,13.166666666666666,2018-06-14,2018-06-14T14:46:12Z,089,NA,987.6444444444444,13.376333333333333,1.2,0.12,314.23333333333335,NA,NA,NA,NA,NA,NA,NA,NA,12.700666666666667,12.700666666666667,0.09999999999999964,0.09999999999999964
2018-06-14T14:46:15Z,7.11,26.033333333333335,986.5166666666667,13.4,2018-06-14,2018-06-14T14:46:15Z,089,NA,987.6444444444444,13.336,1.2,0.12,314.7,NA,NA,NA,NA,NA,NA,NA,NA,12.800666666666666,12.800666666666666,0.0946666666666669,0.0946666666666669
2018-06-14T14:46:18Z,7.11,12.233333333333334,495.38666666666666,13.5,2018-06-14,2018-06-14T14:46:18Z,089,NA,987.5555555555555,13.317,1.2,0.12,315.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,12.895333333333333,12.895333333333333,0.07633333333333248,0.07633333333333248
2018-06-14T14:46:21Z,7.1,4.3999999999999995,400.1,13.5,2018-06-14,2018-06-14T14:46:21Z,089,NA,987.6888888888889,13.316,1.2,0.12,315.6,NA,NA,NA,NA,NA,NA,NA,NA,12.971666666666666,12.971666666666666,0.06066666666666798,0.06066666666666798
2018-06-14T14:46:24Z,7.1,-6.333333333333333,250.10666666666668,13.5,2018-06-14,2018-06-14T14:46:24Z,089,NA,987.6444444444444,13.325666666666667,1.2,0.12,315.8666666666667,NA,NA,NA,NA,NA,NA,NA,NA,13.032333333333334,13.032333333333334,0.04733333333333256,0.04733333333333256
2018-06-14T14:46:27Z,7.1,-10.066666666666666,315.71333333333337,13.5,2018-06-14,2018-06-14T14:46:27Z,089,NA,987.6888888888889,13.336666666666666,1.2,0.12333333333333334,316.06666666666666,NA,NA,NA,NA,NA,NA,NA,NA,13.079666666666666,13.079666666666666,0.0389999999999997,0.0389999999999997
2018-06-14T14:46:30Z,7.1,-12.466666666666667,342.87,13.5,2018-06-14,2018-06-14T14:46:30Z,089,NA,987.7333333333333,13.346666666666666,1.2,0.13,316.23333333333335,NA,NA,NA,NA,NA,NA,NA,NA,13.118666666666666,13.118666666666666,0.03200000000000003,0.03200000000000003
2018-06-14T14:46:33Z,7.1066666666666665,-19.03333333333333,341.7033333333333,13.5,2018-06-14,2018-06-14T14:46:33Z,089,NA,987.6888888888889,13.352,1.2,0.13,316.43333333333334,NA,NA,NA,NA,NA,NA,NA,NA,13.150666666666666,13.150666666666666,0.05233333333333334,0.05233333333333334
2018-06-14T14:46:36Z,7.11,-26.166666666666668,266.9533333333333,13.5,2018-06-14,2018-06-14T14:46:36Z,089,NA,987.6,13.354333333333333,1.2,0.13,316.7,NA,NA,NA,NA,NA,NA,NA,NA,13.203,13.203,0.08933333333333415,0.08933333333333415
2018-06-14T14:46:39Z,7.11,-29.866666666666667,575.22,13.466666666666667,2018-06-14,2018-06-14T14:46:39Z,089,NA,987.7333333333332,13.357,1.2,0.13,316.96666666666664,NA,NA,NA,NA,NA,NA,NA,NA,13.292333333333334,13.292333333333334,0.07133333333333347,0.07133333333333347
2018-06-14T14:46:42Z,7.11,-39.4,640.96,13.5,2018-06-14,2018-06-14T14:46:42Z,089,NA,987.6888888888889,13.360666666666667,1.2666666666666666,0.13,317.2,NA,NA,NA,NA,NA,NA,NA,NA,13.363666666666667,13.363666666666667,0.05833333333333357,0.05833333333333357
2018-06-14T14:46:45Z,7.12,-43.1,187.19,13.5,2018-06-14,2018-06-14T14:46:45Z,089,NA,987.6888888888889,13.364,1.2333333333333334,0.13,317.5,NA,NA,NA,NA,NA,NA,NA,NA,13.422,13.422,0.04033333333333289,0.04033333333333289
2018-06-14T14:46:48Z,7.12,-45.43333333333334,58.03666666666667,13.566666666666666,2018-06-14,2018-06-14T14:46:48Z,089,NA,987.7333333333332,13.367666666666667,1.2,0.13,317.73333333333335,NA,NA,NA,NA,NA,NA,NA,NA,13.462333333333333,13.462333333333333,0.028666666666666174,0.028666666666666174
