KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,6/23/2020 19:25,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,2.39,8.45,82.3,1.793,93.2,43.2,3.54,148,0.176,0.04,92.5,2.26,2.23,60,118.26,NA,44.9,20.625,1.802,38.89373,-91.73726,244.2,0,11.9,983.6
,,,STANDARD DEVIATION:,1.31,4.6,10,1.022,23.9,39.9,3.1,59.3,0.1,0.01,22.9,1.85,1.83,15,329.47,0.1,5.1,5.981,1.02,0.00001,0.00001,2.4,0,0,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,18E100678,18E100678,17C104840,18E100303,17C104840,18D104461,18D104461,17E101062,18E100303,17C104840,17C104840,18E100678,18E100678,17C104840,18E100545,17E101062,17E101062,17C104840,18E100303,17E100519,17E100519,17E100519,17E100519,17E100519,17E100519
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO mg/L,ORP mV,Pressure bar a,Sal psu,SpCond µS/cm,BGA PC RFU,BGA PC ug/L,TDS mg/L,Turbidity FNU,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mbars
6/23/2020,12:34:08,0,crow pond,2.53,8.95,78.9,0.147,73.9,101.1,7.88,191.7,0.014,0.03,74.4,1.11,1.09,48,12.82,5.61,60.6,28.197,0.15,38.89372,-91.73726,243.8,0,11.9,983.6
6/23/2020,12:34:09,0,crow pond,2.53,8.94,78.9,0.152,73.9,101.2,7.89,191.4,0.015,0.03,74.4,1.03,1.01,48,12.89,5.64,58.9,28.152,0.152,38.89373,-91.73726,243.7,0,11.9,983.5
6/23/2020,12:34:10,0,crow pond,2.43,8.62,78.6,0.153,73.8,101.3,7.91,191.3,0.015,0.03,74.3,1.03,1.01,48,12.9,5.66,57.5,28.052,0.157,38.89373,-91.73726,243.5,0,11.9,983.6
6/23/2020,12:34:11,0,crow pond,2.46,8.7,78.4,0.166,73.6,101.5,7.94,191.3,0.016,0.03,74.1,1.15,1.13,48,13.07,5.68,56.1,28.043,0.18,38.89373,-91.73726,243.7,0,11.9,983.6
6/23/2020,12:34:12,0,crow pond,2.49,8.82,78.2,0.198,73.5,101.6,7.95,191,0.019,0.03,74,1.12,1.1,48,13.98,5.7,54.9,27.946,0.213,38.89373,-91.73726,243.5,0,11.9,983.6
