KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Brach Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,8/6/2020 15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,1.49,6.14,94.8,3.416,107.9,58,4.76,49.3,0.335,0.05,107.2,1.79,1.77,70,9.46,NA,-90.1,20.033,3.425,38.56815,-91.79086,232.5,0,12,994.5
,,,STANDARD DEVIATION:,1.02,4.15,4.4,2.279,18.7,51.7,4.18,84.8,0.224,0.01,17.7,2.04,2,11,15.52,0.58,34.8,6.913,2.281,0.00001,0.00001,0.9,0,0,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,18E100678,18E100678,17C104840,18E100303,17C104840,18D104463,18D104463,17E101062,18E100303,17C104840,17C104840,18E100678,18E100678,17C104840,18E100545,17E101062,17E101062,17C104840,18E100303,18E100114,18E100114,18E100114,18E100114,18E100114,18E100114
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO mg/L,ORP mV,Pressure bar a,Sal psu,SpCond µS/cm,BGA PC RFU,BGA PC ug/L,TDS mg/L,Turbidity FNU,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mbars
8/5/2020,16:26:24,0,BLT,0.89,3.7,100.1,0.08,95.4,116.3,9.21,94.2,0.008,0.04,95.8,0.83,0.84,62,4.57,8.25,-115.3,27.358,0.084,38.56815,-91.79085,232.6,0,12,994.6
8/5/2020,16:26:25,0,BLT,0.93,3.84,100.2,0.086,95.4,116.4,9.22,94,0.008,0.04,95.8,0.74,0.75,62,4.72,8.26,-115.7,27.36,0.089,38.56815,-91.79085,232.6,0,12,994.5
8/5/2020,16:26:26,0,BLT,0.92,3.81,100.2,0.096,95.4,116.5,9.22,93.8,0.009,0.04,95.8,0.75,0.76,62,5.26,8.26,-116,27.364,0.11,38.56815,-91.79085,232.7,0,12,994.5
8/5/2020,16:26:27,0,BLT,0.91,3.76,100.2,0.121,95.4,116.5,9.22,93.7,0.011,0.04,95.9,0.71,0.72,62,5.18,8.27,-116.4,27.376,0.12,38.56815,-91.79085,232.8,0,12,994.6
8/5/2020,16:26:28,0,BLT,0.93,3.86,100.3,0.126,95.4,116.6,9.22,93.6,0.012,0.04,95.9,0.66,0.67,62,4.94,8.28,-117,27.386,0.131,38.56815,-91.79085,232.8,0,12,994.5
