KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blind Pony,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,8/6/2020 15:27,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,1.2,4.97,170.1,2.203,167.8,56.4,4.59,146.2,0.215,0.08,168,2.11,2.09,109,14.7,NA,-60.9,25.643,2.211,39.03531,-93.36629,213.7,0,12,998.5
,,,STANDARD DEVIATION:,0.19,0.79,2.4,1.477,1.7,24.2,1.96,42.4,0.144,0,1.7,0.8,0.78,1,7.55,0.15,8.9,0.452,1.479,0,0.00001,0.5,0,0,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,18E100678,18E100678,17C104840,18E100303,17C104840,18D104463,18D104463,17E101062,18E100303,17C104840,17C104840,18E100678,18E100678,17C104840,18E100545,17E101062,17E101062,17C104840,18E100303,18E100114,18E100114,18E100114,18E100114,18E100114,18E100114
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO mg/L,ORP mV,Pressure bar a,Sal psu,SpCond µS/cm,BGA PC RFU,BGA PC ug/L,TDS mg/L,Turbidity FNU,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mbars
8/5/2020,9:42:10,0,TEST,1.26,5.18,170.5,-0.042,167.3,77.9,6.33,173,-0.004,0.08,167.6,2.57,2.54,109,12.77,7.03,-41.8,25.904,-0.043,39.03532,-93.3663,214,0,12,998.4
8/5/2020,9:42:11,0,TEST,1.32,5.44,170.5,-0.04,167.3,77.8,6.32,172.3,-0.004,0.08,167.6,2.66,2.63,109,13.64,7.05,-42.8,25.901,-0.039,39.03532,-93.3663,214.1,0,12,998.5
8/5/2020,9:42:12,0,TEST,1.32,5.43,170.4,-0.035,167.2,77.6,6.31,171.8,-0.003,0.08,167.5,2.63,2.6,109,12.73,7.06,-43.7,25.9,-0.033,39.03532,-93.3663,214.2,0,12,998.5
8/5/2020,9:42:13,0,TEST,1.38,5.67,170.5,-0.03,167.3,77.6,6.3,171.3,-0.003,0.08,167.6,2.71,2.68,109,11.1,7.08,-44.5,25.902,-0.026,39.03532,-93.3663,214.2,0,12,998.5
8/5/2020,9:42:14,0,TEST,1.33,5.48,170.5,-0.024,167.2,77.5,6.3,170.8,-0.002,0.08,167.5,2.82,2.78,109,11.69,7.09,-45.3,25.912,-0.017,39.03532,-93.3663,214.3,0,12,998.5
8/5/2020,9:42:15,0,TEST,1.28,5.26,170.3,-0.018,167.1,77.4,6.29,170.4,-0.002,0.08,167.4,2.76,2.72,109,12.42,7.1,-46.1,25.915,-0.021,39.03532,-93.36631,214.3,0,12,998.5
8/5/2020,9:42:16,0,TEST,1.31,5.39,170.4,-0.021,167.2,77.3,6.28,170,-0.002,0.08,167.5,2.76,2.73,109,12.95,7.12,-46.8,25.915,-0.02,39.03532,-93.36631,214.2,0,12,998.5
8/5/2020,9:42:17,0,TEST,1.29,5.31,170.5,-0.021,167.2,77.2,6.27,169.7,-0.002,0.08,167.5,2.66,2.63,109,12.31,7.13,-47.5,25.919,-0.018,39.03532,-93.36631,214.2,0,12,998.4
8/5/2020,9:42:18,0,TEST,1.25,5.16,170.5,-0.013,167.2,77.1,6.26,169.2,-0.001,0.08,167.5,2.73,2.69,109,11.94,7.14,-48.5,25.922,-0.005,39.03532,-93.36631,214.1,0,12,998.4
8/5/2020,9:42:19,0,TEST,1.3,5.36,170.5,0,167.3,77.1,6.26,168.8,0,0.08,167.6,2.71,2.68,109,12.82,7.16,-49.2,25.921,-0.001,39.03532,-93.36631,214,0,12,998.4
8/5/2020,9:42:20,0,TEST,1.29,5.32,170.6,0.004,167.3,77,6.26,168.6,0,0.08,167.6,2.72,2.69,109,13.44,7.17,-49.9,25.917,0.012,39.03532,-93.36631,214,0,12,998.4
8/5/2020,9:42:21,0,TEST,1.43,5.9,170.6,0.026,167.3,76.9,6.25,168.4,0.003,0.08,167.7,2.88,2.84,109,12.55,7.17,-50.4,25.921,0.044,39.03532,-93.36631,214,0,12,998.4
8/5/2020,9:42:22,0,TEST,1.45,5.98,170.6,0.062,167.3,76.9,6.24,168.4,0.006,0.08,167.6,2.83,2.79,109,11.92,7.18,-50.7,25.929,0.07,39.03532,-93.36631,213.9,0,12,998.5
8/5/2020,9:42:23,0,TEST,1.34,5.51,170.6,0.091,167.3,76.8,6.24,168.6,0.009,0.08,167.6,2.9,2.86,109,12.45,7.18,-50.9,25.933,0.098,39.03532,-93.36631,213.9,0,12,998.4
8/5/2020,9:42:24,0,TEST,1.38,5.67,170.6,0.109,167.3,76.7,6.23,168.5,0.011,0.08,167.6,2.87,2.84,109,12.93,7.19,-51.4,25.934,0.116,39.03532,-93.36631,213.8,0,12,998.5
8/5/2020,9:42:25,0,TEST,1.47,6.03,170.6,0.13,167.3,76.7,6.22,168.3,0.013,0.08,167.6,2.81,2.78,109,12.59,7.2,-52.1,25.934,0.136,39.03532,-93.36631,213.8,0,12,998.5
8/5/2020,9:42:26,0,TEST,1.5,6.15,170.6,0.149,167.3,76.6,6.22,168,0.015,0.08,167.6,2.73,2.7,109,12.66,7.21,-52.6,25.934,0.166,39.03532,-93.36631,213.7,0,12,998.5
8/5/2020,9:42:27,0,TEST,1.5,6.15,170.7,0.194,167.3,76.5,6.21,167.8,0.019,0.08,167.7,2.63,2.6,109,12.44,7.22,-53.3,25.936,0.199,39.03532,-93.36631,213.5,0,12,998.5
8/5/2020,9:42:28,0,TEST,1.52,6.24,170.7,0.219,167.4,76.4,6.2,168,0.021,0.08,167.7,2.88,2.84,109,12.9,7.23,-53.6,25.936,0.252,39.03531,-93.36631,213.5,0,12,998.4
8/5/2020,9:42:29,0,TEST,1.54,6.32,170.7,0.284,167.4,76.3,6.2,169,0.028,0.08,167.7,2.95,2.92,109,11.95,7.23,-53.4,25.937,0.3,39.03531,-93.36631,213.2,0,12,998.5
8/5/2020,9:42:30,0,TEST,1.59,6.53,170.9,0.327,167.6,76.2,6.19,169,0.032,0.08,167.9,3.49,3.44,109,12.25,7.23,-53.7,25.937,0.335,39.03531,-93.36631,213.2,0,12,998.6
8/5/2020,9:42:31,0,TEST,1.52,6.25,170.9,0.369,167.5,76.2,6.19,168.9,0.036,0.08,167.9,3.67,3.62,109,12.58,7.24,-54.1,25.935,0.399,39.03531,-93.36631,213.5,0,12,998.5
8/5/2020,9:42:32,0,TEST,1.46,6.01,170.8,0.441,167.5,76.1,6.18,168.8,0.043,0.08,167.8,3.02,2.98,109,12.23,7.25,-54.7,25.934,0.458,39.03532,-93.36631,213.6,0,12,998.4
8/5/2020,9:42:33,0,TEST,1.41,5.81,170.8,0.488,167.5,76,6.17,168.6,0.048,0.08,167.8,2.82,2.78,109,12.65,7.26,-55.4,25.934,0.494,39.03532,-93.36631,213.6,0,12,998.4
8/5/2020,9:42:34,0,TEST,1.4,5.76,170.8,0.508,167.5,75.9,6.17,168.1,0.05,0.08,167.8,2.81,2.77,109,12.28,7.27,-56,25.935,0.513,39.03532,-93.36631,213.6,0,12,998.6
8/5/2020,9:42:35,0,TEST,1.47,6.05,170.7,0.529,167.4,75.9,6.16,167.6,0.052,0.08,167.7,2.88,2.84,109,12.46,7.28,-56.4,25.935,0.537,39.03532,-93.36631,213.6,0,12,998.4
8/5/2020,9:42:36,0,TEST,1.44,5.91,170.8,0.551,167.4,75.9,6.16,167.4,0.054,0.08,167.8,3.01,2.97,109,13.46,7.28,-56.9,25.934,0.56,39.03532,-93.36631,213.6,0,12,998.3
8/5/2020,9:42:37,0,TEST,1.38,5.68,170.7,0.57,167.4,75.8,6.15,167.1,0.056,0.08,167.8,3.04,3,109,12.96,7.29,-57.3,25.931,0.576,39.03532,-93.36631,213.7,0,12,998.5
8/5/2020,9:42:38,0,TEST,1.36,5.61,170.7,0.586,167.4,75.7,6.15,166.8,0.057,0.08,167.7,3.02,2.98,109,12.63,7.3,-57.8,25.931,0.594,39.03532,-93.36631,213.6,0,12,998.5
8/5/2020,9:42:39,0,TEST,1.34,5.53,170.7,0.612,167.4,75.7,6.15,166.5,0.06,0.08,167.7,2.8,2.76,109,12.9,7.3,-58.1,25.933,0.627,39.03532,-93.36631,213.6,0,12,998.5
8/5/2020,9:42:40,0,TEST,1.49,6.13,170.7,0.642,167.4,75.7,6.14,166.3,0.063,0.08,167.7,2.74,2.71,109,12.55,7.31,-58.4,25.934,0.648,39.03532,-93.36631,213.7,0,12,998.4
8/5/2020,9:42:41,0,TEST,1.47,6.05,170.7,0.655,167.4,75.6,6.14,166,0.064,0.08,167.7,2.84,2.81,109,12.35,7.31,-58.7,25.934,0.655,39.03532,-93.36631,213.7,0,12,998.5
8/5/2020,9:42:42,0,TEST,1.4,5.74,170.7,0.663,167.4,75.6,6.14,165.7,0.065,0.08,167.7,2.92,2.88,109,12.7,7.32,-59,25.932,0.671,39.03532,-93.36631,213.7,0,12,998.5
8/5/2020,9:42:43,0,TEST,1.4,5.78,170.7,0.679,167.4,75.6,6.14,165.5,0.066,0.08,167.7,2.95,2.91,109,11.98,7.32,-59.3,25.931,0.694,39.03532,-93.36631,213.7,0,12,998.6
8/5/2020,9:42:44,0,TEST,1.43,5.9,170.7,0.711,167.4,75.6,6.14,165.4,0.07,0.08,167.7,2.77,2.74,109,12.95,7.33,-59.6,25.932,0.72,39.03532,-93.36631,213.8,0,12,998.4
8/5/2020,9:42:45,0,TEST,1.44,5.94,170.7,0.746,167.4,75.6,6.14,165.3,0.073,0.08,167.7,2.79,2.76,109,12.2,7.33,-59.9,25.933,0.76,39.03532,-93.36631,213.8,0,12,998.6
8/5/2020,9:42:46,0,TEST,1.32,5.41,170.7,0.769,167.4,75.6,6.14,165.2,0.075,0.08,167.7,2.85,2.82,109,11.85,7.34,-60.2,25.933,0.774,39.03532,-93.36631,213.7,0,12,998.5
8/5/2020,9:42:47,0,TEST,1.31,5.39,170.7,0.778,167.4,75.5,6.13,165,0.076,0.08,167.7,2.98,2.94,109,12.12,7.34,-60.5,25.931,0.781,39.03532,-93.36631,213.7,0,12,998.5
8/5/2020,9:42:48,0,TEST,1.38,5.69,170.7,0.792,167.4,75.4,6.12,164.8,0.077,0.08,167.7,2.94,2.91,109,12.45,7.35,-60.8,25.931,0.797,39.03532,-93.36631,213.8,0,12,998.4
8/5/2020,9:42:49,0,TEST,1.49,6.12,170.7,0.807,167.4,75.3,6.12,164.7,0.079,0.08,167.7,2.8,2.77,109,12.58,7.35,-61,25.93,0.813,39.03532,-93.36631,213.8,0,12,998.4
8/5/2020,9:42:50,0,TEST,1.44,5.91,170.8,0.818,167.5,75.3,6.11,164.5,0.08,0.08,167.8,2.99,2.95,109,12.3,7.36,-61.2,25.93,0.823,39.03532,-93.36631,214,0,12,998.5
8/5/2020,9:42:51,0,TEST,1.42,5.85,170.7,0.838,167.4,75.2,6.11,164.4,0.082,0.08,167.7,3.01,2.97,109,12.03,7.36,-61.5,25.931,0.846,39.03532,-93.36631,214.1,0,12,998.5
