KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,10/13/2023 22:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,1.18,4.66,130,3.497,149.4,62.2,62.2,5.11,-8.6,4.968,0.07,148.2,1.33,1.3,96,39.67,0,NA,-81.1,19.67,3.513,38.59135,-92.80701,264.8,0,12,741.9
,,,STANDARD DEVIATION:,0.49,1.93,9.2,2.506,29.2,56.4,56.4,4.38,75.4,3.564,0.01,27.7,1.19,1.21,18,131.3,0,0.88,53.4,6.633,2.508,0.00001,0,0.6,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,18E100678,18E100678,17F102078,18E100303,17F102078,18D104460,18D104460,18D104460,18E106369,18E100303,17F102078,17F102078,18E100678,18E100678,17F102078,18E100545,18E100545,18E106369,18E106369,17F102078,18E100303,18E100114,18E100114,18E100114,18E100114,18E100114,18E100114
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,ORP mV,Pressure psi a,Sal psu,SpCond µS/cm,BGA PC RFU,BGA PC ug/L,TDS mg/L,Turbidity FNU,TSS mg/L,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg
8/5/2021,16:12:04,0,184,1.09,4.29,129.8,-0.081,123.2,124.7,124.7,9.84,55.2,-0.115,0.06,123.9,1.27,1.24,81,5.48,0,8.96,-149.2,27.514,-0.077,38.59134,-92.807,263.8,0,12,741.8
8/5/2021,16:12:05,0,184,1.04,4.09,129.7,-0.077,123.1,125.7,125.7,9.92,55,-0.109,0.06,123.8,1.3,1.27,80,5.65,0,8.97,-149.6,27.518,-0.078,38.59134,-92.80701,264,0,12,741.9
8/5/2021,16:12:06,0,184,1.1,4.34,129.6,-0.075,123,126.4,126.4,9.98,54.9,-0.106,0.06,123.7,1.29,1.26,80,5.21,0,8.97,-149.6,27.523,-0.074,38.59134,-92.80701,264,0,12,741.9
8/5/2021,16:12:07,0,184,1.08,4.27,129.6,-0.066,123,127,127,10.02,54.8,-0.093,0.06,123.7,1.36,1.33,80,5.42,0,8.97,-149.7,27.525,-0.063,38.59134,-92.80701,264.1,0,12,741.9
8/5/2021,16:12:08,0,184,1.04,4.12,129.6,-0.061,123,127.6,127.6,10.07,54.7,-0.087,0.06,123.7,1.31,1.28,80,5.34,0,8.97,-149.8,27.526,-0.062,38.59134,-92.80701,264,0,12,741.8
8/5/2021,16:12:09,0,184,1.03,4.07,129.6,-0.065,123,128.1,128.1,10.11,54.6,-0.092,0.06,123.6,1.23,1.2,80,5.08,0,8.97,-150,27.528,-0.067,38.59134,-92.80701,264,0,12,742
8/5/2021,16:12:10,0,184,0.99,3.9,129.5,-0.064,122.9,128.5,128.5,10.14,54.5,-0.09,0.06,123.6,1.23,1.2,80,5.17,0,8.98,-150.1,27.523,-0.057,38.59134,-92.80701,264,0,12,741.9
8/5/2021,16:12:11,0,184,1.02,4.04,129.5,-0.043,122.9,128.9,128.9,10.18,54.5,-0.06,0.06,123.6,1.31,1.28,80,5.4,0,8.98,-150.1,27.509,-0.04,38.59134,-92.80701,264,0,12,741.9
8/5/2021,16:12:12,0,184,1.07,4.23,129.5,-0.038,123,129.3,129.3,10.2,54.5,-0.054,0.06,123.6,1.27,1.24,80,5.53,0,8.98,-150.1,27.497,-0.039,38.59134,-92.80701,264,0,12,741.9
8/5/2021,16:12:13,0,184,1.03,4.06,129.5,-0.04,123,129.7,129.7,10.24,54.4,-0.056,0.06,123.6,1.31,1.28,80,4.99,0,8.98,-150.2,27.498,-0.04,38.59134,-92.80701,264,0,12,741.8
8/5/2021,16:12:14,0,184,1,3.94,129.5,-0.039,122.9,130,130,10.27,54.3,-0.055,0.06,123.6,1.36,1.33,80,5.84,0,8.98,-150.3,27.5,-0.037,38.59134,-92.80701,263.9,0,12,741.8
8/5/2021,16:12:15,0,184,1.02,4.03,129.4,-0.037,122.9,130.3,130.3,10.29,54.2,-0.053,0.06,123.5,1.3,1.26,80,6.05,0,8.98,-150.4,27.506,-0.038,38.59134,-92.80701,263.9,0,12,741.9
8/5/2021,16:12:16,0,184,1.06,4.17,129.4,-0.037,122.8,130.6,130.6,10.31,54.1,-0.053,0.06,123.5,1.41,1.38,80,5.89,0,8.98,-150.5,27.519,-0.038,38.59134,-92.80701,263.9,0,12,741.9
8/5/2021,16:12:17,0,184,1.08,4.25,129.4,-0.038,122.8,130.8,130.8,10.32,54.1,-0.054,0.06,123.4,1.39,1.36,80,6.25,0,8.98,-150.6,27.525,-0.038,38.59134,-92.80701,263.8,0,12,741.9
8/5/2021,16:12:18,0,184,1.13,4.47,129.4,-0.036,122.8,130.9,130.9,10.33,54,-0.051,0.06,123.4,1.4,1.37,80,5.58,0,8.99,-150.7,27.519,-0.036,38.59134,-92.80701,263.8,0,12,742
8/5/2021,16:12:19,0,184,1.09,4.29,129.3,-0.034,122.8,131.1,131.1,10.35,54,-0.048,0.06,123.4,1.43,1.41,80,5.46,0,8.99,-150.7,27.514,-0.033,38.59134,-92.80701,263.7,0,12,742
8/5/2021,16:12:20,0,184,1.05,4.14,129.3,-0.032,122.8,131.2,131.2,10.36,54,-0.045,0.06,123.4,1.42,1.39,80,5.45,0,8.99,-150.8,27.512,-0.031,38.59134,-92.80701,263.7,0,12,741.9
8/5/2021,16:12:21,0,184,1.07,4.24,129.4,-0.03,122.8,131.4,131.4,10.37,54,-0.043,0.06,123.4,1.42,1.39,80,5.74,0,8.99,-150.8,27.503,-0.028,38.59134,-92.80701,263.7,0,12,741.8
8/5/2021,16:12:22,0,184,1.07,4.23,129.3,-0.016,122.8,131.5,131.5,10.38,54.1,-0.022,0.06,123.5,1.41,1.38,80,6.35,0,8.99,-150.7,27.497,0,38.59134,-92.80701,263.7,0,12,741.8
8/5/2021,16:12:23,0,184,1.09,4.3,129.4,0.031,122.9,131.8,131.8,10.41,54.4,0.044,0.06,123.5,1.43,1.41,80,6.06,0,8.98,-150.5,27.49,0.053,38.59134,-92.80701,263.7,0,12,741.9
8/5/2021,16:12:24,0,184,1.15,4.55,129.4,0.086,122.9,131.9,131.9,10.42,54.9,0.122,0.06,123.6,1.5,1.47,80,5.54,0,8.98,-150.1,27.486,0.107,38.59134,-92.80701,263.7,0,12,741.9
8/5/2021,16:12:25,0,184,1.2,4.72,129.5,0.143,123,132.1,132.1,10.44,55,0.203,0.06,123.6,1.52,1.49,80,5.51,0,8.97,-149.9,27.481,0.168,38.59134,-92.80701,263.7,0,12,742
8/5/2021,16:12:26,0,184,1.17,4.63,129.5,0.195,123,132.3,132.3,10.45,55.1,0.276,0.06,123.6,1.47,1.44,80,5.66,0,8.97,-149.9,27.479,0.209,38.59135,-92.80701,263.7,0,12,741.9
8/5/2021,16:12:27,0,184,1.13,4.44,129.5,0.257,123,132.6,132.6,10.47,55,0.364,0.06,123.6,1.4,1.37,80,5.28,0,8.97,-150,27.478,0.274,38.59135,-92.80701,263.6,0,12,741.9
8/5/2021,16:12:28,0,184,1.12,4.41,129.5,0.311,123.1,132.7,132.7,10.48,54.9,0.441,0.06,123.7,1.4,1.38,80,5.54,0,8.98,-150.1,27.478,0.345,38.59135,-92.80701,263.6,0,12,742
8/5/2021,16:12:29,0,184,1.16,4.58,129.6,0.383,123.1,132.8,132.8,10.49,54.8,0.542,0.06,123.8,1.53,1.5,80,5.74,0,8.98,-150.2,27.468,0.401,38.59135,-92.80701,263.7,0,12,741.8
8/5/2021,16:12:30,0,184,1.23,4.87,129.6,0.441,123.2,132.8,132.8,10.49,54.9,0.625,0.06,123.8,1.55,1.53,80,5.79,0,8.97,-150,27.444,0.473,38.59135,-92.80701,263.7,0,12,741.8
8/5/2021,16:12:31,0,184,1.33,5.26,129.5,0.517,123.2,132.9,132.9,10.5,55,0.733,0.06,123.8,1.6,1.57,80,5.95,0,8.97,-149.8,27.436,0.542,38.59135,-92.80701,263.8,0,12,741.8
8/5/2021,16:12:32,0,184,1.3,5.12,129.5,0.595,123.2,132.9,132.9,10.51,55.1,0.844,0.06,123.8,1.71,1.68,80,5.79,0,8.97,-149.7,27.432,0.615,38.59135,-92.80701,263.9,0,12,741.9
8/5/2021,16:12:33,0,184,1.18,4.67,129.5,0.651,123.2,132.9,132.9,10.51,55.2,0.923,0.06,123.8,1.72,1.7,80,6,0,8.97,-149.4,27.422,0.672,38.59135,-92.80701,263.9,0,12,741.9
8/5/2021,16:12:34,0,184,1.24,4.91,129.5,0.706,123.2,132.9,132.9,10.51,55.4,1,0.06,123.8,1.68,1.65,80,5.88,0,8.96,-149,27.402,0.726,38.59135,-92.80701,264,0,12,741.8
8/5/2021,16:12:35,0,184,1.25,4.92,129.4,0.76,123.2,132.8,132.8,10.51,55.4,1.077,0.06,123.8,1.76,1.74,80,6.02,0,8.96,-148.9,27.39,0.78,38.59135,-92.80701,264.1,0,12,741.9
8/5/2021,16:12:36,0,184,1.18,4.64,129.4,0.836,123.1,132.9,132.9,10.51,55.4,1.184,0.06,123.7,1.8,1.78,80,6.15,0,8.96,-148.8,27.388,0.863,38.59135,-92.80701,264.2,0,12,741.9
8/5/2021,16:12:37,0,184,1.17,4.62,129.4,0.895,123.1,132.8,132.8,10.5,55.4,1.268,0.06,123.7,1.62,1.6,80,5.45,0,8.96,-148.9,27.395,0.903,38.59135,-92.80701,264.3,0,12,741.9
8/5/2021,16:12:38,0,184,1.23,4.87,129.4,0.932,123.1,132.7,132.7,10.49,55.4,1.32,0.06,123.7,1.57,1.54,80,5.19,0,8.96,-148.9,27.404,0.951,38.59135,-92.80701,264.3,0,12,741.9
8/5/2021,16:12:39,0,184,1.22,4.81,129.4,0.978,123.1,132.7,132.7,10.49,55.4,1.386,0.06,123.7,1.58,1.55,80,5.64,0,8.96,-148.9,27.406,0.989,38.59135,-92.80701,264.4,0,12,741.9
8/5/2021,16:12:40,0,184,1.13,4.47,129.4,1.028,123.1,132.6,132.6,10.49,55.5,1.457,0.06,123.7,1.56,1.53,80,6.13,0,8.95,-148.7,27.397,1.044,38.59135,-92.80701,264.4,0,12,742
8/5/2021,16:12:41,0,184,1.16,4.56,129.4,1.063,123.1,132.6,132.6,10.49,55.5,1.507,0.06,123.7,1.51,1.49,80,5.56,0,8.95,-148.5,27.384,1.071,38.59135,-92.80701,264.4,0,12,742
8/5/2021,16:12:42,0,184,1.22,4.83,129.4,1.09,123.2,132.5,132.5,10.49,55.5,1.545,0.06,123.8,1.51,1.48,80,5.36,0,8.95,-148.2,27.37,1.107,38.59135,-92.80701,264.4,0,12,741.9
8/5/2021,16:12:43,0,184,1.2,4.72,129.3,1.139,123.1,132.3,132.3,10.47,55.7,1.614,0.06,123.7,1.61,1.58,80,5.72,0,8.94,-147.7,27.356,1.162,38.59136,-92.80701,264.3,0,12,741.9
8/5/2021,16:12:44,0,184,1.18,4.66,129.3,1.203,123.2,132,132,10.45,56.1,1.705,0.06,123.8,1.77,1.75,80,5.73,0,8.92,-146.7,27.323,1.225,38.59136,-92.80701,264.3,0,12,741.9
