KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,1/27/2022 22:19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,5.21,20.57,298.3,2.029,264.4,121.9,8.97,41.1,0.198,0.13,267.8,1.7,1.68,174,29.59,NA,-196.5,30.996,2.044,39.77396,-94.27241,274.5,0,12,987.9
,,,STANDARD DEVIATION:,2,7.9,1.3,1.82,7.1,55.5,4.03,4.6,0.178,0,6.5,0.75,0.76,4,68.68,0.3,18.9,1.198,1.824,0.00001,0.00001,0.4,0,0,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,18E100678,18E100678,17F102078,18E100303,17F102078,18D104463,18D104463,17E101062,18E100303,17F102078,17F102078,18E100678,18E100678,17F102078,18E100545,17E101062,17E101062,17F102078,18E100303,18E100114,18E100114,18E100114,18E100114,18E100114,18E100114
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO mg/L,ORP mV,Pressure bar a,Sal psu,SpCond µS/cm,BGA PC RFU,BGA PC ug/L,TDS mg/L,Turbidity FNU,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mbars
7/30/2021,15:40:55,0,213,7.38,29.12,297,-0.04,258.4,125.4,9.16,51.5,-0.004,0.12,262.3,2.38,2.37,170,12.37,9.01,-194.8,31.926,-0.039,39.77396,-94.27239,275.5,0,12,987.9
7/30/2021,15:40:56,0,213,7.29,28.78,297.8,-0.04,259,131.9,9.64,50.4,-0.004,0.12,263,2.43,2.42,171,11.94,9.06,-198.1,31.926,-0.042,39.77397,-94.27239,275.5,0,12,987.9
7/30/2021,15:40:57,0,213,7.2,28.43,297.7,-0.037,258.9,134.2,9.81,49.6,-0.004,0.12,262.9,2.51,2.5,171,11.07,9.08,-199.6,31.929,-0.037,39.77397,-94.27239,275.4,0,12,987.9
7/30/2021,15:40:58,0,213,7.18,28.33,297.5,-0.03,258.8,142.3,10.4,48.8,-0.003,0.12,262.8,2.4,2.39,171,10.5,9.14,-202.7,31.93,-0.03,39.77397,-94.27239,275.3,0,12,988
7/30/2021,15:40:59,0,213,7.05,27.81,297.6,-0.027,258.8,145.7,10.65,48.2,-0.003,0.12,262.8,2.42,2.41,171,10.36,9.16,-204,31.934,-0.026,39.77397,-94.27239,275.3,0,12,988
7/30/2021,15:41:00,0,213,6.95,27.42,297.7,-0.024,258.9,148.6,10.86,47.7,-0.002,0.12,262.9,2.46,2.45,171,10.02,9.17,-205,31.936,-0.022,39.77397,-94.27239,275.1,0,12,988
7/30/2021,15:41:01,0,213,6.9,27.24,297.7,-0.02,258.9,149.4,10.92,47.3,-0.002,0.12,262.8,2.32,2.31,171,10.15,9.19,-205.9,31.944,-0.018,39.77397,-94.27239,274.9,0,12,987.9
7/30/2021,15:41:02,0,213,6.8,26.84,297.7,-0.018,258.9,150.8,11.02,47,-0.002,0.12,262.9,2.33,2.31,171,10.51,9.21,-207.2,31.934,-0.018,39.77397,-94.27239,275,0,12,987.9
7/30/2021,15:41:03,0,213,6.87,27.12,297.7,-0.014,259,153,11.18,46.6,-0.001,0.12,262.9,2.41,2.39,171,10.4,9.23,-208.8,31.916,-0.015,39.77397,-94.27239,275,0,12,988
7/30/2021,15:41:04,0,213,6.96,27.45,297.6,-0.013,259,154.7,11.31,46.2,-0.001,0.12,262.9,2.39,2.38,171,10.25,9.25,-209.5,31.915,-0.014,39.77397,-94.27239,275,0,12,988
7/30/2021,15:41:05,0,213,6.8,26.85,297.5,-0.013,258.9,156,11.4,45.8,-0.001,0.12,262.8,2.31,2.3,171,9.97,9.25,-210,31.923,-0.014,39.77397,-94.27239,275.1,0,12,987.9
7/30/2021,15:41:06,0,213,6.82,26.9,297.5,-0.012,258.8,157.1,11.48,45.5,-0.001,0.12,262.8,2.26,2.25,171,9.84,9.26,-210.3,31.928,-0.011,39.77397,-94.27239,275,0,12,987.9
