MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
149-GG-03-30,2019-05-29,2019-05-29T10:25:44Z,0,0,24.319,8.88,106.1,0.418,0.576,10.47,8.8,177.9,226.8,NA,NA,NA,NA,NA,NA,986.8000000000001
149-GG-03-30,2019-05-29,2019-05-29T10:25:57Z,0.844,0.844,24.945,10.93,132.3,4.954,0.74,6.83,8.64,185.2,227.5,NA,NA,NA,NA,NA,NA,986.6666666666666
149-GG-03-30,2019-05-29,2019-05-29T10:25:58Z,1.001,1.001,24.892,10.94,132.3,4.493,0.769,6.89,8.63,185.3,227.3,NA,NA,NA,NA,NA,NA,986.6666666666666
149-GG-03-30,2019-05-29,2019-05-29T10:25:59Z,1.088,1.088,24.808,10.95,132.2,4.087,0.783,6.94,8.63,185.4,227.2,NA,NA,NA,NA,NA,NA,986.9333333333334
149-GG-03-30,2019-05-29,2019-05-29T10:26:02Z,1.14,1.14,24.544,10.44,125.5,4.18,0.809,7.08,8.47,185.7,226.4,NA,NA,NA,NA,NA,NA,986.9333333333334
149-GG-03-30,2019-05-29,2019-05-29T10:26:03Z,1.181,1.181,24.437,10.33,123.9,3.735,0.81,7.14,8.45,185.8,226.1,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-30,2019-05-29,2019-05-29T10:26:04Z,1.226,1.226,24.327,10.27,123,3.878,0.813,7.18,8.44,185.9,225.8,NA,NA,NA,NA,NA,NA,986.9333333333334
149-GG-03-30,2019-05-29,2019-05-29T10:26:05Z,1.258,1.258,24.23,10.24,122.3,3.783,0.801,7.22,8.43,186,225.4,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-30,2019-05-29,2019-05-29T10:26:06Z,1.298,1.298,24.118,10.18,121.4,3.63,0.799,7.24,8.41,186.2,225.2,NA,NA,NA,NA,NA,NA,986.9333333333334
149-GG-03-30,2019-05-29,2019-05-29T10:26:07Z,1.336,1.336,24.019,10.14,120.7,3.559,0.785,7.27,8.4,186.3,224.8,NA,NA,NA,NA,NA,NA,986.8000000000001
149-GG-03-30,2019-05-29,2019-05-29T10:26:08Z,1.375,1.375,23.906,10.11,120.1,3.499,0.77,7.3,8.39,186.5,224.6,NA,NA,NA,NA,NA,NA,986.8000000000001
149-GG-03-30,2019-05-29,2019-05-29T10:26:09Z,1.421,1.421,23.824,10.08,119.5,3.448,0.751,7.37,8.38,186.8,224.4,NA,NA,NA,NA,NA,NA,986.8000000000001
149-GG-03-30,2019-05-29,2019-05-29T10:26:10Z,1.461,1.461,23.738,10.05,118.9,3.41,0.73,7.44,8.37,187.1,224.4,NA,NA,NA,NA,NA,NA,986.8000000000001
149-GG-03-30,2019-05-29,2019-05-29T10:26:11Z,1.501,1.501,23.679,9.64,114,3.362,0.711,7.48,8.35,187.3,224.4,NA,NA,NA,NA,NA,NA,986.8000000000001
149-GG-03-30,2019-05-29,2019-05-29T10:26:12Z,1.537,1.537,23.632,9.55,112.8,3.334,0.684,7.5,8.24,187.6,224.4,NA,NA,NA,NA,NA,NA,986.9333333333334
149-GG-03-30,2019-05-29,2019-05-29T10:26:13Z,1.576,1.576,23.592,9.47,111.8,3.31,0.659,7.52,8.22,187.9,224.5,NA,NA,NA,NA,NA,NA,986.8000000000001
149-GG-03-30,2019-05-29,2019-05-29T10:26:14Z,1.604,1.604,23.555,9.45,111.4,3.265,0.633,7.54,8.2,188.2,224.6,NA,NA,NA,NA,NA,NA,986.9333333333334
149-GG-03-30,2019-05-29,2019-05-29T10:26:15Z,1.638,1.638,23.52,9.38,110.5,3.18,0.602,7.58,8.17,188.6,224.8,NA,NA,NA,NA,NA,NA,986.8000000000001
149-GG-03-30,2019-05-29,2019-05-29T10:26:16Z,1.671,1.671,23.491,9.33,109.9,3.158,0.565,7.6,8.16,189,225.1,NA,NA,NA,NA,NA,NA,986.9333333333334
149-GG-03-30,2019-05-29,2019-05-29T10:26:17Z,1.707,1.707,23.463,9.28,109.2,3.113,0.523,7.63,8.15,189.4,225.3,NA,NA,NA,NA,NA,NA,986.9333333333334
149-GG-03-30,2019-05-29,2019-05-29T10:26:18Z,1.737,1.737,23.435,9.23,108.6,3.077,0.491,7.66,8.15,189.8,225.7,NA,NA,NA,NA,NA,NA,986.9333333333334
149-GG-03-30,2019-05-29,2019-05-29T10:26:19Z,1.768,1.768,23.401,8.89,104.5,3.026,0.465,7.72,8.14,190.3,226,NA,NA,NA,NA,NA,NA,986.9333333333334
149-GG-03-30,2019-05-29,2019-05-29T10:26:20Z,1.799,1.799,23.369,8.83,103.8,2.987,0.441,7.75,8.13,190.7,226.3,NA,NA,NA,NA,NA,NA,986.9333333333334
