MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
149-16-20,2019-08-28,2019-08-28T15:52:03Z,0,0,28.934,7.68,99.8,1.588,0.522,0.09,7.87,222.8,271.3,NA,NA,NA,NA,NA,NA,998.5333333333333
149-16-20,2019-08-28,2019-08-28T15:52:06Z,0.046,0.046,28.925,7.7,100.1,1.705,0.537,0.05,7.88,222.5,271.3,NA,NA,NA,NA,NA,NA,998.6666666666666
149-16-20,2019-08-28,2019-08-28T15:52:07Z,0.095,0.095,28.919,7.71,100.2,1.728,0.529,0.1,7.88,222.4,271.3,NA,NA,NA,NA,NA,NA,998.6666666666666
149-16-20,2019-08-28,2019-08-28T15:52:10Z,0.156,0.156,28.913,7.75,100.6,1.7,0.674,0.23,7.89,222.2,271.2,NA,NA,NA,NA,NA,NA,998.6666666666666
149-16-20,2019-08-28,2019-08-28T15:52:11Z,0.228,0.228,28.908,7.75,100.7,1.702,0.582,0.25,7.89,222,271.2,NA,NA,NA,NA,NA,NA,998.5333333333333
149-16-20,2019-08-28,2019-08-28T15:52:12Z,0.302,0.302,28.908,7.76,100.8,1.741,0.561,0.15,7.89,222,271.1,NA,NA,NA,NA,NA,NA,998.5333333333333
149-16-20,2019-08-28,2019-08-28T15:52:13Z,0.384,0.384,28.908,7.77,100.9,1.936,0.622,0.18,7.89,221.9,271.1,NA,NA,NA,NA,NA,NA,998.6666666666666
149-16-20,2019-08-28,2019-08-28T15:52:14Z,0.476,0.476,28.883,7.77,100.9,2.219,0.701,0.33,7.9,222,271.1,NA,NA,NA,NA,NA,NA,998.5333333333333
149-16-20,2019-08-28,2019-08-28T15:52:15Z,0.562,0.562,28.862,7.78,101,2.416,0.83,0.37,7.91,222.8,270.9,NA,NA,NA,NA,NA,NA,998.6666666666666
149-16-20,2019-08-28,2019-08-28T15:52:16Z,0.656,0.656,28.826,7.81,101.3,2.618,0.919,0.21,7.93,222.6,270.6,NA,NA,NA,NA,NA,NA,998.5333333333333
149-16-20,2019-08-28,2019-08-28T15:52:17Z,0.725,0.725,28.8,7.84,101.7,2.648,0.932,0.35,7.95,222.4,270.4,NA,NA,NA,NA,NA,NA,998.5333333333333
149-16-20,2019-08-28,2019-08-28T15:52:18Z,0.778,0.778,28.782,7.87,102,2.628,0.825,0.38,7.95,222.5,270.3,NA,NA,NA,NA,NA,NA,998.6666666666666
149-16-20,2019-08-28,2019-08-28T15:52:19Z,0.854,0.854,28.749,7.92,102.6,2.54,0.739,0.55,7.93,222.7,270.2,NA,NA,NA,NA,NA,NA,998.6666666666666
149-16-20,2019-08-28,2019-08-28T15:52:20Z,0.919,0.919,28.72,7.94,102.8,2.464,0.801,0.5,7.93,222.7,270.1,NA,NA,NA,NA,NA,NA,998.5333333333333
149-16-20,2019-08-28,2019-08-28T15:52:21Z,0.949,0.949,28.704,7.95,102.9,2.439,0.828,0.41,7.93,222.8,270,NA,NA,NA,NA,NA,NA,998.5333333333333
149-16-20,2019-08-28,2019-08-28T15:52:22Z,0.989,0.989,28.68,7.95,102.9,2.459,0.772,0.38,7.93,222.8,269.9,NA,NA,NA,NA,NA,NA,998.5333333333333
