MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
094-EA-05-02,2019-08-14,2019-08-14T15:40:00Z,0.241,0.241,32.988,8.98,125,1.75,2.228,5.78,8.97,123.1,195.1,NA,NA,NA,NA,NA,NA,986.8000000000001
094-EA-05-02,2019-08-14,2019-08-14T15:40:14Z,0.311,0.311,32.897,9.3,129.2,1.805,2.246,6.01,9,124.8,195,NA,NA,NA,NA,NA,NA,986.8000000000001
094-EA-05-02,2019-08-14,2019-08-14T15:40:20Z,0.377,0.377,32.858,9.35,129.9,1.841,2.241,5.84,9.02,125,195.1,NA,NA,NA,NA,NA,NA,986.9333333333334
094-EA-05-02,2019-08-14,2019-08-14T15:40:24Z,0.418,0.418,32.654,9.44,130.9,1.952,2.249,6.27,9.02,125.3,194.6,NA,NA,NA,NA,NA,NA,986.6666666666666
094-EA-05-02,2019-08-14,2019-08-14T15:41:48Z,0.937,0.937,29.594,9.96,131,3.631,3.011,8.25,9.07,126.4,186.2,NA,NA,NA,NA,NA,NA,986.8000000000001
094-EA-05-02,2019-08-14,2019-08-14T15:41:54Z,1.016,1.016,29.422,9.57,125.4,3.247,3.098,8.46,8.99,126.9,186.1,NA,NA,NA,NA,NA,NA,986.6666666666666
094-EA-05-02,2019-08-14,2019-08-14T15:41:55Z,1.051,1.051,29.31,9.49,124.2,3.231,3.221,8.61,8.96,127.2,186,NA,NA,NA,NA,NA,NA,986.6666666666666
094-EA-05-02,2019-08-14,2019-08-14T15:41:57Z,1.084,1.084,29.223,9.32,121.7,3.121,3.167,8.74,8.92,127.2,185.9,NA,NA,NA,NA,NA,NA,986.6666666666666
094-EA-05-02,2019-08-14,2019-08-14T15:42:03Z,1.148,1.148,29.225,8.72,114,3.162,3.288,8.48,8.9,127.3,186.2,NA,NA,NA,NA,NA,NA,986.6666666666666
094-EA-05-02,2019-08-14,2019-08-14T15:42:05Z,1.187,1.187,29.173,8.57,111.8,3.065,3.182,8.5,8.88,127.5,186.2,NA,NA,NA,NA,NA,NA,986.8000000000001
094-EA-05-02,2019-08-14,2019-08-14T15:42:08Z,1.22,1.22,29.159,8.28,108,3.355,3.314,8.52,8.83,127.8,186.3,NA,NA,NA,NA,NA,NA,986.8000000000001
094-EA-05-02,2019-08-14,2019-08-14T15:42:09Z,1.25,1.25,29.103,8.19,106.8,3.383,3.425,8.87,8.81,128.2,186.3,NA,NA,NA,NA,NA,NA,986.8000000000001
094-EA-05-02,2019-08-14,2019-08-14T15:42:10Z,1.279,1.279,29.065,8.09,105.4,3.392,3.344,9.2,8.78,128.3,186.5,NA,NA,NA,NA,NA,NA,986.8000000000001
094-EA-05-02,2019-08-14,2019-08-14T15:42:12Z,1.301,1.301,28.998,7.88,102.5,3.849,3.636,9.07,8.74,128.2,186.7,NA,NA,NA,NA,NA,NA,986.8000000000001
094-EA-05-02,2019-08-14,2019-08-14T15:42:16Z,1.348,1.348,28.915,7.39,96,4.472,3.682,9.94,8.64,128.7,187.6,NA,NA,NA,NA,NA,NA,986.8000000000001
094-EA-05-02,2019-08-14,2019-08-14T15:42:17Z,1.372,1.372,28.894,7.28,94.5,4.455,3.806,9.93,8.6,129,187.8,NA,NA,NA,NA,NA,NA,986.8000000000001
094-EA-05-02,2019-08-14,2019-08-14T15:42:18Z,1.399,1.399,28.864,7.15,92.8,4.37,3.834,10.13,8.56,129.2,188.1,NA,NA,NA,NA,NA,NA,986.8000000000001
094-EA-05-02,2019-08-14,2019-08-14T15:42:20Z,1.43,1.43,28.835,6.9,89.5,4.191,3.796,10.18,8.5,129.4,188.7,NA,NA,NA,NA,NA,NA,986.8000000000001
094-EA-05-02,2019-08-14,2019-08-14T15:42:28Z,1.495,1.495,28.81,6.11,79.2,4.354,3.773,10.38,8.34,129.9,189.6,NA,NA,NA,NA,NA,NA,986.8000000000001
094-EA-05-02,2019-08-14,2019-08-14T15:42:29Z,1.516,1.516,28.811,6.04,78.3,4.123,3.738,10.38,8.33,129.9,189.5,NA,NA,NA,NA,NA,NA,986.6666666666666
094-EA-05-02,2019-08-14,2019-08-14T15:42:31Z,1.552,1.552,28.795,5.87,76.1,4.22,3.729,10.18,8.29,130,189.5,NA,NA,NA,NA,NA,NA,986.8000000000001
094-EA-05-02,2019-08-14,2019-08-14T15:42:32Z,1.588,1.588,28.79,5.77,74.8,3.897,3.654,10.45,8.27,130,189.6,NA,NA,NA,NA,NA,NA,986.9333333333334
094-EA-05-02,2019-08-14,2019-08-14T15:42:34Z,1.608,1.608,28.751,5.5,71.2,3.654,3.41,10.52,8.22,130.1,189.6,NA,NA,NA,NA,NA,NA,986.8000000000001
094-EA-05-02,2019-08-14,2019-08-14T15:42:35Z,1.672,1.672,28.694,5.33,69.1,3.445,3.363,10.67,8.18,130.8,189.7,NA,NA,NA,NA,NA,NA,986.8000000000001
094-EA-05-02,2019-08-14,2019-08-14T15:42:38Z,1.722,1.722,28.624,4.77,61.7,3.169,3.132,10.51,8.11,131.2,189.9,NA,NA,NA,NA,NA,NA,986.6666666666666
094-EA-05-02,2019-08-14,2019-08-14T15:42:42Z,1.778,1.778,28.498,3.69,47.5,3.124,3.07,10.65,8,131.5,190.1,NA,NA,NA,NA,NA,NA,986.8000000000001
094-EA-05-02,2019-08-14,2019-08-14T15:42:43Z,1.812,1.812,28.479,3.43,44.3,3.06,2.929,10.72,7.98,131.5,190.1,NA,NA,NA,NA,NA,NA,986.6666666666666
094-EA-05-02,2019-08-14,2019-08-14T15:42:44Z,1.861,1.861,28.427,3.21,41.4,2.982,2.797,10.75,7.95,131.5,190.1,NA,NA,NA,NA,NA,NA,986.6666666666666
094-EA-05-02,2019-08-14,2019-08-14T15:42:46Z,1.903,1.903,28.402,2.92,37.6,2.932,2.731,10.6,7.9,131.2,189.9,NA,NA,NA,NA,NA,NA,986.6666666666666
094-EA-05-02,2019-08-14,2019-08-14T15:42:49Z,1.99,1.99,28.352,2.29,29.5,2.737,2.639,11.08,7.82,131.5,189.9,NA,NA,NA,NA,NA,NA,986.8000000000001
094-EA-05-02,2019-08-14,2019-08-14T15:42:51Z,2.057,2.057,28.318,1.93,24.8,2.678,2.711,11.66,7.78,131.3,189.8,NA,NA,NA,NA,NA,NA,986.6666666666666
094-EA-05-02,2019-08-14,2019-08-14T15:42:52Z,2.085,2.085,28.293,1.78,22.8,2.662,2.75,12.22,7.76,131.2,189.8,NA,NA,NA,NA,NA,NA,986.6666666666666
094-EA-05-02,2019-08-14,2019-08-14T15:42:54Z,2.174,2.174,28.243,1.49,19.2,2.536,2.608,12.01,7.72,131.1,189.8,NA,NA,NA,NA,NA,NA,986.8000000000001
094-EA-05-02,2019-08-14,2019-08-14T15:42:58Z,2.238,2.238,28.105,1.11,14.2,2.609,2.565,12.44,7.64,130.1,190.4,NA,NA,NA,NA,NA,NA,986.9333333333334
