MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
149-NA-40-50,2019-07-11,2019-07-11T11:16:10Z,0.041,0.041,23.897,8.73,103.4,0.094,0.547,15.63,4.25,258.3,13.9,NA,NA,NA,NA,NA,NA,996.9333333333334
149-NA-40-50,2019-07-11,2019-07-11T11:16:17Z,0.131,0.131,29.861,10.94,144.5,2.206,0.829,1.34,7.88,248,320,NA,NA,NA,NA,NA,NA,997.0666666666666
149-NA-40-50,2019-07-11,2019-07-11T11:16:18Z,0.23,0.23,29.854,11.22,148.2,2.307,0.861,1.26,7.99,248.1,320.3,NA,NA,NA,NA,NA,NA,997.0666666666666
149-NA-40-50,2019-07-11,2019-07-11T11:16:19Z,0.306,0.306,29.841,11.4,150.5,2.454,0.812,1.23,8.08,247.5,320.2,NA,NA,NA,NA,NA,NA,997.0666666666666
149-NA-40-50,2019-07-11,2019-07-11T11:16:20Z,0.389,0.389,29.825,11.51,151.9,2.616,0.895,1.3,8.14,246.6,319.9,NA,NA,NA,NA,NA,NA,997.0666666666666
149-NA-40-50,2019-07-11,2019-07-11T11:16:21Z,0.509,0.509,29.805,11.7,154.4,2.602,0.967,1.4,8.16,246.8,319.4,NA,NA,NA,NA,NA,NA,997.0666666666666
149-NA-40-50,2019-07-11,2019-07-11T11:16:22Z,0.559,0.559,29.778,11.93,157.3,2.695,1.033,1.54,8.23,246.8,319.3,NA,NA,NA,NA,NA,NA,997.0666666666666
149-NA-40-50,2019-07-11,2019-07-11T11:16:23Z,0.612,0.612,29.749,12.11,159.7,3.119,1.158,1.81,8.3,246.4,319.3,NA,NA,NA,NA,NA,NA,997.0666666666666
149-NA-40-50,2019-07-11,2019-07-11T11:16:24Z,0.682,0.682,29.675,12.28,161.8,3.326,1.214,1.86,8.34,245.7,318.9,NA,NA,NA,NA,NA,NA,996.9333333333334
149-NA-40-50,2019-07-11,2019-07-11T11:16:25Z,0.731,0.731,29.597,12.42,163.3,3.412,1.323,1.86,8.38,244.9,318.5,NA,NA,NA,NA,NA,NA,997.0666666666666
149-NA-40-50,2019-07-11,2019-07-11T11:16:26Z,0.873,0.873,29.569,12.52,164.6,3.55,1.372,1.89,8.41,245.2,318.4,NA,NA,NA,NA,NA,NA,997.0666666666666
149-NA-40-50,2019-07-11,2019-07-11T11:16:27Z,0.953,0.953,29.523,12.58,165.2,3.552,1.275,1.88,8.43,245.8,318.4,NA,NA,NA,NA,NA,NA,997.0666666666666
149-NA-40-50,2019-07-11,2019-07-11T11:16:28Z,1.014,1.014,29.517,12.62,165.7,3.485,1.231,1.87,8.45,245.5,318.3,NA,NA,NA,NA,NA,NA,996.9333333333334
149-NA-40-50,2019-07-11,2019-07-11T11:16:29Z,1.094,1.094,29.508,12.65,166.1,3.546,1.335,1.85,8.46,245.2,318.4,NA,NA,NA,NA,NA,NA,996.9333333333334
