MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
149-16-40,2019-08-28,2019-08-28T14:52:07Z,0.022,0.022,28.439,6.84,88.2,1.344,0.424,0.33,7.7,208.8,269.2,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-40,2019-08-28,2019-08-28T14:52:11Z,0.123,0.123,28.411,6.78,87.3,1.399,0.519,0.36,7.69,208.6,268.9,NA,NA,NA,NA,NA,NA,999.1999999999999
149-16-40,2019-08-28,2019-08-28T14:52:12Z,0.18,0.18,28.413,6.77,87.2,1.417,0.493,0.28,7.68,208.6,268.9,NA,NA,NA,NA,NA,NA,999.1999999999999
149-16-40,2019-08-28,2019-08-28T14:52:13Z,0.228,0.228,28.406,6.76,87,1.384,0.487,0.28,7.68,208.6,269,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-40,2019-08-28,2019-08-28T14:52:14Z,0.334,0.334,28.393,6.75,86.8,1.438,0.474,0.45,7.68,208.7,269,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-40,2019-08-28,2019-08-28T14:52:15Z,0.395,0.395,28.389,6.74,86.7,1.461,0.442,0.62,7.68,208.6,269,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-40,2019-08-28,2019-08-28T14:52:16Z,0.452,0.452,28.388,6.72,86.5,1.463,0.501,0.46,7.67,208.5,269,NA,NA,NA,NA,NA,NA,999.1999999999999
149-16-40,2019-08-28,2019-08-28T14:52:17Z,0.498,0.498,28.382,6.7,86.3,1.507,0.553,0.35,7.67,208.3,269,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-40,2019-08-28,2019-08-28T14:52:18Z,0.521,0.521,28.365,6.69,86.1,1.503,0.505,0.34,7.67,208.2,269,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-40,2019-08-28,2019-08-28T14:52:22Z,0.566,0.566,28.31,6.64,85.4,1.558,0.596,0.5,7.66,207.8,268.6,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-40,2019-08-28,2019-08-28T14:52:23Z,0.64,0.64,28.268,6.64,85.3,1.562,0.543,0.51,7.66,207.6,268.4,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-40,2019-08-28,2019-08-28T14:52:24Z,0.693,0.693,28.234,6.63,85.2,1.625,0.547,0.4,7.66,207.4,268.3,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-40,2019-08-28,2019-08-28T14:52:25Z,0.737,0.737,28.102,6.59,84.6,1.636,0.543,0.31,7.66,207.4,267.8,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-40,2019-08-28,2019-08-28T14:52:26Z,0.776,0.776,27.936,6.58,84.2,1.693,0.522,0.43,7.65,207.4,267.2,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-40,2019-08-28,2019-08-28T14:52:27Z,0.796,0.796,27.834,6.56,83.7,1.775,0.562,0.44,7.64,207.5,266.4,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-40,2019-08-28,2019-08-28T14:52:28Z,0.831,0.831,27.761,6.52,83.1,1.711,0.594,0.32,7.62,207.9,266,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-40,2019-08-28,2019-08-28T14:52:29Z,0.874,0.874,27.739,6.47,82.4,1.684,0.604,0.41,7.61,208.2,265.8,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-40,2019-08-28,2019-08-28T14:52:30Z,0.926,0.926,27.697,6.41,81.5,1.718,0.604,0.63,7.6,208.4,265.5,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-40,2019-08-28,2019-08-28T14:52:31Z,0.959,0.959,27.67,6.36,80.8,1.727,0.604,0.55,7.59,208.4,265.3,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-40,2019-08-28,2019-08-28T14:52:32Z,1.003,1.003,27.655,6.31,80.2,1.69,0.549,0.41,7.57,208.5,265.1,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-40,2019-08-28,2019-08-28T14:52:34Z,1.05,1.05,27.605,6.19,78.6,1.658,0.535,0.43,7.56,208.6,264.8,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-40,2019-08-28,2019-08-28T14:52:35Z,1.071,1.071,27.595,6.13,77.8,1.715,0.553,0.5,7.55,208.6,264.8,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-40,2019-08-28,2019-08-28T14:52:36Z,1.101,1.101,27.596,6.08,77.1,1.703,0.582,0.53,7.54,208.6,264.9,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-40,2019-08-28,2019-08-28T14:52:37Z,1.136,1.136,27.596,6.02,76.4,1.637,0.522,0.63,7.54,208.6,264.8,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-40,2019-08-28,2019-08-28T14:52:42Z,1.214,1.214,27.57,5.79,73.4,1.631,0.524,0.55,7.52,208.5,264.8,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-40,2019-08-28,2019-08-28T14:52:43Z,1.247,1.247,27.557,5.76,73,1.612,0.594,0.5,7.52,208.5,264.7,NA,NA,NA,NA,NA,NA,999.1999999999999
149-16-40,2019-08-28,2019-08-28T14:52:44Z,1.272,1.272,27.542,5.73,72.7,1.618,0.523,0.47,7.52,208.5,264.7,NA,NA,NA,NA,NA,NA,999.0666666666666
