dateTime_Round,chlorophyll_RFU,depth_m,doSaturation_percent,doConcentration_mgpL,orp_mV,salinity_psu,specificConductivity_uSpcm,phycocyaninBGA_RFU,tds_mgpL,turbidity_FNU,pH,temp_degC,verticalPosition_m,latitude,longitude,altitude_m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars
2019-06-12T15:08:42Z,0.72,5.817666666666667,68.33333333333333,5.78,113.03333333333333,0.08,166.66666666666666,0.11,108,59.85,7.326666666666667,23.733333333333334,5.821666666666666,NA,NA,NA,2019-06-12,2019-06-12T15:08:42Z,145,0.5616040645980765,991.0222222222222
2019-06-12T15:08:45Z,0.6833333333333333,5.897,67.8,5.74,113.13333333333333,0.08,166.13333333333333,0.08666666666666667,108,59.76,7.32,23.724333333333334,5.907333333333333,NA,NA,NA,2019-06-12,2019-06-12T15:08:45Z,145,0.5692478679005625,991.1555555555555
2019-06-12T15:08:48Z,0.69,5.965,67.5,5.713333333333333,113.3,0.08,165.73333333333332,0.08666666666666667,108,59.74333333333333,7.3133333333333335,23.721333333333334,5.967333333333333,NA,NA,NA,2019-06-12,2019-06-12T15:08:48Z,145,0.5758256214843042,991.1555555555555
2019-06-12T15:08:51Z,0.6833333333333333,6.022666666666667,67.3,5.693333333333333,113.3,0.08,165.63333333333333,0.10333333333333333,108,59.083333333333336,7.31,23.715666666666667,6.033333333333333,NA,NA,NA,2019-06-12,2019-06-12T15:08:51Z,145,0.5813826891671203,991.1555555555555
2019-06-12T15:08:54Z,0.6833333333333333,6.143666666666666,66.86666666666666,5.66,113.5,0.08,165.36666666666667,0.08,107.66666666666667,58.47333333333333,7.303333333333333,23.677666666666667,6.160666666666667,NA,NA,NA,2019-06-12,2019-06-12T15:08:54Z,145,0.5930638722554891,991.1111111111111
2019-06-12T15:08:57Z,0.7033333333333333,6.231,66.06666666666666,5.596666666666667,113.56666666666666,0.08,165.2,0.09,107,59.59666666666667,7.3,23.633666666666667,6.2363333333333335,NA,NA,NA,2019-06-12,2019-06-12T15:08:57Z,145,0.6015242242787153,991.0222222222222
2019-06-12T15:09:00Z,0.7066666666666667,6.264666666666667,65.4,5.543333333333333,113.63333333333333,0.08,165.13333333333333,0.08,107,61.08,7.29,23.630333333333333,6.2700000000000005,NA,NA,NA,2019-06-12,2019-06-12T15:09:00Z,145,0.6047223734349483,991.0666666666666
2019-06-12T15:09:03Z,0.72,6.361666666666666,64.9,5.5,113.8,0.08,165.2,0.12666666666666668,107,61.99,7.286666666666667,23.621333333333332,6.378,NA,NA,NA,2019-06-12,2019-06-12T15:09:03Z,145,0.6141126837234622,991.0666666666666
2019-06-12T15:09:06Z,0.7133333333333334,6.477333333333333,63.93333333333333,5.42,113.76666666666667,0.08,165.93333333333334,0.07333333333333333,108,59.38666666666666,7.28,23.615666666666666,6.482333333333334,NA,NA,NA,2019-06-12,2019-06-12T15:09:06Z,145,0.6252948648158229,991.0666666666666
2019-06-12T15:09:09Z,0.6866666666666666,6.498,63.233333333333334,5.363333333333333,113.7,0.08,166.66666666666666,0.07666666666666667,108,59.35,7.28,23.609,6.504333333333333,NA,NA,NA,2019-06-12,2019-06-12T15:09:09Z,145,0.6272908727998548,991.1555555555555
2019-06-12T15:09:12Z,0.6866666666666666,6.568,62.7,5.32,113.86666666666667,0.08,167.33333333333334,0.09,109,58.730000000000004,7.276666666666666,23.585333333333335,6.577,NA,NA,NA,2019-06-12,2019-06-12T15:09:12Z,145,0.6340500816548721,991.1111111111111
2019-06-12T15:09:15Z,0.7066666666666667,6.648666666666666,61.96666666666667,5.26,114.03333333333333,0.08,168.03333333333333,0.07,109,58.473333333333336,7.27,23.555666666666667,6.659666666666666,NA,NA,NA,2019-06-12,2019-06-12T15:09:15Z,145,0.6418072945019053,991.0666666666666
2019-06-12T15:09:18Z,0.71,6.702333333333334,61.1,5.183333333333334,114.16666666666667,0.08,168.63333333333333,0.09333333333333334,109.66666666666667,58.483333333333334,7.263333333333333,23.55,6.706,NA,NA,NA,2019-06-12,2019-06-12T15:09:18Z,145,0.6470014516421703,991.1111111111111
2019-06-12T15:09:21Z,0.7166666666666667,6.769333333333334,60.4,5.13,114.26666666666667,0.08,169.1,0.08666666666666667,110,60.120000000000005,7.26,23.522,6.779333333333334,NA,NA,NA,2019-06-12,2019-06-12T15:09:21Z,145,0.6534657956813645,991.1111111111111
2019-06-12T15:09:24Z,0.7066666666666667,6.855666666666667,59.96666666666667,5.093333333333334,114.3,0.08,169.46666666666667,0.08333333333333334,110,60.41,7.256666666666667,23.479333333333333,6.860666666666667,NA,NA,NA,2019-06-12,2019-06-12T15:09:24Z,145,0.6618127381600436,991.2444444444444
2019-06-12T15:09:27Z,0.6966666666666667,6.887,59.266666666666666,5.036666666666666,114.3,0.08,169.53333333333333,0.060000000000000005,110,61.60666666666667,7.25,23.477333333333334,6.894666666666667,NA,NA,NA,2019-06-12,2019-06-12T15:09:27Z,145,0.6648747958628198,991.1555555555555
2019-06-12T15:09:30Z,0.69,6.951,57.9,4.93,114.63333333333333,0.08,170.43333333333334,0.08666666666666667,111,58.57,7.246666666666667,23.30666666666667,6.957,NA,NA,NA,2019-06-12,2019-06-12T15:09:30Z,145,0.6710442750861914,991.1555555555555
2019-06-12T15:09:39Z,0.6533333333333333,7.0120000000000005,48,4.12,114.96666666666667,0.08,171.6,0.09666666666666666,111.66666666666667,61.32,7.22,22.902666666666665,7.017,NA,NA,NA,2019-06-12,2019-06-12T15:09:39Z,145,0.6770096171293776,991.1999999999999
2019-06-12T15:09:42Z,0.65,7.044666666666666,45.733333333333334,3.93,115,0.08,171,0.08,111,63.17333333333333,7.21,22.868333333333332,7.0520000000000005,NA,NA,NA,2019-06-12,2019-06-12T15:09:42Z,145,0.6801850843767011,991.1555555555555
2019-06-12T15:09:45Z,0.6566666666666667,7.120333333333333,44.233333333333334,3.82,115.1,0.08,171.36666666666667,0.06666666666666667,111,65.54333333333334,7.2,22.56833333333333,7.124333333333333,NA,NA,NA,2019-06-12,2019-06-12T15:09:45Z,145,0.6875340228633642,991.1111111111111
2019-06-12T15:09:57Z,0.63,7.162333333333334,42,3.65,115.33333333333333,0.08,168.23333333333335,0.08,109,64.35333333333334,7.173333333333333,22.291333333333334,7.1643333333333334,NA,NA,NA,2019-06-12,2019-06-12T15:09:57Z,145,0.6916394483759754,991.1555555555555
2019-06-12T15:10:00Z,0.6466666666666667,7.208666666666667,41.8,3.6366666666666667,115.56666666666666,0.08,167.93333333333334,0.11,109,62.160000000000004,7.163333333333333,22.241666666666667,7.217333333333333,NA,NA,NA,2019-06-12,2019-06-12T15:10:00Z,145,0.6961077844311377,991.1999999999999
2019-06-12T15:10:03Z,0.6666666666666667,7.2860000000000005,41.6,3.6266666666666665,115.66666666666667,0.08,167.53333333333333,0.09333333333333334,109,65.53,7.16,22.201,7.297,NA,NA,NA,2019-06-12,2019-06-12T15:10:03Z,145,0.7035701324623481,991.1555555555555
2019-06-12T15:10:06Z,0.67,7.391333333333334,41.46666666666667,3.6133333333333333,115.7,0.08,165.93333333333334,0.11666666666666667,107.66666666666667,67.91,7.15,22.085,7.403333333333333,NA,NA,NA,2019-06-12,2019-06-12T15:10:06Z,145,0.7137769914716022,991.1555555555555
2019-06-12T15:10:09Z,0.6566666666666667,7.475666666666666,41.4,3.6233333333333335,115.63333333333333,0.08,165.3,0.10333333333333333,107.33333333333333,70.33666666666666,7.15,21.937333333333335,7.486,NA,NA,NA,2019-06-12,2019-06-12T15:10:09Z,145,0.7219424786790056,991.0222222222222
2019-06-12T15:10:12Z,0.65,7.566666666666666,40.93333333333334,3.5866666666666664,115.56666666666666,0.08,164.16666666666666,0.11333333333333333,106.66666666666667,76.52333333333333,7.15,21.823333333333334,7.58,NA,NA,NA,2019-06-12,2019-06-12T15:10:12Z,145,0.7307203774269643,991.1111111111111
