MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
149-NA-33-30,2019-07-11,2019-07-11T13:03:51Z,0.275,0.275,29.234,9.1,118.9,1.956,1,2.28,8.77,192.9,268.9,NA,NA,NA,NA,NA,NA,996.5333333333333
149-NA-33-30,2019-07-11,2019-07-11T13:03:52Z,0.326,0.326,29.244,9.37,122.4,2.056,0.691,1.88,8.79,193.2,269.5,NA,NA,NA,NA,NA,NA,996.5333333333333
149-NA-33-30,2019-07-11,2019-07-11T13:03:53Z,0.371,0.371,29.241,9.48,123.9,2.066,0.624,1.49,8.79,193.3,269.8,NA,NA,NA,NA,NA,NA,996.6666666666666
149-NA-33-30,2019-07-11,2019-07-11T13:03:54Z,0.406,0.406,29.242,9.73,127.1,2.028,0.601,1.58,8.8,193.4,269.8,NA,NA,NA,NA,NA,NA,996.5333333333333
149-NA-33-30,2019-07-11,2019-07-11T13:03:55Z,0.442,0.442,29.242,9.98,130.3,2.029,0.556,1.64,8.81,193.4,270.1,NA,NA,NA,NA,NA,NA,996.4
149-NA-33-30,2019-07-11,2019-07-11T13:03:56Z,0.511,0.511,29.244,10.15,132.7,2.007,0.583,1.49,8.81,193.5,270.2,NA,NA,NA,NA,NA,NA,996.4
149-NA-33-30,2019-07-11,2019-07-11T13:03:57Z,0.568,0.568,29.239,10.33,135,2.119,0.7,1.54,8.81,193.5,270.1,NA,NA,NA,NA,NA,NA,996.4
149-NA-33-30,2019-07-11,2019-07-11T13:03:58Z,0.615,0.615,29.211,10.45,136.5,2.27,0.653,1.68,8.82,193.1,270.1,NA,NA,NA,NA,NA,NA,996.5333333333333
149-NA-33-30,2019-07-11,2019-07-11T13:03:59Z,0.664,0.664,29.201,10.58,138.1,2.307,0.62,1.59,8.82,192.5,269.9,NA,NA,NA,NA,NA,NA,996.5333333333333
149-NA-33-30,2019-07-11,2019-07-11T13:04:00Z,0.718,0.718,29.201,10.69,139.5,2.244,0.657,1.59,8.82,192.2,269.8,NA,NA,NA,NA,NA,NA,996.4
