MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
094-NA-05-00,2019-06-26,2019-06-26T09:32:38Z,0.008,0.024,26.605,7.97,99.3,8.52,1.67,11.75,8.22,223.7,NA,0.07,102,8.165487207403376e-4,37.48649,-94.25069,287,988.6666666666666
094-NA-05-00,2019-06-26,2019-06-26T09:32:39Z,0.054,0.057,26.609,7.96,99.3,8.47,1.79,11.82,8.22,223.9,NA,0.07,102,0.005171475231355471,37.48649,-94.25069,287.5,988.6666666666666
094-NA-05-00,2019-06-26,2019-06-26T09:32:40Z,0.069,0.08,26.615,7.95,99.2,8.25,1.76,11.55,8.22,223.9,NA,0.07,102,0.006668481219379423,37.48649,-94.25069,287.5,988.6666666666666
094-NA-05-00,2019-06-26,2019-06-26T09:32:41Z,0.093,0.1,26.613,7.95,99.1,8.83,1.72,11.54,8.22,223.9,NA,0.07,102,0.008982035928143714,37.48649,-94.25069,287.9,988.6666666666666
094-NA-05-00,2019-06-26,2019-06-26T09:32:42Z,0.119,0.134,26.612,7.94,99,8.73,1.74,11.84,8.22,224,NA,0.07,102,0.011431682090364726,37.48649,-94.25069,287.8,988.6666666666666
094-NA-05-00,2019-06-26,2019-06-26T09:32:44Z,0.176,0.182,26.614,7.93,98.9,8.35,1.62,12.03,8.22,224.2,NA,0.07,102,0.017011431682090364,37.48649,-94.25069,288.2,988.6666666666666
094-NA-05-00,2019-06-26,2019-06-26T09:32:45Z,0.196,0.206,26.615,7.92,98.8,8.44,1.65,12.3,8.22,224.2,NA,0.07,102,0.018848666303756124,37.48649,-94.2507,288.2,988.6666666666666
094-NA-05-00,2019-06-26,2019-06-26T09:32:47Z,0.233,0.251,26.613,7.91,98.7,8.33,1.58,11.7,8.22,224.3,NA,0.07,102,0.022523135547087646,37.48649,-94.2507,288.2,988.6666666666666
094-NA-05-00,2019-06-26,2019-06-26T09:32:48Z,0.278,0.284,26.611,7.91,98.6,7.84,1.55,11.82,8.21,224.4,NA,0.07,102,0.026878062057702778,37.48649,-94.2507,288.2,988.6666666666666
094-NA-05-00,2019-06-26,2019-06-26T09:32:49Z,0.303,0.329,26.612,7.9,98.5,7.41,1.48,11.93,8.21,224.5,NA,0.07,102,0.029259662493195428,37.48648,-94.2507,288.2,988.6666666666666
094-NA-05-00,2019-06-26,2019-06-26T09:32:50Z,0.37,0.387,26.609,7.89,98.3,6.88,1.39,12.16,8.2,224.8,NA,0.07,102,0.03572400653238977,37.48648,-94.2507,288.3,988.6666666666666
094-NA-05-00,2019-06-26,2019-06-26T09:32:51Z,0.414,0.428,26.604,7.87,98.2,6.45,1.43,12.23,8.19,225,NA,0.07,102,0.039942841589548174,37.48648,-94.2507,288.4,988.6666666666666
094-NA-05-00,2019-06-26,2019-06-26T09:32:52Z,0.456,0.47,26.601,7.85,97.9,6.64,1.47,11.82,8.19,225.1,NA,0.07,102,0.043957539466521506,37.48648,-94.2507,288.3,988.6666666666666
094-NA-05-00,2019-06-26,2019-06-26T09:32:53Z,0.493,0.501,26.6,7.84,97.7,6.45,1.4,11.72,8.18,225.1,NA,0.07,102,0.04756396298312466,37.48648,-94.2507,288.3,988.6666666666666
094-NA-05-00,2019-06-26,2019-06-26T09:33:04Z,0.588,0.615,26.571,7.69,95.8,6.34,1.29,12.21,8.13,225.7,NA,0.07,103,0.056682090364725095,37.48648,-94.25071,289.2,988.5333333333333
094-NA-05-00,2019-06-26,2019-06-26T09:33:05Z,0.644,0.648,26.569,7.68,95.6,6.01,1.17,11.96,8.12,225.8,NA,0.07,103,0.062125748502994016,37.48648,-94.25071,289.1,988.6666666666666
094-NA-05-00,2019-06-26,2019-06-26T09:33:06Z,0.665,0.68,26.56,7.66,95.4,6.7,1.15,12.1,8.12,225.8,NA,0.07,103,0.06409907457811649,37.48648,-94.2507,288.8,988.6666666666666
094-NA-05-00,2019-06-26,2019-06-26T09:33:07Z,0.703,0.712,26.549,7.65,95.2,6.67,1.13,12.38,8.12,225.9,NA,0.07,103,0.06784158954817637,37.48648,-94.2507,288.7,988.6666666666666
094-NA-05-00,2019-06-26,2019-06-26T09:33:09Z,0.747,0.765,26.535,7.6,94.7,5.53,1.13,12.58,8.11,226,NA,0.07,104,0.07206042460533478,37.48648,-94.2507,288.5,988.6666666666666
094-NA-05-00,2019-06-26,2019-06-26T09:33:12Z,0.824,0.838,26.537,7.54,93.9,5.32,0.93,13.52,8.09,226.2,NA,0.07,104,0.07947740881872618,37.48648,-94.2507,288.4,988.6666666666666
094-NA-05-00,2019-06-26,2019-06-26T09:33:13Z,0.857,0.874,26.51,7.51,93.5,4.29,0.82,14.86,8.07,226.4,NA,0.07,104,0.0826075122482308,37.48648,-94.2507,288.4,988.6666666666666
094-NA-05-00,2019-06-26,2019-06-26T09:33:14Z,0.893,0.896,26.468,7.49,93.2,3.94,0.78,15.19,8.05,226.6,NA,0.07,105,0.0861458900381056,37.48648,-94.2507,288.4,988.6666666666666
094-NA-05-00,2019-06-26,2019-06-26T09:33:15Z,0.92,0.938,26.447,7.44,92.5,3.89,0.79,16.95,8.02,226.9,NA,0.08,105,0.0887996733805117,37.48648,-94.2507,288.4,988.6666666666666
094-NA-05-00,2019-06-26,2019-06-26T09:33:20Z,0.968,0.976,26.427,7.04,87.4,3.72,0.78,18.35,7.96,227.4,NA,0.08,107,0.09342678279804029,37.48648,-94.2507,288.3,988.6666666666666
