MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
149-16-50,2019-08-28,2019-08-28T14:35:40Z,0.003,0.003,28.701,7.02,90.8,1.348,0.441,0.37,7.75,210.1,270.1,NA,NA,NA,NA,NA,NA,999.3333333333334
149-16-50,2019-08-28,2019-08-28T14:35:44Z,0.106,0.106,28.687,6.99,90.5,1.357,0.412,0.32,7.75,210.4,270.2,NA,NA,NA,NA,NA,NA,999.3333333333334
149-16-50,2019-08-28,2019-08-28T14:35:45Z,0.145,0.145,28.686,6.99,90.4,1.319,0.398,0.26,7.74,210.4,270.2,NA,NA,NA,NA,NA,NA,999.1999999999999
149-16-50,2019-08-28,2019-08-28T14:35:47Z,0.208,0.208,28.668,6.97,90.2,1.287,0.462,0.29,7.74,210.2,270.1,NA,NA,NA,NA,NA,NA,999.1999999999999
149-16-50,2019-08-28,2019-08-28T14:35:49Z,0.246,0.246,28.669,6.96,90.1,1.308,0.426,0.19,7.74,210.1,269.9,NA,NA,NA,NA,NA,NA,999.3333333333334
149-16-50,2019-08-28,2019-08-28T14:35:50Z,0.278,0.278,28.664,6.95,89.9,1.348,0.47,0.28,7.74,210,269.9,NA,NA,NA,NA,NA,NA,999.3333333333334
149-16-50,2019-08-28,2019-08-28T14:35:51Z,0.336,0.336,28.651,6.94,89.8,1.337,0.397,0.11,7.73,210,269.9,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-50,2019-08-28,2019-08-28T14:35:52Z,0.37,0.37,28.65,6.93,89.7,1.4,0.363,0.2,7.73,209.8,269.9,NA,NA,NA,NA,NA,NA,999.3333333333334
149-16-50,2019-08-28,2019-08-28T14:35:53Z,0.414,0.414,28.643,6.92,89.5,1.478,0.428,0.31,7.73,209.7,270,NA,NA,NA,NA,NA,NA,999.1999999999999
149-16-50,2019-08-28,2019-08-28T14:35:54Z,0.434,0.434,28.632,6.92,89.5,1.466,0.42,0.29,7.73,209.6,269.9,NA,NA,NA,NA,NA,NA,999.1999999999999
149-16-50,2019-08-28,2019-08-28T14:35:55Z,0.469,0.469,28.62,6.91,89.3,1.419,0.425,0.3,7.73,209.5,269.9,NA,NA,NA,NA,NA,NA,999.3333333333334
149-16-50,2019-08-28,2019-08-28T14:35:56Z,0.529,0.529,28.602,6.91,89.3,1.41,0.432,0.3,7.72,209.5,269.8,NA,NA,NA,NA,NA,NA,999.1999999999999
149-16-50,2019-08-28,2019-08-28T14:35:57Z,0.611,0.611,28.558,6.9,89.2,1.404,0.438,0.36,7.72,209.4,269.7,NA,NA,NA,NA,NA,NA,999.1999999999999
149-16-50,2019-08-28,2019-08-28T14:35:58Z,0.659,0.659,28.387,6.87,88.6,1.374,0.43,0.46,7.72,209.5,269.7,NA,NA,NA,NA,NA,NA,999.1999999999999
149-16-50,2019-08-28,2019-08-28T14:35:59Z,0.694,0.694,28.286,6.86,88.3,1.408,0.443,0.51,7.71,209.5,269.4,NA,NA,NA,NA,NA,NA,999.3333333333334
149-16-50,2019-08-28,2019-08-28T14:36:02Z,0.747,0.747,28.113,6.8,87.3,1.454,0.453,0.87,7.69,209.7,268.4,NA,NA,NA,NA,NA,NA,999.1999999999999
149-16-50,2019-08-28,2019-08-28T14:36:03Z,0.783,0.783,27.982,6.77,86.6,1.489,0.54,1.06,7.68,209.8,268,NA,NA,NA,NA,NA,NA,999.0666666666666
149-16-50,2019-08-28,2019-08-28T14:36:04Z,0.814,0.814,27.896,6.74,86.1,1.49,0.559,1.11,7.67,209.8,267.8,NA,NA,NA,NA,NA,NA,999.0666666666666
